CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-46.5456790924,6.4504699707,6.47494888306,6.47709488869,73.6777780056,74.6933350563
unit.000001,-46.5454659462,6.57503294945,6.60395884514,6.6064350605,70.6892049313,72.0122559071
unit.000002,-46.5452680588,6.6874768734,6.74838399887,6.75093698502,68.7464818954,69.6288540363
unit.000003,-46.5450890064,6.77802395821,6.81293797493,6.81543684006,68.8504769802,69.6870119572
unit.000004,-46.5449120998,6.84229207039,6.88174796104,6.88438391685,79.7706458569,80.9415199757
unit.000005,-46.5447189808,6.91251587868,7.12023496628,7.12265586853,68.7516329288,69.6888558865
unit.000006,-46.5445439816,7.45801186562,7.86782002449,7.8704688549,69.8694660664,70.8708839417
unit.000007,-46.5443601608,7.97974491119,8.05875587463,8.06163191795,73.1713559628,74.4773089886
unit.000008,-46.5441789627,8.11347103119,8.17830705643,8.18107295036,70.6941218376,72.0663380623
unit.000009,-46.5440051556,8.2508020401,8.40158605576,8.40432906151,76.7341630459,78.5168280602
unit.000010,-46.5438320637,8.5115878582,8.56042790413,8.56325507164,74.8040559292,76.0326139927
unit.000011,-46.5436589718,8.66277384758,8.71496796608,8.71785783768,67.426846981,68.5445330143
unit.000012,-46.5434820652,8.76840806007,8.86014294624,8.86313295364,67.6286289692,68.5459940434
unit.000013,-46.5433030128,8.95484089851,9.02093505859,9.02382898331,72.3500659466,73.3577890396
unit.000014,-46.5431289673,9.02088904381,9.06854486465,9.07133698463,72.9649040699,74.4857270718
unit.000015,-46.5429561138,9.21642398834,9.75675606728,9.7595949173,80.2741558552,81.2052209377
unit.000016,-46.5427811146,6.3961930275,6.45044398308,6.45237898827,66.313120842,67.4640200138
unit.000017,-46.542607069,9.86874604225,10.0248179436,10.027684927,72.4533860683,74.5285139084
unit.000018,-46.5424320698,10.0804920197,10.1297478676,10.1327848434,72.3552389145,74.5369229317
unit.000019,-46.5422520638,10.1812758446,10.2305529118,10.2334208488,81.6852228642,82.3396248817
unit.000020,-46.5420789719,10.2817518711,10.336922884,10.3397939205,70.8181290627,72.1631259918
unit.000021,-46.5419020653,10.416852951,10.5228629112,10.5258948803,72.1485719681,73.4095389843
unit.000022,-46.5417289734,10.5227849483,10.5738079548,10.5766429901,78.2585668564,79.8555090427
unit.000023,-46.5415389538,10.7526009083,10.8432409763,10.8461170197,70.383261919,72.1732559204
unit.000024,-46.541353941,11.1324419975,11.2220079899,11.2250919342,77.9510829449,79.8617119789
unit.000025,-46.5411779881,11.266947031,11.3671679497,11.3698949814,71.2226250172,72.2168240547
unit.000026,-46.5410010815,11.4422850609,11.5105628967,11.5135109425,74.5986058712,76.0860118866
unit.000027,-46.5408141613,11.5104849339,11.6439359188,11.6508910656,69.8740599155,70.9322178364
unit.000028,-46.5405890942,11.6919589043,11.7680108547,11.7709739208,77.5493149757,78.6473360062
unit.000029,-46.5404109955,11.9165019989,11.971405983,11.9743750095,72.5585160255,74.5897979736
unit.000030,-46.5402231216,17.0258500576,17.0801360607,72.1994228363,114.035752058,115.438184023
unit.000031,-46.5400481224,6.55806183815,6.57465600967,6.58070588112,70.1778810024,70.8190040588
unit.000032,-46.5398719311,6.60385084152,6.65346884727,6.65629887581,68.5419478416,69.6255660057
unit.000033,-46.5396990776,6.65329885483,6.6875500679,6.68995404243,78.253880024,79.8050270081
unit.000034,-46.539525032,6.74822497368,6.77809596062,6.78065896034,69.462875843,70.8241288662
unit.000035,-46.5393409729,6.81280899048,6.84242200851,6.84488606453,70.812994957,72.0561430454
unit.000036,-46.5391681194,6.88157296181,6.91259002686,6.91496896744,74.0902500153,74.7458310127
unit.000037,-46.5389931202,7.12006783485,7.45814800262,7.46079087257,71.93145895,73.2528870106
unit.000038,-46.5388200283,7.86778092384,7.97980594635,7.98255801201,72.1370210648,73.2958500385
