CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-983.498148918,9.98361897469,10.0042519569,10.0174880028,155.519356966,157.139959097
unit.000001,-983.497951031,10.7277259827,10.8116660118,10.8144869804,145.245121002,146.558633089
unit.000002,-983.497766972,10.9955620766,15.1284980774,15.1312510967,145.250878096,146.612241983
unit.000003,-983.497591972,15.2478470802,15.3562469482,15.3589570522,145.248074055,146.664962053
unit.000004,-983.497417927,31.5970921516,34.520925045,155.77175498,292.492467165,294.197015047
unit.000005,-983.497233868,40.5079791546,40.638988018,159.597147942,282.836622953,283.769706964
unit.000006,-983.497052908,15.9331531525,16.0271949768,16.0299370289,145.234665155,146.715341091
unit.000007,-983.496880054,16.216684103,16.3098111153,16.3126649857,147.469136953,148.875416994
unit.000008,-983.496707916,55.6289041042,55.6645519733,281.943794012,402.232123137,403.72340703
unit.000009,-983.496533871,60.8868801594,60.9801239967,292.817503929,422.023056984,423.835205078
unit.000010,-983.496361017,10.8976719379,10.9956409931,10.9980750084,137.298881054,139.158908129
unit.000011,-983.496176004,16.3098199368,16.4088289738,16.411673069,145.237542152,146.769833088
unit.000012,-983.495997906,29.9049930573,29.9537110329,29.9564809799,166.929028988,168.990770102
unit.000013,-983.49582386,29.3393771648,29.9050281048,29.9077980518,166.938699961,168.988147974
unit.000014,-983.49565196,30.8368010521,30.8752081394,146.141927958,280.512726068,282.526525974
unit.000015,-983.495461941,30.034332037,30.0750300884,30.0777840614,178.394976139,180.443607092
unit.000016,-983.495285034,30.1142480373,30.1359460354,30.1382031441,158.971637011,160.593837976
unit.000017,-983.495102882,30.1820280552,30.2237801552,135.193535089,259.993895054,261.535956144
unit.000018,-983.494927883,52.084569931,52.1748969555,280.411998034,401.427612066,402.642856121
unit.000019,-983.494755983,30.3382389545,30.3762271404,138.616631031,280.303846121,282.363265991
unit.000020,-983.49458003,30.412101984,30.4485559464,145.421371937,280.321161985,282.389531136
unit.000021,-983.494406939,30.4849181175,30.5226130486,145.684755087,280.308191061,282.418622017
unit.000022,-983.494227886,23.5185091496,24.6217451096,24.6902389526,157.864938021,159.515452147
unit.000023,-983.494055033,30.6180860996,30.695264101,145.964271069,270.054978132,271.992429972
unit.000024,-983.493882895,30.7313730717,30.7661809921,146.03989315,280.310843945,282.472684145
unit.000025,-983.493708849,30.8014171124,30.8368530273,146.12184,280.313624144,282.497044086
unit.000026,-983.493537903,30.8751189709,31.1794030666,146.385882139,270.057811022,272.046231031
unit.000027,-983.493366957,31.2160739899,31.2551550865,155.445642948,280.325802088,282.581727028
unit.000028,-983.493188858,31.2920751572,31.3298499584,155.545926094,290.989557028,293.082304955
unit.000029,-983.493016005,31.3655481339,31.5970621109,155.660608053,282.22745204,282.635421038
unit.000030,-983.492841959,34.5208590031,34.6116249561,155.852014065,300.843312025,302.537548065
unit.000031,-983.492670059,10.0042660236,10.0786321163,10.0865731239,145.215736151,146.447036982
unit.000032,-983.492497921,34.7012989521,35.0848791599,156.208568096,290.98368001,293.111796141
unit.000033,-983.492326975,35.256155014,38.6387970448,156.500236034,301.453127146,302.596611023
unit.000034,-983.492146969,38.9599580765,39.0196690559,156.630934954,290.98665905,293.135586977
unit.000035,-983.491973877,40.4696490765,40.5079779625,159.047443151,281.923794031,282.659414053
unit.000036,-983.491801023,40.6389350891,40.72301507,166.961620092,300.856498957,302.637984991
unit.000037,-983.491628885,40.7230191231,40.7562119961,167.034132004,300.869918108,302.649542093
unit.000038,-983.491442919,40.83928895,40.9285171032,167.5884161,300.877370119,302.702311039
unit.000039,-983.49126792,40.928550005,41.0191380978,167.673892021,301.474960089,302.744617939
unit.000040,-983.49108386,41.1036710739,41.1857681274,167.759484053,300.862053156,302.755849123
unit.000041,-983.490852833,44.0463330746,44.3593680859,168.154206991,292.797390938,294.250862122
unit.000042,-983.490618944,44.6216299534,47.1342511177,178.412863016,315.545722961,317.22951293
unit.000043,-983.490386009,47.1788980961,48.1487650871,262.926677942,399.264198065,400.427313089
unit.000044,-983.490143061,48.2382800579,48.3213350773,270.308450937,407.056169987,407.935281992
