CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-43.5753808022,6.36562204361,6.3854470253,6.38740706444,24.1599349976,25.2572760582
unit.000001,-43.5751810074,10.2788991928,10.3325400352,10.3352169991,25.6888689995,28.1115391254
unit.000002,-43.5749938488,10.6426951885,10.6970610619,10.6998391151,26.6009860039,28.1968741417
unit.000003,-43.5748169422,9.73690009117,9.8533821106,9.85607814789,27.4146850109,28.0040562153
unit.000004,-43.574641943,10.6968781948,10.8289580345,10.8317592144,32.5542252064,34.0257999897
unit.000005,-43.5744547844,11.1910870075,11.2411930561,11.2441391945,24.4679892063,26.6035130024
unit.000006,-43.5742788315,11.3360052109,11.3861122131,11.3888130188,23.04292202,24.1125771999
unit.000007,-43.5741038322,12.4325480461,12.4832091331,20.9069001675,34.0714120865,35.4561431408
unit.000008,-43.5738809109,13.0092310905,13.0724740028,22.6650841236,35.7912640572,36.7490670681
unit.000009,-43.5736489296,6.50943613052,6.54646205902,6.54896712303,19.5553650856,21.1910150051
unit.000010,-43.5734088421,7.28211808205,7.31998801231,7.32249712944,24.2636361122,25.3403301239
unit.000011,-43.5731918812,7.993309021,8.04235816002,8.04501819611,20.0821201801,21.4647631645
unit.000012,-43.5730178356,8.58355903625,8.63597416878,8.63877606392,21.5057690144,22.8060600758
unit.000013,-43.5728459358,9.24690103531,9.30044007301,9.30332303047,27.4114570618,27.9502770901
unit.000014,-43.5726659298,11.9480741024,12.0076191425,19.5752801895,35.3803880215,36.5897171497
unit.000015,-43.572483778,12.0526030064,12.0970211029,20.1241140366,34.6732010841,35.3493289948
unit.000016,-43.5723099709,6.30839920044,6.32671499252,6.32850599289,21.6050691605,22.6986200809
unit.000017,-43.5721378326,12.1426010132,12.1883821487,20.1626141071,35.1781032085,36.6103610992
unit.000018,-43.5719587803,12.6373171806,12.6845591068,21.5690660477,39.4051470757,41.03353405
unit.000019,-43.5717828274,13.2929451466,13.3556311131,22.812182188,41.8139081001,43.1791431904
unit.000020,-43.5716109276,6.68080615997,6.71941304207,6.72176003456,19.0438740253,19.8465812206
