CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-265.796045065,6.26301598549,6.28174185753,6.28367304802,79.5190820694,81.5808210373
unit.000001,-265.795836926,10.5130660534,10.5527920723,71.2050039768,105.543073893,106.502964973
unit.000002,-265.795644045,6.96784186363,7.00027108192,7.00282406807,73.6446809769,75.2426149845
unit.000003,-265.795467138,10.6307308674,10.6698069572,71.6390318871,115.900913954,117.146777868
unit.000004,-265.795295,7.77794098854,7.81482505798,7.81906890869,74.2583808899,75.4773309231
unit.000005,-265.795120955,8.23929905891,8.27439785004,8.2807199955,69.0240108967,71.4757568836
unit.000006,-265.794948101,8.30966305733,8.34627795219,8.34915995598,73.4420249462,75.5307168961
unit.000007,-265.794770002,8.4200220108,8.45832490921,8.46141004562,75.2722990513,77.0180840492
unit.000008,-265.794589043,8.49536085129,8.53506803513,8.53789806366,69.5355679989,71.4829900265
unit.000009,-265.794409037,8.61504888535,8.65373492241,8.65660500526,73.5462720394,75.6369149685
unit.000010,-265.794235945,8.69493699074,8.73243403435,8.73533201218,71.1848380566,72.8330979347
unit.000011,-265.794059992,8.80984401703,8.84688591957,8.84994387627,75.6848909855,77.1029350758
unit.000012,-265.793888092,8.88717985153,8.92507100105,8.92819595337,75.6877689362,77.0891170502
unit.000013,-265.793704987,8.96524000168,9.00343298912,9.00629997253,73.3388879299,75.7246918678
unit.000014,-265.79352808,9.08308792114,9.1201300621,9.12316608429,75.0697090626,75.7778718472
unit.000015,-265.793354988,9.19576001167,9.23458790779,9.23749303818,80.7258758545,82.6218039989
unit.000016,-265.793178082,9.46091198921,9.48076605797,67.709884882,117.808789968,118.226070881
unit.000017,-265.79300499,9.5152618885,9.54778194427,68.0529239178,103.126446962,104.217848063
unit.000018,-265.792830944,9.61882901192,9.65355801582,68.7619969845,121.729611874,122.616595984
unit.000019,-265.792631149,9.68919706345,9.72600197792,68.9684910774,106.651350021,107.583412886
unit.000020,-265.792454958,9.796697855,9.8329539299,69.1438019276,104.032747984,105.369118929
unit.000021,-265.792278051,9.86759805679,9.90069794655,69.3506979942,109.368355989,110.794643879
unit.000022,-265.792101145,9.96856403351,10.0037388802,69.6967840195,108.563741922,109.712514877
unit.000023,-265.791928053,10.0734159946,10.1098470688,69.8276500702,103.024755001,104.2887609
unit.000024,-265.791754007,6.65430903435,6.68910193443,6.69162797928,76.0880789757,76.8575179577
unit.000025,-265.791573048,7.2578868866,7.29324889183,7.29561305046,72.3117618561,73.9687199593
unit.000026,-265.791399956,9.00337505341,9.04147195816,9.04440188408,67.9982938766,69.9740538597
unit.000027,-265.791227102,6.77826905251,6.81056690216,6.81291794777,71.4901559353,72.6714229584
unit.000028,-265.79105401,10.1681420803,10.2057769299,70.574696064,121.326834917,122.670666933
unit.000029,-265.790882111,10.2808840275,10.3220119476,70.7895359993,105.441384077,106.471730947
unit.000030,-265.790703058,10.3979928493,10.4367849827,71.0464890003,110.071918964,110.825290918
