CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-37.4996809959,6.25587487221,6.27317094803,6.27498698235,13.5595850945,14.8704419136
unit.000001,-37.4994800091,6.48675704002,6.51448702812,6.51675605774,13.2475728989,13.7700870037
unit.000002,-37.4992959499,6.45692801476,6.48681306839,6.48905801773,13.146643877,13.7389979362
unit.000003,-37.4991180897,8.72680306435,8.75742292404,29.5270199776,36.3318901062,37.7463750839
unit.000004,-37.4989140034,8.35359191895,8.38013792038,26.5823628902,33.410599947,34.284528017
unit.000005,-37.4987359047,8.55229592323,8.58214187622,26.8375620842,33.4146049023,34.4852819443
unit.000006,-37.4985420704,8.60961699486,8.64060401917,27.1031520367,32.8001360893,34.5497689247
unit.000007,-37.4983649254,8.66665101051,8.69734787941,27.1882200241,33.7205460072,35.6406769753
unit.000008,-37.4981329441,8.75755906105,8.78534007072,31.0042369366,37.5382099152,38.8264889717
unit.000009,-37.4979479313,8.84338998795,8.87342095375,31.3613278866,38.0466899872,38.8859488964
unit.000010,-37.4977600574,8.92467594147,8.95307993889,32.5168409348,39.2531108856,41.0415289402
unit.000011,-37.4975819588,8.97876596451,9.00630903244,32.8501498699,39.4563019276,41.119412899
unit.000012,-37.4974060059,9.06077504158,9.08736610413,33.3432879448,39.9664270878,41.1538789272
unit.000013,-37.4972300529,9.14482808113,9.1725358963,33.452190876,40.2701880932,42.3043580055
unit.000014,-37.4970550537,9.00645899773,9.03168487549,32.9218199253,36.3339350224,37.7517108917
unit.000015,-37.4968709946,9.08757090569,9.11665391922,33.3716609478,39.9621460438,41.1732690334
unit.000016,-37.4966950417,6.27323389053,6.28844189644,6.29022598267,13.0426468849,13.6337640285
unit.000017,-37.4965209961,9.28105401993,9.30961990356,33.565901041,40.0695490837,42.3945500851
unit.000018,-37.4963459969,6.68738293648,6.71733093262,9.83830404282,16.6751439571,17.2144339085
unit.000019,-37.4961700439,9.33562302589,9.36451792717,33.7398900986,40.4728119373,42.44647789
unit.000020,-37.495994091,7.33072710037,7.35697102547,13.7981739044,20.2080450058,21.9453530312
unit.000021,-37.4958119392,7.62704706192,7.65688991547,19.932806015,25.8443090916,27.4422190189
unit.000022,-37.49563694,9.49905204773,9.52875709534,37.9618730545,44.1883769035,44.6909210682
unit.000023,-37.4954628944,9.52891397476,9.55563497543,38.0775640011,44.1909360886,44.720649004
unit.000024,-37.4952890873,9.58477902412,9.61148405075,38.6683030128,45.0916850567,45.7709009647
unit.000025,-37.4951119423,9.61165809631,9.64028406143,39.2718830109,45.6956140995,46.8523359299
unit.000026,-37.4949309826,9.66698408127,9.69624495506,39.4755809307,45.4935259819,45.8003320694
