TIMESTAMP        scratch-RQ       scratch-RD       scratch-WR       
1481757544 3549900 701736615852 1128472210043
1481757545 3550310 701736671676 1128472232983
1481757546 3550720 701736727500 1128472255922
1481757547 3551148 701736795156 1128472281813
1481757548 3551588 701736882612 1128472312638
1481757550 3552070 701736991344 1128472348444
1481757551 3552599 701979642160 1128472386240
1481757552 3553092 702113988516 1128472427007
1481757553 3553691 702486695904 1128472472722
1481757557 3554279 702981048568 1128472521445
1481757558 3554836 703224502372 1128472576093
1481757559 3555449 703911818280 1128472630725
1481757560 3556135 704683079808 1128472700360
1481757561 3556795 705391425396 1128472769873
1481757562 3557394 705995650300 1128472839750
1481757563 3558055 707189801032 1128472909402
1481757564 3558621 708062458612 1128472980674
1481757566 3559174 708645709180 1128473050191
1481757567 3559727 709660973024 1128473119696
1481757568 3560278 710319721064 1128473189215
1481757569 3560838 710965886180 1128473258723
1481757570 3561389 711553331028 1128473328232
1481757571 3561940 712241439196 1128473397742
1481757572 3562491 712988267608 1128473467246
1481757574 3563042 713579906784 1128473536757
1481757575 3563605 714305763676 1128473606276
1481757577 3564166 715350387672 1128473675780
1481757578 3564721 715992358496 1128473745294
1481757579 3565294 716613357788 1128473814800
1481757580 3565861 717255328612 1128473884314
1481757581 3566412 717821801964 1128473953831
1481757582 3566979 718430218356 1128474023347
1481757584 3567548 719055411976 1128474092872
1481757585 3568123 719647051140 1128474162384
1481757586 3568684 720309993448 1128474231899
1481757587 3569251 720637391484 1128474301417
1481757588 3569818 721019315460 1128474370934
1481757589 3570393 721401239448 1128474440456
1481757590 3570952 721720248864 1128474509972
1481757592 3571503 722089589928 1128474579494
1481757593 3572072 722496679740 1128474649013
1481757594 3572641 723100901792 1128474718523
1481757595 3573206 723612849192 1128474788025
1481757596 3573763 724259014308 1128474857535
1481757597 3574328 724875819308 1128474927044
1481757598 3574901 725547150260 1128474996557
1481757599 3575476 726147178044 1128475066062
1481757601 3576039 726818508948 1128475135561
1481757602 3576592 727506617104 1128475205056
1481757603 3577159 728190530968 1128475274570
1481757605 3577766 728870250516 1128475344068
1481757606 3578333 730124589724 1128475413581
1481757607 3578892 730879806744 1128475483085
1481757608 3579459 731676966792 1128475552592
1481757609 3580042 732327326224 1128475622100
1481757610 3580617 733241926796 1128475691610
1481757612 3581172 733896480544 1128475761121
1481757613 3581749 734572005800 1128475830624
1481757614 3582318 735255919652 1128475900130
1481757615 3582878 736032108204 1128475969638
1481757616 3583451 736594387240 1128476039149
1481757617 3584026 737093751732 1128476108666
1481757618 3584597 737727333952 1128476178179
1481757620 3585156 738235087040 1128476247684
1481757621 3585723 738788977472 1128476317195
1481757622 3586286 739191872992 1128476386712
1481757623 3586859 739695431792 1128476456223
1481757624 3587434 740173824768 1128476525733
1481757625 3588007 740639634832 1128476595250
1481757626 3588572 741722007620 1128476664781
1481757627 3589155 742338812652 1128476734301
1481757628 3589730 742922063240 1128476803821
1481757630 3590289 743538868260 1128476873339
1481757631 3590852 744289891020 1128476942862
1481757632 3591437 744902501728 1128477012375
1481757633 3591990 745557055452 1128477081889
1481757634 3592569 746190637692 1128477151398
1481757635 3593132 746878745860 1128477220914
1481757636 3593687 747524910976 1128477290419
1481757637 3594272 748229796336 1128477359928
1481757639 3594839 748817241232 1128477429454
1481757640 3595404 749379520296 1128477498972
1481757641 3595965 750034074000 1128477568479
1481757642 3596546 750646684676 1128477638004
1481757643 3597109 751020220008 1128477707528
1481757644 3597678 751469252836 1128477777055
1481757645 3598237 751775679316 1128477846582
1481757646 3598804 752237295044 1128477916102
1481757648 3599377 752665356340 1128477985623
1481757649 3599946 753051474588 1128478055148
1481757650 3600509 753513090308 1128478124678
1481757651 3601088 754163449684 1128478194197
1481757652 3601649 754557956540 1128478263725
1481757653 3602222 755120235548 1128478333252
1481757654 3602783 755565074056 1128478402781
1481757655 3603354 755997329644 1128478472319
1481757657 3603915 756345699140 1128478541855
1481757658 3604482 756530490784 1128478611398
1481757659 3605079 756849500156 1128480442770
1481757660 3605626 757051014042 1128480498453
1481757661 3606176 757311247676 1128480554107
1481757663 2616586 644488335306 1008428070562
1481757664 2617054 644786297634 1008428120099
1481757666 2617512 645465941626 1008428169640
1481757667 2617978 645893927366 1008428219178
1481757668 2618444 646720371986 1008428268717
1481757670 2618908 647353878614 1008428318252
1481757671 2619367 647525904998 1008428367799
1481757672 2619808 647526051962 1008428412401
1481757673 2620265 647526198926 1008428456998
1481757674 2620718 647526345898 1008428501600
1481757675 2621148 647526473050 1008428541251
1481757677 2621575 647526580390 1008428575942
1481757678 2621956 647526648070 1008428600723
1481757679 2622352 647526715758 1008428625505
1481757680 2622728 647526763614 1008428645331
