t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1507246486,1,2.499171,2.499171,2.499171,0.000000,2.499171,2.499171,2.499171,2.499171,2.499171,2.499171,0.096511,0.184009,0.196694,0.198892,calls/second,milliseconds
1507246496,1,2.499171,2.499171,2.499171,0.000000,2.499171,2.499171,2.499171,2.499171,2.499171,2.499171,0.049210,0.155760,0.190246,0.196694,calls/second,milliseconds
1507246506,587,102.270545,0.475683,0.003442,4.395105,0.114447,0.248081,0.548834,2.562316,6.726785,102.270545,19.357393,9.439992,2.118477,0.843526,calls/second,milliseconds
1507246516,587,102.270545,0.475683,0.003442,4.395105,0.114447,0.248081,0.548834,2.562316,6.726785,102.270545,14.557854,7.990781,2.049025,0.834205,calls/second,milliseconds
1507246526,587,102.270545,0.475683,0.003442,4.395105,0.114447,0.248081,0.548834,2.562316,6.726785,102.270545,11.665377,6.764050,1.981850,0.824988,calls/second,milliseconds
1507246536,587,102.270545,0.475683,0.003442,4.395105,0.114447,0.248081,0.548834,2.562316,6.726785,102.270545,9.731244,5.725645,1.916877,0.815872,calls/second,milliseconds
1507246546,587,102.270545,0.475683,0.003442,4.395105,0.114447,0.248081,0.548834,2.562316,6.726785,102.270545,8.347425,4.846654,1.854035,0.806857,calls/second,milliseconds
1507246556,587,102.270545,0.475683,0.003442,4.395105,0.114447,0.248081,0.548834,2.562316,6.726785,102.270545,7.308165,4.102604,1.793252,0.797941,calls/second,milliseconds
1507246566,636,102.270545,0.417959,0.001090,4.031873,0.013010,0.230610,0.478117,2.562316,5.986285,102.270545,7.041610,4.193693,1.893765,0.843117,calls/second,milliseconds
1507246576,636,102.270545,0.417959,0.001090,4.031873,0.013010,0.230610,0.478117,2.562316,5.986285,102.270545,6.339653,3.549885,1.831680,0.833801,calls/second,milliseconds
1507246586,636,102.270545,0.417959,0.001090,4.031873,0.013010,0.230610,0.478117,2.562316,5.986285,102.270545,5.765150,3.004913,1.771630,0.824588,calls/second,milliseconds
1507246596,636,102.270545,0.417959,0.001090,4.031873,0.013010,0.230610,0.478117,2.562316,5.986285,102.270545,5.285961,2.543604,1.713549,0.815476,calls/second,milliseconds
1507246606,638,102.270545,0.418353,0.001090,4.007658,0.013206,0.235981,0.548834,2.562316,5.986285,102.270545,4.895678,2.183818,1.663929,0.808676,calls/second,milliseconds
1507246616,642,102.270545,0.415391,0.001090,3.950790,0.014429,0.246186,0.528462,2.499171,5.986285,102.270545,4.575299,1.911248,1.622547,0.804166,calls/second,milliseconds
1507246626,655,102.270545,0.397695,0.001090,3.755108,0.110988,0.247947,0.469881,1.015849,5.986285,102.270545,4.357453,1.788624,1.605498,0.807444,calls/second,milliseconds
1507246636,672,102.270545,0.383238,0.001090,3.510028,0.189842,0.272601,0.413533,0.932721,5.986285,102.270545,4.191683,1.791649,1.611929,0.818418,calls/second,milliseconds
1507246646,734,102.270545,0.335115,0.001090,2.886683,0.011210,0.247472,0.413437,4.920307,6.355034,27.997681,4.309563,1.695706,1.598206,0.822609,calls/second,milliseconds
1507246656,776,102.270545,0.294595,0.001090,2.557813,0.013010,0.251979,0.393634,0.779858,5.813704,27.997681,4.303513,2.756289,1.830402,0.909581,calls/second,milliseconds
1507246666,830,102.270545,0.279334,0.001090,2.288825,0.015632,0.232695,0.374531,0.779858,6.726785,15.023388,4.361097,3.215901,1.965459,0.965644,calls/second,milliseconds
1507246676,830,102.270545,0.279334,0.001090,2.288825,0.015632,0.232695,0.374531,0.779858,6.726785,15.023388,4.143420,2.722201,1.901023,0.954974,calls/second,milliseconds
1507246686,830,102.270545,0.279334,0.001090,2.288825,0.015632,0.232695,0.374531,0.779858,6.726785,15.023388,3.946377,2.304294,1.838700,0.944422,calls/second,milliseconds
1507246696,830,102.270545,0.279334,0.001090,2.288825,0.015632,0.232695,0.374531,0.779858,6.726785,15.023388,3.767281,1.950542,1.778421,0.933986,calls/second,milliseconds
1507246706,830,102.270545,0.279334,0.001090,2.288825,0.015632,0.232695,0.374531,0.779858,6.726785,15.023388,3.603728,1.651099,1.720117,0.923666,calls/second,milliseconds
1507246716,830,102.270545,0.279334,0.001090,2.288825,0.015632,0.232695,0.374531,0.779858,6.726785,15.023388,3.453768,1.397625,1.663725,0.913460,calls/second,milliseconds
1507246726,838,102.270545,0.359141,0.001090,2.278186,0.021086,0.246518,0.563879,4.751477,5.986285,15.023388,3.347745,1.300764,1.635190,0.912182,calls/second,milliseconds
1507246736,838,102.270545,0.359141,0.001090,2.278186,0.021086,0.246518,0.563879,4.751477,5.986285,15.023388,3.219154,1.101073,1.581582,0.902102,calls/second,milliseconds
1507246746,840,102.270545,0.353774,0.001090,2.248249,0.021086,0.247947,0.563879,4.751477,5.986285,15.023388,3.107466,0.961463,1.536234,0.894338,calls/second,milliseconds
1507246756,842,102.270545,0.348417,0.001090,2.211843,0.021086,0.251979,0.563879,4.751477,5.986285,15.023388,3.003740,0.813861,1.485870,0.884456,calls/second,milliseconds
1507246766,852,102.270545,0.314126,0.001090,2.040100,0.021086,0.247947,0.467274,4.751477,4.920307,8.876933,2.934725,0.873140,1.476498,0.887943,calls/second,milliseconds
1507246776,864,102.270545,0.287207,0.001090,1.861585,0.083848,0.255098,0.558853,4.425612,4.920307,8.876933,2.876961,0.920762,1.467324,0.891379,calls/second,milliseconds
1507246786,890,102.270545,0.242980,0.001090,1.557268,0.083848,0.255098,0.389117,0.702691,4.751477,7.173661,2.868037,1.177277,1.504403,0.910252,calls/second,milliseconds
1507246796,912,102.270545,0.215437,0.001090,1.372282,0.083848,0.242830,0.366976,0.563879,4.425612,7.173661,2.847157,1.330448,1.527044,0.924485,calls/second,milliseconds
1507246806,926,102.270545,0.202238,0.001090,1.270719,0.083848,0.242830,0.359690,0.558853,4.425612,7.173661,2.803370,1.310422,1.516322,0.927529,calls/second,milliseconds
1507246816,926,102.270545,0.202238,0.001090,1.270719,0.083848,0.242830,0.359690,0.558853,4.425612,7.173661,2.720978,1.138673,1.473113,0.919484,calls/second,milliseconds
1507246826,932,102.270545,0.197062,0.001090,1.223150,0.083848,0.240167,0.359690,0.558853,2.499171,7.173661,2.660447,1.052141,1.444325,0.915936,calls/second,milliseconds
1507246836,935,102.270545,0.263030,0.001090,1.320890,0.109695,0.242998,0.428351,4.751477,5.014878,7.173661,2.594938,0.934756,1.406728,0.909121,calls/second,milliseconds
1507246846,939,102.270545,0.257612,0.001090,1.278190,0.109695,0.252154,0.420868,4.425612,5.014878,7.173661,2.535658,0.855218,1.373833,0.903507,calls/second,milliseconds
1507246856,943,102.270545,0.251068,0.001090,1.233511,0.109695,0.252154,0.389117,2.562316,5.014878,7.173661,2.479512,0.787891,1.342016,0.897956,calls/second,milliseconds
1507246866,949,102.270545,0.238625,0.001090,1.165106,0.109695,0.255098,0.377582,0.589039,5.014878,7.173661,2.431352,0.762882,1.317854,0.894682,calls/second,milliseconds
1507246876,953,102.270545,0.235033,0.001090,1.120478,0.109695,0.256157,0.413863,0.563879,5.014878,7.173661,2.380615,0.707173,1.287763,0.889216,calls/second,milliseconds
1507246886,981,102.270545,0.198743,0.001090,0.889068,0.109695,0.242830,0.413863,0.680137,4.425612,7.149727,2.390840,1.033575,1.337558,0.910354,calls/second,milliseconds
1507246896,993,102.270545,0.186498,0.001090,0.816438,0.109695,0.242568,0.394963,0.680137,0.680137,6.355034,2.362504,1.059124,1.333049,0.913555,calls/second,milliseconds
1507246906,1011,102.270545,0.173363,0.001090,0.725775,0.109695,0.240980,0.394963,0.481809,0.680137,5.014878,2.349435,1.174141,1.348412,0.923356,calls/second,milliseconds
1507246916,1011,102.270545,0.173363,0.001090,0.725775,0.109695,0.240980,0.394963,0.481809,0.680137,5.014878,2.296075,0.993889,1.304206,0.913153,calls/second,milliseconds
1507246926,1015,102.270545,0.170684,0.001090,0.704346,0.109695,0.240980,0.394963,0.481809,0.680137,5.014878,2.253969,0.902716,1.274562,0.907483,calls/second,milliseconds
