t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1510176556,8,5.044093,0.635498,0.004407,1.666293,0.005470,0.006059,5.044093,5.044093,5.044093,5.044093,0.773106,1.472071,1.573554,1.591136,calls/second,milliseconds
1510176566,8,5.044093,0.635498,0.004407,1.666293,0.005470,0.006059,5.044093,5.044093,5.044093,5.044093,0.393838,1.246081,1.521967,1.573554,calls/second,milliseconds
1510176576,8,5.044093,0.635498,0.004407,1.666293,0.005470,0.006059,5.044093,5.044093,5.044093,5.044093,0.263908,1.054785,1.472071,1.556167,calls/second,milliseconds
1510176586,8,5.044093,0.635498,0.004407,1.666293,0.005470,0.006059,5.044093,5.044093,5.044093,5.044093,0.198454,0.892856,1.423811,1.538972,calls/second,milliseconds
1510176596,8,5.044093,0.635498,0.004407,1.666293,0.005470,0.006059,5.044093,5.044093,5.044093,5.044093,0.159012,0.755786,1.377133,1.521967,calls/second,milliseconds
1510176606,4627,14.721104,0.091805,0.001371,0.519250,0.059980,0.113984,0.198318,0.254986,0.331995,5.363785,76.714405,74.010476,16.580020,6.620779,calls/second,milliseconds
1510176616,4627,14.721104,0.091805,0.001371,0.519250,0.059980,0.113984,0.198318,0.254986,0.331995,5.363785,65.808339,62.648516,16.036462,6.547622,calls/second,milliseconds
1510176626,4627,14.721104,0.091805,0.001371,0.519250,0.059980,0.113984,0.198318,0.254986,0.331995,5.363785,57.613775,53.030824,15.510725,6.475273,calls/second,milliseconds
1510176636,4627,14.721104,0.091805,0.001371,0.519250,0.059980,0.113984,0.198318,0.254986,0.331995,5.363785,51.234523,44.889623,15.002223,6.403724,calls/second,milliseconds
1510176646,4627,14.721104,0.091805,0.001371,0.519250,0.059980,0.113984,0.198318,0.254986,0.331995,5.363785,46.127111,37.998245,14.510391,6.332965,calls/second,milliseconds
1510176656,4627,14.721104,0.091805,0.001371,0.519250,0.059980,0.113984,0.198318,0.254986,0.331995,5.363785,41.944592,32.164820,14.034684,6.262989,calls/second,milliseconds
1510176666,5073,14.721104,0.092003,0.001356,0.546624,0.003503,0.098344,0.296687,0.338984,0.474587,6.756132,42.165826,33.768214,15.007939,6.678943,calls/second,milliseconds
1510176676,5395,14.721104,0.145902,0.001356,0.672879,0.068731,0.197067,0.305108,0.332556,0.473314,11.247962,41.400964,33.482102,15.577491,6.963816,calls/second,milliseconds
1510176686,6605,14.721104,0.126910,0.000212,0.574040,0.003520,0.188160,0.303052,0.390670,0.474587,11.247962,47.073710,46.184424,18.999694,8.219320,calls/second,milliseconds
1510176696,6917,14.721104,0.158301,0.000212,0.556230,0.100890,0.246055,0.351527,0.404786,0.474587,11.247962,46.018593,43.793839,19.377456,8.465596,calls/second,milliseconds
1510176706,7340,7.961049,0.130189,0.000212,0.416053,0.003016,0.218839,0.365802,0.461471,0.552224,7.961049,45.785487,43.476383,20.154026,8.850373,calls/second,milliseconds
1510176716,7554,7.961049,0.178784,0.000212,0.467232,0.108851,0.290966,0.413760,0.474587,0.553001,7.961049,44.355341,40.005985,20.167800,8.979370,calls/second,milliseconds
1510176726,8256,6.756132,0.155884,0.000212,0.395744,0.013775,0.254429,0.397308,0.442443,0.543409,5.775130,45.788519,44.311356,21.767727,9.643938,calls/second,milliseconds
1510176736,10406,6.756132,0.106482,0.000212,0.328431,0.002989,0.160472,0.339060,0.408587,0.491526,5.775130,54.667636,70.889966,28.165852,11.933404,calls/second,milliseconds
