Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,192,0.21341
100,1000,3,5000,120,192,0.71624
100,10000,3,5000,120,192,7.86997
100,100000,3,5000,120,192,84.15275
100,1000000,3,5000,120,192,764.36779
