Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171108-153140
5000,10000,1,5000,312.0,3327.46688229,20171108-153140
0,5000,2,5000,622.0,3067.75667324,20171108-153141
5000,10000,3,5000,930.0,2788.74801337,20171108-153141
10000,15000,4,5000,1241.0,3249.14966436,20171108-153141
15000,20000,5,5000,1553.0,3603.2722266,20171108-153141
20000,25000,6,5000,1861.0,3884.55992089,20171108-153141
25000,30000,7,5000,2172.0,4122.41977959,20171108-153141
30000,35000,8,5000,2482.0,4317.74595621,20171108-153141
35000,40000,9,5000,2794.0,4426.32819511,20171108-153141
40000,45000,10,5000,3105.0,4761.58949821,20171108-153141
45000,50000,11,5000,3419.0,5001.5138046,20171108-153141
50000,55000,12,5000,3731.0,5216.88993256,20171108-153141
55000,60000,13,5000,4041.0,5469.76845918,20171108-153141
60000,65000,14,5000,4358.0,5714.6965168,20171108-153141
65000,70000,15,5000,4660.0,5926.89773497,20171108-153141
70000,75000,16,5000,4969.0,6075.16650154,20171108-153141
75000,80000,17,5000,5284.0,6218.23289493,20171108-153141
80000,85000,18,5000,5588.0,6340.94899055,20171108-153141
85000,90000,19,5000,5901.0,6517.99355485,20171108-153141
90000,95000,20,5000,6211.0,6686.30199469,20171108-153141
95000,100000,21,5000,6524.0,6845.08190142,20171108-153141
0,5000,22,5000,6832.0,5926.96908927,20171108-153142
5000,10000,23,5000,7157.0,5558.75301384,20171108-153142
10000,15000,24,5000,7482.0,5464.87217192,20171108-153142
15000,20000,25,5000,7794.0,5561.69635862,20171108-153142
20000,25000,26,5000,8105.0,5591.34386332,20171108-153142
25000,30000,27,5000,8420.0,5681.33829503,20171108-153142
30000,35000,28,5000,8735.0,5702.45210491,20171108-153142
35000,40000,29,5000,9031.0,5821.6323488,20171108-153142
40000,45000,30,5000,9326.0,5893.51956793,20171108-153142
45000,50000,31,5000,9650.0,5976.89363634,20171108-153142
50000,55000,32,5000,9973.0,6057.25616557,20171108-153142
55000,60000,33,5000,10290.0,6132.00073994,20171108-153142
60000,65000,34,5000,10606.0,6202.8432435,20171108-153142
65000,70000,35,5000,10911.0,6266.23427781,20171108-153142
70000,75000,36,5000,11216.0,6355.58473394,20171108-153142
75000,80000,37,5000,11527.0,6444.02773447,20171108-153142
80000,85000,38,5000,11838.0,6550.3992933,20171108-153142
85000,90000,39,5000,12137.0,6602.31361823,20171108-153142
90000,95000,40,5000,12436.0,6595.07276454,20171108-153142
95000,100000,41,5000,12744.0,6589.57777482,20171108-153142
100000,105000,42,5000,13053.0,6585.71215801,20171108-153142
105000,110000,43,5000,13364.0,6583.09823686,20171108-153142
110000,115000,44,5000,13675.0,6579.8623115,20171108-153142
115000,120000,45,5000,13979.0,6477.33355605,20171108-153143
120000,125000,46,5000,14283.0,6381.50954112,20171108-153143
125000,130000,47,5000,14605.0,6367.99930808,20171108-153143
130000,135000,48,5000,14926.0,6286.88657155,20171108-153143
