#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1481761216 3473786 3605994 1829 6734 3470848 3593636 4767 19092 14722.68 13549.09 1611.38 2834.92
1481761217 3473814 3606024 1829 6734 3470877 3593667 4767 19092 14722.04 13549.36 1612.29 2834.25
1481761218 3473847 3606056 1829 6734 3470910 3593698 4767 19092 14722.49 13548.18 1611.76 2835.46
1481761219 3473877 3606088 1829 6734 3470939 3593730 4767 19092 14721.97 13548.67 1611.85 2834.95
1481761221 3473908 3606118 1829 6734 3470970 3593760 4767 19092 14722.10 13548.50 1612.15 2835.12
1481761222 3473941 3606149 1829 6734 3471003 3593791 4767 19092 14722.42 13548.74 1611.47 2834.88
1481761223 3473971 3606181 1829 6734 3471034 3593823 4767 19092 14721.96 13549.00 1612.28 2835.41
1481761224 3474023 3606223 1829 6734 3471086 3593865 4767 19092 14716.98 13547.45 1617.98 2836.92
1481761225 3474077 3606277 1829 6734 3471140 3593920 4767 19092 14697.02 13540.90 1637.16 2842.70
1481761226 3474114 3606566 1829 6734 3471177 3594208 4767 19092 14696.39 13469.72 1638.98 2921.55
1481761227 3474156 3606857 1829 6734 3471219 3594500 4767 19092 14693.88 13197.24 1640.37 3187.14
1481761228 3474186 3607041 1829 6734 3471249 3594683 4767 19092 14694.52 13047.53 1640.08 3335.74
1481761229 3474219 3607228 1829 6734 3471281 3594870 4767 19092 14694.21 12896.57 1640.43 3487.07
1481761231 3474251 3607451 1829 6734 3471314 3595093 4767 19092 14694.77 12706.88 1639.85 3676.75
1481761232 3474283 3607653 1829 6734 3471346 3595295 4767 19092 14694.00 12531.95 1640.25 3852.77
1481761233 3474318 3607840 1829 6734 3471380 3595482 4767 19092 14694.54 12374.12 1639.71 4010.22
1481761234 3474351 3608060 1829 6734 3471413 3595703 4767 19092 14694.93 12192.63 1640.04 4191.38
1481761235 3474383 3608276 1829 6734 3471445 3595918 4767 19092 14694.16 12007.55 1640.09 4377.15
1481761236 3474416 3608495 1829 6734 3471479 3596138 4767 19092 14694.91 11823.02 1640.46 4560.61
1481761238 3474451 3608790 1829 6734 3471513 3596432 4767 19092 14695.33 11560.56 1640.02 4823.45
1481761239 3474483 3609004 1829 6734 3471545 3596647 4767 19092 14694.55 11378.07 1640.09 5005.91
1481761240 3474515 3609097 1829 6734 3471578 3596739 4767 19092 14694.75 11313.96 1639.86 5069.25
1481761242 3474546 3609291 1829 6734 3471608 3596933 4767 19092 14694.16 11149.93 1639.66 5234.75
1481761243 3474579 3609540 1829 6734 3471641 3597182 4767 19092 14694.24 10937.87 1641.16 5446.13
1481761244 3474614 3609755 1829 6734 3471676 3597397 4767 19092 14694.91 10758.87 1640.12 5627.67
1481761245 3474644 3609969 1829 6734 3471707 3597611 4767 19092 14694.74 10578.62 1640.60 5805.39
1481761246 3474677 3610171 1829 6734 3471739 3597813 4767 19092 14693.87 10410.82 1640.02 5973.52
1481761247 3474708 3610377 1829 6734 3471771 3598019 4767 19092 14694.07 10238.05 1640.21 6145.97
1481761249 3474739 3610584 1829 6734 3471802 3598226 4767 19092 14694.50 10066.61 1640.52 6317.39
1481761250 3474774 3610737 1829 6734 3471837 3598380 4767 19092 14694.35 9944.46 1639.86 6439.57
1481761251 3474806 3610936 1829 6734 3471869 3598578 4767 19092 14695.39 9778.18 1639.98 6605.82
1481761252 3474841 3611175 1829 6734 3471903 3598817 4767 19092 14694.07 9570.59 1640.18 6813.04
1481761253 3474872 3611336 1829 6734 3471935 3598978 4767 19092 14694.18 9443.81 1640.07 6939.48
1481761254 3474904 3611524 1829 6734 3471966 3599166 4767 19092 14694.46 9289.67 1639.81 7094.35
1481761255 3474935 3611558 1829 6734 3471998 3599200 4767 19092 14694.00 9289.79 1639.93 7094.22
1481761256 3474968 3611719 1829 6734 3472031 3599361 4767 19092 14694.76 9161.55 1640.53 7222.06
1481761258 3475000 3611819 1829 6734 3472063 3599462 4767 19092 14694.55 9094.70 1639.34 7288.52
1481761259 3475032 3611995 1829 6734 3472095 3599637 4767 19092 14694.24 8949.07 1640.00 7437.86
1481761260 3475066 3612201 1829 6734 3472128 3599843 4767 19092 14694.46 8775.64 1640.13 7608.71
1481761261 3475101 3612366 1829 6734 3472163 3600008 4767 19092 14694.47 8644.70 1639.75 7739.34
1481761262 3475133 3612596 1829 6734 3472195 3600239 4767 19092 14694.27 8444.79 1639.61 7939.96
1481761263 3475165 3612775 1829 6734 3472228 3600417 4767 19092 14694.28 8303.04 1640.69 8080.56
1481761264 3475198 3612962 1829 6734 3472261 3600604 4767 19092 14694.12 8135.50 1640.47 8251.02
1481761265 3475232 3613187 1829 6734 3472294 3600830 4767 19092 14694.62 7953.14 1640.38 8441.41
1481761267 3475269 3613409 1829 6734 3472332 3601052 4767 19092 14693.62 7761.16 1640.62 8625.76
1481761268 3475306 3613595 1829 6734 3472368 3601237 4767 19092 14693.39 7605.16 1641.22 8778.45
1481761269 3475344 3613795 1829 6734 3472407 3601438 4767 19092 14693.62 7431.86 1640.62 8951.73
1481761270 3475378 3613976 1829 6734 3472440 3601619 4767 19092 14694.62 7273.84 1640.70 9110.17
1481761271 3475409 3614195 1829 6734 3472471 3601837 4767 19092 14693.75 7101.04 1640.84 9287.69
1481761272 3475442 3614421 1829 6734 3472504 3602063 4767 19092 14694.22 6908.06 1640.03 9475.55
1481761273 3475476 3614589 1829 6734 3472538 3602231 4767 19092 14693.71 6766.76 1640.84 9622.25
1481761277 3475519 3615189 1829 6734 3472582 3602831 4767 19092 14694.00 6187.75 1640.64 10196.47
1481761278 3475553 3615397 1829 6734 3472615 3603039 4767 19092 14693.65 6020.28 1640.60 10363.71
1481761280 3475586 3615653 1829 6734 3472649 3603295 4767 19092 14694.16 5796.34 1640.43 10587.69
1481761281 3475618 3615771 1829 6734 3472680 3603413 4767 19092 14693.78 5712.48 1640.41 10671.16
1481761282 3475650 3615955 1829 6734 3472712 3603597 4767 19092 14693.71 5561.79 1640.52 10824.75
1481761283 3475682 3616120 1829 6734 3472745 3603762 4767 19092 14694.27 5428.31 1640.73 10956.74
1481761284 3475713 3616357 1829 6734 3472776 3603999 4767 19092 14694.00 5228.75 1640.25 11155.65
1481761285 3475746 3616542 1829 6734 3472808 3604184 4767 19092 14694.74 5076.54 1640.26 11312.18
1481761287 3475780 3616726 1829 6734 3472842 3604369 4767 19092 14693.89 4922.87 1640.36 11461.15
1481761288 3475813 3616940 1829 6734 3472876 3604583 4767 19092 14694.21 4741.71 1640.04 11642.30
1481761289 3475844 3617144 1829 6734 3472906 3604786 4767 19092 14694.52 4569.30 1640.09 11814.69
1481761290 3475873 3617289 1829 6734 3472936 3604932 4767 19092 14694.21 4464.11 1639.95 11919.90
1481761291 3475905 3617351 1829 6734 3472967 3604993 4767 19092 14693.66 4435.59 1640.59 11947.66
1481761292 3475937 3617421 1829 6734 3472999 3605063 4767 19092 14694.39 4400.88 1640.23 11983.48
1481761293 3475968 3617604 1829 6734 3473030 3605246 4767 19092 14694.41 4252.18 1639.84 12131.86
1481761294 3476002 3617803 1829 6734 3473064 3605445 4767 19092 14694.31 4081.87 1640.63 12302.54
1481761295 3476033 3617965 1829 6734 3473095 3605607 4767 19092 14693.63 3958.09 1640.62 12426.30
1481761297 3476064 3618158 1829 6734 3473127 3605800 4767 19092 14693.84 3799.04 1640.79 12586.07
1481761298 3476094 3618317 1829 6734 3473157 3605960 4767 19092 14694.14 3673.55 1640.47 12710.05
1481761299 3476126 3618372 1829 6734 3473188 3606014 4767 19092 14694.07 3654.93 1640.55 12729.09
1481761300 3476159 3618439 1829 6734 3473221 3606081 4767 19092 14694.08 3620.43 1640.92 12763.17
1481761301 3476192 3618560 1829 6734 3473254 3606202 4767 19092 14694.62 3530.47 1639.59 12853.53
1481761302 3476224 3618707 1829 6734 3473286 3606350 4767 19092 14694.93 3411.68 1639.67 12972.70
1481761303 3476256 3618953 1829 6734 3473318 3606596 4767 19092 14693.92 3204.10 1639.51 13179.91
1481761304 3476289 3619185 1829 6734 3473351 3606827 4767 19092 14694.52 3000.90 1640.09 13383.46
1481761306 3476319 3619426 1829 6734 3473382 3607068 4767 19092 14693.98 2799.68 1640.67 13584.32
1481761307 3476356 3619638 1829 6734 3473419 3607281 4767 19092 14693.90 2617.01 1640.32 13771.64
1481761309 3476393 3620037 1829 6734 3473455 3607679 4767 19092 14693.81 2248.74 1640.80 14134.91
1481761310 3476424 3620254 1829 6734 3473486 3607897 4767 19092 14693.50 2062.45 1640.34 14320.76
1481761312 3476457 3620502 1829 6734 3473519 3608144 4767 19092 14694.05 1838.61 1639.82 14546.11
1481761316 3476490 3621252 1829 6734 3473552 3608894 4767 19092 14693.91 1131.56 1640.36 15252.82
1481761317 3476522 3621472 1829 6734 3473584 3609114 4767 19092 14694.78 945.89 1639.82 15438.12
1481761318 3476554 3621661 1829 6734 3473616 3609303 4767 19092 14694.77 790.30 1639.41 15593.71
1481761319 3476587 3621901 1829 6734 3473649 3609543 4767 19092 14694.76 583.17 1639.48 15800.47
1481761321 3476618 3622130 1829 6734 3473681 3609772 4767 19092 14695.24 388.09 1640.11 15996.30
1481761322 3476652 3622302 1829 6734 3473715 3609944 4767 19092 14694.76 246.30 1640.22 16137.31
1481761324 3476685 3622755 1829 6734 3473747 3610397 4767 19092 14694.42 55.21 1640.46 16328.31
1481761325 3476719 3622952 1829 6734 3473781 3610595 4767 19092 14694.21 55.46 1640.01 16328.54
1481761326 3476755 3623040 1829 6734 3473817 3610682 4767 19092 14695.01 56.35 1640.00 16328.41
1481761327 3476788 3623086 1829 6734 3473850 3610729 4767 19092 14694.50 56.43 1640.09 16327.56
1481761329 3476822 3623238 1829 6734 3473884 3610880 4767 19092 14694.19 55.35 1640.80 16328.27
1481761330 3476853 3623388 1829 6734 3473915 3611030 4767 19092 14694.34 56.11 1639.86 16327.52
1481761331 3476887 3623564 1829 6734 3473949 3611206 4767 19092 14694.24 56.62 1640.00 16327.04
1481761332 3476920 3623717 1829 6734 3473983 3611359 4767 19092 14693.86 55.94 1640.41 16328.04
1481761333 3476953 3623901 1829 6734 3474015 3611543 4767 19092 14694.46 55.22 1640.80 16328.40
1481761334 3476988 3624112 1829 6734 3474050 3611754 4767 19092 14694.30 55.52 1639.93 16328.84
1481761335 3477022 3624306 1829 6734 3474084 3611948 4767 19092 14695.04 54.80 1640.33 16328.51
1481761336 3477054 3624561 1829 6734 3474116 3612203 4767 19092 14693.95 55.38 1640.28 16328.64
1481761338 3477089 3624776 1829 6734 3474152 3612418 4767 19092 14693.20 55.89 1641.41 16328.46
1481761339 3477119 3624965 1829 6734 3474181 3612607 4767 19092 14693.66 55.80 1640.58 16327.46
1481761340 3477151 3625070 1829 6734 3474213 3612712 4767 19092 14693.99 55.75 1640.95 16327.48
1481761341 3477183 3625136 1829 6734 3474245 3612778 4767 19092 14693.77 55.23 1641.21 16328.74
