#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1481762195        0.105038          0.105038          0.003010          0.003010          0.000000          27.617900         0.003010         
1481762196        0.105042          0.105042          0.003052          0.003052          0.000000          27.616600         0.003052         
1481762197        0.105042          0.105042          0.003052          0.003052          0.000000          27.615900         0.003052         
1481762199        0.105042          0.105042          0.003052          0.003052          0.000000          27.615900         0.003052         
1481762200        0.105042          0.105042          0.003052          0.003052          0.000000          27.616200         0.003052         
1481762201        0.105042          0.105042          0.003052          0.003052          0.000000          27.616400         0.003052         
1481762202        0.105042          0.105042          0.003052          0.003052          0.000000          27.616400         0.003052         
1481762203        0.105042          0.105042          0.003052          0.003052          0.000000          27.615400         0.003052         
1481762204        0.564793          0.564693          0.016853          0.016850          0.000000          27.595100         0.016850         
1481762205        0.569057          0.568760          0.026733          0.026714          0.000000          27.587700         0.026714         
1481762207        0.587536          0.587406          0.034580          0.034580          0.000000          27.581500         0.034580         
1481762208        0.587566          0.587528          0.034695          0.034695          0.000000          27.579600         0.034695         
1481762209        0.587688          0.587650          0.034790          0.034790          0.000000          27.579700         0.034790         
1481762210        0.690189          0.690151          0.111328          0.111328          0.000000          27.474000         0.111328         
1481762211        0.693668          0.693630          0.120934          0.120934          0.000000          27.423500         0.120934         
1481762212        0.693668          0.693630          0.120934          0.117683          0.000000          27.351800         0.120934         
1481762213        0.693668          0.693630          0.120934          0.117905          0.000000          27.269200         0.120934         
1481762215        0.693668          0.693630          0.120934          0.117905          0.000000          27.187100         0.120934         
1481762216        0.693668          0.693630          0.120934          0.117905          0.000000          27.123200         0.120934         
1481762217        0.693668          0.693630          0.120934          0.117905          0.000000          27.048800         0.120934         
1481762218        0.693668          0.693630          0.120934          0.117905          0.000000          26.990100         0.120934         
1481762219        0.693668          0.693630          0.120934          0.117905          0.000000          26.945200         0.120934         
1481762220        0.693668          0.693630          0.120934          0.117905          0.000000          26.876100         0.120934         
1481762221        0.693668          0.693630          0.120934          0.117905          0.000000          26.812800         0.120934         
1481762222        0.693668          0.693630          0.120934          0.117905          0.000000          26.744900         0.120934         
1481762224        0.693668          0.693630          0.120934          0.117912          0.000000          26.703300         0.120934         
1481762225        0.693668          0.693630          0.120934          0.117794          0.000000          26.666600         0.120934         
1481762226        0.693668          0.693630          0.120934          0.117905          0.000000          26.635600         0.120934         
1481762227        0.693668          0.693630          0.120934          0.117905          0.000000          26.615300         0.120934         
1481762228        0.693668          0.693630          0.120934          0.117905          0.000000          26.599800         0.120934         
1481762230        0.693668          0.693630          0.120934          0.117905          0.000000          26.524800         0.120934         
1481762231        0.693668          0.693630          0.120934          0.117912          0.000000          26.452300         0.120934         
1481762232        0.693668          0.693630          0.120934          0.117912          0.000000          26.384000         0.120934         
1481762233        0.693668          0.693630          0.120934          0.117905          0.000000          26.317400         0.120934         
1481762234        0.693668          0.693630          0.120934          0.117905          0.000000          26.247700         0.120934         
1481762236        0.693668          0.693630          0.120934          0.117905          0.000000          26.104700         0.120934         
1481762237        0.693668          0.693630          0.120934          0.117905          0.000000          26.055100         0.120934         
1481762239        0.693668          0.693630          0.120934          0.117905          0.000000          25.981900         0.120934         
1481762240        0.693668          0.693630          0.120934          0.117905          0.000000          25.911400         0.120934         
1481762241        0.693668          0.693630          0.120934          0.117912          0.000000          25.810700         0.120934         
1481762243        0.693672          0.693634          0.120937          0.117798          0.000000          25.750100         0.120934         
1481762244        0.693672          0.693634          0.120937          0.117908          0.000000          25.681600         0.120934         
1481762245        0.693672          0.693634          0.120937          0.117908          0.000000          25.623300         0.120934         
1481762247        0.693672          0.693634          0.120937          0.117916          0.000000          25.473000         0.120934         
1481762248        0.693672          0.693634          0.120937          0.117916          0.000000          25.414100         0.120934         
1481762249        0.693672          0.693634          0.120937          0.117916          0.000000          25.357900         0.120934         
1481762251        0.693672          0.693634          0.120937          0.117916          0.000000          25.303700         0.120934         
1481762252        0.693672          0.693634          0.120937          0.117916          0.000000          25.249500         0.120934         
1481762253        0.693672          0.693634          0.120937          0.117908          0.000000          25.174600         0.120934         
1481762254        0.693672          0.693634          0.120937          0.117916          0.000000          25.110600         0.120934         
1481762255        0.693672          0.693634          0.120937          0.117916          0.000000          25.052600         0.120934         
1481762256        0.693676          0.693638          0.120941          0.117920          0.000000          24.982000         0.120934         
1481762258        0.693676          0.693638          0.120941          0.117920          0.000000          24.939500         0.120934         
1481762259        0.693676          0.693638          0.120941          0.117920          0.000000          24.885800         0.120934         
1481762260        0.693676          0.693638          0.120941          0.117920          0.000000          24.838700         0.120934         
1481762261        0.693676          0.693638          0.120941          0.117920          0.000000          24.795000         0.120934         
1481762262        0.693676          0.693638          0.120941          0.117920          0.000000          24.767800         0.120934         
1481762263        0.693676          0.693638          0.120941          0.117802          0.000000          24.723200         0.120934         
1481762264        0.693676          0.693638          0.120941          0.117912          0.000000          24.672300         0.120934         
1481762265        0.693676          0.693638          0.120941          0.117912          0.000000          24.615000         0.120934         
1481762267        0.693676          0.693638          0.120941          0.117912          0.000000          24.551300         0.120934         
1481762268        0.693676          0.693638          0.120941          0.117920          0.000000          24.489200         0.120934         
1481762269        0.693680          0.693642          0.120945          0.117931          0.000000          24.429900         0.120934         
1481762270        0.693680          0.693642          0.120945          0.117931          0.000000          24.369200         0.120934         
1481762271        0.693680          0.693642          0.120945          0.117931          0.000000          24.304700         0.120934         
1481762272        0.693680          0.693642          0.120945          0.117805          0.000000          24.233000         0.120934         
1481762273        0.693680          0.693642          0.120945          0.117916          0.000000          24.167100         0.120934         
1481762275        0.693680          0.693642          0.120945          0.117916          0.000000          24.117900         0.120934         
1481762276        0.693680          0.693642          0.120945          0.117916          0.000000          23.990900         0.120934         
1481762278        0.693680          0.693642          0.120945          0.117916          0.000000          23.929900         0.120934         
1481762279        0.693680          0.693642          0.120945          0.117916          0.000000          23.869300         0.120934         
1481762280        0.693680          0.693642          0.120945          0.117924          0.000000          23.796000         0.120934         
1481762282        0.693684          0.693645          0.120949          0.117928          0.000000          23.741500         0.120934         
1481762283        0.693684          0.693645          0.120949          0.117809          0.000000          23.708800         0.120934         
