TIMESTAMP        work-RQ          work-RD          work-WR          
1483659385 6251382 674013456439 248638870488
1483659386 6251382 674013456439 248638870488
1483659387 6251382 674013456439 248638870488
1483659388 6251382 674013456439 248638870488
1483659389 6251382 674013456439 248638870488
1483659390 6251382 674013456439 248638870488
1483659391 6251382 674013456439 248638870488
1483659393 6251382 674013456439 248638870488
1483659394 6251382 674013456439 248638870488
1483659395 6251382 674013456439 248638870488
1483659396 6251382 674013456439 248638870488
1483659397 6251382 674013456439 248638870488
1483659398 6251382 674013456439 248638870488
1483659399 6251382 674013456439 248638870488
1483659400 6251382 674013456439 248638870488
1483659401 6251382 674013456439 248638870488
1483659403 6251382 674013456439 248638870488
1483659404 6251382 674013456439 248638870488
1483659405 6251382 674013456439 248638870488
1483659406 6251382 674013456439 248638870488
1483659407 6251382 674013456439 248638870488
1483659408 6251382 674013456439 248638870488
1483659409 6251382 674013456439 248638870488
1483659410 6251382 674013456439 248638870488
1483659412 6251383 674013456439 248638870488
1483659413 6251383 674013456439 248638870488
1483659414 6251383 674013456439 248638870488
1483659415 6251383 674013456439 248638870488
1483659416 6251383 674013456439 248638870488
1483659417 6251383 674013456439 248638870488
1483659418 6251383 674013456439 248638870488
1483659419 6251383 674013456439 248638870488
1483659421 6251383 674013456439 248638870488
1483659422 6251383 674013456439 248638870488
1483659423 6251383 674013456439 248638870488
1483659424 6251383 674013456439 248638870488
1483659425 6251383 674013456439 248638870488
1483659426 6251384 674013456439 248638870488
1483659427 6251384 674013456439 248638870488
1483659428 6251384 674013456439 248638870488
1483659430 6251384 674013456439 248638870488
1483659431 6251384 674013456439 248638870488
1483659432 6251384 674013456439 248638870488
1483659433 6251384 674013456439 248638870488
1483659434 6251384 674013456439 248638870488
1483659435 6251384 674013456439 248638870488
1483659436 6251385 674013456439 248638870488
1483659438 6251385 674013456439 248638870488
1483659439 6251385 674013456439 248638870488
1483659440 6251385 674013456439 248638870488
1483659441 6251385 674013456439 248638870488
1483659442 6251385 674013456439 248638870488
1483659443 6251385 674013456439 248638870488
1483659444 6251385 674013456439 248638870488
1483659446 6251385 674013456439 248638870488
1483659447 6251385 674013456439 248638870488
1483659448 6251385 674013456439 248638870488
1483659449 6251385 674013456439 248638870488
1483659450 6251385 674013456439 248638870488
1483659451 6251386 674013456439 248638870488
1483659452 6251386 674013456439 248638870488
1483659453 6251386 674013456439 248638870488
1483659455 6251386 674013456439 248638870488
1483659456 6251386 674013456439 248638870488
1483659457 6251386 674013456439 248638870488
1483659458 6251386 674013456439 248638870488
1483659459 6251386 674013456439 248638870488
1483659460 6251386 674013456439 248638870488
1483659461 6251387 674013456439 248638870488
1483659463 6251387 674013456439 248638870488
1483659464 6251387 674013456439 248638870488
1483659465 6251387 674013456439 248638870488
1483659466 6251387 674013456439 248638870488
1483659467 6251387 674013456439 248638870488
1483659468 6251387 674013456439 248638870488
1483659469 6251387 674013456439 248638870488
1483659471 6251387 674013456439 248638870488
1483659472 6251387 674013456439 248638870488
1483659473 6251387 674013456439 248638870488
1483659474 6251387 674013456439 248638870488
1483659475 6251387 674013456439 248638870488
1483659476 6251388 674013456439 248638870488
1483659477 6251388 674013456439 248638870488
1483659478 6251388 674013456439 248638870488
1483659480 6251388 674013456439 248638870488
1483659481 6251388 674013456439 248638870488
1483659482 6251388 674013456439 248638870488
1483659483 6251388 674013456439 248638870488
1483659484 6251388 674013456439 248638870488
1483659485 6251389 674013456439 248638870488
1483659486 6251389 674013456439 248638870488
1483659488 6251389 674013456439 248638870488
1483659489 6251389 674013456439 248638870488
1483659490 6251389 674013456439 248638870488
1483659491 6251389 674013456439 248638870488
1483659492 6251389 674013456439 248638870488
1483659493 6251389 674013456439 248638870488
1483659494 6251389 674013456439 248638870488
1483659496 6251389 674013456439 248638870488
