BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, ProcessingDelay, NumberRecords, Scenario
1512091440000 ms,2017-11-30T19:24:12,0,39012,39012,13718,1_Producer_Count
1512091500000 ms,2017-11-30T19:25:13,0,40555,40555,13675,1_Producer_Count
1512091560000 ms,2017-11-30T19:26:12,0,39671,39671,14189,1_Producer_Count
1512091620000 ms,2017-11-30T19:27:13,1,39876,39875,14930,1_Producer_Count
1512091680000 ms,2017-11-30T19:28:13,0,43075,43075,15185,1_Producer_Count
1512091740000 ms,2017-11-30T19:29:09,0,31469,31469,10542,1_Producer_Count
