time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1483660630        0                 6388              0                 137790487         138605967         0                 152607            1512125964076     1515954707290     0                 33251024         
1483660631        0                 6388              0                 137790602         138606079         0                 152607            1512126012652     1515954753218     0                 33251024         
1483660632        0                 6388              0                 137790691         138606166         0                 152607            1512126050716     1515954789122     0                 33251024         
1483660633        0                 6388              0                 137790783         138606256         0                 152607            1512126090404     1515954826482     0                 33251024         
1483660634        0                 6388              0                 137790983         138606451         0                 152607            1512126195131     1515954922656     0                 33251024         
1483660636        0                 6388              0                 137791345         138606815         0                 152607            1512126407357     1515955363312     0                 33251024         
1483660637        0                 6388              0                 137791442         138606910         0                 152607            1512126448741     1515955413960     0                 33251024         
1483660638        0                 6388              0                 137791769         138607224         0                 152607            1512126591221     1515964908635     0                 33251024         
1483660639        0                 6388              0                 137791879         138607332         0                 152607            1512126639581     1515964953771     0                 33251024         
1483660640        0                 6388              0                 137792034         138607485         0                 152607            1512126732250     1515965014018     0                 33251024         
1483660641        0                 6388              0                 137792470         138607905         0                 152607            1512126862562     1516127331026     0                 33251024         
1483660642        0                 6388              0                 137792841         138608279         0                 152607            1512126970402     1516271081658     0                 33251024         
1483660643        0                 6388              0                 137793195         138608626         0                 152607            1512127076690     1516402243562     0                 33251024         
1483660645        0                 6388              0                 137793504         138608938         0                 152607            1512127184960     1516510330162     0                 33251024         
1483660646        0                 6388              0                 137793850         138609283         0                 152607            1512127348896     1516627860778     0                 33251024         
1483660647        0                 6388              0                 137794178         138609614         0                 152607            1512127447632     1516746437866     0                 33251024         
1483660648        0                 6388              0                 137794628         138610065         0                 152607            1512127575288     1516931098202     0                 33251024         
1483660649        0                 6388              0                 137794938         138610372         0                 152607            1512127685286     1517038135050     0                 33251024         
1483660650        0                 6388              0                 137795299         138610726         0                 152607            1512127839165     1517164056002     0                 33251024         
1483660651        0                 6388              0                 137795649         138611077         0                 152607            1512127942157     1517293122034     0                 33251024         
1483660653        0                 6388              0                 137795930         138611363         0                 152607            1512128027357     1517390717442     0                 33251024         
1483660654        0                 6388              0                 137796288         138611716         0                 152607            1512128134029     1517523977954     0                 33251024         
1483660655        0                 6388              0                 137796634         138612064         0                 152607            1512128265513     1517640460650     0                 33251024         
1483660656        0                 6388              0                 137796990         138612421         0                 152607            1512128401178     1517770576362     0                 33251024         
1483660657        0                 6388              0                 137797376         138612804         0                 152607            1512128530496     1517915377914     0                 33251024         
1483660658        0                 6388              0                 137797764         138613192         0                 152607            1512128643216     1518066471378     0                 33251024         
1483660659        0                 6388              0                 137798130         138613556         0                 152607            1512128766478     1518201831594     0                 33251024         
1483660660        0                 6388              0                 137799428         138614857         0                 152607            1512129167297     1518284945586     0                 33251024         
1483660662        0                 6388              0                 137799747         138615176         0                 152607            1512129263337     1518401421826     0                 33251024         
1483660663        0                 6388              0                 137800069         138615494         0                 152607            1512129361033     1518516849450     0                 33251024         
1483660664        0                 6388              0                 137800427         138615847         0                 152607            1512129467601     1518649061642     0                 33251024         
1483660665        1                 6388              0                 137800848         138616270         0                 152607            1512129649088     1518795970194     0                 33251024         
1483660666        0                 6388              0                 137801194         138616618         0                 152607            1512129766494     1518922938602     0                 33251024         
1483660667        0                 6388              0                 137801510         138616932         0                 152607            1512129862910     1519033123570     0                 33251024         
1483660668        0                 6388              0                 137801870         138617289         0                 152607            1512129969478     1519167433714     0                 33251024         
1483660670        0                 6388              0                 137802332         138617747         0                 152607            1512130156191     1519331128370     0                 33251024         
1483660671        0                 6388              0                 137802688         138618109         0                 152607            1512130305899     1519459148538     0                 33251024         
1483660672        0                 6388              0                 137803033         138618449         0                 152607            1512130409347     1519585066578     0                 33251024         
1483660673        0                 6388              0                 137803283         138618698         0                 152607            1512130488795     1519664828658     0                 33251024         
1483660674        0                 6388              0                 137803571         138618986         0                 152607            1512130577219     1519764521642     0                 33251024         
1483660675        0                 6388              0                 137803926         138619343         0                 152607            1512130744544     1519883104074     0                 33251024         
1483660676        0                 6388              0                 137804310         138619720         0                 152607            1512130858048     1520028952298     0                 33251024         
1483660678        0                 6388              0                 137804654         138620067         0                 152607            1512130960160     1520156969562     0                 33251024         
1483660679        0                 6388              0                 137804984         138620399         0                 152607            1512131058240     1520278691698     0                 33251024         
1483660680        0                 6388              0                 137805340         138620755         0                 152607            1512131226266     1520396225410     0                 33251024         
1483660681        0                 6388              0                 137805688         138621098         0                 152607            1512131346248     1520520047138     0                 33251024         
1483660682        0                 6388              0                 137806085         138621490         0                 152607            1512131462488     1520674286874     0                 33251024         
1483660683        0                 6388              0                 137806450         138621858         0                 152607            1512131568968     1520815938898     0                 33251024         
1483660684        0                 6388              0                 137806810         138622211         0                 152607            1512131691606     1520946053922     0                 33251024         
1483660686        0                 6388              0                 137808205         138623608         0                 152607            1512132077418     1521081613218     0                 33251024         
1483660687        0                 6388              0                 137808575         138623980         0                 152607            1512132186026     1521222218490     0                 33251024         
1483660688        0                 6388              0                 137808941         138624344         0                 152607            1512132293866     1521360724242     0                 33251024         
1483660689        0                 6388              0                 137809301         138624699         0                 152607            1512132400922     1521493985410     0                 33251024         
1483660690        0                 6388              0                 137809654         138625061         0                 152607            1512132550923     1521616763218     0                 33251024         
1483660691        0                 6388              0                 137810010         138625407         0                 152607            1512132673697     1521742682650     0                 33251024         
1483660692        0                 6388              0                 137810335         138625736         0                 152607            1512132770225     1521864403770     0                 33251024         
1483660694        0                 6388              0                 137810642         138626044         0                 152607            1512132863041     1521974586514     0                 33251024         
1483660695        0                 6388              0                 137810987         138626392         0                 152607            1512133049918     1522086875482     0                 33251024         
1483660696        0                 6388              0                 137811352         138626755         0                 152607            1512133188306     1522218041482     0                 33251024         
