Number_Clusters,Number_Points_per_Cluster,        Number_Dim,Number_Points_per_Message,Interval,        Number_Partitions, Time
100,100,3,5000,120,48,0.13052
100,1000,3,5000,120,48,1.00797
100,10000,3,5000,120,48,7.82083
100,100000,3,5000,120,48,71.25140
100,1000000,3,5000,120,48,621.48109
