CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,157.495140076,157.498718023,157.511557102,160.38038516,162.026823044
unit.000001,Euclidean_dist_1_8193,6.0083789825,6.0109779835,7.1556429863,36.9232780933,37.8793520927
unit.000002,Euclidean_dist_1_16385,5.985970974,5.9893751144,6.884663105,35.9988400936,37.715970993
unit.000003,Euclidean_dist_1_24577,5.887950182,5.8905329704,6.1622450352,39.4408330917,41.1764709949
unit.000004,Euclidean_dist_1_32769,5.9084270001,5.9109690189,6.3264670372,39.4579110146,41.1776189804
unit.000005,Euclidean_dist_1_40961,5.8434281349,5.8463270664,5.9360530376,39.4376020432,41.1215419769
unit.000006,Euclidean_dist_1_49153,5.8635511398,5.8661661148,6.029047966,35.9304862022,36.7959861755
unit.000007,Euclidean_dist_1_57345,5.8172371388,5.8235030174,5.8266680241,32.2659170628,35.3453440666
unit.000008,Euclidean_dist_1_65537,89.7495481968,90.6599180698,90.6618599892,92.312538147,93.3575041294
unit.000009,Euclidean_dist_1_73729,5.8663470745,5.8690171242,6.0417990685,39.4510800838,41.1222901344
unit.000010,Euclidean_dist_1_81921,84.9320850372,84.9352281094,84.9370081425,88.498663187,90.1147921085
unit.000011,Euclidean_dist_1_90113,134.63135314,134.635158062,134.649101973,137.592853069,138.854235172
unit.000012,Euclidean_dist_1_98305,61.1794800758,61.1826109886,61.1964530945,64.4473490715,65.891600132
unit.000013,Euclidean_dist_1_106497,5.9918580055,5.9947590828,6.9504051209,36.0017690659,37.770815134
unit.000014,Euclidean_dist_1_114689,105.476886034,105.480221033,105.494244099,108.688827991,109.242163181
unit.000015,Euclidean_dist_1_122881,83.5720779896,83.9401211739,83.9500410557,88.385215044,90.0587770939
unit.000016,Euclidean_dist_8193_1,57.6732389927,58.4090211391,58.410900116,60.8032081127,61.6712460518
unit.000017,Euclidean_dist_8193_8193,7.1950480938,7.1987051964,7.683065176,39.4740941525,41.3896811008
unit.000018,Euclidean_dist_8193_16385,8.1731750965,8.4832952023,8.7494320869,39.4645030499,41.4416539669
unit.000019,Euclidean_dist_8193_24577,5.9272050858,5.9298131466,6.4832401276,35.9723989964,37.282446146
unit.000020,Euclidean_dist_8193_32769,5.929967165,5.9325320721,6.5064821243,39.4442470074,41.232172966
unit.000021,Euclidean_dist_8193_40961,5.8744730949,5.8770940304,6.083698988,35.937515974,36.8665661812
unit.000022,Euclidean_dist_8193_49153,5.882349968,5.8851130009,6.1320271492,36.0351331234,36.9191720486
unit.000023,Euclidean_dist_8193_57345,5.8340201378,5.8373379707,5.896540165,35.8894290924,36.5318660736
unit.000024,Euclidean_dist_8193_65537,5.8374261856,5.8403761387,5.9098939896,36.0235190392,36.5849010944
unit.000025,Euclidean_dist_8193_73729,126.183143139,126.185985088,126.199316978,129.449119091,131.399099112
unit.000026,Euclidean_dist_8193_81921,119.590763092,120.296111107,120.297719002,123.337131023,125.04857111
unit.000027,Euclidean_dist_8193_90113,126.179695129,126.183343172,126.185074091,129.360316992,130.343732119
unit.000028,Euclidean_dist_8193_98305,198.580015182,199.682986975,199.71054697,201.925520182,203.307655096
unit.000029,Euclidean_dist_8193_106497,133.086878061,133.090204,133.09188199,135.984019041,136.718273163
unit.000030,Euclidean_dist_8193_114689,103.841471195,103.844866037,103.846530199,106.880505085,108.126162052
unit.000031,Euclidean_dist_8193_122881,147.53305912,147.536065102,147.549118996,151.249070168,153.541234016
unit.000032,Euclidean_dist_16385_1,85.3454241753,86.4867889881,86.4888520241,89.3008780479,90.1676361561
unit.000033,Euclidean_dist_16385_8193,91.429869175,91.4576721191,91.4707181454,93.9176089764,95.4660270214
unit.000034,Euclidean_dist_16385_16385,5.9806501865,5.9832611084,6.8261961937,35.9959599972,37.6609261036
unit.000035,Euclidean_dist_16385_24577,76.3089179993,76.3124480247,76.3267211914,80.0232131481,81.6772220135
unit.000036,Euclidean_dist_16385_32769,79.602658987,80.0257899761,80.0275411606,82.0759410858,83.7864661217
unit.000037,Euclidean_dist_16385_40961,82.4451670647,83.0760920048,83.089854002,86.5886600018,90.0568430424
unit.000038,Euclidean_dist_16385_49153,55.7637810707,55.7675950527,55.7817220688,58.4986231327,59.5619020462
unit.000039,Euclidean_dist_16385_57345,6.0147960186,6.0175671578,7.223690033,39.461163044,41.3374769688
unit.000040,Euclidean_dist_16385_65537,5.8522531986,5.8550021648,5.9782361984,35.9235570431,36.7088420391
unit.000041,Euclidean_dist_16385_73729,200.153614998,200.156637192,200.169663191,204.614454985,205.457255125
unit.000042,Euclidean_dist_16385_81921,185.613265991,185.615981102,185.627309084,188.981378078,190.629230976
unit.000043,Euclidean_dist_16385_90113,178.421616077,178.424966097,178.427255154,181.560046196,183.204764128
unit.000044,Euclidean_dist_16385_98305,183.101752043,183.105412006,183.118335009,185.270042181,186.410005093
unit.000045,Euclidean_dist_16385_106497,170.441678047,170.746213198,170.747848034,172.423341036,173.702260971
unit.000046,Euclidean_dist_16385_114689,80.5491991043,80.9859030247,80.9875969887,83.0786521435,84.8659620285
unit.000047,Euclidean_dist_16385_122881,168.721349001,169.080466032,169.082133055,170.816640139,171.59346199
unit.000048,Euclidean_dist_24577_1,104.612083197,105.476936102,105.479081154,108.685894966,109.210018158
unit.000049,Euclidean_dist_24577_8193,162.821125984,163.151633024,163.153259039,165.696851969,167.32673502
unit.000050,Euclidean_dist_24577_16385,84.5203130245,84.5236141682,84.525247097,88.495372057,90.114164114
unit.000051,Euclidean_dist_24577_24577,86.7270991802,88.385155201,88.3871560097,90.7067401409,92.2242500782
unit.000052,Euclidean_dist_24577_32769,5.9833431244,5.9858801365,6.8521649838,36.9040260315,37.7165431976
unit.000053,Euclidean_dist_24577_40961,6.017843008,6.0212290287,7.2614099979,36.0144250393,37.9317290783
unit.000054,Euclidean_dist_24577_49153,28.5336630344,32.2440390587,35.9376649857,41.6929841042,43.6626400948
unit.000055,Euclidean_dist_24577_57345,6.0003211498,6.0028400421,7.0591571331,32.162774086,33.2377090454
unit.000056,Euclidean_dist_24577_65537,5.8954250813,5.8981020451,6.2285439968,35.9521911144,37.0249431133
unit.000057,Euclidean_dist_24577_73729,163.589570999,164.813235998,164.81487608,166.600143194,168.385586977
unit.000058,Euclidean_dist_24577_81921,5.9218580723,5.9243271351,6.4436671734,35.9692931175,37.2284359932
unit.000059,Euclidean_dist_24577_90113,5.9390161037,5.9417560101,6.5670289993,35.9791650772,37.499751091
unit.000060,Euclidean_dist_24577_98305,5.9576191902,5.9607541561,6.651458025,35.9859981537,37.5532441139
unit.000061,Euclidean_dist_24577_106497,5.9776639938,5.9806420803,6.7992050648,39.4305491447,41.284910202
unit.000062,Euclidean_dist_24577_114689,53.9168879986,53.9204101562,53.9222621918,57.2912499905,58.4808790684
unit.000063,Euclidean_dist_24577_122881,68.9649970531,68.9680490494,68.9696631432,74.0444259644,75.351334095
unit.000064,Euclidean_dist_32769_1,60.7817680836,60.7864861488,60.8014800549,63.3251330853,64.8125300407
unit.000065,Euclidean_dist_32769_8193,59.3346891403,60.7818000317,60.7837610245,63.3117191792,64.8097071648
unit.000066,Euclidean_dist_32769_16385,65.9847781658,66.0438690186,66.0563850403,68.6312839985,70.1124889851
unit.000067,Euclidean_dist_32769_24577,44.2392091751,44.2426409721,44.2561061382,46.9503941536,48.96459198
unit.000068,Euclidean_dist_32769_32769,36.9005200863,36.9044661522,36.9318451881,41.744300127,43.7163791656
unit.000069,Euclidean_dist_32769_40961,66.9487249851,67.1464409828,67.1704220772,73.9482719898,75.2984771729
unit.000070,Euclidean_dist_32769_49153,201.884206057,201.887248993,201.90737915,204.73723197,205.519628048
unit.000071,Euclidean_dist_32769_57345,95.9108841419,95.9144041538,95.9298181534,99.3752951622,101.787116051
unit.000072,Euclidean_dist_32769_65537,101.709107161,103.289386034,103.291470051,105.635464191,108.072932005
