CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,74.1722068787,74.1747059822,74.1869490147,77.474241972,77.9226000309
unit.000001,Euclidean_dist_1_8193,5.9721670151,5.9745750427,6.7396259308,30.3336448669,32.5140609741
unit.000002,Euclidean_dist_1_16385,5.9622888565,5.9647319317,6.6727080345,30.3304638863,32.4612219334
unit.000003,Euclidean_dist_1_24577,5.8918778896,5.8941679001,6.2150800228,30.3842480183,31.943146944
unit.000004,Euclidean_dist_1_32769,90.389111042,90.3924229145,90.4051020145,92.4291448593,92.8413589001
unit.000005,Euclidean_dist_1_40961,5.8401269913,5.8431379795,5.9934139252,30.2882909775,31.6701169014
unit.000006,Euclidean_dist_1_49153,5.8646090031,5.8670189381,6.0958878994,30.1489038467,30.9793429375
unit.000007,Euclidean_dist_1_57345,5.8062288761,5.809762001,5.8434429169,30.1221768856,30.7243130207
unit.000008,Euclidean_dist_1_65537,7.2891299725,7.2938349247,7.7188179493,30.0712099075,34.0393929482
unit.000009,Euclidean_dist_1_73729,6.0377249718,6.0400118828,7.1319298744,30.4409189224,33.0540709496
unit.000010,Euclidean_dist_1_81921,108.815465927,108.820433855,108.855069876,112.294169903,113.046516895
unit.000011,Euclidean_dist_1_90113,62.2048718929,63.3445539474,63.3462078571,65.5326590538,67.2375249863
unit.000012,Euclidean_dist_1_98305,6.0631139278,6.0655019283,7.270277977,30.3588180542,33.3175029755
unit.000013,Euclidean_dist_1_106497,5.9647068977,5.9671218395,6.693874836,30.186647892,31.261785984
unit.000014,Euclidean_dist_1_114689,6.1272799969,6.1296918392,7.6656689644,28.6027460098,33.9338550568
unit.000015,Euclidean_dist_1_122881,6.1196990013,6.1220290661,7.62804389,30.3720989227,33.8452599049
unit.000016,Euclidean_dist_8193_1,6.0448448658,6.0479509831,7.1717879772,30.2339959145,33.1444339752
unit.000017,Euclidean_dist_8193_8193,5.9790229797,5.9814488888,6.8279838562,30.1949028969,31.3676578999
unit.000018,Euclidean_dist_8193_16385,5.9844019413,5.9868209362,6.85510993,30.1980018616,31.3694200516
unit.000019,Euclidean_dist_8193_24577,5.9213349819,5.9237818718,6.3790998459,30.3892889023,32.1566078663
unit.000020,Euclidean_dist_8193_32769,5.9263348579,5.9287419319,6.4175848961,30.4298429489,32.2091548443
unit.000021,Euclidean_dist_8193_40961,5.8839330673,5.8864159584,6.1654119492,30.2984769344,31.8817689419
unit.000022,Euclidean_dist_8193_49153,5.8863949776,5.8888828754,6.1895458698,30.4613268375,31.8906960487
unit.000023,Euclidean_dist_8193_57345,6.129693985,6.1327409744,7.6804189682,30.0837230682,33.9512350559
unit.000024,Euclidean_dist_8193_65537,54.6990129948,54.7043249607,54.719367981,57.0090830326,57.7622449398
unit.000025,Euclidean_dist_8193_73729,58.0453979969,58.8513350487,58.8533189297,60.8732638359,61.9422328472
unit.000026,Euclidean_dist_8193_81921,90.9399929047,90.9430470467,90.9561960697,94.4753139019,94.9486119747
unit.000027,Euclidean_dist_8193_90113,51.2502260208,52.5078568459,52.5366048813,54.6975870132,55.5659928322
unit.000028,Euclidean_dist_8193_98305,5.8221209049,5.8249909878,5.9177949429,30.4183440208,31.5760109425
unit.000029,Euclidean_dist_8193_106497,5.8305048943,5.8335590363,5.9561889172,30.1357660294,30.8294520378
unit.000030,Euclidean_dist_8193_114689,6.1246988773,6.1272740364,7.6534569264,30.4470489025,33.8980269432
unit.000031,Euclidean_dist_8193_122881,7.8824729919,7.8855948448,7.8871588707,30.086717844,34.0583479404
unit.000032,Euclidean_dist_16385_1,59.2495598793,59.2525589466,59.253993988,61.8213598728,63.0224039555
unit.000033,Euclidean_dist_16385_8193,6.0983569622,6.1007189751,7.5082528591,30.3667268753,33.633934021
unit.000034,Euclidean_dist_16385_16385,52.9058129787,52.9090869427,52.9108748436,55.7008368969,56.6461839676
unit.000035,Euclidean_dist_16385_24577,6.1173930168,6.1197080612,7.6145579815,30.2726590633,33.8288228512
