CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,cpptraj_ens0,5.42876911163,5.43029308319,5.56764411926,621.414932013,623.230098009
unit.000001,cpptraj_ens1,5.42271614075,5.42416906357,5.52484798431,651.494915009,652.148623943
unit.000002,cpptraj_ens2,5.41638612747,5.41836500168,5.48118710518,626.428563118,628.367193937
unit.000003,cpptraj_ens3,5.41148614883,5.41458916664,5.44979500771,618.907325029,620.103188038
unit.000004,cpptraj_ens4,5.40550494194,5.41054296494,5.4143640995,654.002000093,655.274816036
unit.000005,cpptraj_ens5,5.42419600487,5.42566299438,5.53537511826,650.592487097,652.117572069
unit.000006,cpptraj_ens6,5.41468095779,5.41715598106,5.47080898285,674.043498993,675.810371161
unit.000007,cpptraj_ens7,5.42568993568,5.42716097832,5.54666304588,645.980575085,647.99614501
unit.000008,cpptraj_ens8,5.42116212845,5.42267394066,5.51396512985,643.27733016,644.880254984
unit.000009,cpptraj_ens9,5.43030309677,5.43184995651,5.58194804192,631.94296217,633.536679983
unit.000010,cpptraj_ens10,5.41962909698,5.42113804817,5.50307202339,653.70044899,655.244963169
unit.000011,cpptraj_ens11,5.41312098503,5.41585898399,5.46040296555,641.06842494,642.816579103
unit.000012,cpptraj_ens12,5.40821313858,5.41203904152,5.42718315125,589.139368057,590.354315996
unit.000013,cpptraj_ens13,5.41795611382,5.41958212852,5.4922850132,674.047116041,675.839146137
unit.000014,cpptraj_ens14,5.40992808342,5.41334795952,5.43881201744,681.459157944,683.042619944
unit.000015,cpptraj_ens15,5.42718315125,5.4287610054,5.5573489666,637.157583952,638.676089048
