CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,cpptraj_ens0_1,6.8264799118,6.8372399807,10.3942110538,185.778796911,187.29975605
unit.000001,cpptraj_ens0_2,6.60112786293,6.60277891159,7.92969298363,182.056468964,182.981299877
unit.000002,cpptraj_ens0_3,6.60589885712,6.61152791977,8.03841996193,179.639678955,180.689296007
unit.000003,cpptraj_ens0_4,6.61154007912,6.61310505867,8.05818486214,180.948261976,181.850205898
unit.000004,cpptraj_ens0_5,6.61310505867,6.614620924,8.09517908096,181.351767063,182.92859602
unit.000005,cpptraj_ens0_6,6.61606693268,6.61751890182,8.15593695641,182.660660982,184.058364868
unit.000006,cpptraj_ens0_7,6.63352394104,6.63516592979,8.39759588242,134.456321955,135.400639057
unit.000007,cpptraj_ens0_8,6.65140795708,6.65486192703,8.55371594429,117.52491498,118.582373857
unit.000008,cpptraj_ens0_9,7.38284492493,7.38468599319,15.2085039616,147.034452915,148.151299
unit.000009,cpptraj_ens0_10,7.28718304634,7.29032206535,14.3717060089,122.842978954,123.660413027
unit.000010,cpptraj_ens0_11,6.58706188202,6.58852696419,7.74572300911,119.924890995,121.144716024
unit.000011,cpptraj_ens0_12,6.71230196953,6.71379590034,9.0744099617,110.918498039,111.665313959
unit.000012,cpptraj_ens0_13,6.78640699387,6.78787994385,9.98378801346,136.393854856,137.913642883
unit.000013,cpptraj_ens0_14,7.00610589981,7.00769996643,11.8577969074,154.719501972,155.676809072
unit.000014,cpptraj_ens0_15,7.04029107094,7.04172706604,12.3697590828,150.27384901,151.41625905
unit.000015,cpptraj_ens0_16,7.17295503616,7.17772293091,13.6605708599,210.591034889,212.579009056
unit.000016,cpptraj_ens0_17,7.31148290634,7.31298685074,14.7046189308,168.055322886,168.964398861
unit.000017,cpptraj_ens0_18,6.81466698647,6.81610298157,10.2850999832,159.16841507,160.035423994
unit.000018,cpptraj_ens0_19,6.85627889633,6.8609650135,10.4961838722,185.476819038,187.296192884
unit.000019,cpptraj_ens0_20,6.62992787361,6.63173007965,8.35173606873,110.81090498,111.566501856
unit.000020,cpptraj_ens0_21,6.91248989105,6.9139559269,11.0121250153,142.172478914,143.506564856
unit.000021,cpptraj_ens0_22,7.3298459053,7.33165097237,14.9274020195,145.010330915,145.918056011
unit.000022,cpptraj_ens0_23,6.97816801071,6.97962903976,11.4913899899,157.550683975,158.907922983
unit.000023,cpptraj_ens0_24,7.0969350338,7.09843802452,13.0864138603,160.482292891,162.156208038
unit.000024,cpptraj_ens0_25,7.2515668869,7.25534105301,14.1178510189,214.599192858,215.712465048
unit.000025,cpptraj_ens0_26,7.37834596634,7.37994790077,15.1724419594,139.131577969,140.17130208
unit.000026,cpptraj_ens0_27,7.07747602463,7.07901906967,12.8697419167,157.955257893,158.924561024
unit.000027,cpptraj_ens0_28,7.12218689919,7.1248998642,13.1336569786,147.745181084,148.232812881
