CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,cpptraj_ens0_1,5.58970499039,5.59129691124,6.1028380394,260.118067026,261.889425993
unit.000001,cpptraj_ens0_2,5.59133195877,5.592897892,6.11312699318,249.101176977,250.565937042
unit.000002,cpptraj_ens0_3,5.57578706741,5.57726097107,6.01230096817,246.795038939,248.464191914
unit.000003,cpptraj_ens0_4,5.54416394234,5.54563307762,5.80491304398,249.001630068,250.547510862
unit.000004,cpptraj_ens1_1,5.5411400795,5.54262590408,5.77177906036,231.052031994,231.74703002
unit.000005,cpptraj_ens1_2,5.53279685974,5.53428602219,5.70314288139,221.812453985,223.225317955
unit.000006,cpptraj_ens1_3,5.52349996567,5.52499103546,5.6414308548,226.53858304,227.576758862
unit.000007,cpptraj_ens1_4,5.52053403854,5.52201795578,5.62080907822,224.929522991,226.4519279
unit.000008,cpptraj_ens2_1,5.54885101318,5.55058407784,5.8375980854,227.643583059,228.619503975
unit.000009,cpptraj_ens2_2,5.55363988876,5.55513501167,5.86805987358,215.682403088,216.883164883
unit.000010,cpptraj_ens2_3,5.53773903847,5.53929686546,5.73932290077,215.784785986,216.9327209
unit.000011,cpptraj_ens2_4,5.51752090454,5.51902794838,5.59925293922,195.379585028,196.93938303
unit.000012,cpptraj_ens3_1,5.57726788521,5.57876586914,6.02250385284,243.988617897,244.341930866
unit.000013,cpptraj_ens3_2,5.57430505753,5.57578706741,6.00221204758,235.063701868,236.960984945
unit.000014,cpptraj_ens3_3,5.58518600464,5.58666396141,6.07256102562,239.073971987,240.137487888
unit.000015,cpptraj_ens3_4,5.60191297531,5.60361599922,6.21776890755,241.582036018,242.240932941
unit.000016,cpptraj_ens4_1,5.50410199165,5.50892400742,5.51241397858,223.520212889,224.300935984
unit.000017,cpptraj_ens4_2,5.50836396217,5.51157593727,5.53566193581,212.970800877,213.79358387
unit.000018,cpptraj_ens4_3,5.51143193245,5.51401591301,5.55610585213,216.187288046,216.970124006
unit.000019,cpptraj_ens4_4,5.56158804893,5.56309103966,5.92111206055,203.717715979,205.19639492
unit.000020,cpptraj_ens5_1,5.50988197327,5.51278400421,5.54615807533,265.33333087,267.027241945
unit.000021,cpptraj_ens5_2,5.5551378727,5.55665206909,5.87791991234,289.983221054,290.861274004
unit.000022,cpptraj_ens5_3,5.56958508492,5.57115697861,5.97195196152,289.682085037,290.81628108
unit.000023,cpptraj_ens5_4,5.55833101273,5.55983996391,5.89849901199,289.280714989,290.811528921
unit.000024,cpptraj_ens6_1,5.5220220089,5.52349805832,5.63122606277,222.114302874,223.236093044
unit.000025,cpptraj_ens6_2,5.57119894028,5.5727930069,5.98191285133,192.970587015,194.042128086
unit.000026,cpptraj_ens6_3,5.60362887383,5.60514688492,6.22822499275,208.145968914,209.499670029
unit.000027,cpptraj_ens6_4,5.58053708076,5.58210396767,6.04242396355,208.142476082,209.490395069
unit.000028,cpptraj_ens7_1,5.5821120739,5.58368301392,6.05242085457,242.985795975,243.284422874
