CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,cpptraj_ens0_1,5.66605305672,5.6675028801,6.17724204063,201.032171011,201.93640995
unit.000001,cpptraj_ens0_2,5.63685107231,5.63828992844,5.95096707344,224.198608875,224.858242035
unit.000002,cpptraj_ens0_3,5.72172307968,5.72318196297,6.72756505013,179.633801937,180.870239973
unit.000003,cpptraj_ens0_4,5.65365505219,5.65517902374,6.05842709541,233.41979003,235.185370922
unit.000004,cpptraj_ens0_5,5.66097593307,5.66290092468,6.13237595558,238.531444073,239.338387966
unit.000005,cpptraj_ens0_6,5.67194890976,5.67344093323,6.21664404869,206.15160203,208.191540956
unit.000006,cpptraj_ens0_7,5.73370099068,5.73521089554,10.5182180405,181.945196867,182.971562862
unit.000007,cpptraj_ens0_8,5.7367579937,5.73840999603,10.5610809326,212.518969059,214.498416901
unit.000008,cpptraj_ens1_1,5.74149799347,5.74299097061,10.6392118931,204.043273926,206.089411974
unit.000009,cpptraj_ens1_2,5.74458909035,5.7461309433,10.6810460091,200.830520868,201.898256063
unit.000010,cpptraj_ens1_3,5.74936199188,5.75083708763,10.7320139408,194.406706095,195.681292057
unit.000011,cpptraj_ens1_4,5.60278606415,5.60427308083,5.69011902809,162.128696918,162.922230005
unit.000012,cpptraj_ens1_5,5.61991691589,5.62148594856,5.80953288078,186.868431091,188.202795029
unit.000013,cpptraj_ens1_6,5.63388109207,5.63540697098,5.93164491653,194.708837032,195.689414978
unit.000014,cpptraj_ens1_7,5.76559686661,5.7671289444,10.9154880047,194.305454969,195.636998892
unit.000015,cpptraj_ens1_8,5.7688190937,5.77025389671,10.9358990192,191.831131935,192.45669508
unit.000016,cpptraj_ens2_1,5.67943191528,5.68088698387,6.26472401619,161.623930931,162.872643948
unit.000017,cpptraj_ens2_2,5.70224404335,5.70371794701,6.44127106667,144.745770931,145.547347069
unit.000018,cpptraj_ens2_3,5.72467708588,5.72628188133,10.4175899029,143.230895996,144.474370003
unit.000019,cpptraj_ens2_4,5.7476940155,5.74936008453,10.7128219604,157.805624962,158.562571049
unit.000020,cpptraj_ens2_5,5.67344999313,5.6750330925,6.22620797157,164.648243904,166.099195004
unit.000021,cpptraj_ens2_6,5.67504000664,5.67650103569,6.23579287529,157.179527998,157.436629057
unit.000022,cpptraj_ens2_7,5.62445688248,5.62592101097,5.87129306793,163.034870863,163.994535923
unit.000023,cpptraj_ens2_8,5.67799496651,5.67944598198,6.25524497032,172.597655058,174.557559967
unit.000024,cpptraj_ens3_1,5.68242788315,5.68391704559,6.28395605087,179.028889894,180.820314884
unit.000025,cpptraj_ens3_2,5.68556189537,5.6870059967,6.30296397209,168.475401878,169.376271009
unit.000026,cpptraj_ens3_3,5.68990087509,5.69137501717,6.36392998695,188.576889038,189.278944016
unit.000027,cpptraj_ens3_4,5.69290494919,5.69446802139,6.38316297531,189.682429075,190.348798037
unit.000028,cpptraj_ens3_5,5.69760990143,5.69904494286,6.4121260643,193.60173893,194.605414867
unit.000029,cpptraj_ens3_6,5.70049595833,5.70228004456,6.43155694008,190.486270905,191.380650997
unit.000030,cpptraj_ens3_7,5.70532202721,5.70674705505,6.46044492722,186.365439892,187.169713974
unit.000031,cpptraj_ens3_8,5.70822286606,5.70967292786,6.48008394241,176.517512083,177.735176086
unit.000032,cpptraj_ens4_1,5.71272993088,5.71426796913,6.5712928772,158.292783022,159.595938921
unit.000033,cpptraj_ens4_2,5.71578598022,5.71726608276,6.60010194778,140.092321873,141.230575085
unit.000034,cpptraj_ens4_3,5.7202270031,5.72174692154,6.7140519619,149.901057005,151.802062035
unit.000035,cpptraj_ens4_4,5.72317790985,5.72466301918,10.389868021,149.903840065,151.807640076
unit.000036,cpptraj_ens4_5,5.72779107094,5.72927999496,10.4510688782,154.246299982,156.168247938
unit.000037,cpptraj_ens4_6,5.73073291779,5.73217201233,10.4813780785,156.773487091,157.386137009
unit.000038,cpptraj_ens4_7,5.7352180481,5.73676991463,10.5351638794,156.67138195,157.343586922
unit.000039,cpptraj_ens4_8,5.73844909668,5.73997807503,10.589717865,155.964817047,157.336135864
unit.000040,cpptraj_ens5_1,5.74296689034,5.74458098412,10.6580090523,259.3757689,261.083842993
