CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,cpptraj_ens0_1,5.51901102066,5.52052593231,5.71323084831,403.228893042,404.452951908
unit.000001,cpptraj_ens0_2,5.52954697609,5.53150987625,5.80897688866,393.809350967,395.121063948
unit.000002,cpptraj_ens1_1,5.51458096504,5.51603794098,5.68038988113,398.318776846,400.299983978
unit.000003,cpptraj_ens1_2,5.52665400505,5.52808094025,5.77149987221,388.496667862,389.891769886
unit.000004,cpptraj_ens2_1,5.51286196709,5.51454091072,5.66957783699,390.100468874,390.950639963
unit.000005,cpptraj_ens2_2,5.50180697441,5.50332903862,5.59339785576,349.786718845,351.623498917
unit.000006,cpptraj_ens3_1,5.5175280571,5.51901388168,5.70243191719,393.708504915,395.106129885
unit.000007,cpptraj_ens3_2,5.53147387505,5.53301692009,5.82186484337,384.18966198,385.772260904
unit.000008,cpptraj_ens4_1,5.49868988991,5.50027298927,5.57182002068,375.061447859,376.440701962
unit.000009,cpptraj_ens4_2,5.48867797852,5.49223899841,5.50782489777,353.79975605,354.799969912
unit.000010,cpptraj_ens5_1,5.48605489731,5.49085593224,5.49464583397,384.186805964,385.737473011
unit.000011,cpptraj_ens5_2,5.53605389595,5.53753685951,5.85693883896,410.242519855,411.686755896
unit.000012,cpptraj_ens6_1,5.532984972,5.53457903862,5.83495283127,413.248293877,414.797101974
unit.000013,cpptraj_ens6_2,5.52808094025,5.52954983711,5.79042983055,407.336794853,408.592344046
unit.000014,cpptraj_ens7_1,5.52518486977,5.52665400505,5.76003885269,399.422442913,401.361562014
unit.000015,cpptraj_ens7_2,5.52052497864,5.52207589149,5.72377800941,360.019678831,361.998329878
unit.000016,cpptraj_ens8_1,5.51129984856,5.51285004616,5.65902900696,355.806011915,357.79460001
unit.000017,cpptraj_ens8_2,5.50633692741,5.50780391693,5.62644886971,348.581609964,350.565301895
unit.000018,cpptraj_ens9_1,5.50336194038,5.50483298302,5.60540485382,358.012758017,359.896440029
unit.000019,cpptraj_ens9_2,5.50025892258,5.50180006027,5.58247995377,322.103386879,323.779669046
unit.000020,cpptraj_ens10_1,5.49345088005,5.49610185623,5.53970694542,352.595404863,353.72459197
unit.000021,cpptraj_ens10_2,5.49184989929,5.49479389191,5.52934598923,342.462981939,344.393682003
unit.000022,cpptraj_ens11_1,5.49030303955,5.49353694916,5.5193259716,376.36579299,377.482059956
unit.000023,cpptraj_ens11_2,5.53455495834,5.53605103493,5.84651303291,370.448691845,372.303909063
unit.000024,cpptraj_ens12_1,5.5048558712,5.50632095337,5.61578989029,365.234632969,367.158054829
unit.000025,cpptraj_ens12_2,5.50943803787,5.51127886772,5.64802098274,340.254785061,342.310050011
unit.000026,cpptraj_ens13_1,5.49687004089,5.49870705605,5.56133890152,394.210764885,395.155804873
unit.000027,cpptraj_ens13_2,5.50782990456,5.50943303108,5.63736987114,384.081195831,385.722530842
unit.000028,cpptraj_ens14_1,5.52208900452,5.5236749649,5.73473000526,440.294631958,441.518198967
unit.000029,cpptraj_ens14_2,5.52367091179,5.52517986298,5.74836587906,425.068933964,427.123211861
unit.000030,cpptraj_ens15_1,5.51606702805,5.51750397682,5.69164204597,392.405491829,394.045382977
unit.000031,cpptraj_ens15_2,5.49498796463,5.49737882614,5.55071592331,332.330016851,334.085886955
