TIMESTAMP        work-RQ          work-RD          work-WR          
1481748393 535725 195820494997 28773943195
1481748394 535792 195820514869 28773949277
1481748395 535869 195820538705 28773956442
1481748396 535983 195820587455 28773970015
1481748397 536074 196705633235 28773984134
1481748398 536156 197573901767 28773997141
1481748400 536238 198425393087 28774010149
1481748401 536320 199276884407 28774023157
1481748402 536402 200136764335 28774036166
1481748403 536484 200988255659 28774049176
1481748404 536566 201692946355 28774062189
1481748405 536648 202305362363 28774075203
1481748406 536730 202959721399 28774088215
1481748407 536812 203706355123 28774101225
1481748409 536894 204562040751 28774114235
1481748410 536976 205413532075 28774127246
1481748411 537058 206256634791 28774140256
1481748412 537140 207192012195 28774153269
1481748413 537222 207796039583 28774166282
1481748414 537304 208412649883 28774179293
1481748416 537386 209008288663 28774192305
1481748417 537470 209620704659 28774205318
1481748418 537552 210212149135 28774218330
1481748419 537634 210807787915 28774231342
1481748420 537716 211407620999 28774244353
1481748421 537798 212015842691 28774257365
1481748422 537880 212607287167 28774270376
1481748423 537962 213211314555 28774283387
1481748425 538046 213815341943 28774296399
1481748426 538128 214423563635 28774309409
1481748427 538210 215023396719 28774322423
1481748428 538292 215623229803 28774335433
1481748429 538384 216223062887 28774348445
1481748430 538466 216822895975 28774361458
1481748431 538548 217414340455 28774374470
1481748433 538630 217888344423 28774387486
1481748434 538720 218479788903 28774400500
1481748435 538802 219079621991 28774413513
1481748436 538884 219683649383 28774426528
1481748437 538966 220275093863 28774439540
1481748438 539048 220874926951 28774452551
1481748440 539140 221470565735 28774465562
1481748441 539222 222057815911 28774478574
1481748442 539304 222657649003 28774491587
1481748443 539386 223244899187 28774504603
1481748444 539476 223836343675 28774517615
1481748445 539558 224419399555 28774530628
1481748446 539640 225015038347 28774543641
1481748448 539722 225606482835 28774556657
1481748449 539812 226193733019 28774569671
1481748450 539894 226776788899 28774582686
1481748451 539976 227368233387 28774595700
1481748452 540058 227955483571 28774608713
1481748453 540140 228559510971 28774621725
1481748454 540232 229159344067 28774634739
1481748455 540314 229742399947 28774647756
1481748457 540396 230329650131 28774660769
1481748458 540478 230933677531 28774673783
1481748459 540568 231508344803 28774686798
1481748460 540650 232091400683 28774699811
1481748461 540732 232670262259 28774712823
1481748462 540814 233265901051 28774725838
1481748464 540896 233844762627 28774738854
1481748465 540986 234427818507 28774751869
1481748466 541068 235006680087 28774764884
1481748467 541150 235589735971 28774777900
1481748468 541232 236164403247 28774790916
1481748469 541324 236730681915 28774803931
1481748470 541406 237317932103 28774816949
1481748471 541488 237913570899 28774829963
1481748473 541570 238496626783 28774842978
1481748474 541660 239079682667 28774855994
1481748475 541742 239654349943 28774869010
1481748476 541824 240241600131 28774882026
