TIMESTAMP        home1-RQ         home1-RD         home1-WR         work-RQ          work-RD          work-WR          scratch-RQ       scratch-RD       scratch-WR       
1481748878        82224            1444396140        63389            881279            199813506767     28153567660       209850           638843227319      108567128999     
1481748879        82224            1444396140        63389            881327            199813510755     28153569785       209851           638843227319      108567128999     
1481748881        82224            1444396140        63389            881376            199813514743     28153571912       209851           638843227319      108567128999     
1481748882        82224            1444396140        63389            881425            199813518731     28153574037       209851           638843227319      108567128999     
1481748883        82224            1444396140        63389            881474            199813522719     28153576162       209851           638843227319      108567128999     
1481748884        82224            1444396140        63389            881523            199813526707     28153578287       209851           638843227319      108567128999     
1481748885        82242            1444404668        63389            881599            199813550543     28153585368       209851           638843227319      108567128999     
1481748886        82245            1444404668        63389            881666            199813574375     28153592448       209851           638843227319      108567128999     
1481748887        82245            1444404668        63389            881806            200103006337     28153599522       209864           639085762839      108567128999     
1481748888        82245            1444404668        63389            881870            200539237773     28153606598       209864           639085762839      108567128999     
1481748890        82245            1444404668        63389            881934            200887388813     28153613669       209866           639085762839      108567128999     
1481748891        82245            1444404668        63389            881998            201227151257     28153620745       209866           639085762839      108567128999     
1481748892        82245            1444404668        63389            882062            201621439653     28153627823       209866           639085762839      108567128999     
1481748893        82245            1444404668        63389            882126            201965396413     28153634904       209866           639085762839      108567128999     
1481748894        82246            1444404668        63389            882190            202359684809     28153641977       209866           639085762839      108567128999     
1481748895        82246            1444404668        63389            882254            202758167521     28153649054       209866           639085762839      108567128999     
1481748896        82250            1444404668        63389            882318            203102124269     28153656129       209866           639085762839      108567128999     
1481748897        82250            1444404668        63389            882382            203496412665     28153663205       209866           639085762839      108567128999     
1481748898        82250            1444404668        63389            882446            203836175121     28153670279       209866           639085762839      108567128999     
1481748900        82250            1444404668        63389            882510            204129800221     28153677355       209866           639085762839      108567128999     
1481748901        82250            1444404668        63389            882574            204511505717     28153684432       209866           639085762839      108567128999     
1481748902        82250            1444404668        63389            882638            204842879553     28153691509       209866           639085762839      108567128999     
1481748903        82250            1444404668        63389            882702            205262333773     28153698583       209866           639085762839      108567128999     
1481748904        82250            1444404668        63389            882766            205623067729     28153705656       209866           639085762839      108567128999     
1481748905        82254            1444404668        63389            882830            206013161841     28153712738       209866           639085762839      108567128999     
1481748906        82254            1444404668        63389            882894            206382284433     28153719818       209866           639085762839      108567128999     
1481748908        82254            1444404668        63389            882958            206784961445     28153726899       209866           639085762839      108567128999     
1481748909        82261            1444404668        63389            883022            207179249849     28153733978       209866           639085762839      108567128999     
1481748910        82261            1444404668        63389            883086            207623869901     28153741053       209866           639085762839      108567128999     
1481748911        82261            1444404668        63389            883150            208051712753     28153748134       209866           639085762839      108567128999     
1481748912        82261            1444404668        63389            883214            208450195477     28153755217       209866           639085762839      108567128999     
1481748913        82261            1444404668        63389            883288            208840289581     28153762295       209866           639085762839      108567128999     
1481748914        82261            1444404668        63389            883352            209201023557     28153769375       209866           639085762839      108567128999     
1481748915        82265            1444404668        63389            883416            209603700573     28153776454       209866           639085762839      108567128999     
1481748917        82265            1444404668        63389            883480            210002183285     28153783529       209868           639085762839      108567128999     
1481748918        82265            1444404668        63389            883544            210421637517     28153790608       209868           639085762839      108567128999     
1481748919        82265            1444404668        63389            883616            210862063257     28153797679       209868           639085762839      108567128999     
1481748920        82265            1444404668        63389            883680            211289906085     28153804751       209868           639085762839      108567128999     
1481748921        82265            1444404668        63389            883744            211692583089     28153811826       209868           639085762839      108567128999     
1481748922        82265            1444404668        63389            883808            212128814525     28153818897       209868           639085762839      108567128999     
1481748924        82265            1444404668        63389            883882            212544074441     28153825968       209868           639085762839      108567128999     
1481748925        82265            1444404668        63389            883946            212946751469     28153833048       209868           639085762839      108567128999     
1481748926        82269            1444404668        63389            884010            213362011385     28153840123       209868           639085762839      108567128999     
1481748927        82269            1444404668        63389            884074            213773077009     28153847200       209868           639085762839      108567128999     
1481748928        82269            1444404668        63389            884138            214192531229     28153854274       209870           639085762839      108567128999     
1481748929        82269            1444404668        63389            884210            214603596841     28153861352       209870           639085762839      108567128999     
1481748930        82269            1444404668        63389            884274            215027245365     28153868426       209870           639085762839      108567128999     
1481748931        82269            1444404668        63389            884338            215450893889     28153875499       209870           639085762839      108567128999     
1481748933        82269            1444404668        63389            884402            215811627865     28153882578       209870           639085762839      108567128999     
1481748934        82269            1444404668        63389            884476            216201721957     28153889654       209870           639085762839      108567128999     
1481748935        82269            1444404668        63389            884540            216612787569     28153896729       209870           639085762839      108567128999     
1481748936        82273            1444404668        63389            884604            216973521557     28153903808       209870           639085762839      108567128999     
1481748937        82273            1444404668        63389            884668            217397170081     28153910880       209870           639085762839      108567128999     
1481748938        82273            1444404668        63389            884740            217833401517     28153917952       209870           639085762839      108567128999     
1481748939        82273            1444404668        63389            884804            218278021561     28153925021       209870           639085762839      108567128999     
1481748941        82273            1444404668        63389            884868            218768778949     28153932092       209870           639085762839      108567128999     
1481748942        82273            1444404668        63389            884932            219154678749     28153939166       209870           639085762839      108567128999     
1481748943        82273            1444404668        63389            884996            219544772841     28153946238       209870           639085762839      108567128999     
1481748944        82274            1444404668        63389            885070            219926478325     28153953308       209871           639085762839      108567128999     
1481748945        82274            1444404668        63389            885134            220320766733     28153960386       209871           639085762839      108567128999     
1481748946        82278            1444404668        63389            885198            220731832345     28153967457       209871           639085762839      108567128999     
1481748947        82278            1444404668        63389            885262            221126120765     28153974536       209871           639085762839      108567128999     
1481748949        82278            1444404668        63389            885334            221524603477     28153981612       209871           639085762839      108567128999     
1481748950        82278            1444404668        63389            885398            221944057721     28153988690       209871           639085762839      108567128999     
1481748951        82278            1444404668        63389            885462            222363511941     28153995763       209871           639085762839      108567128999     
1481748952        82278            1444404668        63389            885526            222766188945     28154002834       209871           639085762839      108567128999     
1481748953        82278            1444404668        63389            885590            223135311533     28154009910       209871           639085762839      108567128999     
1481748954        82278            1444404668        63389            885662            223533794237     28154016982       209871           639085762839      108567128999     
1481748955        82282            1444404668        63389            885726            223940665549     28154024056       209871           639085762839      108567128999     
1481748957        82282            1444404668        63389            885790            224301399529     28154031135       209871           639085762839      108567128999     
1481748958        82282            1444404668        63389            885854            224599218949     28154038216       209871           639085762839      108567128999     
1481748959        82282            1444404668        63389            885928            225048033313     28154045290       209871           639085762839      108567128999     
1481748960        82282            1444404668        63389            885992            225597510961     28154052364       209871           639085762839      108567128999     
1481748961        82282            1444404668        63389            886056            226138600001     28154059433       209871           639085762839      108567128999     
1481748962        82282            1444404668        63389            886120            226688077649     28154066503       209873           639085762839      108567128999     
1481748963        82282            1444404668        63389            886192            227241749601     28154073575       209873           639085762839      108567128999     
1481748965        82282            1444404668        63389            886256            227606677873     28154080648       209873           639085762839      108567128999     
1481748966        82286            1444404668        63389            886320            227904497281     28154087723       209873           639085762839      108567128999     
1481748967        82287            1444404668        63389            886372            227925472801     28154089848       209873           639085762839      108567128999     
1481748968        82287            1444404668        63389            886421            227925476801     28154091976       209873           639085762839      108567128999     
1481748969        82287            1444404668        63389            886478            227925480801     28154094098       209873           639085762839      108567128999     
