TIMESTAMP        work-RQ          work-RD          work-WR          
1481748882 1955157 808006373918 62084606115
1481748883 1955367 808006413710 62084620555
1481748884 1955581 808006453502 62084634998
1481748885 1955822 808006513122 62084654390
1481748886 1956058 808006560830 62084670822
1481748887 1956378 808241514548 62084693187
1481748888 1956650 808757509272 62084721492
1481748889 1957004 809822974766 62084753850
1481748891 1957363 811450496788 62084791039
1481748892 1957661 813270956822 62084828596
1481748893 1957967 815632480886 62084867284
1481748894 1958250 818153388506 62084904467
1481748895 1958533 820745599274 62084941647
1481748896 1958816 823329421458 62084978837
1481748897 1959099 825888077806 62085016015
1481748898 1959382 828484482906 62085053202
1481748899 1959665 830892144314 62085090386
1481748901 1959948 833450800666 62085127576
1481748902 1960231 835975902586 62085164757
1481748903 1960514 838412924110 62085201939
1481748904 1960797 840677979194 62085239129
1481748905 1961080 842905285518 62085276316
1481748906 1961363 845136786170 62085313506
1481748907 1961646 847150182994 62085350686
1481748908 1961929 849243271610 62085387877
1481748910 1962212 851210531130 62085425066
1481748911 1962495 853169402030 62085462263
1481748912 1962778 855212159014 62085499455
1481748913 1963065 857275887506 62085536640
1481748914 1963348 859285090058 62085573832
1481748915 1963639 861260738178 62085611021
1481748916 1963932 863227997678 62085648206
1481748918 1964225 865149119846 62085685399
1481748919 1964518 867141545174 62085722579
1481748920 1964809 869054278726 62085759768
1481748921 1965092 871050898358 62085796954
1481748922 1965391 873039129370 62085834135
1481748923 1965682 875031554686 62085871316
1481748924 1965965 877011397090 62085908499
1481748925 1966258 879033182546 62085945685
1481748927 1966551 881021413570 62085982869
1481748928 1966854 882988673098 62086020061
1481748929 1967137 884981098414 62086057245
1481748930 1967428 886969329446 62086094438
1481748931 1967711 888928200342 62086131631
1481748932 1968010 890908042770 62086168826
1481748933 1968301 892896273806 62086206014
1481748935 1968584 894850950398 62086243200
1481748936 1968875 896751101074 62086280393
1481748937 1969168 898542199810 62086317586
1481748938 1969469 900098417522 62086354778
1481748939 1969752 901608497914 62086391975
1481748940 1970045 902942417514 62086429166
1481748941 1970336 904200839642 62086466377
1481748942 1970629 905056608586 62086503574
1481748944 1970920 905987875026 62086540776
1481748945 1971211 906826866766 62086577978
1481748946 1971494 907640692670 62086615179
1481748947 1971787 908441935682 62086652387
1481748948 1972088 909297704646 62086689597
1481748949 1972371 910115724886 62086726811
1481748950 1972664 910946328050 62086764024
1481748951 1972955 911747571062 62086801235
1481748953 1973256 912603340054 62086838451
1481748954 1973539 913433943198 62086875660
1481748955 1973830 914218409002 62086912869
1481748956 1974113 914990291914 62086950084
1481748957 1974404 915791534954 62086987297
1481748958 1974703 916462540726 62087024504
1481748959 1974986 916823381834 62087061727
1481748960 1975277 917121308382 62087098952
1481748962 1975570 917570229874 62087136172
1481748963 1975871 918119814650 62087173390
1481748964 1976154 918661010818 62087210605
1481748965 1976447 919210595594 62087247817
1481748966 1976726 919764354846 62087280077
1481748967 1976994 920129370418 62087312337
1481748969 1977271 920427260390 62087340415
1481748970 1977512 920448303386 62087362772
1481748971 1977760 920448374862 62087385760
