Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,5000,0,5000,0.0,0.0
5000,10000,1,5000,309.0,3690.30821666
0,5000,2,5000,618.0,3391.39417331
5000,10000,3,5000,928.0,4589.72243618
10000,15000,4,5000,1239.0,5490.63435023
15000,20000,5,5000,1553.0,6235.11910925
20000,25000,6,5000,1862.0,6832.97873934
25000,30000,7,5000,2173.0,7148.02864788
30000,35000,8,5000,2486.0,7587.13658467
35000,40000,9,5000,2803.0,7800.7596718
40000,45000,10,5000,3115.0,8137.15299291
45000,50000,11,5000,3422.0,8421.68439928
50000,55000,12,5000,3732.0,8518.15609856
55000,60000,13,5000,4037.0,8821.17095376
60000,65000,14,5000,4347.0,9029.08970833
65000,70000,15,5000,4654.0,9284.90232495
70000,75000,16,5000,4969.0,9538.6912043
75000,80000,17,5000,5276.0,9695.67971566
80000,85000,18,5000,5585.0,9699.29641433
85000,90000,19,5000,5891.0,9697.4872923
90000,95000,20,5000,6206.0,9471.36891139
95000,100000,21,5000,6512.0,9641.7241763
0,5000,22,5000,6822.0,7872.39924879
5000,10000,23,5000,7138.0,7161.39663938
10000,15000,24,5000,7455.0,6616.73859718
15000,20000,25,5000,7771.0,6778.03209267
20000,25000,26,5000,8087.0,6901.37282385
25000,30000,27,5000,8400.0,7047.96153725
30000,35000,28,5000,8713.0,7114.90107213
35000,40000,29,5000,9035.0,7238.12781251
40000,45000,30,5000,9356.0,7378.75904935
45000,50000,31,5000,9665.0,7481.68116385
50000,55000,32,5000,9974.0,7534.46252975
55000,60000,33,5000,10290.0,7593.06575079
60000,65000,34,5000,10605.0,7649.04851097
65000,70000,35,5000,10904.0,7603.30082343
70000,75000,36,5000,11203.0,7562.44086804
75000,80000,37,5000,11522.0,7613.42255712
80000,85000,38,5000,11841.0,7585.98850572
85000,90000,39,5000,12147.0,7626.30292559
90000,95000,40,5000,12453.0,7721.68918377
95000,100000,41,5000,12761.0,7759.76370577
100000,105000,42,5000,13069.0,7852.04573366
105000,110000,43,5000,13386.0,7891.66536331
110000,115000,44,5000,13702.0,7966.0106137
