Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,5000,0,5000,0.0,0.0
5000,10000,1,5000,310.0,3261.13537293
0,5000,2,5000,620.0,4604.43270329
5000,10000,3,5000,934.0,4343.34008832
10000,15000,4,5000,1243.0,4205.4621772
15000,20000,5,5000,1560.0,4734.36106416
20000,25000,6,5000,1870.0,5141.53066984
25000,30000,7,5000,2181.0,5570.56917892
30000,35000,8,5000,2490.0,5741.1116535
35000,40000,9,5000,2801.0,5854.20090632
40000,45000,10,5000,3111.0,6096.9418027
45000,50000,11,5000,3421.0,6395.9962307
50000,55000,12,5000,3731.0,6666.20158756
55000,60000,13,5000,4036.0,6915.12732409
60000,65000,14,5000,4351.0,7153.28738516
65000,70000,15,5000,4657.0,7370.96806535
70000,75000,16,5000,4969.0,7485.83632626
75000,80000,17,5000,5283.0,7728.06944012
80000,85000,18,5000,5599.0,7913.4904567
85000,90000,19,5000,5908.0,8081.07310615
90000,95000,20,5000,6224.0,8290.28869255
95000,100000,21,5000,6534.0,8435.31075511
0,5000,22,5000,6844.0,7112.67478917
5000,10000,23,5000,7145.0,6538.81873485
10000,15000,24,5000,7446.0,6088.00929923
15000,20000,25,5000,7757.0,6238.79021927
20000,25000,26,5000,8067.0,6364.91885669
25000,30000,27,5000,8386.0,6491.77318552
30000,35000,28,5000,8705.0,6460.25492865
35000,40000,29,5000,9027.0,6323.13788378
40000,45000,30,5000,9349.0,6198.9772583
45000,50000,31,5000,9666.0,6271.87051732
50000,55000,32,5000,9983.0,6306.69966519
55000,60000,33,5000,10301.0,6362.22018153
60000,65000,34,5000,10618.0,6476.59776328
65000,70000,35,5000,10934.0,6541.03905438
70000,75000,36,5000,11250.0,6634.66734158
75000,80000,37,5000,11551.0,6719.48753019
80000,85000,38,5000,11852.0,6771.14432849
85000,90000,39,5000,12159.0,6851.45741194
90000,95000,40,5000,12467.0,6945.70251202
95000,100000,41,5000,12771.0,7036.16192348
100000,105000,42,5000,13076.0,7111.06281975
105000,110000,43,5000,13391.0,7189.93781974
110000,115000,44,5000,13706.0,7266.05774308
115000,120000,45,5000,14007.0,7332.89790755
120000,125000,46,5000,14308.0,7367.67429562
125000,130000,47,5000,14614.0,7418.53078193
130000,135000,48,5000,14920.0,7482.57185947
135000,140000,49,5000,15232.0,7549.0551372
140000,145000,50,5000,15544.0,7613.87558634
145000,150000,51,5000,15867.0,7651.24181232
150000,155000,52,5000,16190.0,7717.10542953
155000,160000,53,5000,16486.0,7771.8844982
160000,165000,54,5000,16783.0,7796.1688468
165000,170000,55,5000,17087.0,7864.39738057
170000,175000,56,5000,17392.0,7888.20157335
175000,180000,57,5000,17707.0,7917.58945421
180000,185000,58,5000,18021.0,7888.90717062
185000,190000,59,5000,18323.0,7854.77240904
190000,195000,60,5000,18625.0,7823.76689577
195000,200000,61,5000,18934.0,7887.2545441
200000,205000,62,5000,19243.0,7937.23455159
205000,210000,63,5000,19551.0,7985.53436461
210000,215000,64,5000,19859.0,8005.85407885
215000,220000,65,5000,20172.0,8029.17161649
220000,225000,66,5000,20485.0,8066.4281271
225000,230000,67,5000,20785.0,8109.47884093
230000,235000,68,5000,21085.0,8125.82382883
235000,240000,69,5000,21389.0,8142.72208159
240000,245000,70,5000,21692.0,8158.80150681
245000,250000,71,5000,22005.0,8176.41941919
250000,255000,72,5000,22317.0,8218.45789695
255000,260000,73,5000,22634.0,8262.67970886
260000,265000,74,5000,22950.0,8305.79541963
265000,270000,75,5000,23264.0,8321.85075995
270000,275000,76,5000,23578.0,8358.32263993
275000,280000,77,5000,23876.0,8394.02565519
280000,285000,78,5000,24173.0,8404.98891415
285000,290000,79,5000,24486.0,8444.21997884
290000,295000,80,5000,24800.0,8459.55914118
295000,300000,81,5000,25111.0,8495.86820927
300000,305000,82,5000,25422.0,8531.6314617
305000,310000,83,5000,25741.0,8584.8232894
310000,315000,84,5000,26061.0,8623.53981556
315000,320000,85,5000,26374.0,8641.74487158
320000,325000,86,5000,26687.0,8676.34320134
325000,330000,87,5000,27000.0,8709.84314451
330000,335000,88,5000,27312.0,8742.05299224
335000,340000,89,5000,27620.0,8750.43368046
340000,345000,90,5000,27928.0,8758.23643589
345000,350000,91,5000,28228.0,8787.51406946
350000,355000,92,5000,28528.0,8794.01621661
355000,360000,93,5000,28838.0,8823.39084919
360000,365000,94,5000,29148.0,8853.44162973
365000,370000,95,5000,29459.0,8893.93276558
370000,375000,96,5000,29770.0,8935.08078211
375000,380000,97,5000,30081.0,8963.22392427
380000,385000,98,5000,30392.0,8969.77454395
385000,390000,99,5000,30693.0,8995.25568684
390000,395000,100,5000,30994.0,9021.32560135
395000,400000,101,5000,31304.0,9047.97420671
400000,405000,102,5000,31615.0,9073.62150776
405000,410000,103,5000,31924.0,9099.67812415
410000,415000,104,5000,32232.0,9106.32495652
415000,420000,105,5000,32540.0,9131.45922339
420000,425000,106,5000,32848.0,9135.12285315
425000,430000,107,5000,33158.0,9140.20653864
430000,435000,108,5000,33469.0,9145.07801089
435000,440000,109,5000,33791.0,9152.17471369
440000,445000,110,5000,34113.0,9159.70401387
445000,450000,111,5000,34427.0,9165.42626267
450000,455000,112,5000,34740.0,9189.96559269
455000,460000,113,5000,35057.0,9215.46700604
460000,465000,114,5000,35375.0,9241.48283275
465000,470000,115,5000,35693.0,9266.67081833
470000,475000,116,5000,36011.0,9290.81185293
475000,480000,117,5000,36315.0,9293.12615012
480000,485000,118,5000,36619.0,9294.48794918
485000,490000,119,5000,36918.0,9257.88968686
490000,495000,120,5000,37217.0,9150.07617382
495000,500000,121,5000,37540.0,9183.47360103
500000,505000,122,5000,37862.0,9208.41951751
505000,510000,123,5000,38167.0,9212.94909374
510000,515000,124,5000,38473.0,9233.42842089
515000,520000,125,5000,38786.0,9256.52578525
520000,525000,126,5000,39100.0,9279.64155547
525000,530000,127,5000,39408.0,9312.15138937
530000,535000,128,5000,39716.0,9331.40090764
535000,540000,129,5000,40017.0,9332.97378075
540000,545000,130,5000,40318.0,9360.76000453
545000,550000,131,5000,40629.0,9389.68128139
550000,555000,132,5000,40941.0,9418.1329328
555000,560000,133,5000,41239.0,9418.68801401
560000,565000,134,5000,41538.0,9445.43937951
565000,570000,135,5000,41849.0,9464.34811971
570000,575000,136,5000,42160.0,9483.07343811
575000,580000,137,5000,42466.0,9501.10998544
580000,585000,138,5000,42771.0,9502.14794677
585000,590000,139,5000,43075.0,9519.42960659
590000,595000,140,5000,43379.0,9535.99039319
595000,600000,141,5000,43690.0,9553.83470355
600000,605000,142,5000,44002.0,9553.94873677
605000,610000,143,5000,44320.0,9573.05742587
610000,615000,144,5000,44637.0,9590.97265852
615000,620000,145,5000,44957.0,9617.86958703
620000,625000,146,5000,45276.0,9637.56156167
625000,630000,147,5000,45589.0,9666.30483332
630000,635000,148,5000,45902.0,9667.46865507
635000,640000,149,5000,46212.0,9571.37399231
640000,645000,150,5000,46522.0,9537.14262125
645000,650000,151,5000,46825.0,9559.8276568
650000,655000,152,5000,47129.0,9583.19241262
655000,660000,153,5000,47426.0,9606.17822848
660000,665000,154,5000,47723.0,9628.09482851
665000,670000,155,5000,48032.0,9643.44432846
670000,675000,156,5000,48341.0,9669.17652988
675000,680000,157,5000,48658.0,9694.40475189
680000,685000,158,5000,48975.0,9719.37189749
685000,690000,159,5000,49291.0,9735.63047206
690000,695000,160,5000,49607.0,9759.15613269
695000,700000,161,5000,49916.0,9756.15122628
700000,705000,162,5000,50226.0,9754.98714168
705000,710000,163,5000,50548.0,9771.39447478
710000,715000,164,5000,50871.0,9795.99053257
715000,720000,165,5000,51193.0,9797.73527037
720000,725000,166,5000,51515.0,9813.82405064
725000,730000,167,5000,51813.0,9836.65389791
