Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,5000,0,5000,0.0,0.0
5000,10000,1,5000,310.0,3716.09103354
0,5000,2,5000,621.0,2676.22779137
5000,10000,3,5000,934.0,2992.63120358
10000,15000,4,5000,1237.0,3731.88243502
15000,20000,5,5000,1545.0,4357.00793045
20000,25000,6,5000,1857.0,4964.45798471
25000,30000,7,5000,2169.0,5452.4597055
30000,35000,8,5000,2482.0,5951.02364057
35000,40000,9,5000,2792.0,6119.23525241
40000,45000,10,5000,3101.0,6357.15238305
45000,50000,11,5000,3411.0,6566.24497851
50000,55000,12,5000,3722.0,6759.70154292
55000,60000,13,5000,4028.0,6918.72574588
60000,65000,14,5000,4341.0,6895.87177428
65000,70000,15,5000,4657.0,6882.42534671
70000,75000,16,5000,4960.0,7132.94506016
75000,80000,17,5000,5273.0,7255.01976152
80000,85000,18,5000,5587.0,7217.20865945
85000,90000,19,5000,5899.0,7180.06617494
90000,95000,20,5000,6212.0,7147.49183628
95000,100000,21,5000,6522.0,7239.92439317
0,5000,22,5000,6836.0,6230.60280705
5000,10000,23,5000,7141.0,5819.67670748
10000,15000,24,5000,7445.0,5488.95590181
15000,20000,25,5000,7762.0,5405.57118772
20000,25000,26,5000,8078.0,5331.72419408
25000,30000,27,5000,8380.0,5350.75876738
30000,35000,28,5000,8681.0,5213.72583729
35000,40000,29,5000,8995.0,5254.67453907
40000,45000,30,5000,9309.0,5196.37207915
45000,50000,31,5000,9612.0,5226.52874609
50000,55000,32,5000,9914.0,5167.16415824
55000,60000,33,5000,10218.0,5116.58038294
60000,65000,34,5000,10521.0,5069.4940054
65000,70000,35,5000,10831.0,5104.22622297
70000,75000,36,5000,11142.0,5137.05277092
75000,80000,37,5000,11457.0,5098.39650712
80000,85000,38,5000,11772.0,5061.43816903
85000,90000,39,5000,12079.0,5091.47050433
90000,95000,40,5000,12385.0,5119.30217425
95000,100000,41,5000,12688.0,5146.33899211
100000,105000,42,5000,12990.0,5106.53760799
105000,110000,43,5000,13307.0,5137.29416626
110000,115000,44,5000,13623.0,5105.46520293
115000,120000,45,5000,13936.0,5072.70364201
120000,125000,46,5000,14249.0,5040.81024703
125000,130000,47,5000,14548.0,5052.95398503
130000,135000,48,5000,14848.0,5020.73658336
135000,140000,49,5000,15147.0,4990.19202183
140000,145000,50,5000,15446.0,5013.25019427
145000,150000,51,5000,15766.0,4989.54191169
150000,155000,52,5000,16085.0,4965.32606733
155000,160000,53,5000,16396.0,4990.62203005
160000,165000,54,5000,16706.0,4893.89177612
165000,170000,55,5000,17018.0,4803.5491659
170000,175000,56,5000,17330.0,4784.22267336
175000,180000,57,5000,17637.0,4701.64261436
180000,185000,58,5000,17944.0,4684.53902486
185000,190000,59,5000,18264.0,4612.94713783
190000,195000,60,5000,18584.0,4602.35921254
195000,200000,61,5000,18889.0,4533.43799456
200000,205000,62,5000,19194.0,4468.31899476
205000,210000,63,5000,19506.0,4408.96945827
210000,215000,64,5000,19818.0,4352.53756229
215000,220000,65,5000,20120.0,4297.82650754
220000,225000,66,5000,20422.0,4284.92871055
225000,230000,67,5000,20740.0,4237.16597793
230000,235000,68,5000,21058.0,4191.53843655
235000,240000,69,5000,21374.0,4179.6192108
240000,245000,70,5000,21689.0,4136.88542647
