CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,198.591169119,N/A,198.619858027,258.264868021,258.279906034,0.015825,55.115429,0.011942
unit.000001,Mapper-0-2,N/A,207.662863016,N/A,207.688176155,239.444270134,239.456688166,0.011791,27.312445,0.012968
unit.000002,Mapper-0-3,N/A,17.5807981491,N/A,17.5919101238,71.9019801617,71.9145009518,0.013339,50.704453,0.011447
unit.000003,Mapper-0-4,N/A,26.2483391762,N/A,26.2633240223,79.3665680885,79.3784229755,0.014372,46.012631,0.011851
unit.000004,Mapper-0-5,N/A,27.654638052,N/A,27.6769890785,80.4005219936,80.6491501331,0.041502,47.555236,0.012325
unit.000005,Mapper-0-6,N/A,24.9390330315,N/A,24.960517168,78.3242790699,78.3404200077,0.014372,43.76519,0.012985
unit.000006,Mapper-0-7,N/A,17.8810629845,N/A,17.9059929848,69.751281023,69.7634789944,0.020805,48.146708,0.012306
unit.000007,Mapper-0-8,N/A,24.7903621197,N/A,24.8552360535,72.9386520386,73.919271946,0.014723,42.310463,0.012764
unit.000008,Mapper-0-9,N/A,21.3083059788,N/A,21.3633179665,74.9904580116,75.0600910187,0.014366,44.0587,0.012073
unit.000009,Mapper-0-10,N/A,19.74477911,N/A,19.777682066,81.6754310131,81.6891551018,0.048138,56.048187,0.01325
unit.000010,Mapper-0-11,N/A,9.50233912468,N/A,9.63488817215,50.7817471027,50.7934629917,0.037907,33.390462,0.013682
unit.000011,Mapper-0-12,N/A,16.1778111458,N/A,16.2018611431,67.7608439922,67.7736229897,0.012436,48.598104,0.011984
unit.000012,Mapper-0-13,N/A,12.8555221558,N/A,12.9207060337,52.828359127,52.8415670395,0.013869,33.58961,0.012214
unit.000013,Mapper-0-14,N/A,30.6874780655,N/A,30.7105569839,78.3504681587,78.3646371365,0.012908,41.845186,0.011859
unit.000014,Mapper-0-15,N/A,31.2263791561,N/A,31.2470071316,76.1793801785,76.2034239769,0.012475,40.067166,0.013078
unit.000015,Mapper-0-16,N/A,32.9938650131,N/A,33.0163321495,81.700083971,81.7232739925,0.013007,42.221742,0.011881
unit.000016,Mapper-0-17,N/A,35.0640640259,N/A,35.1378240585,82.7446410656,82.7612330914,0.01256,42.254419,0.011412
unit.000017,Mapper-0-18,N/A,38.4492101669,N/A,38.5255460739,82.7237019539,82.7364590168,0.01363,39.637557,0.011776
unit.000018,Mapper-0-19,N/A,40.7524011135,N/A,40.8218700886,89.162446022,89.1766829491,0.014569,39.879049,0.011457
unit.000019,Mapper-0-20,N/A,40.8100280762,N/A,40.859716177,87.0806450844,87.0930640697,0.014524,38.140814,0.013441
unit.000020,Mapper-0-21,N/A,42.4155881405,N/A,42.4417569637,83.7828669548,83.8977150917,0.014589,34.392078,0.012916
unit.000021,Mapper-0-22,N/A,42.423055172,N/A,42.4789171219,87.0934650898,87.1048870087,0.014583,38.738008,0.012869
unit.000022,Mapper-0-23,N/A,45.468763113,N/A,45.6122369766,88.1249170303,88.154323101,0.013749,39.206143,0.011927
unit.000023,Mapper-0-24,N/A,47.1631231308,N/A,47.1960999966,90.2265250683,90.2542860508,0.013198,37.39387,0.011946
unit.000024,Mapper-0-25,N/A,47.1707191467,N/A,47.2601759434,85.9591751099,86.0355019569,0.013004,34.989288,0.01257
unit.000025,Mapper-0-26,N/A,50.132627964,N/A,50.1673910618,93.3226690292,93.3345210552,0.013163,35.173248,0.012815
unit.000026,Mapper-0-27,N/A,50.1397931576,N/A,50.2141270638,90.19363904,90.252974987,0.013737,33.170754,0.012333
unit.000027,Mapper-0-28,N/A,51.7987961769,N/A,51.8168900013,98.4531550407,98.4665999413,0.01247,41.677603,0.012141
unit.000028,Mapper-0-29,N/A,217.28354311,N/A,217.398669004,250.015789986,250.028337955,0.012418,29.128128,0.011351
unit.000029,Mapper-0-30,N/A,67.8737490177,N/A,67.9093430042,132.800448179,132.812214136,0.020636,57.430624,0.016103
unit.000030,Mapper-0-31,N/A,108.250692129,N/A,108.285448074,171.818989992,171.866189003,0.015407,58.325263,0.011865
unit.000031,Mapper-0-32,N/A,88.6032090187,N/A,88.6938500404,119.391064167,119.411528111,0.068037,27.256224,0.012591
unit.000032,Mapper-0-33,N/A,109.911765099,N/A,109.968151093,168.746226072,168.761739016,0.025655,53.083746,0.016476
unit.000033,Mapper-0-34,N/A,106.52315402,N/A,106.646682024,142.533069134,142.544799089,0.037421,32.709366,0.012336
unit.000034,Mapper-0-35,N/A,113.867310047,N/A,113.936683178,143.564449072,143.874761105,0.01298,25.45402,0.012064
unit.000035,Mapper-0-36,N/A,113.853134155,N/A,113.915117025,181.09783411,181.111685991,0.029962,61.962349,0.022587
unit.000036,Mapper-0-37,N/A,115.054785967,N/A,115.106387138,141.471966028,141.490301132,0.013424,22.358239,0.012244
unit.000037,Mapper-0-38,N/A,115.071115017,N/A,115.111260176,148.251435995,148.267765999,0.046655,29.594873,0.015047
unit.000038,Mapper-0-39,N/A,155.478840113,N/A,155.547835112,191.399674177,191.447985172,0.029919,31.5178,0.011695
unit.000039,Mapper-0-40,N/A,157.733185053,N/A,157.750830173,190.36400795,190.377377987,0.012448,28.749161,0.013101
unit.000040,Mapper-0-41,N/A,119.362786055,N/A,119.386335135,184.171718121,184.184019089,0.030783,59.422715,0.035725
unit.000041,Mapper-0-42,N/A,121.621515036,N/A,121.681163073,152.418596029,152.431087017,0.012405,28.211884,0.012605
unit.000042,Mapper-0-43,N/A,123.090131044,N/A,123.123908997,144.939424038,144.950968981,0.01431,20.018557,0.01173
unit.000043,Mapper-0-44,N/A,128.860193014,N/A,128.917356014,188.290611029,188.302536011,0.0277,55.675612,0.019145
unit.000044,Mapper-0-45,N/A,130.656311989,N/A,130.818003178,192.539108038,192.569076061,0.04442,58.054377,0.031003
unit.000045,Mapper-0-46,N/A,188.521912098,N/A,188.546731949,220.804717064,221.362377167,0.012642,28.067233,0.013327
unit.000046,Mapper-0-47,N/A,194.012629032,N/A,194.036831141,232.698784113,232.748222113,0.012897,34.396187,0.015865
unit.000047,Mapper-0-48,N/A,136.719798088,N/A,136.740211964,166.699138165,166.711910009,0.036119,26.383234,0.01233
unit.000048,Mapper-0-49,N/A,205.441643,N/A,205.475831032,233.751188993,233.763792038,0.011744,24.343071,0.012535
unit.000049,Mapper-0-50,N/A,212.195484161,N/A,212.224461079,240.478022099,240.4984231,0.013598,24.265007,0.011383
unit.000050,Mapper-0-51,N/A,140.800963163,N/A,140.87975812,169.787023067,169.806112051,0.012861,25.236965,0.013561
unit.000051,Mapper-0-52,N/A,232.799807072,N/A,232.827097178,260.290929079,260.590203047,0.011672,23.880741,0.012385
unit.000052,Mapper-0-53,N/A,244.135034084,N/A,244.162132025,277.931030989,277.944355011,0.012681,30.200927,0.014859
unit.000053,Mapper-0-54,N/A,259.367268085,N/A,259.391989946,288.976533175,288.99079895,0.012684,25.640827,0.023044
unit.000054,Mapper-0-55,N/A,274.055530071,N/A,274.070368052,304.517725945,304.530815125,0.01398,25.984793,0.013334
unit.000055,Mapper-0-56,N/A,152.01593709,N/A,152.04192996,182.115509987,182.128884077,0.015118,25.719121,0.011585
unit.000056,Mapper-0-57,N/A,305.390840054,N/A,305.425975084,366.959292173,366.971692085,0.021202,57.466863,0.012127
unit.000057,Mapper-0-58,N/A,147.607151031,N/A,147.621729136,177.987977982,177.999874115,0.022967,26.58639,0.01159
unit.000058,Mapper-0-59,N/A,284.433454037,N/A,284.458528042,355.205650091,355.220127106,0.0301,66.805977,0.012791
unit.000059,Mapper-0-60,N/A,102.894530058,N/A,102.963564157,138.494626045,138.506116152,0.013008,30.139997,0.012878
unit.000060,Mapper-0-61,N/A,106.515238047,N/A,106.611886024,139.5186131,140.471110106,0.013262,30.191612,0.013002
unit.000061,Mapper-0-62,N/A,81.1384661198,N/A,81.1734530926,111.981196165,111.993664026,0.014107,26.696341,0.011564
unit.000062,Mapper-0-63,N/A,109.892627001,N/A,109.93879199,156.50218606,156.514026165,0.015662,42.571616,0.015781
unit.000063,Mapper-0-64,N/A,136.62797308,N/A,136.653126001,166.67751503,166.692326069,0.013504,26.170255,0.013114
unit.000064,Mapper-0-65,N/A,111.640712023,N/A,111.673261166,176.951913118,176.964287043,0.018668,58.028453,0.014897
unit.000065,Mapper-0-66,N/A,111.651277065,N/A,111.711290121,143.884670019,143.896161079,0.046006,27.548075,0.011633
unit.000066,Mapper-0-67,N/A,121.628988028,N/A,121.688591003,153.432894945,153.44431901,0.037613,28.246069,0.013003
unit.000067,Mapper-0-68,N/A,164.824589968,N/A,164.839563131,192.476171017,192.501966,0.013084,23.662159,0.012183
unit.000068,Mapper-0-69,N/A,144.977882147,N/A,145.054083109,176.97133112,176.984106064,0.013083,28.067799,0.012376
unit.000069,Mapper-0-70,N/A,117.706830978,N/A,117.731554985,151.327600002,151.393820047,0.035211,30.551866,0.012935
unit.000070,Mapper-0-71,N/A,117.719320059,N/A,117.746201992,145.973782063,145.986247063,0.012856,25.789546,0.01234
unit.000071,Mapper-0-72,N/A,161.205837965,N/A,161.222609997,193.569687128,193.582268,0.012361,28.979742,0.012252
unit.000072,Mapper-0-73,N/A,167.846886158,N/A,167.873446941,226.373514175,226.385813951,0.031509,51.501789,0.026963
unit.000073,Mapper-0-74,N/A,173.791864157,N/A,173.807126045,251.050708055,251.180721045,0.022244,71.572013,0.012393
unit.000074,Mapper-0-75,N/A,180.054003954,N/A,180.088997126,238.430083036,238.442991972,0.045947,52.218109,0.014714
unit.000075,Mapper-0-76,N/A,185.0908041,N/A,185.120486021,215.673169136,215.68543911,0.011966,27.050468,0.012047
unit.000076,Mapper-0-77,N/A,132.59545207,N/A,132.61481905,209.029446125,209.415174961,0.021119,72.538862,0.027069
unit.000077,Mapper-0-78,N/A,132.604990005,N/A,132.661117077,200.805124044,200.820006132,0.018418,64.320001,0.012483
unit.000078,Mapper-0-79,N/A,197.485002041,N/A,197.502206087,228.442465067,228.479794025,0.012984,25.118494,0.012908
unit.000079,Mapper-0-80,N/A,138.52778101,N/A,138.551399946,167.712852955,167.725229025,0.013176,24.513453,0.012332
unit.000080,Mapper-0-81,N/A,140.734095097,N/A,140.86472702,191.400280952,191.447726965,0.018787,45.720752,0.031111
unit.000081,Mapper-0-82,N/A,221.782380104,N/A,221.817301989,270.401266098,270.415606022,0.017299,43.915342,0.030555
unit.000082,Mapper-0-83,N/A,141.577598095,N/A,141.59979701,172.867753029,172.881556988,0.039248,25.171979,0.01238
unit.000083,Mapper-0-84,N/A,142.684010029,N/A,142.707524061,173.908427,173.920894146,0.029133,27.339511,0.012401
