Pilot Startuptime:34.6261899471CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000027,Mapper-1-11,N/A,1257.75726104,N/A,1257.77480817,2402.23930812,2402.25278902,0.160963,1048.162581,0.003562
unit.000028,Mapper-1-12,N/A,1256.96275115,N/A,1256.98084617,2307.19185209,2307.20594406,0.181659,1027.177362,0.004041
unit.000029,Mapper-1-13,N/A,1258.93140411,N/A,1258.94979,2381.56356597,2381.57582998,0.174157,1045.085214,0.002249
unit.000030,Mapper-1-14,N/A,1255.32142615,N/A,1255.33938098,2342.82614112,2342.83844399,0.204316,1040.493249,0.003475
unit.000031,Mapper-1-15,N/A,1258.86604214,N/A,1258.88083601,2442.58741117,2442.60054016,0.156128,1050.286794,0.002396
unit.000032,Mapper-1-16,N/A,1255.32846904,N/A,1255.35386205,2324.50320816,2324.51816201,0.141004,1030.556029,0.002313
unit.000033,Reducer-1,N/A,2460.65528703,N/A,2460.74952912,N/A,N/A,0.030152,0.022075,0.003119
unit.000034,Mapper-2-1,N/A,2475.38927507,N/A,2475.41137505,3585.31670618,3585.33212805,0.184422,1033.700442,0.001744
unit.000035,Mapper-2-2,N/A,2474.59283996,N/A,2474.61440015,3524.59053397,3524.60364604,0.167176,1019.317659,0.003412
unit.000036,Mapper-2-3,N/A,2472.92117,N/A,2472.94674015,3624.32410502,3624.33747005,0.174218,1042.136874,0.001751
unit.000037,Mapper-2-4,N/A,2471.10676813,N/A,2471.12155008,3537.82672405,3537.84174109,0.155213,1032.52867,0.003643
unit.000038,Mapper-2-5,N/A,2470.76524115,N/A,2470.77980113,3549.26665902,3549.28127217,0.160009,1033.179646,0.002759
unit.000039,Mapper-2-6,N/A,2472.21113706,N/A,2472.240587,3576.13203597,3576.14541912,0.17034,1037.20961,0.002561
unit.000040,Mapper-2-7,N/A,2473.84703612,N/A,2473.87370706,3653.39721012,3653.41108418,0.155757,1046.336441,0.001742
unit.000041,Mapper-2-8,N/A,2469.51183796,N/A,2469.57541609,3556.73487616,3556.78319812,0.155172,1035.526586,0.002907
unit.000042,Mapper-2-9,N/A,2472.21824813,N/A,2472.24429703,3565.93538404,3565.94776607,0.16035,1036.062497,0.002027
unit.000043,Mapper-2-10,N/A,2470.01908302,N/A,2470.03366709,3509.05021119,3509.08354712,0.163997,1016.787153,0.002511
unit.000044,Mapper-2-11,N/A,2475.39946103,N/A,2475.42603111,3643.89914012,3643.91079497,0.182559,1043.108218,0.00309
unit.000045,Mapper-2-12,N/A,2472.91400599,N/A,2472.93215919,3614.81839609,3614.83025718,0.15864,1041.034896,0.00204
unit.000046,Mapper-2-13,N/A,2476.28458619,N/A,2476.32494998,3595.45813203,3595.47145796,0.167109,1033.275667,0.001757
unit.000047,Mapper-2-14,N/A,2474.61065912,N/A,2474.62912917,3662.64562201,3662.66011,0.179665,1057.477477,0.001986
unit.000048,Mapper-2-15,N/A,2473.85414505,N/A,2473.89948416,3604.65004015,3604.66172218,0.17631,1039.488863,0.001907
unit.000049,Mapper-2-16,N/A,2476.13628602,N/A,2476.15115404,3633.72211909,3633.73649311,0.142493,1039.585977,0.001838
unit.000050,Reducer-2,N/A,3668.74603319,N/A,3668.83961201,N/A,N/A,0.030608,0.021607,0.003197
unit.000051,Mapper-3-1,N/A,3687.62652397,N/A,3687.64188719,4624.92117,4624.93306208,0.182404,900.373695,0.002262
unit.000052,Mapper-3-2,N/A,3688.36170506,N/A,3688.37931108,4797.73903513,4797.75310206,0.268876,1059.341011,0.002505
unit.000053,Mapper-3-3,N/A,3684.39844418,N/A,3684.46562505,4729.20649219,4729.21984506,0.181142,1019.12687,0.00365
unit.000054,Mapper-3-4,N/A,3688.92105508,N/A,3688.939116,4754.79469514,4754.80702305,0.172658,1026.475211,0.002313
unit.000055,Mapper-3-5,N/A,3687.02336597,N/A,3687.03815317,4708.42646718,4708.44039011,0.158992,1003.413277,0.002126
unit.000056,Mapper-3-6,N/A,3686.87544703,N/A,3686.89013505,4597.421767,4597.43409514,0.16389,889.46681,0.003563
unit.000057,Mapper-3-7,N/A,3681.90075517,N/A,3681.92625117,4580.10846901,4580.12193418,0.176722,887.864739,0.002376
unit.000058,Mapper-3-8,N/A,3685.29452896,N/A,3685.31263709,4566.81649899,4566.82811999,0.157985,866.430426,0.003021
unit.000059,Mapper-3-9,N/A,3681.89365602,N/A,3681.91171503,4615.75224304,4615.76490307,0.165776,898.843868,0.002395
unit.000060,Mapper-3-10,N/A,3689.21796799,N/A,3689.23753214,4765.63461018,4765.64933896,0.453996,1033.493437,0.002875
unit.000061,Mapper-3-11,N/A,3684.45465016,N/A,3684.48014617,4739.50554609,4739.51758599,0.15595,1023.090121,0.002938
unit.000062,Mapper-3-12,N/A,3686.579,N/A,3686.59579897,4717.9640131,4717.978297,0.170127,1011.924849,0.002695
unit.000063,Mapper-3-13,N/A,3681.00043201,N/A,3681.06396699,4816.07182002,4816.0842731,0.164812,1089.51707,0.002468
unit.000064,Mapper-3-14,N/A,3685.30164003,N/A,3685.32718706,4588.26199698,4588.27236104,0.164015,885.180983,0.002349
unit.000065,Mapper-3-15,N/A,3687.91522503,N/A,3687.93338704,4606.61103296,4606.62514496,0.161895,891.352767,0.002285
unit.000066,Mapper-3-16,N/A,3686.03820896,N/A,3686.05337501,4781.92270899,4781.93435502,0.110792,1042.392934,0.002162
unit.000067,Reducer-3,N/A,4830.31035399,N/A,4830.40558505,N/A,N/A,0.031947,0.022039,0.003394
unit.000068,Mapper-4-1,N/A,4844.37836313,N/A,4844.39297318,5967.73736,5967.95577312,0.203749,1068.587398,0.002504
unit.000069,Mapper-4-2,N/A,4843.63871717,N/A,4843.66428018,5785.13330507,5785.14612412,0.160918,898.50087,0.002265
unit.000070,Mapper-4-3,N/A,4847.51067019,N/A,4847.52889204,5865.56894207,5865.58269,0.316855,1003.609745,0.002079
unit.000071,Mapper-4-4,N/A,4841.98818612,N/A,4842.05180216,5749.46837902,5749.48141718,0.170319,884.729086,0.003248
unit.000072,Mapper-4-5,N/A,4847.06337619,N/A,4847.08130097,5898.45401096,5898.46690607,0.202133,1011.255327,0.002681
unit.000073,Mapper-4-6,N/A,4846.76549911,N/A,4846.78004909,5957.56178117,5957.574687,0.222212,1044.369956,0.002353
unit.000074,Mapper-4-7,N/A,4844.52572107,N/A,4844.54028416,5920.89900208,5920.91079998,0.188663,1036.789727,0.002714
unit.000075,Mapper-4-8,N/A,4847.80929518,N/A,4847.82940698,5767.05304098,5767.065624,0.17122,880.438199,0.003714
unit.000076,Mapper-4-9,N/A,4846.01950002,N/A,4846.03403616,5758.63425612,5758.92064214,0.162674,882.20212,0.003119
unit.000077,Mapper-4-10,N/A,4845.28150702,N/A,4845.30754709,5909.68330717,5909.69501209,0.182651,1033.459657,0.002409
unit.000078,Mapper-4-11,N/A,4848.55503917,N/A,4848.57492113,5793.31437206,5793.32956314,0.166595,896.229813,0.003066
unit.000079,Mapper-4-12,N/A,4848.25793004,N/A,4848.32372308,5887.27658415,5887.30237818,0.503724,1007.541912,0.003237
unit.000080,Mapper-4-13,N/A,4843.63153315,N/A,4843.64970613,5930.05008602,5930.06168008,0.175069,1046.586574,0.00226
unit.000081,Mapper-4-14,N/A,4842.88397503,N/A,4842.89850712,5740.96382809,5740.97715116,0.16113,883.128954,0.003246
unit.000082,Mapper-4-15,N/A,4846.1680131,N/A,4846.23421407,5775.9973731,5776.01278019,0.161783,895.09454,0.002391
unit.000083,Mapper-4-16,N/A,4845.27255011,N/A,4845.292454,5946.315377,5946.33193707,0.130032,1044.981255,0.002115
unit.000084,Reducer-4,N/A,5976.54235911,N/A,5976.63551807,N/A,N/A,0.031816,0.022407,0.003307
