CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,78.3435811996,N/A,78.4143490791,302.318577051,302.330518007,0.014641,176.076185,0.011692
unit.000001,Mapper-0-2,N/A,82.0624201298,N/A,82.094422102,312.019991159,312.030963182,0.012642,176.90698,0.012501
unit.000002,Mapper-0-3,N/A,83.7197511196,N/A,83.7381961346,311.005069971,311.016602993,0.034634,172.964034,0.012494
unit.000003,Mapper-0-4,N/A,87.8438839912,N/A,87.869246006,294.345440149,294.359358072,0.167968,159.959925,0.01225
unit.000004,Mapper-0-5,N/A,92.9255740643,N/A,92.9473659992,318.214991093,318.226548195,0.01446,167.074718,0.011781
unit.000005,Mapper-0-6,N/A,96.0506660938,N/A,96.1365640163,329.349774122,329.36306715,0.01278,167.170637,0.01256
unit.000006,Mapper-0-7,N/A,98.2600471973,N/A,98.2757430077,317.153445005,317.185389996,0.013432,162.941406,0.012105
unit.000007,Mapper-0-8,N/A,102.798321009,N/A,102.818816185,217.509113073,217.523678064,0.044861,90.090612,0.015313
unit.000008,Mapper-0-9,N/A,105.059907198,N/A,105.087203979,249.731848001,249.750023127,0.019728,92.817399,0.012098
unit.000009,Mapper-0-10,N/A,107.882714987,N/A,107.903599024,206.237961054,206.253360987,0.03031,77.384547,0.016886
unit.000010,Mapper-0-11,N/A,110.001285076,N/A,110.009616137,319.26822114,319.27929616,0.014232,147.728002,0.013258
unit.000011,Mapper-0-12,N/A,112.868240118,N/A,112.894749165,249.730826139,249.750414133,0.017395,83.620855,0.013394
unit.000012,Mapper-0-13,N/A,117.170212984,N/A,117.195487976,266.174167156,266.186014175,0.038091,100.95406,0.011797
unit.000013,Mapper-0-14,N/A,115.133285999,N/A,115.160152197,330.404251099,330.416773081,0.01351,148.770831,0.013123
unit.000014,Mapper-0-15,N/A,120.243947029,N/A,120.26889205,308.280428171,308.291561127,0.012841,136.524776,0.013115
unit.000015,Mapper-0-16,N/A,123.159871101,N/A,123.234704018,335.636839151,335.648877144,0.013559,148.621889,0.011776
unit.000016,Mapper-0-17,N/A,124.822219133,N/A,124.859275103,330.459884167,330.472339153,0.012951,139.899386,0.011496
unit.000017,Mapper-0-18,N/A,127.087594032,N/A,127.110658169,330.471232176,330.483121157,0.01297,137.874652,0.011976
unit.000018,Mapper-0-19,N/A,6.45701098442,N/A,6.55072212219,102.491924047,102.502762079,0.01001,87.709124,0.016848
unit.000019,Mapper-0-20,N/A,6.76376819611,N/A,7.44918417931,187.535267115,187.570384026,0.009894,163.070891,0.012217
unit.000020,Mapper-0-21,N/A,6.53936719894,N/A,6.82230806351,153.398815155,153.410804987,0.01043,112.812071,0.026615
unit.000021,Mapper-0-22,N/A,6.5880010128,N/A,6.98232412338,103.529538155,103.543800116,0.0098,87.743579,0.034621
unit.000022,Mapper-0-23,N/A,6.65149211884,N/A,7.19573903084,142.236829996,142.248177052,0.010412,104.485452,0.013536
unit.000023,Mapper-0-24,N/A,48.6218121052,N/A,48.6513249874,296.406993151,296.599219084,0.043435,200.957715,0.012377
unit.000024,Mapper-0-25,N/A,6.74907016754,N/A,7.44536614418,192.751149178,192.772194147,0.012157,166.816138,0.012658
unit.000025,Mapper-0-26,N/A,6.81433105469,N/A,9.53990101814,199.655450106,199.667420149,0.01039,168.306357,0.013239
unit.000026,Mapper-0-27,N/A,6.86372709274,N/A,9.55127120018,254.902796984,254.914806128,0.009902,185.185488,0.012769
unit.000027,Mapper-0-28,N/A,6.8933069706,N/A,9.55883002281,162.79985714,162.812987089,0.009891,142.003355,0.01318
unit.000028,Mapper-0-29,N/A,6.92266201973,N/A,9.56642198563,197.916931152,198.63381505,0.012053,169.926769,0.012998
unit.000029,Mapper-0-30,N/A,6.95639610291,N/A,9.5739979744,257.021680117,258.856401205,0.009706,190.80835,0.011461
unit.000030,Mapper-0-31,N/A,7.00428915024,N/A,9.58549308777,176.026355028,176.042675972,0.009686,154.017746,0.013731
unit.000031,Mapper-0-32,N/A,7.05602002144,N/A,9.5970351696,252.84236908,252.854945183,0.009691,187.681883,0.011552
unit.000032,Mapper-0-33,N/A,7.11018013954,N/A,9.60837817192,171.543326139,171.561848164,0.010207,148.972171,0.011581
unit.000033,Mapper-0-34,N/A,7.15857815742,N/A,9.61970305443,253.86811018,253.879901171,0.009709,188.031723,0.011852
unit.000034,Mapper-0-35,N/A,7.20305013657,N/A,9.6310710907,160.770133018,160.78375411,0.012538,141.904322,0.012453
unit.000035,Mapper-0-36,N/A,7.26600909233,N/A,9.66096901894,186.530434132,186.541833162,0.009611,160.558165,0.012275
unit.000036,Mapper-0-37,N/A,84.3229870796,N/A,84.3560161591,290.821715117,290.834495068,0.012363,162.414253,0.012095
unit.000037,Mapper-0-38,N/A,7.36594820023,N/A,9.68370604515,209.33744216,209.787415028,0.010739,170.384854,0.012176
unit.000038,Mapper-0-39,N/A,7.41384601593,N/A,9.69525408745,217.531769991,217.544464111,0.013117,178.163085,0.014531
unit.000039,Mapper-0-40,N/A,10.4563691616,N/A,10.4713079929,179.103725195,179.116988182,0.045219,155.021131,0.012092
unit.000040,Mapper-0-41,N/A,13.9933161736,N/A,14.0482971668,220.635584116,220.647773981,0.014287,176.880942,0.012176
unit.000041,Mapper-0-42,N/A,17.6482009888,N/A,17.710239172,218.567456007,218.598487139,0.012493,172.466262,0.012761
unit.000042,Mapper-0-43,N/A,23.4043669701,N/A,23.4352500439,192.75166297,192.771830082,0.013421,158.356864,0.012266
unit.000043,Mapper-0-44,N/A,25.4410610199,N/A,25.4877541065,251.789983988,251.80451417,0.012336,174.722338,0.012128
unit.000044,Mapper-0-45,N/A,29.975987196,N/A,30.060087204,279.791251183,279.803176165,0.040925,200.973967,0.012828
unit.000045,Mapper-0-46,N/A,59.9393479824,N/A,60.0360331535,287.653362036,287.665086985,0.014115,180.261563,0.011675
unit.000046,Mapper-0-47,N/A,34.6202120781,N/A,34.6933012009,273.391833067,274.609913111,0.012574,191.572293,0.012856
unit.000047,Mapper-0-48,N/A,38.1595871449,N/A,38.1899380684,273.384030104,274.609273195,0.012362,190.695158,0.011818
unit.000048,Mapper-0-49,N/A,41.5410041809,N/A,41.5718011856,274.620560169,274.632599115,0.011505,187.430395,0.011593
unit.000049,Mapper-0-50,N/A,116.367720127,N/A,116.394956112,265.141134977,265.153608084,0.019448,100.922773,0.014333
unit.000050,Mapper-0-51,N/A,6.52433109283,N/A,6.77133607864,109.698057175,109.723375082,0.010532,91.712707,0.013931
unit.000051,Mapper-0-52,N/A,99.9198820591,N/A,99.9357039928,315.16297102,315.175589085,0.013935,160.162471,0.01271
unit.000052,Mapper-0-53,N/A,6.69592118263,N/A,7.35504508018,250.77354002,250.78807497,0.010389,182.616547,0.01283
unit.000053,Mapper-0-54,N/A,6.78223109245,N/A,7.4530069828,212.884399176,212.897420168,0.009853,176.688587,0.01201
unit.000054,Mapper-0-55,N/A,6.84904909134,N/A,9.54749107361,181.972470999,181.989994049,0.012983,159.088163,0.012714
unit.000055,Mapper-0-56,N/A,6.87862110138,N/A,9.55506014824,197.938898087,198.633391142,0.010904,165.67601,0.013082
unit.000056,Mapper-0-57,N/A,6.90797019005,N/A,9.56264400482,211.836794138,211.850749016,0.009874,174.960106,0.012396
unit.000057,Mapper-0-58,N/A,6.94535398483,N/A,9.57022619247,208.299743176,208.311030149,0.009918,169.322333,0.013001
unit.000058,Mapper-0-59,N/A,6.98957419395,N/A,9.58155918121,188.587658167,188.601054192,0.010519,161.141908,0.015705
unit.000059,Mapper-0-60,N/A,7.04121613503,N/A,9.59320616722,216.473448992,216.487323046,0.010958,177.333434,0.011468
unit.000060,Mapper-0-61,N/A,7.09173703194,N/A,9.60457205772,185.064148188,185.076034069,0.011399,161.074902,0.012079
unit.000061,Mapper-0-62,N/A,7.12498116493,N/A,9.61215400696,206.23782897,206.254014015,0.011391,172.133251,0.011449
unit.000062,Mapper-0-63,N/A,7.18812704086,N/A,9.62727999687,213.900058985,213.953272104,0.009838,175.691725,0.012228
unit.000063,Mapper-0-64,N/A,7.25128817558,N/A,9.65717816353,190.899825096,192.727926016,0.009656,168.174364,0.011976
unit.000064,Mapper-0-65,N/A,7.29918813705,N/A,9.66854715347,199.655881166,199.667994022,0.009637,166.568182,0.012008
unit.000065,Mapper-0-66,N/A,6.66637206078,N/A,7.24766302109,103.559956074,103.572960138,0.0098,88.086116,0.013106
unit.000066,Mapper-0-67,N/A,7.34743618965,N/A,9.67991113663,217.505177975,217.520431995,0.009684,174.606788,0.012197
unit.000067,Mapper-0-68,N/A,128.195933104,N/A,128.227112055,313.052472115,313.107420206,0.012586,129.892087,0.012737
unit.000068,Mapper-0-69,N/A,7.33261609077,N/A,9.6761341095,154.417721033,154.675001144,0.009605,133.138223,0.012308
unit.000069,Mapper-0-70,N/A,7.39535307884,N/A,9.69147920609,214.968379974,215.473088026,0.014309,176.225614,0.01184
unit.000070,Mapper-0-71,N/A,9.64225506783,N/A,9.69904303551,173.602151155,173.614758015,0.016254,149.155507,0.012612
unit.000071,Mapper-0-72,N/A,12.1022970676,N/A,12.1231691837,177.043913126,177.067255974,0.014671,153.764938,0.012913
unit.000072,Mapper-0-73,N/A,15.8945410252,N/A,15.9621310234,210.791478157,210.805181026,0.028373,169.523029,0.011756
unit.000073,Mapper-0-74,N/A,21.8065412045,N/A,21.8777530193,261.956152201,261.968224049,0.013308,191.986712,0.012076
unit.000074,Mapper-0-75,N/A,25.2907710075,N/A,25.3712041378,262.994088173,263.08306098,0.012497,186.888707,0.013788
unit.000075,Mapper-0-76,N/A,27.1516640186,N/A,27.1682991982,265.140606165,265.152784109,0.026629,186.382613,0.01262
unit.000076,Mapper-0-77,N/A,31.883671999,N/A,31.9117209911,272.345457077,272.357667208,0.055162,190.135761,0.01243
unit.000077,Mapper-0-78,N/A,33.7166721821,N/A,33.7484920025,271.324323177,271.335613012,0.011546,189.11335,0.012822
unit.000078,Mapper-0-79,N/A,36.6026360989,N/A,36.6303369999,268.222194195,268.235931158,0.013449,180.69742,0.012315
unit.000079,Mapper-0-80,N/A,40.2851171494,N/A,40.3547539711,262.99356699,263.083153009,0.012993,174.609885,0.01168
unit.000080,Mapper-0-81,N/A,43.2981860638,N/A,43.3494980335,278.729506969,278.752093077,0.046569,188.392093,0.012087
unit.000081,Mapper-0-82,N/A,6.5992231369,N/A,7.03397107124,121.890772104,121.902180195,0.009595,99.264173,0.013222
unit.000082,Mapper-0-83,N/A,6.49426102638,N/A,6.65909218788,116.822391033,116.834513187,0.010816,98.263243,0.016961
unit.000083,Mapper-0-84,N/A,7.16965413094,N/A,9.62349510193,188.601300001,188.614749193,0.011099,164.580801,0.012742
unit.000084,Mapper-0-85,N/A,11.3542201519,N/A,11.3691949844,260.921333075,260.933060169,0.014314,191.129596,0.011972
unit.000085,Mapper-0-86,N/A,33.5665462017,N/A,33.6318609715,269.26543498,269.276286125,0.041819,186.207857,0.012429
unit.000086,Mapper-0-87,N/A,96.3973209858,N/A,96.4164121151,305.377466202,306.220535994,0.011728,157.559079,0.011901
unit.000087,Mapper-0-88,N/A,68.7662711143,N/A,68.8313610554,277.713186979,277.72517705,0.03999,166.922806,0.012058
unit.000088,Mapper-0-89,N/A,119.684831142,N/A,119.712004185,331.519411087,331.531066179,0.0122,145.625862,0.012632
unit.000089,Mapper-0-90,N/A,62.2978191376,N/A,62.3631081581,279.769533157,279.782154083,0.014691,173.567467,0.012103
unit.000090,Mapper-0-91,N/A,46.9358701706,N/A,46.964094162,284.58893919,284.600736141,0.014878,189.89799,0.012685
unit.000091,Mapper-0-92,N/A,6.50546002388,N/A,6.71093606949,135.133958101,135.147047997,0.011409,102.766663,0.016906
unit.000092,Mapper-0-93,N/A,6.83435511589,N/A,9.54370617867,254.902427197,254.914090157,0.010743,188.302069,0.012225
unit.000093,Mapper-0-94,N/A,7.0722360611,N/A,9.60080814362,190.899624109,192.727183104,0.010624,163.539971,0.012039
unit.000094,Mapper-0-95,N/A,7.38443303108,N/A,9.68769216537,211.837110043,211.85157609,0.011996,175.315333,0.011837
unit.000095,Mapper-0-96,N/A,129.055252075,N/A,129.086101055,330.382713079,330.39489603,0.014178,134.765609,0.011505
unit.000096,Mapper-0-97,N/A,114.575733185,N/A,114.610081196,330.48231411,330.494016171,0.013626,150.574273,0.01145
unit.000097,Mapper-0-98,N/A,70.7284619808,N/A,70.7572100163,330.371411085,330.383908987,0.038092,191.731391,0.012318
unit.000098,Mapper-0-99,N/A,6.71453118324,N/A,7.40294003487,252.831328154,252.843577147,0.012333,185.875316,0.012306
unit.000099,Mapper-0-100,N/A,21.7479121685,N/A,21.8364641666,260.920757055,260.933891058,0.011602,186.706587,0.01216
unit.000100,Mapper-0-101,N/A,87.2414050102,N/A,87.2761311531,322.175259113,322.186776161,0.019352,176.012141,0.012391
unit.000101,Mapper-0-102,N/A,15.8791220188,N/A,15.9296190739,217.532909155,217.54522419,0.021461,176.077121,0.015215
unit.000102,Mapper-0-103,N/A,35.3738219738,N/A,35.3965930939,270.298979998,270.310266018,0.084167,186.388652,0.012131
unit.000103,Mapper-0-104,N/A,30.0336561203,N/A,30.0976140499,269.257664204,269.268723011,0.012179,184.889089,0.011815
unit.000104,Mapper-0-105,N/A,66.9564700127,N/A,66.9956350327,280.825231075,281.499569178,0.012587,173.84823,0.012328
unit.000105,Mapper-0-106,N/A,80.8575770855,N/A,80.8796510696,291.848723173,292.229541063,0.013511,166.135608,0.012571
unit.000106,Mapper-0-107,N/A,101.592153072,N/A,101.618687153,251.809671164,251.821736097,0.01434,99.353734,0.013284
unit.000107,Mapper-0-108,N/A,9.70824217796,N/A,9.72313904762,195.854955196,195.871108055,0.013544,162.452396,0.012606
unit.000108,Mapper-0-109,N/A,46.1805500984,N/A,46.2150740623,277.69175601,277.703303099,0.014899,183.512339,0.013474
unit.000109,Mapper-0-110,N/A,48.0405220985,N/A,48.0700771809,295.369452,295.381561041,0.056071,199.94464,0.012583
unit.000110,Mapper-0-111,N/A,52.6446201801,N/A,52.7050051689,291.87088418,292.230416059,0.012222,195.669105,0.012583
unit.000111,Mapper-0-112,N/A,54.5041761398,N/A,54.5692460537,289.734838009,289.787878036,0.013111,192.529747,0.011741
unit.000112,Mapper-0-113,N/A,56.8303921223,N/A,56.8833200932,275.639925003,275.65143013,0.035924,172.755296,0.013668
unit.000113,Mapper-0-114,N/A,58.2807471752,N/A,58.2973871231,336.659622192,336.67147398,0.01241,249.608764,0.012387
unit.000114,Mapper-0-115,N/A,62.235599041,N/A,62.3344650269,285.628872156,285.646017075,0.014161,180.222746,0.013074
unit.000115,Mapper-0-116,N/A,63.5924119949,N/A,63.6450600624,294.322597027,294.334725142,0.014164,185.469104,0.012834
unit.000116,Mapper-0-117,N/A,65.40092206,N/A,65.4806530476,282.510958195,282.522778988,0.013803,175.865165,0.012782
unit.000117,Mapper-0-118,N/A,67.2580690384,N/A,67.2901539803,289.735603094,289.786426067,0.012037,178.161646,0.012269
unit.000118,Mapper-0-119,N/A,70.5779299736,N/A,70.6090071201,310.322697163,310.995228052,0.056601,187.650588,0.012849
unit.000119,Mapper-0-120,N/A,73.8981389999,N/A,73.9809529781,316.192761183,317.100603104,0.077815,185.083586,0.012382
unit.000120,Mapper-0-121,N/A,75.7104539871,N/A,75.7368299961,299.673967123,299.708841085,0.026328,174.49048,0.012329
unit.000121,Mapper-0-122,N/A,75.7185931206,N/A,75.7834022045,310.342303038,310.994563103,0.054649,176.786831,0.01325
unit.000122,Mapper-0-123,N/A,80.3037140369,N/A,80.3374941349,330.448939085,330.461062193,0.050007,184.17528,0.012852
unit.000123,Mapper-0-124,N/A,38.714646101,N/A,38.7424390316,272.356437206,272.369243145,0.012719,190.009945,0.012216
unit.000124,Mapper-0-125,N/A,85.430768013,N/A,85.4631750584,298.637290001,298.650691032,0.012518,164.594923,0.012876
unit.000125,Mapper-0-126,N/A,91.2667770386,N/A,91.2831339836,317.110985041,317.125763178,0.014463,166.504766,0.01209
unit.000126,Mapper-0-127,N/A,95.9441161156,N/A,96.0222361088,330.43801403,330.449705124,0.013093,167.204802,0.012836
unit.000127,Mapper-0-128,N/A,104.457420111,N/A,104.485141993,219.599740028,219.611397028,0.036595,89.409308,0.014098
unit.000128,Mapper-0-129,N/A,101.02503109,N/A,101.05172801,260.898771048,260.911118031,0.013837,107.078538,0.013562
unit.000129,Mapper-0-130,N/A,103.258054018,N/A,103.330960035,255.947529078,255.989814997,0.014413,102.017161,0.012094
unit.000130,Mapper-0-131,N/A,106.164829969,N/A,106.189433098,236.900295973,236.914173126,0.021555,88.925319,0.014693
unit.000131,Mapper-0-132,N/A,108.335925102,N/A,108.351262093,330.395213127,330.406472206,0.037771,155.408384,0.0125
unit.000132,Mapper-0-133,N/A,111.714733124,N/A,111.731916189,194.817907095,194.830593109,0.016931,70.731774,0.0329
unit.000133,Mapper-0-134,N/A,113.47143507,N/A,113.501407146,309.308817148,309.31994009,0.013855,142.287725,0.012665
unit.000134,Mapper-0-135,N/A,45.0762951374,N/A,45.0927050114,283.55250597,283.564604998,0.015273,190.635599,0.012907
unit.000135,Mapper-0-136,N/A,118.580377102,N/A,118.60483098,335.613907099,335.625777006,0.013781,151.21374,0.01157
unit.000136,Mapper-0-137,N/A,121.449696064,N/A,121.477303982,333.563589096,333.576865196,0.012933,145.385873,0.012779
unit.000137,Mapper-0-138,N/A,123.71726799,N/A,123.746038198,328.301331997,328.316856146,0.021993,139.675939,0.014014
unit.000138,Mapper-0-139,N/A,125.725471973,N/A,125.753127098,330.415920019,330.427545071,0.01227,138.346532,0.012775
unit.000139,Mapper-0-140,N/A,52.637294054,N/A,52.6733231544,286.652466059,287.643342018,0.013263,190.35375,0.012328
unit.000140,Mapper-0-141,N/A,63.4424741268,N/A,63.4784531593,306.230895996,306.243509054,0.014105,192.466879,0.012434
unit.000141,Mapper-0-142,N/A,7.02265906334,N/A,9.58933115005,196.878341198,196.889754057,0.012604,169.764203,0.011714
unit.000142,Mapper-0-143,N/A,6.56925201416,N/A,6.93435001373,104.596456051,104.607270002,0.012067,88.492952,0.012907
unit.000143,Mapper-0-144,N/A,6.63304018974,N/A,7.13644719124,128.0346241,128.046949148,0.011975,102.327457,0.015541
unit.000144,Mapper-0-145,N/A,42.0918490887,N/A,42.1178181171,284.589432001,284.601656199,0.011758,201.266081,0.012281
unit.000145,Mapper-0-146,N/A,6.73070311546,N/A,7.44155406952,201.721870184,201.733383179,0.009972,170.632691,0.012591
unit.000146,Mapper-0-147,N/A,6.4719440937,N/A,6.61060404778,103.544073105,103.560441971,0.010088,88.155014,0.012609
unit.000147,Mapper-0-148,N/A,85.9836859703,N/A,86.0151820183,303.332189083,303.343789101,0.01244,169.062071,0.011883
unit.000148,Mapper-0-149,N/A,106.974251986,N/A,107.005100012,260.897929192,260.910891056,0.019816,100.448522,0.011825
unit.000149,Mapper-0-150,N/A,122.054751158,N/A,122.082350016,322.352316141,328.312551022,0.012003,140.562839,0.013048
unit.000150,Mapper-0-151,N/A,97.5068089962,N/A,97.5368499756,318.236036062,318.247034073,0.035957,163.438352,0.011647
unit.000151,Mapper-0-152,N/A,65.0998580456,N/A,65.1176280975,300.736787081,301.297263145,0.036352,189.833824,0.013623
unit.000152,Mapper-0-153,N/A,7.28069806099,N/A,9.6647541523,220.647262096,220.661259174,0.010029,180.769833,0.012273
unit.000153,Mapper-0-154,N/A,37.0549561977,N/A,37.0863881111,270.291180134,270.302973986,0.039187,184.367802,0.01269
unit.000154,Mapper-0-155,N/A,58.4309351444,N/A,58.4619300365,283.541282177,283.555548191,0.01413,177.13217,0.01228
