Pilot Startuptime:34.7147159576CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000032,Mapper-1-16,N/A,1124.41852212,N/A,1124.48235607,2176.06488705,2176.07987213,0.112374,1027.970253,0.002423
unit.000033,Reducer-1,N/A,2281.5095582,N/A,2281.60294914,N/A,N/A,0.029579,0.021599,0.003347
unit.000034,Mapper-2-1,N/A,2294.4575572,N/A,2294.475348,3221.60264301,3221.64778304,0.159538,890.623029,0.002421
unit.000035,Mapper-2-2,N/A,2298.11958909,N/A,2298.1447711,3212.41970205,3212.4317131,0.159223,885.889166,0.003281
unit.000036,Mapper-2-3,N/A,2297.22661614,N/A,2297.25204206,3196.09286714,3196.11218905,0.155534,882.129973,0.002407
unit.000037,Mapper-2-4,N/A,2296.48076701,N/A,2296.50598216,3238.99544001,3239.01167512,0.157604,894.066805,0.003879
unit.000038,Mapper-2-5,N/A,2296.47158217,N/A,2296.49162221,3203.26626015,3203.2824862,0.160544,887.617021,0.002292
unit.000039,Mapper-2-6,N/A,2295.0529952,N/A,2295.06746411,3397.20421314,3397.21968818,0.165636,1074.32734,0.002413
unit.000040,Mapper-2-7,N/A,2299.86369705,N/A,2299.88132906,3318.48883605,3318.499259,0.186072,997.445484,0.003682
unit.000041,Mapper-2-8,N/A,2300.90552402,N/A,2300.93152499,3378.82961822,3379.82218599,0.214186,1040.42017,0.002146
unit.000042,Mapper-2-9,N/A,2294.46453714,N/A,2294.48970509,3340.57053518,3340.58819604,0.152523,1011.154427,0.002307
unit.000043,Mapper-2-10,N/A,2297.21690321,N/A,2297.23772907,3423.69471121,3423.71189499,0.179281,1102.484528,0.002573
unit.000044,Mapper-2-11,N/A,2293.66516304,N/A,2293.72851515,3351.34978414,3351.36114621,0.158548,1018.904061,0.002723
unit.000045,Mapper-2-12,N/A,2300.0106492,N/A,2300.0821681,3307.29169512,3307.30570602,0.187594,993.241133,0.00248
unit.000046,Mapper-2-13,N/A,2296.3233521,N/A,2296.33774018,3229.83459902,3229.84643316,0.156383,893.995338,0.003624
unit.000047,Mapper-2-14,N/A,2300.91970801,N/A,2300.94626117,3248.172333,3248.18440318,0.158906,891.001073,0.003658
unit.000048,Mapper-2-15,N/A,2300.07175803,N/A,2300.10290909,3362.56390405,3362.57569504,0.379528,1028.180198,0.002267
unit.000049,Mapper-2-16,N/A,2298.11237502,N/A,2298.13041806,3329.698699,3330.38013601,0.125237,1003.044957,0.00281
unit.000050,Reducer-2,N/A,3432.60682321,N/A,3432.7019701,N/A,N/A,0.031818,0.022127,0.003207
unit.000051,Mapper-3-1,N/A,3448.36782598,N/A,3448.38562202,4387.92164016,4387.94792914,0.157509,903.855279,0.002323
unit.000052,Mapper-3-2,N/A,3446.72814322,N/A,3446.74261022,4566.52180719,4566.53621721,0.177433,1070.892386,0.002416
unit.000053,Mapper-3-3,N/A,3445.989254,N/A,3446.01450706,4335.39627004,4335.41559315,0.15986,873.648929,0.004194
unit.000054,Mapper-3-4,N/A,3444.34063005,N/A,3444.35507107,4418.51874113,4418.53044415,0.18627,963.099727,0.002231
unit.000055,Mapper-3-5,N/A,3446.87619615,N/A,3446.89060307,4361.94843507,4361.96055007,0.157315,892.86627,0.003114
unit.000056,Mapper-3-6,N/A,3449.85571408,N/A,3449.87528515,4495.28842521,4495.30103421,0.335895,1025.751872,0.002583
unit.000057,Mapper-3-7,N/A,3443.63080502,N/A,3443.69436908,4453.63270807,4453.64634109,0.198781,994.826953,0.002176
unit.000058,Mapper-3-8,N/A,3450.00711107,N/A,3450.03217506,4556.30052805,4556.31167722,0.364736,1063.833771,0.002838
unit.000059,Mapper-3-9,N/A,3448.51490116,N/A,3448.53207016,4464.7929461,4464.80605412,0.184464,999.585959,0.002612
unit.000060,Mapper-3-10,N/A,3445.98220205,N/A,3446.00015521,4546.16138911,4546.17592621,0.176381,1067.49259,0.002719
unit.000061,Mapper-3-11,N/A,3445.08523417,N/A,3445.09967113,4352.75912809,4352.77075601,0.169843,888.338495,0.002376
unit.000062,Mapper-3-12,N/A,3445.23166203,N/A,3445.24658608,4379.57509303,4379.59814215,0.171599,897.717937,0.00242
unit.000063,Mapper-3-13,N/A,3449.11145902,N/A,3449.13022399,4481.0635581,4481.07534313,0.189052,1014.995861,0.002322
unit.000064,Mapper-3-14,N/A,3447.6221292,N/A,3447.64019418,4343.54036808,4343.57417107,0.16534,880.728469,0.004382
unit.000065,Mapper-3-15,N/A,3447.62926006,N/A,3447.65521622,4370.39549208,4370.41128612,0.157261,894.783919,0.002342
unit.000066,Mapper-3-16,N/A,3449.25927615,N/A,3449.27940512,4532.93522,4532.9475491,0.120255,1052.751522,0.002026
unit.000067,Reducer-3,N/A,4573.60957003,N/A,4573.76369619,N/A,N/A,0.030801,0.021801,0.003166
unit.000068,Mapper-4-1,N/A,4590.47513199,N/A,4590.53883815,5585.90066314,5587.05736303,0.160158,975.339864,0.002132
unit.000069,Mapper-4-2,N/A,4594.60472107,N/A,4594.62330317,5646.21171618,5646.23048902,0.476403,1024.388481,0.002626
unit.000070,Mapper-4-3,N/A,4590.63150907,N/A,4590.670892,5655.40012598,5655.41376805,0.17349,1042.137555,0.0023
unit.000071,Mapper-4-4,N/A,4591.58037305,N/A,4591.60564709,5493.34348702,5494.45396399,0.157944,881.805727,0.004199
unit.000072,Mapper-4-5,N/A,4592.41648006,N/A,4592.43434715,5511.75011516,5511.76384115,0.182944,887.499553,0.002799
unit.000073,Mapper-4-6,N/A,4593.85608816,N/A,4593.87858415,5609.38987517,5609.40255809,0.315911,1002.130169,0.002193
unit.000074,Mapper-4-7,N/A,4592.26783419,N/A,4592.28295112,5529.98744702,5529.99952912,0.162022,893.623518,0.003087
unit.000075,Mapper-4-8,N/A,4587.91784501,N/A,4587.93623519,5502.60290217,5502.61553407,0.170094,888.686021,0.003537
unit.000076,Mapper-4-9,N/A,4586.42920613,N/A,4586.49235606,5520.86737919,5520.87970209,0.179448,895.66027,0.001688
unit.000077,Mapper-4-10,N/A,4587.92485619,N/A,4587.95059919,5675.71927714,5675.7319572,0.156161,1059.84697,0.002339
unit.000078,Mapper-4-11,N/A,4593.70651913,N/A,4593.77007914,5576.76319098,5576.77754402,0.173692,970.865094,0.002168
unit.000079,Mapper-4-12,N/A,4590.623909,N/A,4590.64235806,5665.58409405,5665.59830213,0.160399,1047.295164,0.003315
unit.000080,Mapper-4-13,N/A,4593.87130117,N/A,4593.89319706,5684.90614915,5684.9204061,0.190165,1057.294689,0.002741
unit.000081,Mapper-4-14,N/A,4591.52162814,N/A,4591.59129715,5539.15421104,5539.63720608,0.163575,902.90386,0.002194
unit.000082,Mapper-4-15,N/A,4590.64934611,N/A,4590.67455006,5631.92777514,5631.93860102,0.156925,1025.41989,0.00211
unit.000083,Mapper-4-16,N/A,4587.17347598,N/A,4587.18821406,5483.97286201,5484.1933701,0.117054,881.555378,0.003229
unit.000084,Reducer-4,N/A,5692.56674314,N/A,5692.65941811,N/A,N/A,0.031205,0.022064,0.003177
