Pilot Startuptime:30.6137969494CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000015,Mapper-0-16,N/A,6.55061101913,N/A,6.6603178978,1140.88766694,1140.90174294,0.012647,1040.394462,0.014202
unit.000016,Reducer-0,N/A,1182.00472307,N/A,1182.09838605,1190.62815905,1192.12806702,1.021569,2.121214,0.010896
unit.000017,Mapper-1-1,N/A,1211.10678697,N/A,1211.13564086,2221.01867795,2221.02993798,0.033306,992.836309,0.013034
unit.000018,Mapper-1-2,N/A,1200.95017505,N/A,1200.96830297,2342.55005193,2342.56257987,0.008667,1043.539516,0.01319
unit.000019,Mapper-1-3,N/A,1211.08299088,N/A,1211.11423087,2181.12139702,2181.13237405,0.039602,949.586529,0.013244
unit.000020,Mapper-1-4,N/A,1202.59624696,N/A,1202.62200499,2365.948174,2365.96161604,0.008743,1048.903035,0.013865
unit.000021,Mapper-1-5,N/A,1204.90048909,N/A,1204.96652508,2241.53361797,2241.54526687,0.010577,1008.945067,0.013402
unit.000022,Mapper-1-6,N/A,1204.00495791,N/A,1204.01990986,2264.09437799,2264.10770202,0.009698,1013.731789,0.013183
unit.000023,Mapper-1-7,N/A,1200.95727587,N/A,1200.98289895,1951.26792407,1951.27954388,0.00852,721.832742,0.01563
unit.000024,Mapper-1-8,N/A,1202.58892989,N/A,1202.60730004,1925.75178003,1925.76325202,0.008522,708.060216,0.015505
unit.000025,Mapper-1-9,N/A,1201.69530606,N/A,1201.77551293,1959.41611695,1959.4279089,0.008782,727.018432,0.013757
unit.000026,Mapper-1-10,N/A,1205.19792986,N/A,1205.22146702,1942.08275604,1942.09389091,0.009256,713.254936,0.013888
unit.000027,Mapper-1-11,N/A,1201.7028439,N/A,1201.79016089,1916.58735895,1916.60053086,0.00749,700.598689,0.014852
unit.000028,Mapper-1-12,N/A,1204.15566206,N/A,1204.17046189,2314.03343391,2314.04713106,0.008982,1029.58492,0.013623
unit.000029,Mapper-1-13,N/A,1210.93579102,N/A,1211.00077486,2286.50370908,2286.51691604,0.03377,1019.903309,0.014226
unit.000030,Mapper-1-14,N/A,1204.45437288,N/A,1204.47170901,2190.851125,2190.8623929,0.011635,964.674676,0.013939
unit.000031,Mapper-1-15,N/A,1199.63548493,N/A,1200.76271605,2155.7045579,2155.71514702,0.010117,941.220611,0.01355
unit.000032,Mapper-1-16,N/A,1203.85716486,N/A,1203.92144203,1933.90491199,1933.91680002,0.008255,712.83864,0.013589
unit.000033,Reducer-1,N/A,2371.76382995,N/A,2371.85728097,N/A,N/A,1.042086,2.128591,0.010709
unit.000034,Mapper-2-1,N/A,2387.83170891,N/A,2387.84691596,3464.348979,3464.362324,0.008402,1037.343992,0.016029
unit.000035,Mapper-2-2,N/A,2396.63929796,N/A,2396.70923209,3580.96809292,3581.05116606,0.024592,1046.56303,0.01369
unit.000036,Mapper-2-3,N/A,2390.41733193,N/A,2390.44306087,3537.15153098,3537.16628504,0.008446,1045.027506,0.013995
unit.000037,Mapper-2-4,N/A,2389.61751699,N/A,2389.643188,3490.83963895,3490.85353088,0.008574,1043.330287,0.015102
unit.000038,Mapper-2-5,N/A,2391.31210303,N/A,2391.33790708,3500.24639392,3500.25788403,0.008514,1041.952831,0.015566
unit.000039,Mapper-2-6,N/A,2393.65320206,N/A,2393.72660804,3545.30016303,3545.31581306,0.010204,1043.925337,0.019202
unit.000040,Mapper-2-7,N/A,2393.70980406,N/A,2393.74420691,3554.52314687,3554.53459191,0.010197,1044.313355,0.013945
unit.000041,Mapper-2-8,N/A,2387.03286791,N/A,2387.04759789,3562.65932488,3562.67240596,0.008484,1052.450505,0.014551
unit.000042,Mapper-2-9,N/A,2391.30472398,N/A,2391.32316303,3519.59558702,3519.60635591,0.008332,1043.556106,0.0176
unit.000043,Mapper-2-10,N/A,2387.67696905,N/A,2387.69170594,3482.67757487,3482.691185,0.008938,1045.215826,0.014479
unit.000044,Mapper-2-11,N/A,2397.38471103,N/A,2397.40092587,3473.523592,3473.53577304,0.009666,1032.602181,0.017222
unit.000045,Mapper-2-12,N/A,2396.69910502,N/A,2396.75040007,3510.21473694,3510.22607803,0.008984,1036.337224,0.018257
unit.000046,Mapper-2-13,N/A,2390.40971804,N/A,2390.42839003,3528.52068186,3534.10167098,0.009025,1044.892187,0.015107
unit.000047,Mapper-2-14,N/A,2389.60980487,N/A,2389.62855387,3454.15167594,3454.16562796,0.008134,1033.688091,0.018583
unit.000048,Mapper-2-15,N/A,2385.39299989,N/A,2385.45655298,3444.98370695,3444.99569607,0.010121,1037.338232,0.018115
unit.000049,Mapper-2-16,N/A,2389.35554409,N/A,2389.37109494,3571.81484699,3571.82813907,0.008327,1051.436267,0.017214
unit.000050,Reducer-2,N/A,3588.31987309,N/A,3588.41401601,N/A,N/A,1.027929,2.102392,0.010917
unit.000051,Mapper-3-1,N/A,3604.86506391,N/A,3604.89073896,4663.10765004,4663.84923005,0.007961,1039.04248,0.013697
unit.000052,Mapper-3-2,N/A,3609.12258601,N/A,3609.14329004,4694.49112797,4694.50291109,0.011101,1037.735559,0.013687
unit.000053,Mapper-3-3,N/A,3608.82561398,N/A,3608.84897304,4745.51651502,4745.528826,0.016005,1056.809607,0.01487
unit.000054,Mapper-3-4,N/A,3608.08805799,N/A,3608.11441708,4623.38757396,4623.4011929,0.009329,999.755319,0.013925
unit.000055,Mapper-3-5,N/A,3608.07745886,N/A,3608.09953308,4515.976264,4515.99029803,0.014939,859.603754,0.017473
unit.000056,Mapper-3-6,N/A,3606.44108105,N/A,3606.466748,4526.182724,4526.19797707,0.00984,861.557304,0.017723
unit.000057,Mapper-3-7,N/A,3609.56978989,N/A,3609.58762789,4507.38600302,4507.82454395,0.014621,857.403343,0.015418
unit.000058,Mapper-3-8,N/A,3601.50112009,N/A,3601.51580286,4478.85458398,4478.86878991,0.009213,851.395824,0.0149
unit.000059,Mapper-3-9,N/A,3600.60763097,N/A,3600.67112494,4727.18384099,4727.19757795,0.009672,1059.204861,0.017589
unit.000060,Mapper-3-10,N/A,3605.6930449,N/A,3605.71880388,4636.62949896,4636.64288688,0.008665,1006.219332,0.015256
unit.000061,Mapper-3-11,N/A,3609.8671701,N/A,3609.88978004,4498.21197796,4498.22536206,0.016313,848.008903,0.015358
unit.000062,Mapper-3-12,N/A,3606.43389702,N/A,3606.45212507,4489.05663204,4489.06932092,0.008961,852.253322,0.013774
unit.000063,Mapper-3-13,N/A,3605.68589807,N/A,3605.70409894,4678.10210109,4678.11592007,0.008706,1040.998907,0.014359
unit.000064,Mapper-3-14,N/A,3607.33082294,N/A,3607.34608793,4711.88176703,4711.89658093,0.013071,1051.317551,0.01493
unit.000065,Mapper-3-15,N/A,3607.18209291,N/A,3607.19685793,4649.85870409,4649.87137508,0.009124,1012.926435,0.015105
unit.000066,Mapper-3-16,N/A,3604.80834389,N/A,3604.88703489,4593.20695591,4593.22033405,0.008091,976.219646,0.014493
unit.000067,Reducer-3,N/A,4750.44390392,N/A,4750.57337689,N/A,N/A,1.007633,2.093296,0.012027
unit.000068,Mapper-4-1,N/A,4768.84770989,N/A,4768.87244892,5918.336941,5918.3477881,0.017448,1048.435988,0.013294
unit.000069,Mapper-4-2,N/A,4767.84922695,N/A,4767.86704302,5833.28026509,5836.59343791,0.010065,1036.762416,0.017521
unit.000070,Mapper-4-3,N/A,4766.06147695,N/A,4766.07966709,5928.02118397,5928.032094,0.008457,1052.5997,0.01377
unit.000071,Mapper-4-4,N/A,4766.06861901,N/A,4766.09431791,5937.20135689,5937.212152,0.008526,1052.837662,0.013957
unit.000072,Mapper-4-5,N/A,4770.49848509,N/A,4770.51381588,5815.94334793,5815.95506597,0.014622,1022.537156,0.030275
unit.000073,Mapper-4-6,N/A,4769.75196695,N/A,4769.78207207,5842.68721199,5842.69855499,0.010159,1038.766568,0.013564
unit.000074,Mapper-4-7,N/A,4766.95469189,N/A,4766.96968699,5894.38309908,5894.39567399,0.008757,1049.191098,0.013557
unit.000075,Mapper-4-8,N/A,4769.75995588,N/A,4769.81057191,5910.15573001,5910.16677809,0.023893,1046.527563,0.014613
unit.000076,Mapper-4-9,N/A,4768.86006999,N/A,4768.88736606,5870.24481893,5870.25746298,0.02038,1044.030145,0.017896
unit.000077,Mapper-4-10,N/A,4766.35797691,N/A,4766.37269402,5862.0626359,5862.08552909,0.010275,1043.318546,0.014711
unit.000078,Mapper-4-11,N/A,4766.20980287,N/A,4766.27516389,5852.20333886,5852.21414208,0.008696,1043.089874,0.014172
unit.000079,Mapper-4-12,N/A,4763.07971907,N/A,4763.14365005,5824.11247802,5824.12816191,0.010379,1038.309823,0.03081
unit.000080,Mapper-4-13,N/A,4764.622226,N/A,4764.6405499,5886.24339795,5886.25498509,0.008578,1050.927697,0.01475
unit.000081,Mapper-4-14,N/A,4764.62949991,N/A,4764.65519595,5901.99400592,5902.00569201,0.009174,1052.723265,0.01405
unit.000082,Mapper-4-15,N/A,4767.10212493,N/A,4767.11862898,5878.40813494,5878.419837,0.008609,1047.894319,0.016658
unit.000083,Mapper-4-16,N/A,4763.72635603,N/A,4763.74159789,5807.81034899,5807.82257509,0.008496,1027.700625,0.030663
unit.000084,Reducer-4,N/A,5943.27751088,N/A,5943.37281799,N/A,N/A,1.064267,2.091997,0.010632
