Pilot Startuptime:32.2203760147CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000049,Mapper-0-50,N/A,14.1617980003,N/A,14.1779539585,232.215986967,232.606858015,0.032105,184.672195,0.004803
unit.000050,Mapper-0-51,N/A,55.1642849445,N/A,55.1869680882,261.831341028,261.842617989,0.021954,194.652538,0.005045
unit.000051,Mapper-0-52,N/A,58.289429903,N/A,58.3098778725,278.795903921,278.807837963,0.026671,201.786644,0.004866
unit.000052,Mapper-0-53,N/A,69.3475198746,N/A,69.3775689602,265.917586088,265.934122086,0.011763,183.824661,0.004793
unit.000053,Mapper-0-54,N/A,64.6158399582,N/A,64.6350169182,296.465348005,296.477150917,0.02021,203.47076,0.004683
unit.000054,Mapper-0-55,N/A,66.7075629234,N/A,66.7281630039,286.027354002,286.040121078,0.034262,196.999627,0.004426
unit.000055,Mapper-0-56,N/A,68.2451069355,N/A,68.2618410587,277.709543943,277.781780005,0.010997,192.495955,0.004845
unit.000056,Mapper-0-57,N/A,69.7548918724,N/A,69.8222169876,272.237740993,272.249999046,0.047466,186.506242,0.004727
unit.000057,Mapper-0-58,N/A,72.3691649437,N/A,72.3946819305,288.092154026,288.108754873,0.019737,188.541666,0.003924
unit.000058,Mapper-0-59,N/A,74.4315609932,N/A,74.4502449036,280.855055094,280.877675056,0.019847,185.704118,0.005104
unit.000059,Mapper-0-60,N/A,75.9491379261,N/A,75.9643089771,277.667829037,277.680691957,0.025556,182.935745,0.004692
unit.000060,Mapper-0-61,N/A,79.1208770275,N/A,79.1980810165,290.183393002,290.196017027,0.012053,188.016136,0.004865
unit.000061,Mapper-0-62,N/A,43.0511360168,N/A,43.0663790703,261.790589094,261.80191493,0.036584,203.566414,0.004618
unit.000062,Mapper-0-63,N/A,61.4517400265,N/A,61.4709000587,261.811054945,261.822149992,0.019452,183.957592,0.006092
unit.000063,Mapper-0-64,N/A,85.3106079102,N/A,85.3265719414,312.952566862,312.96883297,0.036894,183.644328,0.004611
unit.000064,Mapper-0-65,N/A,87.9360458851,N/A,87.9675738811,201.334019899,201.349251032,0.037595,81.264403,0.003544
unit.000065,Mapper-0-66,N/A,90.0539369583,N/A,90.0690798759,202.374585867,202.400207043,0.01337,80.224868,0.003566
unit.000066,Mapper-0-67,N/A,93.0785729885,N/A,93.0986039639,296.456316948,296.468501091,0.010958,175.838736,0.004627
unit.000067,Mapper-0-68,N/A,95.7884950638,N/A,95.8215649128,315.006782055,315.083363056,0.010992,178.551716,0.00434
unit.000068,Mapper-0-69,N/A,98.9206340313,N/A,98.9355590343,304.678183079,304.697784901,0.042451,171.678477,0.004117
unit.000069,Mapper-0-70,N/A,101.940557003,N/A,101.969394922,294.369070053,294.393697977,0.015048,161.093792,0.004547
unit.000070,Mapper-0-71,N/A,105.983711004,N/A,106.021265984,315.025063992,315.114048958,0.014736,167.648205,0.004152
unit.000071,Mapper-0-72,N/A,109.006134987,N/A,109.035235882,311.916634083,311.931269884,0.011084,163.682404,0.004975
unit.000072,Mapper-0-73,N/A,110.926275969,N/A,110.942615986,315.311070919,315.364397049,0.013451,164.28004,0.006553
unit.000073,Mapper-0-74,N/A,112.43533206,N/A,112.468132973,316.366036892,316.391198874,0.011072,163.523481,0.004562
unit.000074,Mapper-0-75,N/A,117.642031908,N/A,117.727462053,310.893404961,310.905441046,0.015615,151.959193,0.00483
unit.000075,Mapper-0-76,N/A,126.74043107,N/A,126.761303902,204.457041025,204.982905865,0.018445,44.835871,0.003844
unit.000076,Mapper-0-77,N/A,101.034301043,N/A,101.061778069,298.543122053,298.55499506,0.012729,168.368067,0.004488
unit.000077,Mapper-0-78,N/A,121.855975866,N/A,121.937098026,313.991051912,314.003858089,0.024863,152.776503,0.004347
unit.000078,Mapper-0-79,N/A,6.44909095764,N/A,6.48565196991,119.916053057,119.92850399,0.026791,103.347677,0.007444
unit.000079,Mapper-0-80,N/A,6.51780104637,N/A,6.75541090965,130.551976919,130.563988924,0.030387,106.634717,0.004936
unit.000080,Mapper-0-81,N/A,6.55035090446,N/A,6.86670207977,89.7910029888,89.8027338982,0.026052,75.510502,0.003866
unit.000081,Mapper-0-82,N/A,6.59360408783,N/A,7.01769804955,89.7904250622,89.8020069599,0.025998,75.256449,0.004841
unit.000082,Mapper-0-83,N/A,6.64041686058,N/A,7.16474699974,87.7243139744,87.7369260788,0.027074,73.966549,0.004362
unit.000083,Mapper-0-84,N/A,6.67668008804,N/A,7.26859998703,90.8221790791,90.8353860378,0.026045,75.602276,0.004218
unit.000084,Mapper-0-85,N/A,6.70532798767,N/A,7.32974505424,191.050544024,191.062897921,0.022303,130.887098,0.004928
unit.000085,Mapper-0-86,N/A,6.73741602898,N/A,7.33709287643,224.243087053,224.25900197,0.022431,183.668322,0.005078
unit.000086,Mapper-0-87,N/A,6.76967406273,N/A,7.34443998337,237.772445917,237.785649061,0.023333,200.206372,0.004532
unit.000087,Mapper-0-88,N/A,6.79830694199,N/A,7.3517999649,214.251601934,214.264604092,0.021394,170.884434,0.005009
unit.000088,Mapper-0-89,N/A,6.93823003769,N/A,7.3852660656,231.181838036,231.193698883,0.035521,191.822125,0.004807
unit.000089,Mapper-0-90,N/A,6.96746587753,N/A,7.39261388779,220.219188929,220.231836081,0.028822,176.146157,0.005106
unit.000090,Mapper-0-91,N/A,7.01044487953,N/A,7.40432500839,229.110693932,229.124094963,0.022323,188.922941,0.004711
unit.000091,Mapper-0-92,N/A,6.87737798691,N/A,7.3705329895,216.346062899,216.357027054,0.022306,171.068554,0.004324
unit.000092,Mapper-0-93,N/A,7.04628491402,N/A,7.41872000694,234.646576881,234.659408092,0.05553,191.930155,0.004111
unit.000093,Mapper-0-94,N/A,7.06057405472,N/A,7.42962908745,231.203404903,231.214952946,0.022314,192.491681,0.004211
unit.000094,Mapper-0-95,N/A,7.1071870327,N/A,7.44067287445,230.165298939,230.180706978,0.022359,190.254776,0.004338
unit.000095,Mapper-0-96,N/A,7.15375208855,N/A,7.45217609406,205.98349905,205.997739077,0.02237,158.686455,0.00486
unit.000096,Mapper-0-97,N/A,7.21452593803,N/A,7.70182204247,236.748864889,236.761209011,0.025839,199.077792,0.004879
unit.000097,Mapper-0-98,N/A,7.25754308701,N/A,7.71289896965,227.386868954,227.398848057,0.025751,184.899317,0.004878
unit.000098,Mapper-0-99,N/A,7.30426597595,N/A,7.72397994995,244.960397005,245.505338907,0.025686,210.26776,0.004738
unit.000099,Mapper-0-100,N/A,8.64238095284,N/A,8.65699386597,198.528120041,198.539808989,0.025887,149.42959,0.005013
unit.000100,Mapper-0-101,N/A,11.0440359116,N/A,11.0591180325,221.255809069,221.271800041,0.033733,177.704025,0.004962
unit.000101,Mapper-0-102,N/A,13.8596699238,N/A,13.9249060154,242.897749901,242.909560919,0.018162,198.17203,0.004737
unit.000102,Mapper-0-103,N/A,15.81270504,N/A,15.8561558723,232.235724926,232.604848862,0.06023,188.449355,0.005117
unit.000103,Mapper-0-104,N/A,26.6652390957,N/A,26.7314288616,238.7942729,238.809005976,0.024637,189.02956,0.006708
unit.000104,Mapper-0-105,N/A,31.7274239063,N/A,31.7530090809,246.528259993,246.540565968,0.019725,195.814293,0.005139
unit.000105,Mapper-0-106,N/A,51.9673120975,N/A,51.9819350243,271.097605944,271.110327005,0.020427,202.859598,0.004872
unit.000106,Mapper-0-107,N/A,105.991442919,N/A,106.065422058,308.831615925,308.844717979,0.014824,163.855388,0.004644
unit.000107,Mapper-0-108,N/A,39.785836935,N/A,39.8081660271,261.770363092,261.781643867,0.010478,203.915907,0.004379
unit.000108,Mapper-0-109,N/A,39.1717379093,N/A,39.2393460274,254.750169039,254.761914968,0.036356,200.575945,0.003987
unit.000109,Mapper-0-110,N/A,7.02847504616,N/A,7.40800786018,226.349700928,226.361203909,0.022287,180.887671,0.004363
unit.000110,Mapper-0-111,N/A,6.49270486832,N/A,6.65173792839,168.070123911,168.081791878,0.02596,113.702995,0.004959
unit.000111,Mapper-0-112,N/A,23.365019083,N/A,23.3951399326,227.408251047,228.109560013,0.011083,173.408966,0.004907
unit.000112,Mapper-0-113,N/A,6.57927107811,N/A,6.97113490105,158.913217068,158.931209087,0.026684,112.680018,0.005542
unit.000113,Mapper-0-114,N/A,6.62957692146,N/A,7.11818289757,178.210280895,178.221947908,0.026284,116.159919,0.005564
unit.000114,Mapper-0-115,N/A,6.66239595413,N/A,7.22189593315,136.642561913,136.655776978,0.025516,109.834009,0.006106
unit.000115,Mapper-0-116,N/A,6.68737101555,N/A,7.31520199776,211.158463955,211.170290947,0.021378,166.099897,0.004999
unit.000116,Mapper-0-117,N/A,6.72315788269,N/A,7.33340406418,239.82998395,239.841405869,0.022059,203.978761,0.004568
unit.000117,Mapper-0-118,N/A,6.75168395042,N/A,7.34077000618,212.185323,212.206479073,0.022372,170.148413,0.005082
unit.000118,Mapper-0-119,N/A,6.78391695023,N/A,7.34811592102,192.082767963,192.096489906,0.022453,137.56076,0.005158
unit.000119,Mapper-0-120,N/A,6.83049201965,N/A,7.35917305946,229.135226011,229.146481991,0.022356,185.670795,0.005157
unit.000120,Mapper-0-121,N/A,6.85919904709,N/A,7.36685490608,215.287136078,215.306595087,0.022045,175.266794,0.004587
unit.000121,Mapper-0-122,N/A,6.9023900032,N/A,7.37787008286,234.668252945,234.679857969,0.020313,195.89839,0.00509
unit.000122,Mapper-0-123,N/A,22.7606990337,N/A,22.7780880928,221.297787905,221.310417891,0.026708,169.098409,0.006153
unit.000123,Mapper-0-124,N/A,6.50347995758,N/A,6.7018558979,143.735360861,143.748087883,0.026694,110.970006,0.005255
unit.000124,Mapper-0-125,N/A,43.955862999,N/A,43.9706850052,253.709502935,253.725970984,0.010226,189.263368,0.004782
unit.000125,Mapper-0-126,N/A,7.08927106857,N/A,7.43698501587,207.039151907,207.050714016,0.022303,161.744342,0.005078
unit.000126,Mapper-0-127,N/A,7.1359360218,N/A,7.44845700264,240.850893974,240.86275506,0.022361,203.051164,0.004826
unit.000127,Mapper-0-128,N/A,7.18601894379,N/A,7.69441795349,221.277392864,221.28867507,0.042093,178.930911,0.005111
unit.000128,Mapper-0-129,N/A,7.24328804016,N/A,7.70920801163,189.384394884,190.050127029,0.030094,121.487513,0.005459
unit.000129,Mapper-0-130,N/A,7.28997087479,N/A,7.72028398514,216.334183931,216.345395088,0.02569,174.245108,0.004525
unit.000130,Mapper-0-131,N/A,7.89337301254,N/A,7.90798401833,208.057013035,208.06874299,0.025012,163.915463,0.004877
unit.000131,Mapper-0-132,N/A,10.2935359478,N/A,10.308562994,217.367065907,218.185116053,0.025894,173.735447,0.005267
unit.000132,Mapper-0-133,N/A,11.9452779293,N/A,11.9599089622,210.116642952,210.128496885,0.036884,166.773399,0.004983
unit.000133,Mapper-0-134,N/A,15.2684218884,N/A,15.3058860302,209.090760946,209.102998018,0.018949,161.201671,0.004977
unit.000134,Mapper-0-135,N/A,21.850233078,N/A,21.8772470951,252.673911095,252.698807001,0.034075,212.564295,0.004567
unit.000135,Mapper-0-136,N/A,29.2253389359,N/A,29.2546560764,235.708558083,235.726511955,0.011493,183.201205,0.004565
unit.000136,Mapper-0-137,N/A,66.2781019211,N/A,66.2935209274,276.308063984,276.667054892,0.025293,190.149238,0.004384
unit.000137,Mapper-0-138,N/A,34.8232080936,N/A,34.8424100876,241.873605967,241.886556864,0.02058,179.54786,0.007261
unit.000138,Mapper-0-139,N/A,37.3484990597,N/A,37.3646969795,249.610899925,249.623854876,0.030872,195.370764,0.004783
unit.000139,Mapper-0-140,N/A,51.1987428665,N/A,51.2137188911,259.722923994,259.735166073,0.020443,189.08962,0.005164
unit.000140,Mapper-0-141,N/A,70.8652858734,N/A,70.8846549988,265.916991949,265.932077885,0.011524,179.947979,0.004594
unit.000141,Mapper-0-142,N/A,6.45682001114,N/A,6.546875,88.7578160763,88.7694580555,0.026083,74.617432,0.00491
unit.000142,Mapper-0-143,N/A,12.5453999043,N/A,12.5627629757,220.240567923,220.25433588,0.034291,173.196251,0.0048
unit.000143,Mapper-0-144,N/A,96.1971640587,N/A,96.2229850292,318.423794031,318.436553001,0.058618,180.276614,0.004208
unit.000144,Mapper-0-145,N/A,30.3678090572,N/A,30.3931438923,239.81704998,239.829694033,0.0113,182.62136,0.004523
unit.000145,Mapper-0-146,N/A,45.6541678905,N/A,45.6793119907,246.528904915,246.54175806,0.010686,184.813122,0.005325
unit.000146,Mapper-0-147,N/A,63.5504219532,N/A,63.5686769485,271.204776049,271.216700077,0.019463,190.054446,0.004512
unit.000147,Mapper-0-148,N/A,75.5420088768,N/A,75.5732119083,282.942785978,282.957005978,0.038353,184.642508,0.004671
unit.000148,Mapper-0-149,N/A,89.4932639599,N/A,89.5242500305,201.334515095,201.348649979,0.03133,80.392354,0.003466
unit.000149,Mapper-0-150,N/A,107.855374098,N/A,107.910151958,311.925147057,311.936861992,0.011433,165.945228,0.004043
unit.000150,Mapper-0-151,N/A,33.9134318829,N/A,33.9887108803,255.776473045,259.712863922,0.020594,198.521257,0.004188
unit.000151,Mapper-0-152,N/A,6.92036890984,N/A,7.38153386116,223.341767073,224.229134083,0.063361,184.251358,0.004616
unit.000152,Mapper-0-153,N/A,36.49792099,N/A,36.5140030384,255.782142878,259.711791992,0.020575,201.354286,0.005108
unit.000153,Mapper-0-154,N/A,6.98540592194,N/A,7.39693403244,203.421493053,203.433687925,0.023293,154.459771,0.0056
unit.000154,Mapper-0-155,N/A,6.53231501579,N/A,6.80568003654,88.7370948792,88.750426054,0.026079,74.575303,0.004625
unit.000155,Mapper-0-156,N/A,6.84116005898,N/A,7.36312508583,219.185050964,219.197030067,0.022249,173.626797,0.005197
unit.000156,Mapper-0-157,N/A,60.3928449154,N/A,60.4187729359,274.165226936,274.23074007,0.019444,192.001846,0.004616
unit.000157,Mapper-0-158,N/A,35.7268400192,N/A,35.746062994,261.783675909,261.795017958,0.020587,205.076362,0.005218
unit.000158,Mapper-0-159,N/A,30.066521883,N/A,30.0959870815,208.07130909,208.08376193,0.011653,147.243078,0.004728
unit.000159,Mapper-0-160,N/A,91.5663778782,N/A,91.5866968632,197.496306896,197.509180069,0.034103,68.136506,0.00361
unit.000160,Mapper-0-161,N/A,31.8767750263,N/A,31.9018549919,243.923851013,243.936347961,0.021502,184.119863,0.004389
unit.000161,Mapper-0-162,N/A,77.5103859901,N/A,77.5355679989,267.972348928,267.985408068,0.011041,173.942999,0.004766
unit.000162,Mapper-0-163,N/A,104.370378017,N/A,104.450680971,299.57655406,299.59166503,0.014855,162.582773,0.004783
unit.000163,Mapper-0-164,N/A,67.7908539772,N/A,67.8113369942,282.943902016,282.955955982,0.011534,194.578264,0.004585
unit.000164,Mapper-0-165,N/A,6.99611186981,N/A,7.4006459713,198.53205204,198.543382883,0.022376,146.845606,0.004769
unit.000165,Mapper-0-166,N/A,7.12164592743,N/A,7.44433307648,233.633471012,233.645955086,0.040941,194.793461,0.004824
unit.000166,Mapper-0-167,N/A,99.3732299805,N/A,99.4008588791,294.378571987,294.410331964,0.011104,168.712424,0.0048
unit.000167,Mapper-0-168,N/A,116.092801094,N/A,116.166115046,316.345293999,316.356744051,0.015633,154.521827,0.004158
unit.000168,Mapper-0-169,N/A,28.120800972,N/A,28.144536972,223.303266048,224.228581905,0.01115,166.151755,0.004994
unit.000169,Mapper-0-170,N/A,104.427617073,N/A,104.493004084,303.643155098,303.655256033,0.014764,163.399792,0.004829
unit.000170,Mapper-0-171,N/A,86.8230419159,N/A,86.8505759239,199.56270504,200.311416864,0.009649,80.977834,0.004085
unit.000171,Mapper-0-172,N/A,58.8406689167,N/A,58.8584170341,271.178010941,271.191514969,0.057562,190.044371,0.004051
unit.000172,Mapper-0-173,N/A,114.417353868,N/A,114.491165876,305.751502991,305.763550997,0.010241,156.866159,0.004051
unit.000173,Mapper-0-174,N/A,6.61525797844,N/A,7.06798601151,188.35255909,188.363686085,0.025643,116.564131,0.006569
unit.000174,Mapper-0-175,N/A,6.81623291969,N/A,7.35547709465,226.370909929,226.382706881,0.022268,185.936001,0.004423
unit.000175,Mapper-0-176,N/A,7.07501888275,N/A,7.43330287933,225.282001972,225.348767996,0.02247,184.485011,0.004799
unit.000176,Mapper-0-177,N/A,9.39345407486,N/A,9.40807986259,220.218000889,220.230462074,0.026557,174.835366,0.004541
unit.000177,Mapper-0-178,N/A,34.0690898895,N/A,34.0845708847,243.934973001,243.947375059,0.020611,185.682678,0.004775
unit.000178,Mapper-0-179,N/A,49.2893490791,N/A,49.3067200184,281.904150963,281.918912888,0.020515,211.12404,0.004687
unit.000179,Mapper-0-180,N/A,55.6692049503,N/A,55.67877388,274.24950099,274.262475967,0.01177,202.612477,0.004862
unit.000180,Mapper-0-181,N/A,78.8192129135,N/A,78.8375408649,289.109637022,289.126019001,0.024485,188.139137,0.004114
unit.000181,Mapper-0-182,N/A,92.6722450256,N/A,92.6956529617,287.059756041,287.072773933,0.010922,172.848112,0.004924
unit.000182,Mapper-0-183,N/A,121.913328886,N/A,121.973077059,317.405596018,317.418545008,0.011542,154.619978,0.004341
unit.000183,Mapper-0-184,N/A,47.7815139294,N/A,47.798858881,270.038672924,270.100168943,0.020462,200.557542,0.005874
unit.000184,Mapper-0-185,N/A,44.7083470821,N/A,44.7234749794,247.561944008,247.575186968,0.011841,184.152227,0.004615
unit.000185,Mapper-0-186,N/A,48.8826479912,N/A,48.9033389091,251.658257961,251.671803951,0.020409,181.364391,0.005181
unit.000186,Mapper-0-187,N/A,7.41146802902,N/A,7.72769403458,213.22874999,213.249449015,0.025827,168.2626,0.010568
unit.000187,Mapper-0-188,N/A,53.6052708626,N/A,53.6126599312,279.820965052,279.832279921,0.009022,207.738865,0.011418
unit.000188,Mapper-0-189,N/A,56.7770988941,N/A,56.7987689972,275.283767939,275.296725988,0.011085,201.506023,0.004053
unit.000189,Mapper-0-190,N/A,59.9440588951,N/A,59.9638049603,261.82625699,261.840306044,0.010317,177.518774,0.004467
unit.000190,Mapper-0-191,N/A,63.1114850044,N/A,63.1315510273,276.676842928,276.688621998,0.011362,193.670992,0.004712
unit.000191,Mapper-0-192,N/A,65.1736369133,N/A,65.190281868,309.872425079,309.884279966,0.010194,207.125406,0.004876
unit.000192,Reducer-0,N/A,321.866259098,N/A,322.341218948,328.624405861,329.997363091,1.482198,0.213244,0.003779
unit.000193,Mapper-1-1,N/A,383.171748877,N/A,383.241323948,598.623735905,598.648140907,0.005434,207.30415,0.004548
unit.000194,Mapper-1-2,N/A,410.017771006,N/A,410.043076038,632.374495983,632.387451887,0.007572,199.225454,0.004037
unit.000195,Mapper-1-3,N/A,340.869013071,N/A,340.883878946,431.181591988,431.930346012,0.010043,82.265311,0.005378
unit.000196,Mapper-1-4,N/A,403.259078026,N/A,403.30005908,621.883877993,621.899386883,0.006476,199.695859,0.004275
unit.000197,Mapper-1-5,N/A,411.928883076,N/A,411.958757877,633.413281918,633.430759907,0.006344,197.416647,0.004419
unit.000198,Mapper-1-6,N/A,414.839730978,N/A,414.927556992,631.356311083,631.368784904,0.006513,193.796672,0.00436
unit.000199,Mapper-1-7,N/A,416.677414894,N/A,416.716903925,636.943461895,636.957036018,0.006313,194.235262,0.00491
unit.000200,Mapper-1-8,N/A,417.296616077,N/A,417.341810942,669.780868053,669.820564032,0.006223,205.022906,0.004401
unit.000201,Mapper-1-9,N/A,356.563787937,N/A,356.641845942,537.008284092,537.025568962,0.006131,175.302928,0.005015
unit.000202,Mapper-1-10,N/A,400.072845936,N/A,400.087642908,630.139051914,630.333976984,0.006292,208.273935,0.00432
unit.000203,Mapper-1-11,N/A,372.490803957,N/A,372.563345909,578.045485973,578.058336973,0.005797,198.295293,0.004718
unit.000204,Mapper-1-12,N/A,360.908576965,N/A,360.929096937,554.399187088,554.411911011,0.006443,184.79763,0.004975
unit.000205,Mapper-1-13,N/A,348.833515882,N/A,348.885864973,520.6528759,520.666370869,0.006382,165.340449,0.005216
unit.000206,Mapper-1-14,N/A,372.482444048,N/A,372.495579958,565.683764935,565.697061062,0.007247,187.722588,0.005023
unit.000207,Mapper-1-15,N/A,367.560496092,N/A,367.585139036,571.892314911,571.905288935,0.006271,195.934598,0.004607
unit.000208,Mapper-1-16,N/A,363.733314991,N/A,363.77661705,582.160331011,582.174136877,0.006425,206.924057,0.004838
unit.000209,Mapper-1-17,N/A,434.795799971,N/A,434.831088066,658.534595966,658.557200909,0.00643,181.355592,0.00463
unit.000210,Mapper-1-18,N/A,387.837992907,N/A,387.86303401,601.734278917,601.746500015,0.005451,205.975966,0.004067
unit.000211,Mapper-1-19,N/A,361.059360981,N/A,361.07859993,560.565643072,560.577661991,0.006203,190.233913,0.004531
unit.000212,Mapper-1-20,N/A,432.158442974,N/A,432.184717894,660.386082888,660.405103922,0.006986,183.628219,0.004221
unit.000213,Mapper-1-21,N/A,358.223082066,N/A,358.249629974,557.470586061,557.483603001,0.006276,191.006468,0.004556
unit.000214,Mapper-1-22,N/A,426.384034872,N/A,426.446393967,643.266824961,644.322704077,0.00587,185.882979,0.004101
unit.000215,Mapper-1-23,N/A,369.250236988,N/A,369.304173946,580.114676952,580.127108097,0.006251,205.236778,0.005047
unit.000216,Mapper-1-24,N/A,353.48317194,N/A,353.578448057,559.530898094,559.544301987,0.006663,198.733981,0.004772
unit.000217,Mapper-1-25,N/A,350.520435095,N/A,350.543848038,533.945477962,533.958137035,0.006651,174.384888,0.004918
