CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,84.4377391338,N/A,86.1909410954,345.230827093,345.243117094,0.013419,152.487004,0.011701
unit.000001,Mapper-0-2,N/A,89.1731641293,N/A,89.1877720356,349.339759111,349.350871086,0.013605,156.788736,0.011409
unit.000002,Mapper-0-3,N/A,6.26400399208,N/A,6.36699199677,222.410630941,222.422209978,0.014623,128.005219,0.012885
unit.000003,Mapper-0-4,N/A,94.2658159733,N/A,94.3311989307,348.309281111,348.321208,0.01406,149.934837,0.012581
unit.000004,Mapper-0-5,N/A,96.7025630474,N/A,96.7317919731,353.438348055,353.466653109,0.029203,150.857642,0.011557
unit.000005,Mapper-0-6,N/A,101.489627123,N/A,101.506948948,252.214112997,252.227062941,0.016205,84.936446,0.016833
unit.000006,Mapper-0-7,N/A,106.12994504,N/A,106.15327096,315.99584794,316.00702405,0.01869,102.678236,0.011605
unit.000007,Mapper-0-8,N/A,110.308064938,N/A,110.34307909,264.502128124,264.515309095,0.022015,83.480353,0.013439
unit.000008,Mapper-0-9,N/A,111.009922981,N/A,111.029191971,275.880774021,275.898600101,0.019818,87.835723,0.012815
unit.000009,Mapper-0-10,N/A,113.048145056,N/A,113.084944963,317.029175997,317.042762041,0.027516,97.280622,0.011628
unit.000010,Mapper-0-11,N/A,119.369394064,N/A,119.387825966,357.588743925,357.599507093,0.040163,127.814583,0.013138
unit.000011,Mapper-0-12,N/A,123.86194396,N/A,123.965160131,368.078881979,368.090574026,0.014101,134.442621,0.013211
unit.000012,Mapper-0-13,N/A,6.16228795052,N/A,6.35600996017,245.026726961,245.038731098,0.021368,163.99229,0.012162
unit.000013,Mapper-0-14,N/A,127.969166994,N/A,128.044064999,365.509428024,365.52047205,0.013955,128.21249,0.012254
unit.000014,Mapper-0-15,N/A,131.429466009,N/A,131.505669117,372.192891121,372.772930145,0.038982,129.316138,0.012737
unit.000015,Mapper-0-16,N/A,49.0805330276,N/A,49.1405570507,318.06644702,319.815115929,0.015714,163.108115,0.012835
unit.000016,Mapper-0-17,N/A,136.764941931,N/A,136.793277979,375.116552114,375.401284933,0.045235,121.346332,0.01297
unit.000017,Mapper-0-18,N/A,92.5106520653,N/A,92.5755081177,352.418698072,352.429708958,0.013528,154.410062,0.011536
unit.000018,Mapper-0-19,N/A,112.897565126,N/A,112.925271988,303.544034958,303.556596041,0.030209,90.798646,0.012201
unit.000019,Mapper-0-20,N/A,5.45136094093,N/A,5.64875507355,142.486999989,142.50552392,0.012756,98.231656,0.024742
unit.000020,Mapper-0-21,N/A,43.2235510349,N/A,43.2587080002,344.663071156,345.221061945,0.014271,196.243338,0.012244
unit.000021,Mapper-0-22,N/A,45.2520079613,N/A,45.3169710636,321.876805067,321.889503956,0.014216,170.628228,0.012828
unit.000022,Mapper-0-23,N/A,49.0230600834,N/A,49.1009919643,337.448323965,337.460976124,0.060732,182.927805,0.012131
unit.000023,Mapper-0-24,N/A,50.8305420876,N/A,50.8454320431,330.119004965,330.131937981,0.015727,176.157521,0.012703
unit.000024,Mapper-0-25,N/A,54.299241066,N/A,54.313792944,334.369455099,334.380594015,0.038761,174.954685,0.013047
unit.000025,Mapper-0-26,N/A,58.0549550056,N/A,58.1234970093,324.987206936,325.001160145,0.01422,164.474159,0.013224
unit.000026,Mapper-0-27,N/A,68.3693039417,N/A,68.3989839554,377.660473108,377.675575972,0.015196,194.327975,0.012547
unit.000027,Mapper-0-28,N/A,67.4665629864,N/A,67.4946949482,344.682273149,345.21991992,0.015584,170.95609,0.012436
