CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,7.30769300461,N/A,7.32228708267,65.972864151,66.0009510517,0.065259,47.038055,0.012285
unit.000001,Mapper-0-2,N/A,198.217533112,N/A,198.253638983,225.97982502,225.992268085,0.012244,23.282923,0.016973
unit.000002,Mapper-0-3,N/A,25.283301115,N/A,25.3500621319,86.4813899994,86.4998550415,0.039437,48.188412,0.012809
unit.000003,Mapper-0-4,N/A,27.3017771244,N/A,27.3193252087,83.9400281906,83.9530010223,0.014173,46.682348,0.012051
unit.000004,Mapper-0-5,N/A,30.7739310265,N/A,30.8932449818,75.1066870689,75.9958031178,0.014187,39.988868,0.012266
unit.000005,Mapper-0-6,N/A,32.432005167,N/A,32.4648611546,86.4830851555,86.5001070499,0.012291,47.957627,0.0129
unit.000006,Mapper-0-7,N/A,34.1534090042,N/A,34.2304739952,81.1549332142,81.1788010597,0.012804,43.615201,0.012067
unit.000007,Mapper-0-8,N/A,259.806079149,N/A,259.842361212,291.393537045,291.413461208,0.010765,28.342565,0.0126
unit.000008,Mapper-0-9,N/A,37.4723579884,N/A,37.4890851974,87.5422010422,87.5559492111,0.012343,43.158102,0.011515
unit.000009,Mapper-0-10,N/A,39.0921092033,N/A,39.1414821148,101.529277086,101.541619062,0.014681,52.643987,0.012757
unit.000010,Mapper-0-11,N/A,300.299925089,N/A,300.314690113,337.150577068,337.18829298,0.056703,30.162318,0.012622
unit.000011,Mapper-0-12,N/A,306.275391102,N/A,306.290418148,339.368105173,339.383688211,0.013942,25.431371,0.011834
unit.000012,Mapper-0-13,N/A,46.2971360683,N/A,46.3177142143,91.0707440376,91.0829691887,0.045821,38.149124,0.0124
unit.000013,Mapper-0-14,N/A,323.574757099,N/A,323.593962193,356.849210978,358.30086112,0.060155,26.021932,0.013635
unit.000014,Mapper-0-15,N/A,50.7959911823,N/A,50.8449540138,92.1038839817,92.1169111729,0.013562,33.980101,0.011741
unit.000015,Mapper-0-16,N/A,52.5259680748,N/A,52.5512230396,97.4138481617,97.4255330563,0.012382,41.130046,0.011153
unit.000016,Mapper-0-17,N/A,6.40735816956,N/A,6.50565600395,64.297465086,64.3112311363,0.011923,46.807742,0.013945
unit.000017,Mapper-0-18,N/A,58.4950871468,N/A,58.5378592014,108.050453186,109.193665981,0.015829,47.316355,0.01463
unit.000018,Mapper-0-19,N/A,59.7053601742,N/A,59.7210891247,100.494459152,100.507888079,0.0162,36.975298,0.024833
unit.000019,Mapper-0-20,N/A,61.4203000069,N/A,61.4374070168,105.001337051,105.017543077,0.022429,40.457381,0.014588
unit.000020,Mapper-0-21,N/A,6.8888862133,N/A,7.1278321743,67.1165812016,67.2251040936,0.016796,49.231959,0.013695
unit.000021,Mapper-0-22,N/A,65.320371151,N/A,65.3428580761,122.720125198,122.73232007,0.045518,49.0249,0.01215
unit.000022,Mapper-0-23,N/A,67.0542690754,N/A,67.0881590843,115.666363001,115.678954124,0.015559,43.618414,0.012387
unit.000023,Mapper-0-24,N/A,70.7115161419,N/A,70.7932021618,143.219246149,143.231781006,0.028219,54.417689,0.022983
unit.000024,Mapper-0-25,N/A,72.2898561954,N/A,72.3133280277,101.540487051,101.552994013,0.027741,26.18397,0.011877
unit.000025,Mapper-0-26,N/A,74.3561291695,N/A,74.3873281479,103.603552103,104.991451025,0.0112,25.335792,0.011806
unit.000026,Mapper-0-27,N/A,76.3152050972,N/A,76.3564510345,106.089822054,106.102894068,0.023654,25.857285,0.011924
unit.000027,Mapper-0-28,N/A,23.9267370701,N/A,23.9576821327,72.9937491417,73.0079951286,0.047703,45.151516,0.011476
unit.000028,Mapper-0-29,N/A,303.532273054,N/A,303.543652058,365.440914154,365.453556061,0.034603,55.009435,0.01324
unit.000029,Mapper-0-30,N/A,48.0152440071,N/A,48.0373630524,88.55727005,88.5687060356,0.013314,35.440626,0.011589
unit.000030,Mapper-0-31,N/A,61.8709361553,N/A,61.8879320621,113.94583106,113.963049173,0.014583,49.260132,0.014845
unit.000031,Mapper-0-32,N/A,74.3647451401,N/A,74.4245400429,103.587904215,104.990922213,0.013101,25.371289,0.011906
unit.000032,Mapper-0-33,N/A,310.25963521,N/A,310.400081158,347.542427063,347.555207014,0.012869,26.013599,0.012318
unit.000033,Mapper-0-34,N/A,95.4517540932,N/A,95.5133960247,138.005149126,138.021506071,0.01275,28.477874,0.012178
unit.000034,Mapper-0-35,N/A,311.703745127,N/A,311.720082045,349.589629173,349.601167202,0.012573,27.575257,0.012716
unit.000035,Mapper-0-36,N/A,313.227251053,N/A,313.25929904,351.671778202,351.683376074,0.013336,28.666134,0.011867
unit.000036,Mapper-0-37,N/A,315.458600998,N/A,315.556300163,350.624010086,350.650635004,0.012816,24.666085,0.012345
unit.000037,Mapper-0-38,N/A,146.069616079,N/A,146.098174095,212.669757128,212.680953979,0.015821,62.4346,0.062452
unit.000038,Mapper-0-39,N/A,154.41388607,N/A,154.431068182,191.713623047,192.774619102,0.012338,30.942551,0.011536
unit.000039,Mapper-0-40,N/A,319.528938055,N/A,319.543699026,356.820584059,356.836333036,0.01264,25.406172,0.012628
unit.000040,Mapper-0-41,N/A,171.93159008,N/A,171.959750175,200.071082115,200.084230185,0.008011,22.444386,0.037059
unit.000041,Mapper-0-42,N/A,322.300707102,N/A,322.338418007,373.169306993,373.186235189,0.019038,46.313136,0.013252
unit.000042,Mapper-0-43,N/A,186.597047091,N/A,186.635469198,215.358017206,215.426257133,0.048341,24.618926,0.011175
unit.000043,Mapper-0-44,N/A,325.34703207,N/A,325.354613066,360.337203026,360.349377155,0.009626,26.488333,0.012639
unit.000044,Mapper-0-45,N/A,204.595153093,N/A,204.63580513,235.45819521,235.505550146,0.027264,25.472909,0.011846
unit.000045,Mapper-0-46,N/A,327.206901073,N/A,327.244244099,362.408325195,362.421161175,0.027242,28.441307,0.011949
unit.000046,Mapper-0-47,N/A,226.036073208,N/A,226.056199074,276.802320004,276.81378603,0.014258,46.161717,0.013454
unit.000047,Mapper-0-48,N/A,234.711070061,N/A,234.736958981,261.331125021,261.345885992,0.03503,23.402103,0.014278
unit.000048,Mapper-0-49,N/A,331.742938995,N/A,331.781040192,376.482661009,376.495961189,0.015803,40.872807,0.011653
unit.000049,Mapper-0-50,N/A,332.565325022,N/A,332.585446119,375.234285116,375.459056139,0.016188,39.336513,0.011591
unit.000050,Mapper-0-51,N/A,270.338237047,N/A,270.364104986,302.005819082,302.019443035,0.012793,28.125854,0.013321
