time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1481746026        0                 642               0                 28796778          28899476          0                 39                131071474617      9445978807        0                 7488             
1481746027        0                 642               0                 28796835          28899530          0                 39                131071498161      9446001087        0                 7488             
1481746028        0                 642               0                 28796889          28899582          0                 39                131071520937      9446022295        0                 7488             
1481746029        0                 642               0                 28796945          28899636          0                 39                131071544097      9446044159        0                 7488             
1481746030        0                 642               0                 28796999          28899688          0                 39                131071566873      9446065367        0                 7488             
1481746032        0                 642               0                 28797075          28899762          0                 39                131071600058      9446091751        0                 7488             
1481746033        0                 642               0                 28797130          28899815          0                 39                131071623026      9446113319        0                 7488             
1481746034        0                 642               0                 28797186          28899869          0                 39                131071646706      9446135255        0                 7488             
1481746035        0                 642               0                 28797253          28899934          0                 39                131071675691      9446159535        0                 7488             
1481746036        0                 642               0                 28797310          28899989          0                 39                131071699563      9446181767        0                 7488             
1481746037        0                 642               0                 28797366          28900043          0                 39                131071722723      9446203631        0                 7488             
1481746038        0                 642               0                 28797481          28900156          0                 39                131071772595      9446278967        0                 7488             
1481746039        0                 642               0                 28797682          28900355          0                 39                131071844972      9448427999        0                 7488             
1481746041        0                 642               0                 28797752          28900423          0                 39                131071874500      9448455647        0                 7488             
1481746042        0                 642               0                 28798234          28900903          0                 39                131072021484      9466684462        0                 7488             
1481746043        0                 642               0                 28798303          28900970          0                 39                131072050820      9466711750        0                 7488             
1481746044        1                 642               0                 28799309          28901973          0                 39                131072310780      9902283822        0                 7488             
1481746045        1                 642               0                 28800985          28903647          0                 39                131072762104      10734153958       0                 7488             
1481746046        0                 642               0                 28802634          28905294          0                 39                131073176960      11562872286       0                 7488             
1481746047        1                 642               0                 28804279          28906937          0                 39                131073590736      12388444342       0                 7488             
1481746048        1                 642               0                 28805939          28908592          0                 39                131074026963      13215067430       0                 7488             
1481746049        0                 642               0                 28807554          28910209          0                 39                131074432859      14025954550       0                 7488             
1481746051        0                 642               0                 28809184          28911836          0                 39                131074843323      14844183118       0                 7488             
1481746052        0                 642               0                 28810831          28913480          0                 39                131075257707      15668706902       0                 7488             
1481746053        1                 642               0                 28812479          28915126          0                 39                131075696503      16487988462       0                 7488             
1481746054        0                 642               0                 28814075          28916721          0                 39                131076098847      17286288710       0                 7488             
1481746055        0                 642               0                 28815725          28918368          0                 39                131076514599      18112910726       0                 7488             
1481746056        0                 642               0                 28817378          28920021          0                 39                131076930135      18943727702       0                 7488             
1481746057        1                 642               0                 28819024          28921664          0                 39                131077344503      19770348078       0                 7488             
1481746058        1                 642               0                 28820687          28923325          0                 39                131077792404      20594875462       0                 7488             
1481746060        0                 642               0                 28821988          28924624          0                 39                131078158654      21224296238       0                 7488             
1481746061        0                 642               0                 28823106          28925741          0                 39                131078442918      21771890078       0                 7488             
1481746062        0                 642               0                 28824250          28926882          0                 39                131078734502      22334168942       0                 7488             
1481746063        0                 642               0                 28825391          28928022          0                 39                131079049050      22888059534       0                 7488             
1481746064        0                 642               0                 28826527          28929156          0                 39                131079341218      23439852646       0                 7488             
1481746065        0                 642               0                 28826835          28929462          0                 39                131079428818      23563663958       0                 7488             
1481746066        0                 642               0                 28827934          28930559          0                 39                131079688618      23563889062       0                 7488             
1481746067        0                 642               0                 28828003          28930626          0                 39                131079717954      23563916350       0                 7488             
1481746069        0                 642               0                 28828093          28930714          0                 39                131079782287      23563948518       0                 7488             
1481746070        0                 642               0                 28828171          28930790          0                 39                131079815175      23563978182       0                 7488             
