Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.16427
100,1000,3,5000,120,48,0.69701
100,10000,3,5000,120,48,6.18518
100,100000,3,5000,120,48,66.23766
100,1000000,3,5000,120,48,720.25658
