Produce_batch_from,Produce_batch_until,        Num_Messages,Number_of_points_per_Message,        Number_Dim,Message_size_in_Bytes,        APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,3,309, 0.0,0.0,20171206-180744
5000,10000,1,5000,3,307, 309.0,3100.19575602,20171206-180744
0,5000,2,5000,3,312, 617.0,3716.86460851,20171206-180744
5000,10000,3,5000,3,308, 929.0,3769.00668873,20171206-180744
10000,15000,4,5000,3,315, 1238.0,3283.49695461,20171206-180744
15000,20000,5,5000,3,312, 1554.0,3398.407468,20171206-180744
20000,25000,6,5000,3,309, 1867.0,3472.09364425,20171206-180744
25000,30000,7,5000,3,312, 2176.0,3906.18013237,20171206-180744
30000,35000,8,5000,3,308, 2488.0,4167.35022196,20171206-180744
35000,40000,9,5000,3,311, 2796.0,4128.66182096,20171206-180744
40000,45000,10,5000,3,314, 3108.0,4451.9376915,20171206-180744
45000,50000,11,5000,3,310, 3422.0,4736.50198464,20171206-180744
50000,55000,12,5000,3,310, 3732.0,4951.6504438,20171206-180744
55000,60000,13,5000,3,304, 4043.0,5202.71594655,20171206-180745
60000,65000,14,5000,3,310, 4347.0,5433.67583324,20171206-180745
65000,70000,15,5000,3,309, 4658.0,5608.26451328,20171206-180745
70000,75000,16,5000,3,311, 4968.0,5824.06103422,20171206-180745
75000,80000,17,5000,3,309, 5279.0,6028.37438452,20171206-180745
80000,85000,18,5000,3,311, 5589.0,6210.91085441,20171206-180745
85000,90000,19,5000,3,307, 5900.0,6395.17875385,20171206-180745
90000,95000,20,5000,3,306, 6207.0,6513.32783794,20171206-180745
95000,100000,21,5000,3,311, 6514.0,6678.33989906,20171206-180745
0,5000,22,5000,3,312, 6825.0,5905.1233622,20171206-180745
5000,10000,23,5000,3,312, 7137.0,5778.5641065,20171206-180745
10000,15000,24,5000,3,305, 7450.0,5807.45851014,20171206-180745
15000,20000,25,5000,3,305, 7755.0,5832.1384358,20171206-180745
20000,25000,26,5000,3,301, 8060.0,5720.35292619,20171206-180745
25000,30000,27,5000,3,301, 8362.0,5533.84181878,20171206-180745
30000,35000,28,5000,3,315, 8664.0,5446.75778948,20171206-180745
35000,40000,29,5000,3,315, 8980.0,5375.53923945,20171206-180745
40000,45000,30,5000,3,305, 9295.0,5307.93142641,20171206-180745
45000,50000,31,5000,3,306, 9601.0,5406.87860813,20171206-180746
50000,55000,32,5000,3,310, 9907.0,5515.92584577,20171206-180746
55000,60000,33,5000,3,311, 10218.0,5589.42226593,20171206-180746
60000,65000,34,5000,3,306, 10529.0,5684.51729696,20171206-180746
65000,70000,35,5000,3,306, 10835.0,5749.83749362,20171206-180746
70000,75000,36,5000,3,313, 11142.0,5814.00184076,20171206-180746
75000,80000,37,5000,3,313, 11456.0,5879.29178058,20171206-180746
80000,85000,38,5000,3,297, 11770.0,5944.57681145,20171206-180746
85000,90000,39,5000,3,297, 12067.0,6022.91184509,20171206-180746
90000,95000,40,5000,3,296, 12365.0,6111.91641632,20171206-180746
95000,100000,41,5000,3,296, 12661.0,6199.03427919,20171206-180746
100000,105000,42,5000,3,311, 12958.0,6245.93007221,20171206-180746
105000,110000,43,5000,3,311, 13269.0,6322.27117567,20171206-180746
110000,115000,44,5000,3,302, 13581.0,6375.50863846,20171206-180746
115000,120000,45,5000,3,302, 13883.0,6446.52884643,20171206-180746
120000,125000,46,5000,3,313, 14185.0,6424.34529205,20171206-180746
125000,130000,47,5000,3,313, 14498.0,6427.56358243,20171206-180746
130000,135000,48,5000,3,299, 14812.0,6430.72824219,20171206-180746
135000,140000,49,5000,3,299, 15111.0,6427.31648051,20171206-180746
140000,145000,50,5000,3,303, 15410.0,6466.76060582,20171206-180746
145000,150000,51,5000,3,303, 15713.0,6537.788495,20171206-180746
150000,155000,52,5000,3,315, 16017.0,6598.46182635,20171206-180746
155000,160000,53,5000,3,315, 16332.0,6662.30428322,20171206-180746
160000,165000,54,5000,3,317, 16647.0,6703.38305654,20171206-180746
165000,170000,55,5000,3,317, 16965.0,6744.86413514,20171206-180746
170000,175000,56,5000,3,305, 17282.0,6784.10289425,20171206-180746
175000,180000,57,5000,3,304, 17587.0,6839.57415243,20171206-180746
180000,185000,58,5000,3,299, 17892.0,6873.31671905,20171206-180746
185000,190000,59,5000,3,299, 18192.0,6924.92253926,20171206-180746
190000,195000,60,5000,3,313, 18492.0,6975.32594027,20171206-180746
195000,200000,61,5000,3,313, 18805.0,7038.80322504,20171206-180746
200000,205000,62,5000,3,317, 19119.0,7092.61926337,20171206-180746
205000,210000,63,5000,3,317, 19436.0,7145.90322233,20171206-180746
210000,215000,64,5000,3,321, 19754.0,7163.56387399,20171206-180746
215000,220000,65,5000,3,321, 20076.0,7159.29171168,20171206-180747
220000,225000,66,5000,3,312, 20397.0,7166.34210047,20171206-180747
225000,230000,67,5000,3,312, 20710.0,7187.90745292,20171206-180747
230000,235000,68,5000,3,301, 21022.0,7216.23631942,20171206-180747
235000,240000,69,5000,3,301, 21324.0,7261.09281359,20171206-180747
240000,245000,70,5000,3,317, 21626.0,7283.40149893,20171206-180747
245000,250000,71,5000,3,317, 21944.0,7311.16706663,20171206-180747
250000,255000,72,5000,3,313, 22262.0,7338.75409684,20171206-180747
255000,260000,73,5000,3,313, 22575.0,7396.86168696,20171206-180747
260000,265000,74,5000,3,299, 22888.0,7442.6419631,20171206-180747
265000,270000,75,5000,3,299, 23188.0,7425.15421383,20171206-180747
270000,275000,76,5000,3,318, 23487.0,7406.58507212,20171206-180747
275000,280000,77,5000,3,318, 23806.0,7431.52796651,20171206-180747
280000,285000,78,5000,3,314, 24124.0,7456.09427937,20171206-180747
