Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,8000,0,8000,0.0,0.0
0,8000,1,8000,494.0,6369.44299587
8000,16000,2,8000,990.0,5968.891668
16000,24000,3,8000,1479.0,5830.45943081
24000,32000,4,8000,1976.0,7028.17879575
32000,40000,5,8000,2476.0,7889.7501848
40000,48000,6,8000,2980.0,8477.03657686
48000,56000,7,8000,3474.0,9085.63353457
56000,64000,8,8000,3972.0,9573.43920267
64000,72000,9,8000,4466.0,9803.55567325
72000,80000,10,8000,4963.0,10011.9860808
80000,88000,11,8000,5463.0,9934.76946557
88000,96000,12,8000,5959.0,9857.35953301
0,8000,13,8000,6455.0,8126.17350975
8000,16000,14,8000,6961.0,8475.79385595
16000,24000,15,8000,7465.0,8766.7907961
24000,32000,16,8000,7969.0,8956.9620277
32000,40000,17,8000,8473.0,9209.21384048
40000,48000,18,8000,8979.0,9290.19452973
48000,56000,19,8000,9462.0,9416.99746865
56000,64000,20,8000,9960.0,9550.66939761
64000,72000,21,8000,10469.0,9671.76660626
72000,80000,22,8000,10982.0,9893.53312515
80000,88000,23,8000,11486.0,9987.75692669
88000,96000,24,8000,11976.0,9943.33512757
96000,104000,25,8000,12476.0,9662.18033007
104000,112000,26,8000,12981.0,9418.80839894
112000,120000,27,8000,13484.0,9409.78143104
120000,128000,28,8000,13982.0,9550.97116375
128000,136000,29,8000,14479.0,9627.31550218
136000,144000,30,8000,14971.0,9703.91160904
144000,152000,31,8000,15464.0,9843.56210019
152000,160000,32,8000,15959.0,9981.24999791
160000,168000,33,8000,16444.0,10094.2265949
168000,176000,34,8000,16948.0,10203.5782025
176000,184000,35,8000,17453.0,10319.6423176
184000,192000,36,8000,17958.0,10446.3158214
192000,200000,37,8000,18462.0,10542.8887287
200000,208000,38,8000,18962.0,10667.49188
208000,216000,39,8000,19449.0,10755.50195
216000,224000,40,8000,19936.0,10841.058059
224000,232000,41,8000,20429.0,10926.1180155
232000,240000,42,8000,20930.0,10958.8848517
240000,248000,43,8000,21435.0,11014.9314918
248000,256000,44,8000,21908.0,11073.1585086
256000,264000,45,8000,22385.0,11130.774325
264000,272000,46,8000,22872.0,11197.3736055
272000,280000,47,8000,23367.0,11272.0476744
280000,288000,48,8000,23859.0,11363.251999
288000,296000,49,8000,24353.0,11428.1992915
296000,304000,50,8000,24853.0,11476.2977629
304000,312000,51,8000,25353.0,11543.8055814
312000,320000,52,8000,25844.0,11547.7187131
320000,328000,53,8000,26316.0,11589.1028341
328000,336000,54,8000,26830.0,11609.3460924
336000,344000,55,8000,27338.0,11616.1035879
344000,352000,56,8000,27842.0,11545.7942947
352000,360000,57,8000,28344.0,11551.9965671
360000,368000,58,8000,28845.0,11482.9188374
368000,376000,59,8000,29345.0,11497.3204659
376000,384000,60,8000,29849.0,11442.0545592
384000,392000,61,8000,30347.0,11387.0119597
392000,400000,62,8000,30841.0,11400.2863424
400000,408000,63,8000,31346.0,11462.7325015
408000,416000,64,8000,31858.0,11513.6360848
416000,424000,65,8000,32357.0,11523.5303531
424000,432000,66,8000,32847.0,11465.6780662
432000,440000,67,8000,33336.0,11388.0353083
440000,448000,68,8000,33841.0,11401.5514384
448000,456000,69,8000,34327.0,11452.1136142
456000,464000,70,8000,34820.0,11494.5187329
464000,472000,71,8000,35317.0,11548.7533025
472000,480000,72,8000,35820.0,11600.7743179
480000,488000,73,8000,36326.0,11639.7479588
488000,496000,74,8000,36804.0,11673.1221079
496000,504000,75,8000,37291.0,11708.0636684
504000,512000,76,8000,37778.0,11712.9502755
512000,520000,77,8000,38260.0,11765.4330449
520000,528000,78,8000,38737.0,11803.648457
528000,536000,79,8000,39269.0,11790.2760237
536000,544000,80,8000,39767.0,11740.9164311
544000,552000,81,8000,40263.0,11791.598317
552000,560000,82,8000,40766.0,11827.9604914
560000,568000,83,8000,41263.0,11862.2184791
568000,576000,84,8000,41754.0,11896.957275
576000,584000,85,8000,42247.0,11926.6848896
584000,592000,86,8000,42749.0,11932.5689863
592000,600000,87,8000,43259.0,11968.9919959
600000,608000,88,8000,43770.0,12001.3789715
608000,616000,89,8000,44266.0,12032.6988631
616000,624000,90,8000,44771.0,12069.1711808
624000,632000,91,8000,45287.0,12084.7736642
632000,640000,92,8000,45806.0,12133.4072208
640000,648000,93,8000,46308.0,12140.2118905
648000,656000,94,8000,46801.0,12089.3145426
656000,664000,95,8000,47301.0,12094.5564103
664000,672000,96,8000,47803.0,12045.8338219
672000,680000,97,8000,48306.0,11997.8396092
680000,688000,98,8000,48809.0,11950.319956
688000,696000,99,8000,49290.0,11901.1663955
696000,704000,100,8000,49776.0,11854.9177352
704000,712000,101,8000,50270.0,11809.8901984
712000,720000,102,8000,50770.0,11810.9408127
720000,728000,103,8000,51263.0,11824.8538219
728000,736000,104,8000,51770.0,11853.2351335
736000,744000,105,8000,52274.0,11889.7206345
744000,752000,106,8000,52777.0,11894.8911401
752000,760000,107,8000,53280.0,11857.9083972
760000,768000,108,8000,53783.0,11820.2451999
768000,776000,109,8000,54278.0,11820.3901271
776000,784000,110,8000,54771.0,11780.4326932
784000,792000,111,8000,55267.0,11742.5640819
792000,800000,112,8000,55763.0,11746.1692726
800000,808000,113,8000,56255.0,11709.075875
808000,816000,114,8000,56737.0,11710.0513712
816000,824000,115,8000,57228.0,11695.3424326
824000,832000,116,8000,57714.0,11659.5235533
832000,840000,117,8000,58192.0,11624.492638
840000,848000,118,8000,58673.0,11588.8677031
848000,856000,119,8000,59155.0,11587.6071615
856000,864000,120,8000,59647.0,11591.8345368
864000,872000,121,8000,60148.0,11620.0808486
872000,880000,122,8000,60650.0,11643.0440209
880000,888000,123,8000,61130.0,11671.866937
888000,896000,124,8000,61629.0,11694.1032296
896000,904000,125,8000,62131.0,11716.861654
904000,912000,126,8000,62631.0,11738.4865378
912000,920000,127,8000,63125.0,11737.2445093
920000,928000,128,8000,63611.0,11756.5654153
928000,936000,129,8000,64111.0,11778.4247038
936000,944000,130,8000,64611.0,11798.2169049
944000,952000,131,8000,65110.0,11802.1639605
952000,960000,132,8000,65605.0,11828.8049072
960000,968000,133,8000,66087.0,11855.4423799
968000,976000,134,8000,66566.0,11872.9603067
976000,984000,135,8000,67065.0,11892.6549644
984000,992000,136,8000,67564.0,11911.016202
992000,1000000,137,8000,68053.0,11935.4668124
0,8000,138,8000,68535.0,9291.353372
8000,16000,139,8000,69033.0,9238.43951551
16000,24000,140,8000,69532.0,9234.95762652
24000,32000,141,8000,70031.0,9191.89288922
32000,40000,142,8000,70530.0,9188.78278679
40000,48000,143,8000,71029.0,9147.37256729
48000,56000,144,8000,71528.0,9108.32345353
56000,64000,145,8000,72027.0,9069.44154699
64000,72000,146,8000,72525.0,9067.18229567
72000,80000,147,8000,73024.0,9096.86031411
80000,88000,148,8000,73523.0,9113.36703508
88000,96000,149,8000,74022.0,9129.62222001
96000,104000,150,8000,74521.0,9127.33376328
104000,112000,151,8000,75022.0,9117.19540886
112000,120000,152,8000,75526.0,9133.17548069
120000,128000,153,8000,76030.0,9158.80771336
128000,136000,154,8000,76534.0,9174.37459142
136000,144000,155,8000,77038.0,9189.61255384
144000,152000,156,8000,77542.0,9218.09875039
152000,160000,157,8000,78046.0,9242.18616971
160000,168000,158,8000,78549.0,9265.91897228
168000,176000,159,8000,79053.0,9289.33364932
176000,184000,160,8000,79558.0,9312.78334424
184000,192000,161,8000,80061.0,9335.90766297
192000,200000,162,8000,80565.0,9350.42292116
200000,208000,163,8000,81070.0,9354.10845171
208000,216000,164,8000,81568.0,9349.4184661
216000,224000,165,8000,82066.0,9344.59949342
224000,232000,166,8000,82565.0,9340.47837278
232000,240000,167,8000,83063.0,9353.41796734
240000,248000,168,8000,83561.0,9349.32564204
248000,256000,169,8000,84060.0,9362.16439532
256000,264000,170,8000,84558.0,9358.21357296
264000,272000,171,8000,85056.0,9370.60008923
272000,280000,172,8000,85555.0,9395.65384822
280000,288000,173,8000,86053.0,9415.7248013
288000,296000,174,8000,86551.0,9427.58515719
296000,304000,175,8000,87050.0,9440.59942559
304000,312000,176,8000,87540.0,9451.87043483
312000,320000,177,8000,88023.0,9462.69596497
320000,328000,178,8000,88506.0,9473.42461766
328000,336000,179,8000,88989.0,9468.24858852
336000,344000,180,8000,89471.0,9479.14956001
344000,352000,181,8000,89954.0,9473.72853341
352000,360000,182,8000,90437.0,9496.92665402
360000,368000,183,8000,90920.0,9507.1269195
368000,376000,184,8000,91402.0,9529.3093451
376000,384000,185,8000,91885.0,9547.22473984
384000,392000,186,8000,92368.0,9564.95048639
392000,400000,187,8000,92851.0,9578.94563292
400000,408000,188,8000,93333.0,9596.5438161
408000,416000,189,8000,93833.0,9615.99455787
416000,424000,190,8000,94332.0,9627.19573942
424000,432000,191,8000,94832.0,9650.3342517
432000,440000,192,8000,95331.0,9669.27240189
440000,448000,193,8000,95830.0,9687.93789329
448000,456000,194,8000,96330.0,9698.66682337
456000,464000,195,8000,96829.0,9708.31245519
464000,472000,196,8000,97329.0,9717.93837893
472000,480000,197,8000,97828.0,9712.92250978
480000,488000,198,8000,98328.0,9724.31474581
488000,496000,199,8000,98827.0,9734.14826191
496000,504000,200,8000,99327.0,9723.24577301
504000,512000,201,8000,99824.0,9733.12701826
512000,520000,202,8000,100319.0,9726.94773592
520000,528000,203,8000,100815.0,9735.95639734
528000,536000,204,8000,101310.0,9744.71376268
536000,544000,205,8000,101806.0,9753.22084174
544000,552000,206,8000,102301.0,9772.86311446
552000,560000,207,8000,102797.0,9788.29439137
