Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,8000,120,48,0.06109
100,1000,3,8000,120,48,0.58175
100,10000,3,8000,120,48,5.09155
100,100000,3,8000,120,48,54.04155
100,1000000,3,8000,120,48,640.19618
