,Atoms,Cores,Duration,Type
118,524288,32,0.804742097855,conn
119,524288,32,56.4001898766,total
120,524288,32,0.0103089809418,setup
121,524288,32,50.0020899773,comp
122,524288,32,6.1025121212,comm
123,524288,32,0.777973890305,conn
124,524288,32,56.1149110794,total
125,524288,32,0.00325393676758,setup
126,524288,32,49.2509601116,comp
127,524288,32,6.14801597595,comm
128,524288,32,0.808927059174,conn
129,524288,32,55.4022300243,total
130,524288,32,0.00350785255432,setup
131,524288,32,49.5040810108,comp
132,524288,32,5.96529817581,comm
133,524288,32,0.805607795715,conn
134,524288,32,55.4728870392,total
135,524288,32,0.00466203689575,setup
136,524288,32,48.8407459259,comp
137,524288,32,7.02119898796,comm
138,524288,32,0.807632923126,conn
139,524288,32,55.8666069508,total
140,524288,32,0.00395607948303,setup
141,524288,32,48.713999033,comp
142,524288,32,6.67305397987,comm
143,524288,32,0.80704498291,conn
144,524288,32,55.3910090923,total
145,524288,32,0.013158082962,setup
146,524288,32,49.8349080086,comp
147,524288,32,6.37508583069,comm
148,524288,32,0.799592018127,conn
149,524288,32,56.2231519222,total
150,4194304,32,0.0445401668549,setup
151,4194304,32,920.977966785,comp
152,4194304,32,53.3400850296,comm
153,4194304,32,35.4319791794,conn
154,4194304,32,974.362591982,total
155,4194304,32,0.0385980606079,setup
156,4194304,32,920.179517984,comp
157,4194304,32,54.0591139793,comm
158,4194304,32,35.6196730137,conn
159,4194304,32,974.277230024,total
160,4194304,32,0.0662751197815,setup
161,4194304,32,914.792180777,comp
162,4194304,32,60.7687220573,comm
163,4194304,32,35.6024329662,conn
164,4194304,32,975.627177954,total
165,4194304,32,0.0789179801941,setup
166,4194304,32,915.863234043,comp
167,4194304,32,60.6009640694,comm
168,4194304,32,35.4765689373,conn
169,4194304,32,976.543116093,total
170,4194304,32,0.0397341251373,setup
171,4194304,32,913.908216,comp
172,4194304,32,54.512472868,comm
173,4194304,32,35.4257180691,conn
174,4194304,32,968.460422993,total
175,4194304,32,0.0626039505005,setup
176,4194304,32,916.194409132,comp
177,4194304,32,57.7367630005,comm
178,4194304,32,35.5448157787,conn
179,4194304,32,973.993776083,total
180,4194304,32,0.074569940567,setup
181,4194304,32,922.129140139,comp
182,4194304,32,51.3613739014,comm
183,4194304,32,35.379789114,conn
184,4194304,32,973.565083981,total
185,4194304,32,0.0729069709778,setup
186,4194304,32,916.019055128,comp
187,4194304,32,51.1851868629,comm
