,Atoms,Cores,Duration,Type
332,131072,128,0.129786014557,comm
333,131072,128,8.36862897873,conn
334,131072,128,2.95966410637,total
335,131072,128,0.00189900398254,setup
336,131072,128,2.85213804245,comp
337,131072,128,0.123952865601,comm
338,131072,128,8.44685912132,conn
339,131072,128,2.97798991203,total
340,131072,128,0.00260806083679,setup
341,131072,128,2.87212395668,comp
342,131072,128,0.165774822235,comm
343,131072,128,8.37782502174,conn
344,131072,128,3.04050683975,total
345,131072,128,0.00211000442505,setup
346,131072,128,2.89649200439,comp
347,131072,128,0.1516020298,comm
348,131072,128,8.46542286873,conn
349,131072,128,3.05020403862,total
350,262144,128,0.00401282310486,setup
351,262144,128,10.7941660881,comp
352,262144,128,1.01093888283,comm
353,262144,128,16.733684063,conn
354,262144,128,11.809117794,total
355,262144,128,0.00327897071838,setup
356,262144,128,11.3016829491,comp
357,262144,128,0.569360017776,comm
358,262144,128,16.9246139526,conn
359,262144,128,11.8743219376,total
360,262144,128,0.00248694419861,setup
361,262144,128,11.6849150658,comp
362,262144,128,0.215250015259,comm
363,262144,128,16.6790208817,conn
364,262144,128,11.9026520252,total
365,262144,128,0.00299906730652,setup
366,262144,128,11.6482958794,comp
367,262144,128,0.178136110306,comm
368,262144,128,16.8495669365,conn
369,262144,128,11.829431057,total
370,262144,128,0.0030689239502,setup
371,262144,128,11.6818420887,comp
372,262144,128,0.189080953598,comm
373,262144,128,16.7669348717,conn
374,262144,128,11.8739919662,total
375,262144,128,0.00367021560669,setup
376,262144,128,11.7521698475,comp
377,262144,128,0.100250005722,comm
378,262144,128,16.7729980946,conn
379,262144,128,11.8560900688,total
380,262144,128,0.00281810760498,setup
381,262144,128,11.6948509216,comp
382,262144,128,0.1496489048,comm
383,262144,128,16.9427351952,conn
384,262144,128,11.847317934,total
385,262144,128,0.00317811965942,setup
386,262144,128,11.7529559135,comp
387,262144,128,0.111362934113,comm
388,262144,128,16.8839130402,conn
389,262144,128,11.8674969673,total
390,262144,128,0.00260400772095,setup
391,262144,128,11.7547388077,comp
392,262144,128,0.223289012909,comm
393,262144,128,16.8361551762,conn
394,262144,128,11.9806318283,total
395,262144,128,0.00301718711853,setup
396,262144,128,11.6358919144,comp
397,262144,128,0.276437997818,comm
398,262144,128,16.8635659218,conn
399,262144,128,11.9153470993,total
400,524288,128,0.00567197799683,setup
401,524288,128,49.1176390648,comp
402,524288,128,0.152786970139,comm
403,524288,128,35.1660718918,conn
404,524288,128,49.2760980129,total
405,524288,128,0.00630402565002,setup
406,524288,128,47.9770088196,comp
407,524288,128,1.14181017876,comm
408,524288,128,34.7989349365,conn
409,524288,128,49.125123024,total
410,524288,128,0.00578904151917,setup
411,524288,128,47.4844789505,comp
412,524288,128,1.81208920479,comm
413,524288,128,34.5445899963,conn
414,524288,128,49.3023571968,total
415,524288,128,0.00603294372559,setup
416,524288,128,47.7517960072,comp
417,524288,128,1.55055904388,comm
418,524288,128,34.8984119892,conn
419,524288,128,49.3083879948,total
420,524288,128,0.00572514533997,setup
421,524288,128,48.3190090656,comp
422,524288,128,1.23895096779,comm
423,524288,128,34.7621090412,conn
424,524288,128,49.5636851788,total
425,524288,128,0.00533103942871,setup
426,524288,128,46.6948719025,comp
427,524288,128,2.89036393166,comm
428,524288,128,35.2747380733,conn
429,524288,128,49.5905668736,total
430,524288,128,0.00585603713989,setup
431,524288,128,48.4884560108,comp
432,524288,128,0.929425954819,comm
433,524288,128,34.7863810062,conn
434,524288,128,49.4237380028,total
435,524288,128,0.00638294219971,setup
436,524288,128,48.5074090958,comp
437,524288,128,0.88006901741,comm
438,524288,128,35.0770528316,conn
439,524288,128,49.3938610554,total
440,524288,128,0.00605392456055,setup
441,524288,128,48.0936770439,comp
442,524288,128,1.39178991318,comm
443,524288,128,34.7976360321,conn
444,524288,128,49.4915208817,total
445,524288,128,0.00664591789246,setup
446,524288,128,48.1810531616,comp
447,524288,128,1.68523383141,comm
448,524288,128,34.7017462254,conn
449,524288,128,49.8729329109,total
450,131072,256,0.00192809104919,setup
451,131072,256,1.42247080803,comp
452,131072,256,0.311284065247,comm
453,131072,256,8.40685009956,conn
454,131072,256,1.73568296432,total
455,131072,256,0.00269317626953,setup
456,131072,256,1.36026883125,comp
457,131072,256,0.188941001892,comm
458,131072,256,8.54993605614,conn
459,131072,256,1.55190300941,total
460,131072,256,0.00176000595093,setup
461,131072,256,1.45489096642,comp
462,131072,256,0.0905530452728,comm
463,131072,256,8.51054501534,conn
464,131072,256,1.54720401764,total
465,131072,256,0.00220704078674,setup
466,131072,256,1.45021605492,comp
467,131072,256,0.204861879349,comm
468,131072,256,8.46437811852,conn
469,131072,256,1.65728497505,total
470,131072,256,0.00191807746887,setup
471,131072,256,1.45861005783,comp
472,131072,256,0.107983827591,comm
473,131072,256,8.50634407997,conn
474,131072,256,1.56851196289,total
475,131072,256,0.00190806388855,setup
476,131072,256,1.45032596588,comp
477,131072,256,0.117719888687,comm
478,131072,256,8.48619198799,conn
479,131072,256,1.56995391846,total
480,131072,256,0.00189590454102,setup
481,131072,256,1.45623898506,comp
482,131072,256,0.25755405426,comm
483,131072,256,8.50530600548,conn
484,131072,256,1.71568894386,total
485,131072,256,0.00289106369019,setup
486,131072,256,1.46387386322,comp
487,131072,256,0.067225933075,comm
488,131072,256,8.4667801857,conn
489,131072,256,1.53399085999,total
490,131072,256,0.00284600257874,setup
491,131072,256,1.43669295311,comp
492,131072,256,0.235900163651,comm
493,131072,256,8.42060303688,conn
494,131072,256,1.67543911934,total
495,131072,256,0.00186395645142,setup
496,131072,256,1.44264006615,comp
497,131072,256,0.10647892952,comm
498,131072,256,8.36524510384,conn
499,131072,256,1.55098295212,total
500,262144,256,0.003084897995,setup
501,262144,256,5.81253504753,comp
502,262144,256,0.337419986725,comm
503,262144,256,16.6590259075,conn
504,262144,256,6.15303993225,total
505,262144,256,0.00314879417419,setup
506,262144,256,5.88549900055,comp
507,262144,256,0.16118311882,comm
508,262144,256,16.7507638931,conn
509,262144,256,6.04983091354,total
510,262144,256,0.00327706336975,setup
511,262144,256,5.72220802307,comp
512,262144,256,0.581522941589,comm
513,262144,256,16.8477129936,conn
514,262144,256,6.30700802803,total
515,262144,256,0.00337600708008,setup
516,262144,256,5.7582089901,comp
517,262144,256,0.351315021515,comm
518,262144,256,16.5935769081,conn
519,262144,256,6.11290001869,total
520,262144,256,0.00285506248474,setup
521,262144,256,5.82291507721,comp
522,262144,256,0.203769922256,comm
523,262144,256,16.8622739315,conn
524,262144,256,6.02954006195,total
525,262144,256,0.00253820419312,setup
526,262144,256,5.81182694435,comp
527,262144,256,0.436639070511,comm
528,262144,256,16.7251288891,conn
529,262144,256,6.25100421906,total
530,262144,256,0.00303792953491,setup
531,262144,256,5.88661003113,comp
532,262144,256,0.145452022552,comm
533,262144,256,16.6892130375,conn
534,262144,256,6.03509998322,total
535,262144,256,0.00298404693604,setup
536,262144,256,5.81843876839,comp
537,262144,256,0.312687158585,comm
538,262144,256,16.8050949574,conn
539,262144,256,6.13410997391,total
540,262144,256,0.00217986106873,setup
541,262144,256,5.75783205032,comp
542,262144,256,0.330466985703,comm
543,262144,256,16.6499099731,conn
544,262144,256,6.09047889709,total
545,262144,256,0.00238394737244,setup
546,262144,256,5.88428902626,comp
547,262144,256,0.101964950562,comm
548,262144,256,16.7514660358,conn
549,262144,256,5.98863792419,total
550,524288,256,0.00549387931824,setup
551,524288,256,24.1964230537,comp
552,524288,256,0.933424949646,comm
553,524288,256,35.2895879745,conn
554,524288,256,25.1353418827,total
555,524288,256,0.00571084022522,setup
556,524288,256,23.9990141392,comp
557,524288,256,1.04008102417,comm
558,524288,256,35.0256419182,conn
559,524288,256,25.0448060036,total
560,524288,256,0.00538897514343,setup
561,524288,256,23.8439869881,comp
562,524288,256,1.24383091927,comm
563,524288,256,34.9275670052,conn
564,524288,256,25.0932068825,total
565,524288,256,0.00586605072021,setup
566,524288,256,24.1429388523,comp
567,524288,256,0.89168214798,comm
568,524288,256,35.1099119186,conn
569,524288,256,25.040487051,total
570,524288,256,0.0062210559845,setup
571,524288,256,24.1942911148,comp
572,524288,256,0.746073961258,comm
573,524288,256,34.9921460152,conn
574,524288,256,24.946586132,total
575,524288,256,0.00639414787292,setup
576,524288,256,24.0194728374,comp
577,524288,256,1.06177020073,comm
578,524288,256,35.3340938091,conn
579,524288,256,25.0876371861,total
580,524288,256,0.00564002990723,setup
581,524288,256,24.238188982,comp
582,524288,256,0.656445980072,comm
583,524288,256,34.8715171814,conn
584,524288,256,24.900274992,total
585,524288,256,0.00640082359314,setup
586,524288,256,24.0275301933,comp
587,524288,256,1.33666181564,comm
588,524288,256,34.9630920887,conn
589,524288,256,25.3705928326,total
590,524288,256,0.00572609901428,setup
591,524288,256,24.241050005,comp
592,524288,256,0.757782936096,comm
593,524288,256,35.0123960972,conn
594,524288,256,25.0045590401,total
595,524288,256,0.00606989860535,setup
596,524288,256,24.2333099842,comp
597,524288,256,0.729609012604,comm
598,524288,256,35.2166190147,conn
599,524288,256,24.9689888954,total
