,Atoms,Cores,Duration,Type
128,524288,32,1.40962290764,conn
129,524288,32,202.081638098,total
130,524288,32,0.00487613677979,setup
131,524288,32,193.650307894,comp
132,524288,32,5.54885911942,comm
133,524288,32,1.41808891296,conn
134,524288,32,199.20404315,total
135,524288,32,0.00634288787842,setup
136,524288,32,195.212305069,comp
137,524288,32,3.74587488174,comm
138,524288,32,1.42293596268,conn
139,524288,32,198.964522839,total
140,524288,32,0.00625491142273,setup
141,524288,32,193.152297974,comp
142,524288,32,7.38602113724,comm
143,524288,32,1.41030883789,conn
144,524288,32,200.544574022,total
145,524288,32,0.00489211082458,setup
146,524288,32,193.386470079,comp
147,524288,32,5.24779987335,comm
148,524288,32,1.41179013252,conn
149,524288,32,198.639162064,total
150,131072,64,0.00284004211426,setup
151,131072,64,5.2424390316,comp
152,131072,64,0.560141086578,comm
153,131072,64,0.683929920197,conn
154,131072,64,5.80542016029,total
155,131072,64,0.00199103355408,setup
156,131072,64,5.19378495216,comp
157,131072,64,0.532871007919,comm
158,131072,64,0.68187713623,conn
159,131072,64,5.72864699364,total
160,131072,64,0.0021710395813,setup
161,131072,64,5.19963693619,comp
162,131072,64,0.504914045334,comm
163,131072,64,0.6834628582,conn
164,131072,64,5.7067220211,total
165,131072,64,0.00265407562256,setup
166,131072,64,5.18623995781,comp
167,131072,64,0.49578499794,comm
168,131072,64,0.683997154236,conn
169,131072,64,5.68467903137,total
170,131072,64,0.00194406509399,setup
171,131072,64,5.25744915009,comp
172,131072,64,0.516861915588,comm
173,131072,64,0.685498952866,conn
174,131072,64,5.77625513077,total
175,131072,64,0.00254797935486,setup
176,131072,64,5.37034106255,comp
177,131072,64,0.385638952255,comm
178,131072,64,0.68060708046,conn
179,131072,64,5.75852799416,total
180,131072,64,0.00286221504211,setup
181,131072,64,5.21025395393,comp
182,131072,64,0.61118388176,comm
183,131072,64,0.678336143494,conn
184,131072,64,5.82430005074,total
185,131072,64,0.00271415710449,setup
186,131072,64,5.43272089958,comp
187,131072,64,0.396214962006,comm
188,131072,64,0.687556028366,conn
189,131072,64,5.83165001869,total
190,131072,64,0.0145938396454,setup
191,131072,64,5.25867319107,comp
192,131072,64,0.570163965225,comm
193,131072,64,0.685643911362,conn
194,131072,64,5.84343099594,total
195,131072,64,0.00191307067871,setup
196,131072,64,5.2907230854,comp
197,131072,64,0.397634029388,comm
198,131072,64,0.682950973511,conn
199,131072,64,5.69027018547,total
200,262144,64,0.00280904769897,setup
201,262144,64,19.9089500904,comp
202,262144,64,3.87433886528,comm
203,262144,64,1.81949901581,conn
204,262144,64,23.7860980034,total
205,262144,64,0.00371098518372,setup
206,262144,64,19.9180209637,comp
207,262144,64,3.86623001099,comm
208,262144,64,1.78608512878,conn
209,262144,64,23.7879619598,total
210,262144,64,0.00365710258484,setup
211,262144,64,20.1816010475,comp
212,262144,64,3.82193684578,comm
213,262144,64,1.81486105919,conn
214,262144,64,24.0071949959,total
215,262144,64,0.00874400138855,setup
216,262144,64,20.0490310192,comp
217,262144,64,3.59572196007,comm
218,262144,64,1.80136203766,conn
219,262144,64,23.6534969807,total
220,262144,64,0.00369596481323,setup
221,262144,64,20.0780160427,comp
222,262144,64,3.60812187195,comm
223,262144,64,1.80647206306,conn
224,262144,64,23.6898338795,total
225,262144,64,0.00303292274475,setup
226,262144,64,19.959059,comp
227,262144,64,3.76902008057,comm
228,262144,64,1.80329394341,conn
229,262144,64,23.7311120033,total
230,262144,64,0.00330090522766,setup
231,262144,64,20.1679019928,comp
232,262144,64,3.55619907379,comm
233,262144,64,1.8295879364,conn
234,262144,64,23.7274019718,total
235,262144,64,0.0025269985199,setup
236,262144,64,20.1161580086,comp
237,262144,64,3.62767505646,comm
238,262144,64,1.82802510262,conn
239,262144,64,23.7463600636,total
240,262144,64,0.00295400619507,setup
241,262144,64,20.0429661274,comp
242,262144,64,3.60274600983,comm
243,262144,64,1.84327793121,conn
244,262144,64,23.6486661434,total
245,262144,64,0.00646495819092,setup
246,262144,64,20.1005191803,comp
247,262144,64,3.52159285545,comm
248,262144,64,1.81085109711,conn
249,262144,64,23.6285769939,total
250,524288,64,0.00604701042175,setup
251,524288,64,93.5030760765,comp
252,524288,64,10.9401509762,comm
253,524288,64,1.37679386139,conn
254,524288,64,104.449274063,total
255,524288,64,0.00820899009705,setup
256,524288,64,94.5074291229,comp
257,524288,64,8.64609289169,comm
258,524288,64,1.37112808228,conn
259,524288,64,103.161731005,total
260,524288,64,0.00559592247009,setup
261,524288,64,94.2041671276,comp
262,524288,64,7.53999686241,comm
263,524288,64,1.39528203011,conn
264,524288,64,101.749759912,total
265,524288,64,0.00513100624084,setup
266,524288,64,93.0370368958,comp
267,524288,64,8.71795296669,comm
268,524288,64,1.39760017395,conn
269,524288,64,101.760120869,total
270,524288,64,0.0058171749115,setup
271,524288,64,92.8199269772,comp
272,524288,64,11.4019269943,comm
273,524288,64,1.3881008625,conn
274,524288,64,104.227671146,total
275,524288,64,0.0047299861908,setup
276,524288,64,94.781441927,comp
277,524288,64,9.38835906982,comm
278,524288,64,1.39458799362,conn
279,524288,64,104.174530983,total
280,524288,64,0.00538301467896,setup
281,524288,64,93.3694050312,comp
282,524288,64,13.1550121307,comm
283,524288,64,1.39228796959,conn
284,524288,64,106.529800177,total
285,524288,64,0.00496196746826,setup
286,524288,64,93.5844478607,comp
287,524288,64,11.4012150764,comm
288,524288,64,1.4093940258,conn
289,524288,64,104.990624905,total
290,524288,64,0.00528287887573,setup
291,524288,64,93.4588439465,comp
292,524288,64,10.4948091507,comm
293,524288,64,1.38923692703,conn
294,524288,64,103.958935976,total
295,524288,64,0.0256159305573,setup
296,524288,64,92.5507340431,comp
297,524288,64,9.69221591949,comm
298,524288,64,1.37428402901,conn
299,524288,64,102.268565893,total
300,131072,128,0.00214314460754,setup
301,131072,128,2.80100893974,comp
302,131072,128,0.244210958481,comm
303,131072,128,0.680147886276,conn
304,131072,128,3.04736304283,total
305,131072,128,0.00283885002136,setup
306,131072,128,2.83650708199,comp
307,131072,128,0.565639972687,comm
308,131072,128,0.67867398262,conn
309,131072,128,3.40498590469,total
310,131072,128,0.00309586524963,setup
311,131072,128,2.79893302917,comp
312,131072,128,0.267320156097,comm
313,131072,128,0.682035923004,conn
314,131072,128,3.06934905052,total
315,131072,128,0.0175859928131,setup
316,131072,128,2.77652001381,comp
317,131072,128,0.546998977661,comm
318,131072,128,0.685608148575,conn
319,131072,128,3.34110498428,total
320,131072,128,0.00199007987976,setup
321,131072,128,2.79866886139,comp
322,131072,128,0.383496999741,comm
323,131072,128,0.678134918213,conn
324,131072,128,3.18415594101,total
325,131072,128,0.00268888473511,setup
326,131072,128,2.8678150177,comp
327,131072,128,0.304645061493,comm
328,131072,128,0.67998290062,conn
329,131072,128,3.17514896393,total
330,131072,128,0.00194811820984,setup
331,131072,128,2.82793903351,comp
332,131072,128,0.321269989014,comm
333,131072,128,0.681385040283,conn
334,131072,128,3.15115714073,total
335,131072,128,0.00195407867432,setup
336,131072,128,2.85162091255,comp
337,131072,128,0.279353141785,comm
338,131072,128,0.680370807648,conn
339,131072,128,3.13292813301,total
340,131072,128,0.00213289260864,setup
341,131072,128,2.79189109802,comp
342,131072,128,0.634385108948,comm
343,131072,128,0.686224937439,conn
344,131072,128,3.42840909958,total
345,131072,128,0.00186395645142,setup
346,131072,128,2.81670808792,comp
347,131072,128,0.42299079895,comm
348,131072,128,0.686331033707,conn
349,131072,128,3.24156284332,total
350,262144,128,0.00382399559021,setup
351,262144,128,10.2596099377,comp
352,262144,128,1.93288707733,comm
353,262144,128,1.75282597542,conn
354,262144,128,12.1963210106,total
355,262144,128,0.00238990783691,setup
356,262144,128,10.1811289787,comp
357,262144,128,1.86141014099,comm
358,262144,128,1.75552487373,conn
359,262144,128,12.0449290276,total
360,262144,128,0.00308299064636,setup
361,262144,128,10.2043590546,comp
362,262144,128,1.82210111618,comm
363,262144,128,1.74959182739,conn
364,262144,128,12.0295431614,total
365,262144,128,0.00264501571655,setup
366,262144,128,10.2835152149,comp
367,262144,128,1.60239887238,comm
368,262144,128,1.7622449398,conn
369,262144,128,11.888559103,total
370,262144,128,0.00396704673767,setup
371,262144,128,10.2663149834,comp
372,262144,128,1.82786297798,comm
373,262144,128,1.74777722359,conn
374,262144,128,12.0981450081,total
375,262144,128,0.00684404373169,setup
376,262144,128,10.3017659187,comp
377,262144,128,1.53585314751,comm
378,262144,128,1.75378394127,conn
379,262144,128,11.84446311,total
380,262144,128,0.00230193138123,setup
381,262144,128,10.205270052,comp
382,262144,128,1.7363820076,comm
383,262144,128,1.75083303452,conn
384,262144,128,11.9439539909,total
385,262144,128,0.00323104858398,setup
386,262144,128,10.2288451195,comp
387,262144,128,2.01643800735,comm
388,262144,128,1.75274586678,conn
389,262144,128,12.2485141754,total
390,262144,128,0.00254487991333,setup
391,262144,128,10.2206430435,comp
392,262144,128,1.73876810074,comm
393,262144,128,1.75667381287,conn
394,262144,128,11.9619560242,total
395,262144,128,0.00401997566223,setup
396,262144,128,10.2354841232,comp
397,262144,128,1.75276303291,comm
398,262144,128,1.75057697296,conn
399,262144,128,11.9922671318,total
400,524288,128,0.00637102127075,setup
401,524288,128,46.5456619263,comp
402,524288,128,5.64987111092,comm
403,524288,128,1.36089396477,conn
404,524288,128,52.2019040585,total
405,524288,128,0.0046010017395,setup
406,524288,128,47.3569829464,comp
407,524288,128,5.24852204323,comm
408,524288,128,1.35694813728,conn
409,524288,128,52.6101059914,total
410,524288,128,0.00979614257812,setup
411,524288,128,46.7607419491,comp
412,524288,128,6.16723299026,comm
413,524288,128,1.35017204285,conn
414,524288,128,52.9377710819,total
415,524288,128,0.00479388237,setup
416,524288,128,46.3358359337,comp
417,524288,128,6.3649160862,comm
418,524288,128,1.3595559597,conn
419,524288,128,52.7055459023,total
420,524288,128,0.00529789924622,setup
421,524288,128,46.7750940323,comp
422,524288,128,5.32873797417,comm
423,524288,128,1.36088109016,conn
424,524288,128,52.1091299057,total
425,524288,128,0.00555801391602,setup
426,524288,128,47.5704360008,comp
427,524288,128,4.25374007225,comm
428,524288,128,1.33650994301,conn
429,524288,128,51.829734087,total
430,524288,128,0.0058479309082,setup
431,524288,128,47.9542360306,comp
432,524288,128,4.49855899811,comm
433,524288,128,1.36491298676,conn
434,524288,128,52.4586429596,total
435,524288,128,0.00473713874817,setup
436,524288,128,46.4454188347,comp
437,524288,128,6.1650261879,comm
438,524288,128,1.36795592308,conn
439,524288,128,52.6151821613,total
440,524288,128,0.00603890419006,setup
441,524288,128,48.1266639233,comp
442,524288,128,3.89803600311,comm
443,524288,128,1.35923719406,conn
444,524288,128,52.0307388306,total
445,524288,128,0.0213398933411,setup
446,524288,128,45.7759110928,comp
447,524288,128,6.54674196243,comm
448,524288,128,1.34546589851,conn
449,524288,128,52.3439929485,total
450,131072,256,0.00183892250061,setup
451,131072,256,1.61151790619,comp
452,131072,256,0.260257005692,comm
453,131072,256,0.676288127899,conn
454,131072,256,1.87361383438,total
455,131072,256,0.0020489692688,setup
456,131072,256,1.60029387474,comp
457,131072,256,0.289031028748,comm
458,131072,256,0.678138017654,conn
459,131072,256,1.89137387276,total
460,131072,256,0.00198888778687,setup
461,131072,256,1.59895014763,comp
462,131072,256,0.249918937683,comm
463,131072,256,0.682219982147,conn
464,131072,256,1.8508579731,total
465,131072,256,0.00182604789734,setup
466,131072,256,1.59317183495,comp
467,131072,256,0.205248117447,comm
468,131072,256,0.678292989731,conn
469,131072,256,1.80024600029,total
470,131072,256,0.00189304351807,setup
471,131072,256,1.59167814255,comp
472,131072,256,0.265694856644,comm
473,131072,256,0.685529947281,conn
474,131072,256,1.85926604271,total
475,131072,256,0.00190806388855,setup
476,131072,256,1.59686613083,comp
477,131072,256,0.361295938492,comm
478,131072,256,0.682198047638,conn
479,131072,256,1.96007013321,total
480,131072,256,0.00262308120728,setup
481,131072,256,1.59028601646,comp
482,131072,256,0.190198898315,comm
483,131072,256,0.681499958038,conn
484,131072,256,1.78310799599,total
485,131072,256,0.00287199020386,setup
486,131072,256,1.60541391373,comp
487,131072,256,0.18105506897,comm
488,131072,256,0.678550004959,conn
489,131072,256,1.7893409729,total
490,131072,256,0.0160219669342,setup
491,131072,256,1.59941506386,comp
492,131072,256,0.190223932266,comm
493,131072,256,0.682250022888,conn
494,131072,256,1.80566096306,total
495,131072,256,0.00302910804749,setup
496,131072,256,1.59657979012,comp
497,131072,256,0.420812129974,comm
498,131072,256,0.682557106018,conn
499,131072,256,2.02042102814,total
500,262144,256,0.00250601768494,setup
501,262144,256,5.48194384575,comp
502,262144,256,0.581174135208,comm
503,262144,256,1.75842881203,conn
504,262144,256,6.06562399864,total
505,262144,256,0.00408315658569,setup
506,262144,256,5.45820093155,comp
507,262144,256,0.661561965942,comm
508,262144,256,1.75968289375,conn
509,262144,256,6.12384605408,total
510,262144,256,0.00682997703552,setup
511,262144,256,5.48214817047,comp
512,262144,256,0.737792015076,comm
513,262144,256,1.75708985329,conn
514,262144,256,6.22677016258,total
515,262144,256,0.00368213653564,setup
516,262144,256,5.45552396774,comp
517,262144,256,0.630132913589,comm
518,262144,256,1.77667093277,conn
519,262144,256,6.08933901787,total
520,262144,256,0.00280904769897,setup
521,262144,256,5.46713495255,comp
522,262144,256,0.65930891037,comm
523,262144,256,1.75356197357,conn
524,262144,256,6.12925291061,total
525,262144,256,0.00221991539001,setup
526,262144,256,5.44917607307,comp
527,262144,256,0.782897949219,comm
528,262144,256,1.75396203995,conn
529,262144,256,6.23429393768,total
530,262144,256,0.00291705131531,setup
531,262144,256,5.48858213425,comp
532,262144,256,0.73280787468,comm
533,262144,256,1.75469708443,conn
534,262144,256,6.22430706024,total
535,262144,256,0.00341200828552,setup
536,262144,256,5.46240019798,comp
537,262144,256,0.760021924973,comm
538,262144,256,1.75867986679,conn
539,262144,256,6.22583413124,total
540,262144,256,0.0037088394165,setup
541,262144,256,5.44380903244,comp
542,262144,256,0.732049942017,comm
543,262144,256,1.75905609131,conn
544,262144,256,6.17956781387,total
545,262144,256,0.00301504135132,setup
546,262144,256,5.43740200996,comp
547,262144,256,0.786816835403,comm
548,262144,256,1.74665307999,conn
549,262144,256,6.22723388672,total
550,524288,256,0.00415802001953,setup
551,524288,256,21.8730678558,comp
552,524288,256,2.69283509254,comm
553,524288,256,1.3467168808,conn
554,524288,256,24.5700609684,total
555,524288,256,0.0046808719635,setup
556,524288,256,22.0945150852,comp
557,524288,256,2.56881785393,comm
558,524288,256,1.34794902802,conn
559,524288,256,24.6680138111,total
560,524288,256,0.00572204589844,setup
561,524288,256,22.0661079884,comp
562,524288,256,2.53129005432,comm
563,524288,256,1.3464679718,conn
564,524288,256,24.6031200886,total
565,524288,256,0.00528192520142,setup
566,524288,256,22.0742270947,comp
567,524288,256,2.8514509201,comm
568,524288,256,1.35137486458,conn
569,524288,256,24.93095994,total
570,524288,256,0.00441718101501,setup
571,524288,256,22.1811189651,comp
572,524288,256,2.62515997887,comm
573,524288,256,1.3682410717,conn
574,524288,256,24.810696125,total
575,524288,256,0.0061891078949,setup
576,524288,256,21.9775559902,comp
577,524288,256,2.81211996078,comm
578,524288,256,1.33852601051,conn
579,524288,256,24.7958650589,total
580,524288,256,0.0210628509521,setup
581,524288,256,21.6857481003,comp
582,524288,256,2.90840697289,comm
583,524288,256,1.31774401665,conn
584,524288,256,24.6152179241,total
585,524288,256,0.00507783889771,setup
586,524288,256,21.8737151623,comp
587,524288,256,2.69539690018,comm
588,524288,256,1.36345911026,conn
589,524288,256,24.5741899014,total
590,524288,256,0.00456404685974,setup
591,524288,256,22.0242841244,comp
592,524288,256,2.5493209362,comm
593,524288,256,1.36199188232,conn
594,524288,256,24.5781691074,total
595,524288,256,0.00512981414795,setup
596,524288,256,21.9466400146,comp
597,524288,256,3.02265405655,comm
598,524288,256,1.34743690491,conn
599,524288,256,24.9744238853,total
