TIMESTAMP        scratch-RQ       scratch-RD       scratch-WR       
2.000000          29.000000         171.974420        0.002552         
3.000000          58.000000         255.868456        0.005105         
4.000000          58.000000         331.365928        0.005106         
5.000000          58.000000         369.114664        0.005101         
6.000000          58.000000         318.783016        0.005105         
7.000000          58.000000         381.697580        0.005100         
8.000000          65.000000         390.086200        0.005105         
10.000000         29.000000         188.751638        0.002551         
11.000000         58.000000         377.503276        0.005100         
12.000000         58.000000         406.863404        0.005104         
13.000000         58.000000         339.754540        0.005104         
14.000000         58.000000         339.754552        0.005107         
15.000000         58.000000         402.669100        0.005104         
16.000000         58.000000         402.669100        0.005101         
17.000000         60.000000         373.308972        0.005103         
18.000000         58.000000         398.474796        0.005103         
20.000000         29.000000         197.140252        0.002553         
21.000000         58.000000         411.057708        0.005103         
22.000000         58.000000         423.640620        0.005103         
23.000000         58.000000         402.669100        0.005104         
24.000000         58.000000         314.588716        0.005105         
25.000000         58.000000         394.280492        0.005103         
26.000000         60.000000         406.863404        0.005102         
27.000000         58.000000         109.067832        0.005109         
29.000000         29.000000         161.488662        0.002551         
30.000000         58.000000         432.029228        0.005104         
31.000000         58.000000         289.422892        0.005104         
32.000000         62.000000         390.086188        0.005102         
33.000000         58.000000         289.422904        0.005105         
34.000000         58.000000         260.062764        0.005102         
35.000000         58.000000         297.811500        0.005100         
36.000000         58.000000         302.005804        0.005104         
38.000000         33.000000         153.100054        0.002551         
39.000000         58.000000         306.200108        0.005102         
40.000000         58.000000         306.200108        0.005103         
41.000000         58.000000         306.200108        0.005104         
42.000000         68.000000         306.200108        0.005102         
43.000000         58.000000         302.005804        0.005104         
44.000000         58.000000         297.811500        0.005102         
46.000000         31.000000         144.711446        0.002551         
47.000000         68.000000         318.783020        0.005103         
48.000000         58.000000         306.200108        0.005101         
49.000000         58.000000         310.394412        0.005102         
50.000000         58.000000         306.200108        0.005104         
51.000000         58.000000         302.005804        0.005104         
52.000000         66.000000         276.839980        0.005104         
54.000000         29.000000         153.100054        0.002551         
55.000000         58.000000         306.200108        0.005100         
56.000000         58.000000         306.200108        0.005100         
57.000000         68.000000         306.200108        0.005101         
58.000000         58.000000         302.005804        0.005102         
59.000000         58.000000         297.811500        0.005101         
60.000000         58.000000         302.005804        0.005099         
62.000000         29.000000         153.100054        0.002550         
63.000000         66.000000         125.845036        0.005107         
64.000000         58.000000         234.896940        0.005103         
65.000000         58.000000         306.200108        0.005105         
66.000000         58.000000         306.200112        0.005101         
67.000000         68.000000         306.200112        0.005104         
68.000000         58.000000         209.731120        0.005105         
70.000000         29.000000         153.100056        0.002551         
71.000000         58.000000         302.005808        0.005104         
72.000000         68.000000         306.200112        0.005103         
73.000000         58.000000         306.200112        0.005102         
74.000000         58.000000         306.200112        0.005101         
75.000000         58.000000         302.005808        0.005105         
76.000000         58.000000         285.228596        0.005105         
77.000000         68.000000         302.005812        0.005105         
79.000000         29.000000         153.100058        0.002552         
80.000000         58.000000         302.005812        0.005109         
81.000000         58.000000         310.394420        0.005104         
82.000000         66.000000         302.005812        0.005105         
83.000000         58.000000         306.200116        0.005102         
84.000000         60.000000         310.394424        0.005105         
85.000000         58.000000         302.005816        0.005103         
87.000000         29.000000         153.100060        0.002552         
88.000000         66.000000         310.394424        0.005104         
89.000000         58.000000         302.005816        0.005104         
90.000000         58.000000         310.394424        0.005106         
91.000000         58.000000         306.200120        0.005107         
92.000000         68.000000         306.200120        0.005104         
93.000000         58.000000         306.200120        0.005103         
95.000000         30.000000         153.100060        0.002552         
96.000000         58.000000         306.200120        0.005106         
97.000000         66.000000         314.588728        0.005106         
98.000000         58.000000         289.422904        0.005106         
99.000000         58.000000         302.005816        0.005104         
100.000000        58.000000         306.200120        0.005106         
101.000000        58.000000         306.200120        0.005105         
103.000000        33.000000         153.100060        0.002552         
104.000000        58.000000         213.925432        0.005105         
105.000000        58.000000         306.200120        0.005104         
106.000000        58.000000         306.200120        0.005106         
107.000000        68.000000         306.200120        0.005106         
108.000000        58.000000         302.005816        0.005107         
109.000000        58.000000         306.200120        0.005106         
110.000000        58.000000         306.200120        0.005104         
112.000000        29.000000         153.100060        0.002551         
113.000000        66.000000         302.005816        0.005104         
114.000000        58.000000         289.422904        0.005104         
115.000000        58.000000         297.811512        0.005105         
116.000000        58.000000         297.811512        0.005107         
117.000000        68.000000         302.005816        0.005105         
118.000000        58.000000         297.811512        0.005106         
120.000000        29.000000         146.808604        0.002552         
121.000000        58.000000         297.811512        0.005107         
122.000000        68.000000         310.394424        0.005109         
123.000000        58.000000         302.005816        0.005104         
124.000000        58.000000         302.005816        0.005106         
125.000000        58.000000         302.005816        0.005106         
126.000000        58.000000         306.200120        0.005105         
128.000000        33.000000         148.905756        0.002553         
129.000000        58.000000         302.005816        0.005105         
130.000000        58.000000         302.005816        0.005103         
131.000000        58.000000         297.811512        0.005106         
132.000000        68.000000         281.034296        0.005106         
133.000000        58.000000         276.839992        0.005106         
134.000000        58.000000         302.005816        0.005103         
135.000000        58.000000         302.005816        0.005104         
137.000000        29.000000         153.100060        0.002552         
138.000000        66.000000         302.005816        0.005107         
139.000000        58.000000         260.062776        0.005105         
140.000000        58.000000         306.200120        0.005106         
141.000000        58.000000         302.005816        0.005109         
142.000000        68.000000         306.200120        0.005107         
143.000000        58.000000         302.005816        0.005105         
145.000000        29.000000         153.100060        0.002553         
146.000000        58.000000         302.005816        0.005103         
147.000000        66.000000         318.783032        0.005105         
148.000000        58.000000         302.005816        0.005104         
149.000000        58.000000         297.811512        0.005105         
150.000000        58.000000         302.005816        0.005107         
151.000000        58.000000         306.200120        0.005104         
152.000000        66.000000         302.005816        0.005106         
154.000000        29.000000         151.002908        0.002552         
155.000000        58.000000         302.005816        0.005105         
156.000000        58.000000         302.005816        0.005106         
157.000000        68.000000         297.811512        0.005104         
158.000000        60.000000         302.005816        0.005106         
159.000000        58.000000         302.005816        0.005105         
160.000000        58.000000         302.005816        0.005103         
162.000000        29.000000         151.002908        0.002551         
163.000000        66.000000         306.200120        0.005106         
164.000000        58.000000         306.200120        0.005108         
165.000000        58.000000         297.811512        0.005105         
166.000000        58.000000         306.200120        0.005106         
167.000000        70.000000         243.285572        0.005109         
168.000000        60.000000         306.200120        0.005104         
170.000000        29.000000         157.294364        0.002553         
171.000000        58.000000         306.200120        0.005105         
172.000000        66.000000         322.977336        0.005105         
173.000000        58.000000         302.005816        0.005107         
174.000000        58.000000         255.868472        0.005107         
175.000000        58.000000         310.394424        0.005109         
176.000000        58.000000         310.394424        0.005106         
178.000000        34.000000         155.197212        0.002553         
179.000000        58.000000         310.394424        0.005107         
180.000000        58.000000         310.394424        0.005105         
181.000000        58.000000         310.394424        0.005104         
182.000000        66.000000         310.394424        0.005106         
183.000000        58.000000         314.588728        0.005104         
184.000000        58.000000         310.394424        0.005106         
185.000000        58.000000         310.394424        0.005102         
187.000000        29.000000         155.197212        0.002553         
188.000000        66.000000         322.977336        0.005102         
189.000000        58.000000         310.394424        0.005105         
190.000000        58.000000         310.394424        0.005104         
191.000000        58.000000         310.394424        0.005104         
192.000000        68.000000         310.394424        0.005105         
193.000000        58.000000         306.200120        0.005105         
195.000000        29.000000         155.197212        0.002551         
196.000000        58.000000         302.005816        0.005103         
197.000000        66.000000         306.200120        0.005105         
198.000000        58.000000         306.200120        0.005107         
199.000000        58.000000         260.062776        0.005105         
200.000000        60.000000         289.422904        0.005103         
201.000000        58.000000         260.062776        0.005105         
203.000000        33.000000         106.962716        0.002553         
204.000000        58.000000         306.200120        0.005102         
205.000000        58.000000         306.200120        0.005107         
206.000000        58.000000         310.394424        0.005108         
207.000000        68.000000         306.200120        0.005106         
208.000000        58.000000         255.868484        0.005108         
209.000000        58.000000         251.674168        0.005106         
211.000000        29.000000         153.100060        0.002551         
212.000000        60.000000         310.394424        0.005105         
213.000000        68.000000         306.200120        0.005106         
214.000000        58.000000         310.394424        0.005105         
215.000000        58.000000         251.674168        0.005103         
216.000000        58.000000         306.200120        0.005105         
217.000000        68.000000         306.200120        0.005105         
218.000000        58.000000         306.200120        0.005105         
220.000000        29.000000         153.100060        0.002552         
221.000000        58.000000         306.200120        0.005104         
222.000000        66.000000         306.200120        0.005104         
223.000000        58.000000         306.200120        0.005104         
224.000000        58.000000         310.394424        0.005105         
225.000000        58.000000         306.200120        0.005105         
226.000000        58.000000         306.200120        0.005105         
228.000000        33.000000         153.100060        0.002553         
229.000000        58.000000         306.200120        0.005103         
230.000000        58.000000         310.394424        0.005107         
231.000000        58.000000         306.200120        0.005105         
232.000000        68.000000         310.394424        0.005106         
233.000000        58.000000         306.200120        0.005104         
234.000000        58.000000         310.394424        0.005105         
236.000000        29.000000         153.100060        0.002550         
237.000000        58.000000         302.005816        0.005105         
238.000000        66.000000         205.536836        0.005110         
239.000000        58.000000         285.228600        0.005104         
240.000000        58.000000         302.005816        0.005105         
241.000000        58.000000         310.394424        0.005105         
242.000000        68.000000         306.200120        0.005104         
243.000000        60.000000         197.148228        0.005110         
245.000000        29.000000         138.419996        0.002551         
246.000000        58.000000         306.200120        0.005103         
247.000000        68.000000         306.200120        0.005102         
248.000000        58.000000         310.394424        0.005107         
249.000000        58.000000         306.200120        0.005110         
250.000000        58.000000         310.394424        0.005107         
251.000000        58.000000         310.394424        0.005106         
253.000000        33.000000         153.100060        0.002552         
254.000000        58.000000         310.394424        0.005104         
255.000000        58.000000         310.394424        0.005105         
256.000000        58.000000         306.200120        0.005104         
257.000000        68.000000         306.200120        0.005106         
258.000000        58.000000         310.394424        0.005104         
259.000000        58.000000         306.200120        0.005107         
260.000000        58.000000         306.200120        0.005101         
262.000000        29.000000         151.002908        0.002552         
263.000000        66.000000         306.200120        0.005101         
264.000000        58.000000         306.200120        0.005105         
265.000000        58.000000         306.200120        0.005105         
266.000000        60.000000         306.200120        0.005105         
267.000000        68.000000         302.005816        0.005102         
268.000000        58.000000         285.228600        0.005104         
270.000000        29.000000         153.100060        0.002554         
271.000000        60.000000         302.005816        0.005103         
272.000000        66.000000         310.394424        0.005107         
273.000000        58.000000         306.200120        0.005105         
274.000000        58.000000         310.394424        0.005103         
275.000000        58.000000         310.394424        0.005108         
276.000000        58.000000         293.617208        0.005105         
278.000000        33.000000         151.002908        0.002552         
279.000000        58.000000         180.371000        0.005108         
280.000000        58.000000         302.005816        0.005107         
281.000000        58.000000         302.005816        0.005105         
282.000000        68.000000         302.005816        0.005105         
283.000000        58.000000         306.200120        0.005106         
284.000000        58.000000         302.005816        0.005104         
286.000000        29.000000         153.100060        0.002552         
287.000000        58.000000         318.783032        0.005105         
288.000000        66.000000         302.005816        0.005104         
289.000000        58.000000         302.005816        0.005103         
290.000000        60.000000         314.588728        0.005104         
291.000000        58.000000         302.005816        0.005107         
292.000000        68.000000         306.200120        0.005105         
294.000000        29.000000         153.100060        0.002552         
295.000000        58.000000         302.005816        0.005105         
296.000000        58.000000         306.200120        0.005103         
297.000000        66.000000         297.811512        0.005106         
298.000000        58.000000         306.200120        0.005105         
299.000000        58.000000         302.005816        0.005106         
300.000000        58.000000         302.005816        0.005104         
302.000000        29.000000         153.100060        0.002551         
303.000000        66.000000         234.896952        0.005105         
304.000000        58.000000         239.091256        0.005104         
305.000000        58.000000         306.200120        0.005106         
306.000000        58.000000         306.200120        0.005106         
307.000000        68.000000         302.005816        0.005104         
308.000000        58.000000         302.005816        0.005106         
309.000000        58.000000         306.200120        0.005105         
311.000000        29.000000         151.002908        0.002550         
312.000000        58.000000         302.005816        0.005105         
313.000000        66.000000         302.005816        0.005108         
314.000000        58.000000         163.593784        0.005108         
315.000000        58.000000         302.005816        0.005104         
316.000000        58.000000         306.200120        0.005104         
317.000000        68.000000         310.394424        0.005106         
319.000000        29.000000         148.905756        0.002552         
320.000000        58.000000         297.811512        0.005104         
321.000000        58.000000         302.005816        0.005103         
322.000000        66.000000         302.005816        0.005106         
323.000000        58.000000         302.005816        0.005102         
324.000000        58.000000         306.200120        0.005105         
325.000000        58.000000         302.005816        0.005105         
327.000000        29.000000         151.002908        0.002552         
328.000000        66.000000         306.200120        0.005104         
329.000000        58.000000         306.200120        0.005103         
330.000000        58.000000         302.005816        0.005106         
331.000000        58.000000         306.200120        0.005102         
332.000000        68.000000         302.005816        0.005104         
333.000000        58.000000         272.645688        0.005104         
335.000000        29.000000         153.100060        0.002553         
336.000000        58.000000         306.200120        0.005102         
337.000000        66.000000         302.005816        0.005103         
338.000000        58.000000         184.565316        0.005110         
339.000000        58.000000         289.422904        0.005105         
340.000000        58.000000         302.005816        0.005105         
341.000000        58.000000         306.200120        0.005103         
342.000000        68.000000         302.005816        0.005105         
344.000000        29.000000         151.002908        0.002552         
345.000000        58.000000         302.005816        0.005104         
346.000000        58.000000         310.394424        0.005105         
347.000000        66.000000         302.005816        0.005104         
348.000000        58.000000         306.200120        0.005104         
349.000000        58.000000         151.010872        0.005108         
350.000000        58.000000         306.200120        0.005102         
352.000000        29.000000         153.100060        0.002551         
353.000000        66.000000         297.811512        0.005106         
354.000000        58.000000         306.200120        0.005105         
355.000000        58.000000         306.200120        0.005104         
356.000000        58.000000         306.200120        0.005105         
357.000000        68.000000         306.200120        0.005106         
358.000000        60.000000         306.200120        0.005104         
359.000000        58.000000         297.811512        0.005106         
361.000000        29.000000         151.002908        0.002551         
362.000000        58.000000         302.005816        0.005106         
363.000000        66.000000         293.617208        0.005104         
364.000000        58.000000         302.005816        0.005104         
365.000000        58.000000         289.422904        0.005104         
366.000000        58.000000         306.200120        0.005105         
367.000000        68.000000         302.005816        0.005102         
369.000000        29.000000         151.002908        0.002552         
370.000000        58.000000         306.200120        0.005105         
371.000000        58.000000         302.005816        0.005105         
372.000000        66.000000         306.200120        0.005106         
373.000000        58.000000         192.953912        0.005105         
374.000000        58.000000         297.811512        0.005104         
375.000000        58.000000         302.005816        0.005106         
377.000000        29.000000         153.100060        0.002553         
378.000000        66.000000         302.005816        0.005105         
379.000000        58.000000         302.005816        0.005109         
380.000000        58.000000         306.200120        0.005103         
381.000000        58.000000         306.200120        0.005105         
382.000000        68.000000         302.005816        0.005105         
383.000000        58.000000         268.451396        0.005108         
384.000000        58.000000         171.982392        0.005107         
386.000000        29.000000         151.002908        0.002551         
387.000000        58.000000         306.200120        0.005103         
388.000000        66.000000         302.005816        0.005104         
389.000000        58.000000         310.394424        0.005107         
390.000000        58.000000         302.005816        0.005103         
391.000000        58.000000         306.200120        0.005106         
392.000000        68.000000         306.200120        0.005103         
394.000000        29.000000         151.002908        0.002552         
395.000000        58.000000         306.200120        0.005105         
396.000000        58.000000         306.200120        0.005103         
397.000000        66.000000         306.200120        0.005106         
398.000000        58.000000         302.005816        0.005104         
399.000000        58.000000         306.200120        0.005105         
400.000000        58.000000         297.811512        0.005103         
402.000000        29.000000         140.517148        0.002552         
403.000000        66.000000         289.422904        0.005105         
404.000000        58.000000         302.005816        0.005104         
405.000000        58.000000         302.005816        0.005105         
406.000000        58.000000         302.005816        0.005103         
407.000000        68.000000         302.005816        0.005106         
408.000000        58.000000         188.759620        0.005109         
409.000000        58.000000         297.811512        0.005104         
411.000000        29.000000         148.905756        0.002550         
412.000000        58.000000         302.005816        0.005104         
413.000000        66.000000         297.811512        0.005105         
414.000000        58.000000         302.005816        0.005105         
415.000000        58.000000         297.811512        0.005101         
416.000000        58.000000         297.811512        0.005106         
417.000000        68.000000         302.005816        0.005103         
419.000000        29.000000         102.768418        0.002555         
420.000000        58.000000         243.285560        0.005105         
421.000000        58.000000         302.005816        0.005105         
422.000000        92.000000         175.967369        3.527152         
423.000000        90.000000         0.019911          0.006101         
