Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171108-153140
5000,10000,1,5000,312.0,3754.46591173,20171108-153140
0,5000,2,5000,623.0,4147.72037327,20171108-153141
5000,10000,3,5000,935.0,5482.94196435,20171108-153141
10000,15000,4,5000,1244.0,5859.63087918,20171108-153141
15000,20000,5,5000,1557.0,6302.67695087,20171108-153141
20000,25000,6,5000,1868.0,6704.110511,20171108-153141
25000,30000,7,5000,2182.0,6764.10646406,20171108-153141
30000,35000,8,5000,2491.0,6583.17025428,20171108-153141
35000,40000,9,5000,2799.0,6752.90835662,20171108-153141
40000,45000,10,5000,3110.0,7112.19533792,20171108-153141
45000,50000,11,5000,3423.0,7214.83832536,20171108-153141
50000,55000,12,5000,3731.0,7374.97665958,20171108-153141
55000,60000,13,5000,4044.0,7573.15994983,20171108-153141
60000,65000,14,5000,4354.0,7651.21311072,20171108-153141
65000,70000,15,5000,4664.0,7729.67324365,20171108-153141
70000,75000,16,5000,4973.0,7883.1153173,20171108-153141
75000,80000,17,5000,5287.0,8013.47085899,20171108-153141
80000,85000,18,5000,5600.0,8056.98536007,20171108-153141
85000,90000,19,5000,5910.0,8160.7289643,20171108-153141
90000,95000,20,5000,6220.0,8238.0607509,20171108-153141
95000,100000,21,5000,6527.0,8343.92129664,20171108-153141
0,5000,22,5000,6836.0,6721.32746504,20171108-153141
5000,10000,23,5000,7138.0,6796.40571209,20171108-153141
10000,15000,24,5000,7439.0,6864.81929102,20171108-153141
15000,20000,25,5000,7749.0,6944.35732426,20171108-153141
20000,25000,26,5000,8058.0,7066.98232549,20171108-153142
25000,30000,27,5000,8374.0,7135.79604153,20171108-153142
30000,35000,28,5000,8690.0,7093.31621786,20171108-153142
35000,40000,29,5000,9005.0,7209.33527772,20171108-153142
40000,45000,30,5000,9319.0,7321.82603874,20171108-153142
45000,50000,31,5000,9637.0,7389.71917738,20171108-153142
50000,55000,32,5000,9955.0,7491.61990553,20171108-153142
55000,60000,33,5000,10266.0,7574.57773715,20171108-153142
60000,65000,34,5000,10577.0,7597.48023537,20171108-153142
65000,70000,35,5000,10890.0,7659.40712166,20171108-153142
70000,75000,36,5000,11204.0,7771.49934544,20171108-153142
75000,80000,37,5000,11512.0,7853.51178519,20171108-153142
80000,85000,38,5000,11821.0,7933.11016862,20171108-153142
85000,90000,39,5000,12144.0,7976.52185902,20171108-153142
90000,95000,40,5000,12467.0,8077.99743279,20171108-153142
95000,100000,41,5000,12784.0,8155.00636279,20171108-153142
100000,105000,42,5000,13101.0,8249.47578329,20171108-153142
105000,110000,43,5000,13417.0,8340.22264928,20171108-153142
110000,115000,44,5000,13733.0,8431.83118882,20171108-153142
115000,120000,45,5000,14048.0,8498.61080466,20171108-153142
120000,125000,46,5000,14364.0,8582.9113947,20171108-153142
125000,130000,47,5000,14675.0,8607.31052255,20171108-153142
130000,135000,48,5000,14986.0,8665.39766261,20171108-153142
135000,140000,49,5000,15307.0,8688.38127743,20171108-153142
140000,145000,50,5000,15627.0,8707.15491946,20171108-153142
145000,150000,51,5000,15941.0,8765.7123433,20171108-153142
150000,155000,52,5000,16256.0,8844.32925746,20171108-153142
155000,160000,53,5000,16561.0,8910.03410684,20171108-153142
160000,165000,54,5000,16867.0,8959.21326553,20171108-153142
165000,170000,55,5000,17177.0,9027.04732807,20171108-153142
170000,175000,56,5000,17488.0,9037.0582716,20171108-153142
175000,180000,57,5000,17803.0,9104.05599045,20171108-153142
180000,185000,58,5000,18119.0,9153.97840407,20171108-153142
185000,190000,59,5000,18442.0,9222.8624698,20171108-153142
190000,195000,60,5000,18765.0,9233.84022357,20171108-153142
195000,200000,61,5000,19083.0,9297.8049919,20171108-153142
200000,205000,62,5000,19400.0,9360.10163313,20171108-153142
205000,210000,63,5000,19696.0,9344.80089789,20171108-153142
210000,215000,64,5000,19991.0,9353.63075504,20171108-153143
215000,220000,65,5000,20300.0,9375.52055472,20171108-153143
220000,225000,66,5000,20608.0,9390.42836546,20171108-153143
225000,230000,67,5000,20909.0,9406.29548282,20171108-153143
230000,235000,68,5000,21209.0,9442.85420933,20171108-153143
235000,240000,69,5000,21522.0,9476.89873146,20171108-153143
240000,245000,70,5000,21835.0,9469.40959129,20171108-153143
245000,250000,71,5000,22156.0,9509.80042139,20171108-153143
250000,255000,72,5000,22476.0,9548.43338104,20171108-153143
255000,260000,73,5000,22792.0,9550.20774624,20171108-153143
260000,265000,74,5000,23107.0,9600.19241714,20171108-153143
265000,270000,75,5000,23407.0,9630.89702454,20171108-153143
270000,275000,76,5000,23706.0,9658.2062192,20171108-153143
275000,280000,77,5000,24014.0,9703.62963166,20171108-153143
280000,285000,78,5000,24321.0,9749.3141801,20171108-153143
285000,290000,79,5000,24634.0,9750.20510477,20171108-153143
290000,295000,80,5000,24947.0,9798.64600381,20171108-153143
295000,300000,81,5000,25256.0,9825.27243838,20171108-153143
300000,305000,82,5000,25565.0,9853.13768578,20171108-153143
305000,310000,83,5000,25868.0,9878.18372807,20171108-153143
