TIMESTAMP        home1-RQ         home1-RD         home1-WR         work-RQ          work-RD          work-WR          scratch-RQ       scratch-RD       scratch-WR       
1483661571        512913           4155202783        330049           1339453           161933142322     37506982122       3550387          1177720977231     294027589616     
1483661572        512915           4155202783        330049           1339453           161933142322     37506982122       3550436          1177720981219     294027591740     
1483661573        512915           4155202783        330049           1339453           161933142322     37506982122       3550485          1177720985207     294027593866     
1483661574        512915           4155202783        330049           1339453           161933142322     37506982122       3550534          1177720989195     294027595990     
1483661575        512915           4155202783        330049           1339453           161933142322     37506982122       3550583          1177720993183     294027598112     
1483661576        512917           4155202783        330049           1339453           161933142322     37506982122       3550632          1177720997171     294027600237     
1483661578        512917           4155202783        330049           1339453           161933142322     37506982122       3550681          1177721001163     294027602363     
1483661579        512917           4155202783        330049           1339453           161933142322     37506982122       3550730          1177721005155     294027604490     
1483661580        512917           4155202783        330049           1339453           161933142322     37506982122       3550779          1177721009147     294027606616     
1483661581        512917           4155202783        330049           1339453           161933142322     37506982122       3550830          1177721013139     294027608743     
1483661582        512917           4155202783        330049           1339453           161933142322     37506982122       3550879          1177721017131     294027610869     
1483661583        512935           4155211311        330049           1339453           161933142322     37506982122       3550957          1177721040967     294027617950     
1483661584        512937           4155211311        330049           1339453           161933142322     37506982122       3551022          1177721064799     294027625031     
1483661585        512937           4155211311        330049           1339453           161933142322     37506982122       3551109          1177771421419     294027632113     
1483661587        512941           4155211311        330049           1339453           161933142322     37506982122       3551238          1178110449795     294027639194     
1483661588        512941           4155211311        330049           1339453           161933142322     37506982122       3551302          1178181776795     294027646273     
1483661589        512941           4155211311        330049           1339453           161933142322     37506982122       3551366          1178282463923     294027653356     
1483661590        512941           4155211311        330049           1339453           161933142322     37506982122       3551430          1178362179531     294027660435     
1483661591        512941           4155211311        330049           1339453           161933142322     37506982122       3551494          1178437700835     294027667515     
1483661592        512941           4155211311        330049           1339453           161933142322     37506982122       3551558          1178563553787     294027674596     
1483661593        512941           4155211311        330049           1339453           161933142322     37506982122       3551622          1178655852295     294027681670     
1483661594        512941           4155211311        330049           1339453           161933142322     37506982122       3551686          1178769122335     294027688752     
1483661596        512941           4155211311        330049           1339453           161933142322     37506982122       3551750          1178848837943     294027695834     
1483661597        512945           4155211311        330049           1339453           161933142322     37506982122       3551814          1178936942159     294027702915     
1483661598        512945           4155211311        330049           1339453           161933142322     37506982122       3551882          1179054406503     294027709995     
1483661599        512945           4155211311        330049           1339453           161933142322     37506982122       3551946          1179167676531     294027717072     
1483661600        512945           4155211311        330049           1339453           161933142322     37506982122       3552010          1179285140875     294027724151     
1483661601        512945           4155211311        330049           1339453           161933142322     37506982122       3552074          1179377439395     294027731230     
1483661602        512952           4155211311        330049           1339453           161933142322     37506982122       3552140          1179482320827     294027738307     
1483661603        512952           4155211311        330049           1339453           161933142322     37506982122       3552204          1179578813639     294027745382     
1483661605        512952           4155211311        330049           1339453           161933142322     37506982122       3552268          1179645946335     294027752459     
1483661606        512956           4155211311        330049           1339453           161933142322     37506982122       3552332          1179750827755     294027759535     
