CU,Name,Scheduling,StagingInput,AgentStagingInputPending,AgentStagingInput,AllocatingPending,Allocating,ExecutingPending,Executing,AgentStagingOutputPending,AgentStagingOutput,PendingOutputStaging,StagingOutput,Done
unit.000107,Euclidean_dist_16385_90113,N/A,128.225026131,128.225026131,181.30975914,181.313321114,181.315002203,181.315378189,181.317102194,182.565960169,182.567749023,182.573539019,131.525712013,131.552050114
unit.000108,Euclidean_dist_16385_98305,N/A,232.941996098,232.941996098,285.999017,286.002183199,286.003501177,286.003770113,286.00526309,287.372689009,287.374223232,287.378680229,235.791508198,235.819148064
unit.000109,Euclidean_dist_16385_106497,N/A,241.43958807,241.43958807,294.654852152,294.657495022,294.658869028,294.659157038,294.660557032,295.928000212,295.929444075,295.933617115,244.810744047,244.83783412
unit.000110,Euclidean_dist_16385_114689,N/A,249.152044058,249.152044058,302.407004118,302.409773111,302.411069155,302.411358118,302.412852049,303.77979207,303.781297207,303.78482008,251.89571023,251.925623178
unit.000111,Euclidean_dist_16385_122881,N/A,254.698752165,254.698752165,307.988534212,308.031012058,308.032173157,308.032457113,308.047823191,309.314320087,309.320348024,309.323746204,257.676582098,257.703696012
unit.000112,Euclidean_dist_16385_131073,N/A,263.276740074,263.276740074,316.488184214,316.492224216,316.493604183,316.4938941,316.495433092,317.770191193,317.771821022,317.776900053,266.532577038,266.560344219
unit.000113,Euclidean_dist_16385_139265,N/A,270.208095074,270.208095074,323.517679214,323.520856142,323.522301197,323.522588015,323.524879217,324.817236185,324.818735123,324.823429108,273.228177071,273.258645058
unit.000114,Euclidean_dist_16385_147457,N/A,137.249065161,137.249065161,190.391654015,190.394264221,190.395754099,190.396156073,190.412087202,191.731450081,191.737604141,191.741206169,140.44712615,140.473992109
unit.000115,Euclidean_dist_16385_155649,N/A,285.813734055,285.813734055,339.042997122,339.04613018,339.047785997,339.048098087,339.049544096,340.332492113,340.334135056,340.337869167,289.057552099,289.085701227
unit.000116,Euclidean_dist_16385_163841,N/A,292.983206034,292.983206034,346.280067205,346.284300089,346.285755157,346.286052227,346.287551165,347.586394072,347.587952137,347.591965199,296.850199223,296.877898216
unit.000117,Euclidean_dist_16385_172033,N/A,308.139528036,308.139528036,361.490931034,361.493694067,361.49517107,361.495461226,361.497016191,362.893814087,362.895228148,362.898477077,311.85218215,311.879147053
unit.000118,Euclidean_dist_16385_180225,N/A,99.0511741638,99.0511741638,152.630900145,152.633975029,152.635289192,152.635574102,152.637184143,153.973051071,153.974615097,153.97895503,102.387778997,102.413973093
unit.000119,Euclidean_dist_16385_188417,N/A,98.3658242226,98.3658242226,151.877058029,151.880507231,151.881993055,151.882276058,151.883593082,153.168548107,153.170018196,153.174053192,102.335623026,102.362784147
unit.000120,Euclidean_dist_16385_196609,N/A,63.8901760578,63.8901760578,117.393386126,117.395966053,117.397222996,117.39749217,117.411853075,118.741221189,118.746632099,118.749664068,67.4728291035,67.4990360737
unit.000121,Euclidean_dist_16385_204801,N/A,72.3404150009,72.3404150009,125.945240021,125.948764086,125.950172186,125.950462103,125.951841116,127.195933104,127.197399139,127.202259064,75.2839951515,75.3104331493
unit.000122,Euclidean_dist_16385_212993,N/A,83.6521041393,83.6521041393,137.248814106,137.25170517,137.253155231,137.253486156,137.255111217,138.571546078,138.573125124,138.577375174,87.7669420242,87.7944331169
unit.000123,Euclidean_dist_16385_221185,N/A,92.036026001,92.036026001,145.66446805,145.668098211,145.669496059,145.669791222,145.671425104,147.024144173,147.025733232,147.030111074,95.6421890259,95.6692640781
unit.000124,Euclidean_dist_16385_229377,N/A,100.419850111,100.419850111,153.984665155,153.987304211,153.992586136,153.992883205,153.994431019,155.382827044,155.384672165,155.388262033,104.975585222,105.001920223
unit.000125,Euclidean_dist_16385_237569,N/A,107.707289219,107.707289219,160.892484188,160.895255089,160.896412134,160.896661997,160.912204027,162.231687069,162.238268137,162.242131233,110.803189039,110.830582142
unit.000126,Euclidean_dist_16385_245761,N/A,109.225707054,109.225707054,162.390733004,162.394164085,162.395606041,162.395915031,162.39750123,163.739866018,163.741385221,163.746304035,112.969295025,112.99715209
unit.000127,Euclidean_dist_16385_253953,N/A,110.605151176,110.605151176,163.745962143,163.750418186,163.760340214,163.76062417,163.777151108,165.14915514,165.150757074,165.154623032,114.103583097,114.130412102
unit.000128,Euclidean_dist_24577_1,N/A,111.971840143,111.971840143,165.093617201,165.096430063,165.097755194,165.098080158,165.09961915,166.355857134,166.357440233,166.361718178,115.235932112,115.263508081
unit.000129,Euclidean_dist_24577_8193,N/A,113.340506077,113.340506077,166.442793131,166.44651413,166.447940111,166.448255062,166.449833155,167.766839027,167.76830101,167.772118092,116.420810223,116.483354092
unit.000130,Euclidean_dist_24577_16385,N/A,154.893549204,154.893549204,208.297722101,208.300251007,208.301572084,208.301833153,208.316582203,209.651222229,209.652658224,209.65696907,158.248071194,158.276214123
unit.000131,Euclidean_dist_24577_24577,N/A,163.200623035,163.200623035,216.334398031,216.336645126,216.337772131,216.338027,216.351661205,217.70917511,217.715811014,217.719564199,166.137985229,166.164983034
unit.000132,Euclidean_dist_24577_32769,N/A,118.325637102,118.325637102,171.449237108,171.452265024,171.453589201,171.453928232,171.455485106,172.79938221,172.800886154,173.042387009,121.214186192,121.242301226
unit.000133,Euclidean_dist_24577_40961,N/A,119.692882061,119.692882061,172.818104029,173.044611216,173.04591012,173.046193123,173.047674179,174.309612036,174.311180115,174.314836025,123.483583212,123.51057601
unit.000134,Euclidean_dist_24577_49153,N/A,121.872730017,121.872730017,175.090355158,175.093721151,175.095343113,175.095635176,175.097144127,176.423849106,176.425367117,176.429016113,125.908930063,125.935477018
unit.000135,Euclidean_dist_24577_57345,N/A,194.352186203,194.352186203,247.506403208,247.5093081,247.512290001,247.515564203,247.51713419,248.811506033,248.812959194,248.817432165,197.919598103,197.948654175
unit.000136,Euclidean_dist_24577_65537,N/A,124.621599197,124.621599197,177.690355062,177.693833113,177.69544816,177.695744038,177.697389126,179.043021202,179.044273138,179.048238039,128.174735069,128.201223135
unit.000137,Euclidean_dist_24577_73729,N/A,212.713381052,212.713381052,265.802249193,265.804399014,265.805520058,265.805774212,265.820770025,267.138272047,267.143716097,267.146908998,215.834111214,215.860826015
unit.000138,Euclidean_dist_24577_81921,N/A,126.681426048,126.681426048,179.947029114,179.950326204,179.951747179,179.952057123,179.953579187,181.257558107,181.25901103,181.263428211,129.358819008,129.385998011
unit.000139,Euclidean_dist_24577_90113,N/A,128.910682201,128.910682201,182.060643196,182.063438177,182.066499233,182.069877148,182.071225166,183.371988058,183.373522997,183.377468109,131.57715416,131.604407072
unit.000140,Euclidean_dist_24577_98305,N/A,235.694160223,235.694160223,288.915677071,288.918579102,288.919860125,288.920139074,288.921574116,290.190135002,290.191661119,290.195813179,239.089650154,239.117537022
unit.000141,Euclidean_dist_24577_106497,N/A,130.96343112,130.96343112,184.1665802,184.169780016,184.171165228,184.171432018,184.172880173,185.487893105,185.489450216,185.494181156,133.795920134,133.822675228
unit.000142,Euclidean_dist_24577_114689,N/A,132.409843206,132.409843206,185.527640104,185.530214071,185.531316042,185.531563044,185.546060085,186.89869523,186.903716087,186.907674074,135.958876133,135.986524105
unit.000143,Euclidean_dist_24577_122881,N/A,133.702490091,133.702490091,186.874447107,186.877395153,186.878745079,186.879082203,186.880807161,188.207005024,188.208579063,188.21282506,137.092014074,137.120045185
unit.000144,Euclidean_dist_24577_131073,N/A,267.467285156,267.467285156,320.642002106,320.645241022,320.646736145,320.647023201,320.648657084,321.89874506,321.900359154,321.904866219,269.932224035,269.959978104
unit.000145,Euclidean_dist_24577_139265,N/A,272.991713047,272.991713047,326.239670038,326.242072105,326.243436098,326.243721008,326.245142221,327.536812067,327.538346052,327.542754173,276.62847209,276.65597415
unit.000146,Euclidean_dist_24577_147457,N/A,281.180142164,281.180142164,334.376586199,334.379931211,334.381705046,334.382006168,334.383669138,335.599191189,335.600684166,335.604739189,283.602212191,283.629244089
unit.000147,Euclidean_dist_24577_155649,N/A,289.255432129,289.255432129,342.50636816,342.509319067,342.510709047,342.511022091,342.512659073,343.757872105,343.759342194,343.764030218,292.413052082,292.441295147
unit.000148,Euclidean_dist_24577_163841,N/A,311.347879171,311.347879171,364.512437105,364.515114069,364.516439199,364.516706228,364.518168211,365.815722227,365.81715703,365.820766211,314.130971193,314.157932997
unit.000149,Euclidean_dist_24577_172033,N/A,12.4618871212,12.4618871212,66.1315281391,66.1339950562,66.1351950169,66.1355390549,66.1499831676,67.4997382164,67.5052700043,67.5088682175,16.008054018,16.0339670181
unit.000150,Euclidean_dist_24577_180225,N/A,99.7394571304,99.7394571304,153.386678219,153.389416218,153.390864134,153.39115119,153.403613091,154.678158998,154.684426069,154.687944174,103.892054081,103.921354055
unit.000151,Euclidean_dist_24577_188417,N/A,33.5096390247,33.5096390247,87.0987861156,87.1009960175,87.1021540165,87.1024000645,87.1159021854,88.4371891022,88.4434080124,88.4470381737,37.1688270569,37.1958830357
unit.000152,Euclidean_dist_24577_196609,N/A,101.104788065,101.104788065,154.734161139,154.741785049,154.743301153,154.743614197,154.744982004,155.98787117,155.989371061,155.993236065,105.026979208,105.053776026
unit.000153,Euclidean_dist_24577_204801,N/A,102.469208002,102.469208002,156.082267046,156.086225033,156.087756157,156.088070154,156.09019804,157.400629997,157.402205229,157.406851053,106.159607172,106.186892033
unit.000154,Euclidean_dist_24577_212993,N/A,104.277178049,104.277178049,157.438019037,157.440553188,157.441908121,157.442176104,157.455038071,158.709565163,158.715489149,158.719015121,107.29225421,107.319660187
unit.000155,Euclidean_dist_24577_221185,N/A,105.648168087,105.648168087,158.791382074,158.794613123,158.795933008,158.796194077,158.808436155,160.118251085,160.123612165,160.126885176,108.589798212,108.616525173
unit.000156,Euclidean_dist_24577_229377,N/A,107.002888203,107.002888203,160.13757515,160.141234159,160.142751217,160.143056154,160.144403219,161.426335096,161.427781105,161.432509184,109.722173214,109.749049187
unit.000157,Euclidean_dist_24577_237569,N/A,114.024157047,114.024157047,167.0971632,167.100359201,167.101912022,167.102210999,167.103832006,168.370728016,168.372229099,168.37594223,117.560055017,117.588275194
unit.000158,Euclidean_dist_24577_245761,N/A,123.937424183,123.937424183,177.0902071,177.093281031,177.094610214,177.094937086,177.096407175,178.436655998,178.438420057,178.442688227,128.121445179,128.148690224
unit.000159,Euclidean_dist_24577_253953,N/A,131.001884222,131.001884222,184.17092514,184.173439026,184.17455101,184.174805164,184.189247131,185.488702059,185.495083094,185.498503208,133.796701193,133.823176146
unit.000160,Euclidean_dist_32769_1,N/A,140.733959198,140.733959198,193.851351023,193.853933096,193.855326176,193.855584145,193.869613171,195.153175116,195.158531189,195.161954165,144.829262018,144.855617046
unit.000161,Euclidean_dist_32769_8193,N/A,114.106936216,114.106936216,167.24520421,167.249172211,167.250663042,167.250972033,167.25248313,168.572523117,168.573919058,168.578172207,117.587239027,117.615797997
unit.000162,Euclidean_dist_32769_16385,N/A,115.477095127,115.477095127,168.743964195,168.749936104,168.751561165,168.751884222,168.7534132,170.08237505,170.08366704,170.087214231,118.745637178,118.772253036
unit.000163,Euclidean_dist_32769_24577,N/A,174.552188158,174.552188158,227.723698139,227.726932049,227.728262186,227.728578091,227.730158091,229.080165148,229.081921101,229.086636066,178.324928045,178.356454134
unit.000164,Euclidean_dist_32769_32769,N/A,123.257680178,123.257680178,176.444311142,176.446755171,176.448049068,176.448325157,176.460923195,177.732931137,177.737972021,177.741268158,127.047254086,127.073466063
unit.000165,Euclidean_dist_32769_40961,N/A,189.762280226,189.762280226,242.832032204,242.835294008,242.836852074,242.837321997,242.838893175,244.985396147,244.995444059,244.999204159,193.490041018,193.518180132
unit.000166,Euclidean_dist_32769_49153,N/A,123.949928999,123.949928999,177.094340086,177.09637022,177.097545147,177.097847223,177.112551212,178.437752008,178.443591118,178.447036028,128.125694036,128.15203023
unit.000167,Euclidean_dist_32769_57345,N/A,126.670244217,126.670244217,179.796120167,179.798631191,179.8000741,179.80037117,179.801962137,181.156240225,181.157719135,181.161689997,129.358253002,129.385309219
unit.000168,Euclidean_dist_32769_65537,N/A,225.965980053,225.965980053,279.048588037,279.050907135,279.052075148,279.052327156,279.067323208,280.423105001,280.429436207,280.43286109,229.211184025,229.23964119
