CU,Name,Scheduling,StagingInput,AgentStagingInputPending,AgentStagingInput,AllocatingPending,Allocating,ExecutingPending,Executing,AgentStagingOutputPending,AgentStagingOutput,PendingOutputStaging,StagingOutput,Done
unit.000070,Euclidean_dist_8193_49153,N/A,223.962701797,223.962701797,292.866433859,292.869094849,292.870287895,292.870563984,292.872037888,294.162016869,294.163546801,294.167915821,226.834891796,226.862396002
unit.000071,Euclidean_dist_8193_57345,N/A,226.020270824,226.020270824,294.975329876,294.980851889,294.982209921,294.982501984,294.984035015,296.276747942,296.278209925,296.282266855,229.052495956,229.080005884
unit.000072,Euclidean_dist_8193_65537,N/A,228.067378998,228.067378998,297.083019972,297.085865974,297.088951826,297.08927083,297.090751886,298.390966892,298.392506838,298.396476984,231.344280005,231.373034954
unit.000073,Euclidean_dist_8193_73729,N/A,230.437777996,230.437777996,299.351730824,299.354532957,299.355942965,299.356241941,299.357931852,300.707512856,300.709159851,300.713567972,233.739838839,233.767603874
unit.000074,Euclidean_dist_8193_81921,N/A,231.806758881,231.806758881,300.868486881,300.871261835,300.872617006,300.872907877,300.874528885,302.117294788,302.118803978,302.122473001,234.874507904,234.902826786
unit.000075,Euclidean_dist_8193_90113,N/A,234.467919827,234.467919827,303.449000835,303.451882839,303.453395844,303.453746796,303.455236912,304.735257864,304.736763,304.741131783,237.147992849,237.176478863
unit.000076,Euclidean_dist_8193_98305,N/A,235.835820913,235.835820913,304.818942785,304.822243929,304.823597908,304.823887825,304.825291872,306.145702839,306.147166967,306.152181864,239.316126823,239.343025923
unit.000077,Euclidean_dist_8193_106497,N/A,237.242471933,237.242471933,306.179805994,306.18280983,306.184130907,306.184423923,306.185882807,307.555807829,307.557563782,307.562130928,240.447906017,240.476017952
unit.000078,Euclidean_dist_8193_114689,N/A,237.933211803,237.933211803,306.936024904,306.939006805,306.940428972,306.94074297,306.942610979,308.26107192,308.262580872,308.267393827,241.529903889,241.557880878
unit.000079,Euclidean_dist_8193_122881,N/A,239.611789942,239.611789942,308.645554781,308.648322821,308.649646997,308.649941921,308.651496887,309.973305941,309.97479701,309.979129791,242.667557955,242.694227934
unit.000080,Euclidean_dist_8193_131073,N/A,241.207628965,241.207628965,310.149802923,310.159641981,310.161294937,310.161664963,310.163239002,311.483941793,311.485477924,311.490867853,244.825237989,244.855104923
unit.000081,Euclidean_dist_8193_139265,N/A,242.222910881,242.222910881,311.20291996,311.205907822,311.207289934,311.207585812,311.20904994,312.591503859,312.59303689,312.59869194,245.953701973,245.980684996
unit.000082,Euclidean_dist_8193_147457,N/A,243.600525856,243.600525856,312.561833858,312.564397812,312.56571579,312.566000938,312.568332911,313.800241947,313.801787853,313.807777882,247.083988905,247.11094594
unit.000083,Euclidean_dist_8193_155649,N/A,244.96665597,244.96665597,313.923167944,313.925869942,313.927253962,313.927549839,313.929030895,315.209741831,315.211344004,315.216315985,248.215390921,248.242249966
unit.000084,Euclidean_dist_8193_163841,N/A,246.333098888,246.333098888,315.277873993,315.281101942,315.282501936,315.282797813,315.284326792,316.620043993,316.621500015,316.626009941,249.307463884,249.334391832
unit.000085,Euclidean_dist_8193_172033,N/A,250.269134998,250.269134998,319.203355789,319.207376003,319.2088449,319.209145784,319.210658789,320.546996832,320.548644781,320.552909851,253.594855785,253.622009993
unit.000086,Euclidean_dist_8193_180225,N/A,113.667104959,113.667104959,183.129093885,183.131814957,183.133148909,183.133433819,183.134961843,184.50108099,184.502730846,184.50721097,116.460209846,116.487438917
unit.000087,Euclidean_dist_8193_188417,N/A,156.82437396,156.82437396,225.870798826,225.873509884,225.874936819,225.875244856,225.876900911,227.195672989,227.19724679,227.201736927,160.548784971,160.575329781
unit.000088,Euclidean_dist_8193_196609,N/A,133.658248901,133.658248901,202.712733984,202.71565485,202.717090845,202.717383862,202.718949795,204.039433002,204.040919781,204.045000792,137.036673784,137.065518856
unit.000089,Euclidean_dist_8193_204801,N/A,175.698049784,175.698049784,244.711147785,244.714655876,244.715988874,244.716273785,244.717640877,246.124754906,246.126284838,246.132823944,178.913303852,178.939795971
unit.000090,Euclidean_dist_8193_212993,N/A,52.3403298855,52.3403298855,121.790797949,121.793641806,121.795013905,121.795298815,121.796822786,123.166704893,123.168283939,123.173520803,55.6310808659,55.6573917866
unit.000091,Euclidean_dist_8193_221185,N/A,62.0791018009,62.0791018009,131.542912006,131.545678854,131.547073841,131.547374964,131.548907995,132.834306002,132.835934877,132.840370893,65.6030929089,65.6293699741
unit.000092,Euclidean_dist_8193_229377,N/A,68.7737708092,68.7737708092,138.190400839,138.192643881,138.193979979,138.194263935,138.195740938,139.481133938,139.482960939,139.487087011,71.499163866,71.5253248215
unit.000093,Euclidean_dist_8193_237569,N/A,-18.6003601551,-18.6003601551,50.1964898109,50.1986188889,50.1997098923,50.199972868,50.2142419815,51.5956058502,51.5970959663,51.6011838913,-15.1884109974,-15.1616630554
unit.000094,Euclidean_dist_8193_245761,N/A,87.6344149113,87.6344149113,157.087056875,157.089866877,157.09124279,157.091542959,157.094246864,158.419157982,158.420786858,158.425342798,90.6893889904,90.7166697979
unit.000095,Euclidean_dist_8193_253953,N/A,96.7684049606,96.7684049606,166.239032984,166.241593838,166.242914915,166.243212938,166.244723797,167.582899809,167.584659815,167.588925838,99.6084399223,99.6346769333
unit.000096,Euclidean_dist_16385_1,N/A,264.002438784,264.002438784,333.20587492,333.209175825,333.210681915,333.211001873,333.212641954,334.537973881,334.539624929,334.545651913,267.043493986,267.070737839
unit.000097,Euclidean_dist_16385_8193,N/A,115.937076807,115.937076807,185.381389856,185.384383917,185.385816813,185.386137009,185.387575865,186.615901947,186.617432833,186.656108856,118.720090866,118.748642921
unit.000098,Euclidean_dist_16385_16385,N/A,192.74045682,192.74045682,261.66215086,261.665169954,261.666740894,261.667045832,261.668571949,262.941998959,262.943573952,262.948148012,195.688042879,195.715806961
unit.000099,Euclidean_dist_16385_24577,N/A,132.456801891,132.456801891,201.35966897,201.361819983,201.36301589,201.363276958,201.376948833,202.73167491,202.738576889,202.74185586,135.784698009,135.811299801
unit.000100,Euclidean_dist_16385_32769,N/A,278.128282785,278.128282785,347.367486,347.369793892,347.370899916,347.371151924,347.389448881,348.728158951,348.73425293,348.738308907,281.48673296,281.517006874
unit.000101,Euclidean_dist_16385_40961,N/A,-39.9546051025,-39.9546051025,28.8704369068,28.8737769127,28.8750958443,28.8753919601,28.8769078255,30.1634728909,30.1652469635,30.1704678535,-36.4399831295,-36.4137630463
unit.000102,Euclidean_dist_16385_49153,N/A,2.21735191345,2.21735191345,71.7637219429,71.7668948174,71.7683229446,71.7686209679,71.7701299191,73.1235909462,73.1252160072,73.1306619644,5.28210091591,5.30862689018
unit.000103,Euclidean_dist_16385_57345,N/A,43.3158710003,43.3158710003,112.793352842,112.795844793,112.80329299,112.803678989,112.805631876,114.101487875,114.103047848,114.107317924,46.4721457958,46.4985918999
unit.000104,Euclidean_dist_16385_65537,N/A,85.8824279308,85.8824279308,155.388618946,155.392622948,155.393927813,155.39424181,155.395810843,156.70668292,156.70832181,156.712447882,89.5534229279,89.581802845
unit.000105,Euclidean_dist_16385_73729,N/A,131.086742878,131.086742878,200.153361797,200.155955791,200.157394886,200.157677889,200.159116983,201.420176983,201.421729803,201.427101851,133.626602888,133.653275967
unit.000106,Euclidean_dist_16385_81921,N/A,173.955624819,173.955624819,242.909631968,242.912477016,242.913821936,242.91412282,242.915502787,244.212327003,244.2139709,244.217994928,176.749784946,176.779243946
unit.000107,Euclidean_dist_16385_90113,N/A,194.577811003,194.577811003,263.619966984,263.623428822,263.624821901,263.625130892,263.626595974,264.854630947,264.856081963,264.86055994,197.903347015,197.929977894
unit.000108,Euclidean_dist_16385_98305,N/A,19.0258128643,19.0258128643,88.427959919,88.430934906,88.4323217869,88.4326047897,88.4342978001,89.82771492,89.8294599056,89.8350739479,22.0436468124,22.0699188709
unit.000109,Euclidean_dist_16385_106497,N/A,-63.0324351788,-63.0324351788,5.93439078331,5.93676900864,5.93791389465,5.93817090988,6.05852890015,8.32537293434,8.33824086189,8.34143996239,-59.0999140739,-59.0740652084
unit.000110,Euclidean_dist_16385_114689,N/A,-20.8001990318,-20.8001990318,47.944947958,47.9468348026,47.9479899406,47.9482419491,47.9618198872,49.1821608543,49.1881048679,49.1914207935,-17.4042401314,-17.3781189919
unit.000111,Euclidean_dist_16385_122881,N/A,19.897400856,19.897400856,89.3326950073,89.3361949921,89.33751297,89.3377988338,89.3393218517,90.6344959736,90.6360747814,90.6407949924,23.1241128445,23.1500859261
unit.000112,Euclidean_dist_16385_131073,N/A,64.4732189178,64.4732189178,133.943240881,133.945858955,133.950013876,133.950352907,133.951750994,135.251197815,135.252729893,135.256467819,67.8267478943,67.8529109955
unit.000113,Euclidean_dist_16385_139265,N/A,108.848609924,108.848609924,178.331525803,178.33471489,178.336120844,178.336424828,178.33788085,179.566323996,179.567857981,179.57259798,113.063814878,113.091198921
unit.000114,Euclidean_dist_16385_147457,N/A,255.504194975,255.504194975,324.653329849,324.655836821,324.656966925,324.657227993,324.6704638,325.985261917,325.991034985,325.994722843,259.176208973,259.203705788
unit.000115,Euclidean_dist_16385_155649,N/A,263.257324934,263.257324934,332.454960823,332.456873894,332.457995892,332.45826292,332.4720788,333.733822823,333.739496946,333.742874861,265.978334904,266.005272865
unit.000116,Euclidean_dist_16385_163841,N/A,272.441605806,272.441605806,341.577555895,341.58048296,341.585088015,341.591208935,341.592579842,342.889627934,342.891171932,342.895870924,275.900038958,275.928335905
unit.000117,Euclidean_dist_16385_172033,N/A,295.890914917,295.890914917,365.139078856,365.14270997,365.14408493,365.144382954,365.145815849,366.537714958,366.539359808,366.545326948,299.29566288,299.324353933
unit.000118,Euclidean_dist_16385_180225,N/A,34.9599130154,34.9599130154,104.34690094,104.34939599,104.350775957,104.351091862,104.352542877,105.642404795,105.644068956,105.648914814,38.2010369301,38.2273418903
unit.000119,Euclidean_dist_16385_188417,N/A,30.8125488758,30.8125488758,100.300586939,100.303695917,100.305243015,100.305524826,100.307101011,101.613776922,101.615389824,101.61971283,34.3852398396,34.4113907814
unit.000120,Euclidean_dist_16385_196609,N/A,39.8690898418,39.8690898418,109.341048002,109.34363699,109.345156908,109.345445871,109.347034931,110.677740812,110.679347992,110.683673859,42.8736379147,42.8998248577
unit.000121,Euclidean_dist_16385_204801,N/A,48.5251829624,48.5251829624,118.043608904,118.046756983,118.048196793,118.048483849,118.049910784,119.438740969,119.440383911,119.445361853,51.1542317867,51.1803269386
unit.000122,Euclidean_dist_16385_212993,N/A,57.5680987835,57.5680987835,127.038817883,127.041579008,127.042913914,127.043208838,127.044909,128.401810884,128.403791904,128.407676935,61.1340739727,61.160517931
unit.000123,Euclidean_dist_16385_221185,N/A,66.8986938,66.8986938,136.492901802,136.497799873,136.499282837,136.499572992,136.501190901,137.768987894,137.770604849,137.774737835,70.1738638878,70.2006268501
unit.000124,Euclidean_dist_16385_229377,N/A,72.9502708912,72.9502708912,142.392262936,142.395025015,142.396449804,142.396734953,142.39833498,143.715174913,143.716740847,143.721048832,76.2038519382,76.2316598892
unit.000125,Euclidean_dist_16385_237569,N/A,260.525383949,260.525383949,329.725500822,329.727468967,329.728602886,329.728856802,329.742794991,331.015251875,331.021438837,331.024757862,263.767540932,263.79427886
unit.000126,Euclidean_dist_16385_245761,N/A,262.557000875,262.557000875,331.696072817,331.699676991,331.701080799,331.701365948,331.702906847,333.028984785,333.030663013,333.035358906,265.859363794,265.886771917
unit.000127,Euclidean_dist_16385_253953,N/A,263.240200996,263.240200996,332.451050997,332.453896999,332.455288887,332.455605984,332.457019806,333.733039856,333.734450817,333.73878479,265.963948965,265.990954876
unit.000128,Euclidean_dist_24577_1,N/A,264.688681841,264.688681841,333.813229799,333.815379858,333.816435814,333.816681862,333.830787897,335.142617941,335.149218798,335.153031826,268.135582924,268.162764788
unit.000129,Euclidean_dist_24577_8193,N/A,266.063361883,266.063361883,335.328161001,335.330665827,335.331791878,335.33204484,335.345467806,336.651507854,336.658665895,336.662911892,269.267287016,269.294561863
unit.000130,Euclidean_dist_24577_16385,N/A,128.022641897,128.022641897,196.995191813,196.997812986,196.999230862,196.99949193,197.000838995,198.396715879,198.398160934,198.402074814,131.310306787,131.337085962
unit.000131,Euclidean_dist_24577_24577,N/A,137.317618847,137.317618847,206.341642857,206.344409943,206.345785856,206.346094847,206.347581863,207.765292883,207.76730895,207.771847963,141.41690588,141.444608927
unit.000132,Euclidean_dist_24577_32769,N/A,146.281332016,146.281332016,215.282648802,215.285599947,215.287003994,215.287294865,215.288862944,216.626197815,216.627750874,216.671610832,149.490400791,149.518257856
unit.000133,Euclidean_dist_24577_40961,N/A,156.136830807,156.136830807,225.118515968,225.121217966,225.122589827,225.122882843,225.124555826,226.390343904,226.391918898,226.396456003,159.460682869,159.48750782
unit.000134,Euclidean_dist_24577_49153,N/A,163.481185913,163.481185913,232.637372971,232.639717817,232.640965939,232.641266823,232.642700911,233.939721823,233.94113493,233.945358992,166.511892796,166.538172007
unit.000135,Euclidean_dist_24577_57345,N/A,171.211819887,171.211819887,240.201969862,240.205214977,240.206532001,240.206800938,240.210402966,241.49345088,241.494895935,241.499825954,174.484107018,174.511204004
unit.000136,Euclidean_dist_24577_65537,N/A,177.793493986,177.793493986,246.819850922,246.823154926,246.824631929,246.824919939,246.826429844,248.138863802,248.140458822,248.147177935,181.122864962,181.149333
unit.000137,Euclidean_dist_24577_73729,N/A,94.0150239468,94.0150239468,163.38815999,163.391000986,163.392337799,163.392623901,163.394010782,164.663533926,164.665026903,164.668958902,97.3356318474,97.3621850014
unit.000138,Euclidean_dist_24577_81921,N/A,280.205644846,280.205644846,349.345463991,349.347649813,349.348797798,349.349056005,349.363474846,350.639858007,350.641423941,350.645417929,283.707556963,283.735953808
unit.000139,Euclidean_dist_24577_90113,N/A,280.893764973,280.893764973,350.113338947,350.115799904,350.116918802,350.117178917,350.130461931,351.44639492,351.447640896,351.451797962,283.760897875,283.788669825
unit.000140,Euclidean_dist_24577_98305,N/A,206.438205957,206.438205957,275.424432993,275.435130835,275.436648846,275.436930895,275.438448906,276.738437891,276.740060806,276.744781017,209.06592989,209.092700005
unit.000141,Euclidean_dist_24577_106497,N/A,215.854156017,215.854156017,284.813477993,284.816268921,284.817736864,284.818058014,284.81948781,286.107123852,286.10854578,286.112737894,218.999595881,219.027717829
unit.000142,Euclidean_dist_24577_114689,N/A,223.280247927,223.280247927,292.267621994,292.270215988,292.271498919,292.271778822,292.273157835,293.658121824,293.659508944,293.663134813,226.781466007,226.809950829
unit.000143,Euclidean_dist_24577_122881,N/A,235.15058589,235.15058589,304.057588816,304.060535908,304.061895847,304.062194824,304.063606977,305.440333843,305.441799879,305.446938992,238.231583834,238.261703968
unit.000144,Euclidean_dist_24577_131073,N/A,27.6210370064,27.6210370064,97.1442248821,97.1470379829,97.1485998631,97.1489019394,97.1504499912,98.49147892,98.4930570126,98.4973919392,31.0391199589,31.0700399876
unit.000145,Euclidean_dist_24577_139265,N/A,250.712065935,250.712065935,319.81337285,319.815766811,319.817045927,319.817335844,319.830820799,321.151194811,321.157267809,321.160676003,253.647013903,253.673897982
unit.000146,Euclidean_dist_24577_147457,N/A,259.812917948,259.812917948,328.963474989,328.966336012,328.96770978,328.968011856,328.969449997,330.310187817,330.311800003,330.320719957,263.581983805,263.609470844
unit.000147,Euclidean_dist_24577_155649,N/A,268.255878925,268.255878925,337.43799901,337.441594839,337.443075895,337.443372965,337.445540905,338.764053822,338.765637875,338.77006793,271.474428892,271.501715899
unit.000148,Euclidean_dist_24577_163841,N/A,294.327003956,294.327003956,363.626139879,363.629558802,363.631162882,363.631561995,363.633078814,364.92758894,364.929144859,364.933378935,298.153177977,298.183171988
unit.000149,Euclidean_dist_24577_172033,N/A,178.480654001,178.480654001,247.570793867,247.573825836,247.575215816,247.575518847,247.577166796,248.944458008,248.946139812,248.951034784,182.20179987,182.228873968
unit.000150,Euclidean_dist_24577_180225,N/A,254.109977961,254.109977961,323.283356905,323.286184788,323.28754878,323.28785181,323.289271832,324.675588846,324.67837882,324.686105967,258.041503906,258.069633007
unit.000151,Euclidean_dist_24577_188417,N/A,195.954169989,195.954169989,264.974737883,264.977680922,264.979058981,264.979362965,264.980839968,266.264640808,266.266140938,266.270689011,199.034520864,199.061087847
unit.000152,Euclidean_dist_24577_196609,N/A,254.791970015,254.791970015,324.0432868,324.046502829,324.047863007,324.048184872,324.049597979,325.380813837,325.382548809,325.387463808,258.068514824,258.097001791
unit.000153,Euclidean_dist_24577_204801,N/A,256.207379818,256.207379818,325.416126013,325.418353796,325.419641018,325.419889927,325.433995962,326.689147949,326.699243784,326.702522993,260.257947922,260.285293818
unit.000154,Euclidean_dist_24577_212993,N/A,257.571223974,257.571223974,326.788290977,326.790241003,326.791363955,326.79162693,326.806849003,328.097566843,328.104406834,328.1083529,261.39077282,261.418977976
unit.000155,Euclidean_dist_24577_221185,N/A,258.915367842,258.915367842,328.151698828,328.15482378,328.156188965,328.156471014,328.157907963,329.505194902,329.506706953,329.511521816,262.500353813,262.528445005
unit.000156,Euclidean_dist_24577_229377,N/A,47.7892148495,47.7892148495,117.294456005,117.297686815,117.299071789,117.299353838,117.300998926,118.633806944,118.635476828,118.641006947,51.1031639576,51.1292119026
unit.000157,Euclidean_dist_24577_237569,N/A,92.2884948254,92.2884948254,161.74039793,161.74610281,161.749490976,161.749786854,161.751143932,163.051240921,163.052711964,163.056203842,96.2040917873,96.230481863
unit.000158,Euclidean_dist_24577_245761,N/A,136.580065966,136.580065966,205.88695693,205.890357018,205.89180398,205.892114878,205.893835783,207.161654949,207.163257837,207.169698954,140.336932898,140.364044905
unit.000159,Euclidean_dist_24577_253953,N/A,177.546141863,177.546141863,246.520051956,246.522922993,246.524291992,246.524606943,246.526067972,247.836462975,247.838064909,247.843472958,181.121465921,181.148320913
unit.000160,Euclidean_dist_32769_1,N/A,215.547880888,215.547880888,284.512531996,284.515286922,284.516609907,284.516896009,284.518369913,285.905466795,285.906915903,285.911508799,218.999419928,219.027288914
unit.000161,Euclidean_dist_32769_8193,N/A,266.748677015,266.748677015,336.079909801,336.083098888,336.084287882,336.084561825,336.085968018,337.455937862,337.457840919,337.462306976,270.337344885,270.364542961
unit.000162,Euclidean_dist_32769_16385,N/A,268.940765858,268.940765858,338.196985006,338.200122833,338.201468945,338.201768875,338.203295946,339.468874931,339.470601797,339.474866867,272.55426383,272.581510782
unit.000163,Euclidean_dist_32769_24577,N/A,270.311917782,270.311917782,339.461865902,339.464416981,339.465811014,339.466137886,339.467865944,340.776995897,340.778512001,340.7830019,273.687222958,273.715602875
unit.000164,Euclidean_dist_32769_32769,N/A,271.752246857,271.752246857,340.974206924,340.977643013,340.978938818,340.979249001,340.980676889,342.285493851,342.287078857,342.292765856,274.819608927,274.847044945
unit.000165,Euclidean_dist_32769_40961,N/A,159.354627848,159.354627848,228.422909975,228.425617933,228.426958799,228.427265882,228.428739786,229.711760998,229.713220835,229.717369795,162.809588909,162.836508989
unit.000166,Euclidean_dist_32769_49153,N/A,166.558291912,166.558291912,235.491065979,235.493750811,235.495081902,235.495369911,235.496769905,236.760095835,236.761612892,236.766676903,170.016814947,170.04309082
unit.000167,Euclidean_dist_32769_57345,N/A,174.841551781,174.841551781,243.959667921,243.963948011,243.965344906,243.965638876,243.967276812,245.319802999,245.32129693,245.336766958,177.834076881,177.860724926
unit.000168,Euclidean_dist_32769_65537,N/A,180.328447819,180.328447819,249.275180817,249.278201818,249.279577971,249.279860973,249.28123188,250.555813789,250.557300806,250.562124968,183.383835793,183.410795927
unit.000169,Euclidean_dist_32769_73729,N/A,187.852197886,187.852197886,256.80192399,256.805167913,256.806460857,256.806729794,256.808154821,258.107097864,258.108736992,258.113114834,191.098225832,191.125095844
unit.000170,Euclidean_dist_32769_81921,N/A,142.126375914,142.126375914,211.062606812,211.0656569,211.066957951,211.067251921,211.068653822,212.398277998,212.399996996,212.40504384,145.898198843,145.924868822
unit.000171,Euclidean_dist_32769_90113,N/A,-12.4181621075,-12.4181621075,56.2614548206,56.263920784,56.2652659416,56.2655608654,56.2672009468,57.6311438084,57.6327269077,57.638163805,-9.52300310135,-9.49694013596
