CU,Name,Scheduling,StagingInput,AgentStagingInputPending,AgentStagingInput,AllocatingPending,Allocating,ExecutingPending,Executing,AgentStagingOutputPending,AgentStagingOutput,PendingOutputStaging,StagingOutput,Done
unit.000032,Euclidean_dist_1_1,N/A,60.9885070324,60.9885070324,130.449454069,130.452323914,130.453607082,130.453932047,130.455199003,131.806171894,131.807904959,131.812237978,64.3109030724,64.3373479843
unit.000033,Euclidean_dist_1_8193,N/A,-6.47688293457,-6.47688293457,62.9606211185,62.9627239704,62.9640901089,62.9644520283,62.9657769203,64.2725429535,64.2742080688,64.2779049873,-2.47062397003,-2.44372797012
unit.000034,Euclidean_dist_1_16385,N/A,-4.4319870472,-4.4319870472,65.063065052,65.0661520958,65.0675580502,65.067980051,65.0698270798,66.3873651028,66.388906002,66.3928101063,-0.261069059372,-0.234755992889
unit.000035,Euclidean_dist_1_24577,N/A,-5.45438504219,-5.45438504219,64.0128269196,64.0155179501,64.0167939663,64.0171129704,64.0183620453,65.3806700706,65.3824748993,65.386038065,-1.39020109177,-1.36355209351
unit.000036,Euclidean_dist_1_32769,N/A,-3.74759292603,-3.74759292603,65.6691889763,65.6716990471,65.6730051041,65.6733410358,65.6746621132,66.9919860363,66.9935889244,66.9979350567,-0.209656953812,-0.183309078217
unit.000037,Euclidean_dist_1_40961,N/A,-2.38290905952,-2.38290905952,67.076841116,67.0803101063,67.0817329884,67.0820589066,67.0833981037,68.400949955,68.4025011063,68.4059460163,0.9240899086,0.950419902802
unit.000038,Euclidean_dist_1_49153,N/A,-1.01600408554,-1.01600408554,68.4328598976,68.436383009,68.4378120899,68.4381968975,68.4396219254,69.7098379135,69.7113289833,69.715734005,2.05453205109,2.08102798462
unit.000039,Euclidean_dist_1_57345,N/A,0.0414080619812,0.0414080619812,69.4878489971,69.4897649288,69.4910349846,69.4914069176,69.4928119183,70.8172039986,70.8187201023,70.8221700191,3.1372449398,3.16435599327
unit.000040,Euclidean_dist_1_65537,N/A,1.75502610207,1.75502610207,71.2983090878,71.3020460606,71.3033540249,71.3036980629,71.3050570488,72.6290690899,72.6306240559,72.634125948,5.54981803894,5.57725000381
unit.000041,Euclidean_dist_1_73729,N/A,3.50293803215,3.50293803215,72.9871840477,72.9898750782,72.9912810326,72.9916470051,72.9930939674,74.2395598888,74.241161108,74.2456629276,6.68180704117,6.70839190483
unit.000042,Euclidean_dist_1_81921,N/A,5.05880308151,5.05880308151,74.5435569286,74.5462260246,74.5475809574,74.5479140282,74.5492720604,75.8501629829,75.8519659042,75.8557360172,8.84061598778,8.8673350811
unit.000043,Euclidean_dist_1_90113,N/A,6.43313694,6.43313694,75.8926589489,75.8954839706,75.8968000412,75.8971281052,75.898360014,77.1587519646,77.1602270603,77.1637899876,9.97199988365,9.99987196922
unit.000044,Euclidean_dist_1_98305,N/A,7.80814003944,7.80814003944,77.2380259037,77.2403829098,77.2416920662,77.242016077,77.2433590889,78.5677759647,78.5693531036,78.5732989311,11.1053760052,11.1322240829
unit.000045,Euclidean_dist_1_106497,N/A,8.5116109848,8.5116109848,77.9849159718,77.9876749516,77.988984108,77.9893140793,77.9906139374,79.272372961,79.2740039825,79.277367115,12.1925039291,12.2194859982
unit.000046,Euclidean_dist_1_114689,N/A,9.87948799133,9.87948799133,79.335050106,79.3376529217,79.3389930725,79.3393619061,79.3408250809,80.6814808846,80.6830310822,80.6870920658,13.3256518841,13.3516430855
unit.000047,Euclidean_dist_1_122881,N/A,10.8648490906,10.8648490906,80.3815660477,80.3839819431,80.3853719234,80.3857131004,80.3870410919,81.6877319813,81.6893730164,81.6940369606,14.4558188915,14.4825749397
unit.000048,Euclidean_dist_1_131073,N/A,12.2761120796,12.2761120796,81.7356030941,81.7609670162,81.7623510361,81.7626860142,81.7640008926,83.0964128971,83.0979480743,83.1013159752,15.8470261097,15.8783910275
unit.000049,Euclidean_dist_1_139265,N/A,14.0220210552,14.0220210552,83.5446898937,83.5478489399,83.5492150784,83.5495579243,83.5509679317,84.9096770287,84.9112620354,84.9152801037,17.1389141083,17.1655490398
unit.000050,Euclidean_dist_1_147457,N/A,15.8796019554,15.8796019554,85.3428730965,85.3456799984,85.3469789028,85.3473169804,85.3486669064,86.6206240654,86.6220479012,86.6261370182,19.4525749683,19.4787740707
unit.000051,Euclidean_dist_1_155649,N/A,17.247013092,17.247013092,86.7340769768,86.9368619919,86.9387030602,86.9391729832,86.9407429695,88.2309770584,88.2326889038,88.2364220619,20.6784639359,20.7050609589
