CU,Name,Scheduling,StagingInput,AgentStagingInputPending,AgentStagingInput,AllocatingPending,Allocating,ExecutingPending,Executing,AgentStagingOutputPending,AgentStagingOutput,PendingOutputStaging,StagingOutput,Done
unit.000061,Euclidean_dist_1_118785,N/A,178.837151051,178.837151051,103.246648073,103.249938011,103.251425028,103.251774073,103.253314972,103.971657038,103.973109007,103.976927042,181.737511873,181.763695955
unit.000062,Euclidean_dist_1_122881,N/A,180.051414013,180.051414013,104.447575092,104.450464964,104.45181489,104.452208042,104.453608036,105.178534985,105.179918051,105.184024096,182.820398092,182.846464872
unit.000063,Euclidean_dist_1_126977,N/A,181.090247869,181.090247869,105.492242098,105.494709969,105.496155024,105.496532917,105.49801898,106.18401289,106.185345888,106.189152002,183.947259903,183.973336935
unit.000064,Euclidean_dist_4097_1,N/A,182.109661102,182.109661102,106.439760923,106.443063021,106.444864035,106.445300102,106.446932077,107.089593887,107.091156006,107.095025063,184.000604868,184.026316881
unit.000065,Euclidean_dist_4097_4097,N/A,327.273686886,327.273686886,251.698167086,251.700720072,251.702080965,251.70239687,251.703701973,252.382441998,252.384047985,252.389343977,330.02142787,330.050168037
unit.000066,Euclidean_dist_4097_8193,N/A,184.512634993,184.512634993,108.845067978,108.848131895,108.84965992,108.850015879,108.851428986,109.604582071,109.60600996,109.609652042,187.286603928,187.313055038
unit.000067,Euclidean_dist_4097_12289,N/A,186.283602953,186.283602953,110.65307188,110.656280994,110.657731056,110.658067942,110.659471035,111.31445694,111.315912962,111.319616079,189.38676405,189.413657904
unit.000068,Euclidean_dist_4097_16385,N/A,187.243527889,187.243527889,111.707125902,111.710268974,111.711752892,111.712127924,111.713510036,112.422127962,112.423630953,112.427124977,190.517296076,190.54380393
unit.000069,Euclidean_dist_4097_20481,N/A,193.498215914,193.498215914,117.887125969,117.890117884,117.891530037,117.891882896,117.893208981,118.558012962,118.564069986,118.567374945,196.117660046,196.14376092
unit.000070,Euclidean_dist_4097_24577,N/A,196.265160084,196.265160084,120.721277952,120.724011898,120.725543976,120.725930929,120.727385998,121.374870062,121.376339912,121.380007029,198.587698936,198.613622904
unit.000071,Euclidean_dist_4097_28673,N/A,195.575744867,195.575744867,119.975399017,119.978199005,119.979744911,119.980043888,119.981272936,120.971687078,120.973253012,120.977235079,198.485331059,198.511955976
unit.000072,Euclidean_dist_4097_32769,N/A,368.698956013,368.698956013,293.0613029,293.063843012,293.065062046,293.065336943,293.423523903,294.71626997,294.72239089,294.725845098,372.282010078,372.308655977
unit.000073,Euclidean_dist_4097_36865,N/A,397.543202877,397.543202877,321.806853056,321.809264898,321.810457945,321.810869932,321.824979067,322.46269989,322.463852882,322.467750072,400.171191931,400.199907064
unit.000074,Euclidean_dist_4097_40961,N/A,198.786840916,198.786840916,123.263969898,123.267250061,123.268799067,123.269144058,123.270617962,123.990217924,123.991719007,123.995740891,202.035926104,202.062454939
unit.000075,Euclidean_dist_4097_45057,N/A,414.760721922,414.760721922,339.043179989,339.045856953,339.047206879,339.047484875,339.061719894,339.758919001,339.764816046,339.768321037,417.023966074,417.052706003
unit.000076,Euclidean_dist_4097_49153,N/A,201.069746971,201.069746971,125.50920105,125.512151003,125.513578892,125.513889074,125.51515007,126.203228951,126.208688974,126.211772919,204.396614075,204.422875881
unit.000077,Euclidean_dist_4097_53249,N/A,202.43957305,202.43957305,127.000861883,127.003571987,127.005213976,127.005582094,127.0069561,127.712176085,127.713661909,127.717314005,205.527031898,205.553118944
unit.000078,Euclidean_dist_4097_57345,N/A,203.69114399,203.69114399,128.050510883,128.053184032,128.054883003,128.055284977,128.056674957,128.718179941,128.719693899,128.723635912,206.641381025,206.667680979
unit.000079,Euclidean_dist_4097_61441,N/A,223.474505901,223.474505901,147.843992949,147.846613884,147.848222017,147.848655939,147.850255013,148.538194895,148.53965807,148.543464899,225.580569029,225.60679388
unit.000080,Euclidean_dist_4097_65537,N/A,98.1035499573,98.1035499573,22.4553570747,22.4580099583,22.4595968723,22.4599919319,22.461616993,23.1975610256,23.1987769604,23.2026669979,100.974884033,101.000627041
unit.000081,Euclidean_dist_4097_69633,N/A,107.937594891,107.937594891,32.2378978729,32.2407710552,32.2419559956,32.2423028946,32.2552309036,32.9505999088,32.952064991,32.9577469826,110.983968973,111.010343075
unit.000082,Euclidean_dist_4097_73729,N/A,118.307090998,118.307090998,42.7830579281,42.7863819599,42.7876620293,42.7879769802,42.7893009186,43.5132288933,43.5148470402,43.5189878941,122.006367922,122.033385992
unit.000083,Euclidean_dist_4097_77825,N/A,209.402160883,209.402160883,133.879429102,133.882603884,133.883890867,133.884269953,133.885513067,134.654804945,134.656409025,134.660464048,212.210748911,212.237072945
unit.000084,Euclidean_dist_4097_81921,N/A,135.265146017,135.265146017,59.6524209976,59.6555919647,59.6569368839,59.6573209763,59.6585390568,60.4112548828,60.4127590656,60.4173738956,138.706217051,138.733483076
unit.000085,Euclidean_dist_4097_86017,N/A,142.865812063,142.865812063,67.1411828995,67.1433808804,67.1445329189,67.1448740959,67.1592359543,67.8563680649,67.8628308773,67.8660628796,145.903816938,145.929732084
unit.000086,Euclidean_dist_4097_90113,N/A,215.464864969,215.464864969,139.913337946,139.916177988,139.917638063,139.917999029,139.91940999,140.590961933,140.592447996,140.596740961,218.819098949,218.846137047
unit.000087,Euclidean_dist_4097_94209,N/A,168.029606104,168.029606104,92.4698300362,92.4727120399,92.4741089344,92.4745030403,92.4758679867,93.2073118687,93.2087988853,93.2128288746,170.64447999,170.671149015
unit.000088,Euclidean_dist_4097_98305,N/A,82.7750110626,82.7750110626,7.13481998444,7.13698196411,7.13833403587,7.13869810104,7.15116405487,7.81531000137,7.82035398483,7.82353997231,85.9799571037,86.0057499409
unit.000089,Euclidean_dist_4097_102401,N/A,194.675893068,194.675893068,119.081772089,119.084615946,119.085948944,119.086261988,119.087552071,119.7648139,119.765991926,119.769941092,197.301618099,197.328525066
unit.000090,Euclidean_dist_4097_106497,N/A,96.7864999771,96.7864999771,21.11373806,21.1166279316,21.117743969,21.1180300713,21.1315720081,21.7900218964,21.7954659462,21.7986829281,99.8912580013,99.9172348976
unit.000091,Euclidean_dist_4097_110593,N/A,82.0837759972,82.0837759972,6.53009986877,6.53258299828,6.53394293785,6.53429794312,6.53579497337,7.51209592819,7.51361608505,7.51850390434,84.8865129948,84.9129769802
unit.000092,Euclidean_dist_4097_114689,N/A,85.5357689857,85.5357689857,9.97599887848,9.97916007042,9.98053097725,9.98083806038,9.98227787018,10.7300789356,10.7315559387,10.7359719276,88.2830939293,88.3089768887
unit.000093,Euclidean_dist_4097_118785,N/A,88.2786278725,88.2786278725,12.6759810448,12.6779460907,12.678935051,12.6792070866,12.6926879883,14.3488008976,14.350358963,14.3541829586,91.7751290798,91.9036910534
unit.000094,Euclidean_dist_4097_122881,N/A,88.9907069206,88.9907069206,14.1748840809,14.1770908833,14.1782660484,14.1785459518,14.1930289268,14.9530029297,14.9542589188,14.9581730366,91.9818739891,92.0103609562
unit.000095,Euclidean_dist_4097_126977,N/A,91.154227972,91.154227972,15.7244260311,15.7270350456,15.7282669544,15.7285978794,15.742472887,16.4607639313,16.4665710926,16.4702420235,94.2439730167,94.2699289322
unit.000096,Euclidean_dist_8193_1,N/A,93.3091878891,93.3091878891,17.6654160023,17.6679110527,17.6694860458,17.669921875,17.6714029312,18.3706588745,18.3721649647,18.3762910366,96.5060870647,96.5319890976
unit.000097,Euclidean_dist_8193_4097,N/A,94.6796710491,94.6796710491,19.0141780376,19.0169210434,19.0184929371,19.0189321041,19.0205490589,19.6778659821,19.6792290211,19.6831109524,97.6362929344,97.6624350548
unit.000098,Euclidean_dist_8193_8193,N/A,95.3727579117,95.3727579117,19.7665719986,19.7687189579,19.7698988914,19.7702338696,19.7843830585,20.4827649593,20.4885149002,20.4920649529,98.7620708942,98.7876560688
unit.000099,Euclidean_dist_8193_12289,N/A,96.7340230942,96.7340230942,21.109817028,21.1126039028,21.1139910221,21.1143529415,21.1159238815,21.7892949581,21.7906079292,21.7945399284,99.8449480534,99.8709959984
unit.000100,Euclidean_dist_8193_16385,N/A,97.4720909595,97.4720909595,21.8626310825,21.8652648926,21.8664879799,21.8668210506,21.880409956,22.6951670647,22.6967539787,22.7038729191,100.969835997,100.995603085
unit.000101,Euclidean_dist_8193_20481,N/A,181.772275925,181.772275925,106.139126062,106.141664028,106.143042088,106.143440008,106.145057917,106.888068914,106.889672995,106.894371033,183.998138905,184.023820877
unit.000102,Euclidean_dist_8193_24577,N/A,189.957777023,189.957777023,114.394290924,114.399432898,114.400845051,114.401217937,114.402765036,115.137665987,115.138881922,115.143141031,192.779139042,192.805389881
unit.000103,Euclidean_dist_8193_28673,N/A,102.295335054,102.295335054,26.6904881001,26.6932249069,26.6944389343,26.6947879791,26.696254015,27.6223220825,27.6237928867,27.6285688877,104.409111023,104.434721947
unit.000104,Euclidean_dist_8193_32769,N/A,103.566461086,103.566461086,28.0394599438,28.0420329571,28.0434110165,28.0437300205,28.0450110435,28.8292529583,28.8305699825,28.833920002,106.56546402,106.591289997
unit.000105,Euclidean_dist_8193_36865,N/A,216.445333958,216.445333958,140.808892012,140.811424971,140.812994003,140.813354015,140.814776897,141.496516943,141.501745939,141.505400896,218.896883011,218.923228979
unit.000106,Euclidean_dist_8193_40961,N/A,114.860210896,114.860210896,39.3464779854,39.3494420052,39.3509960175,39.3514690399,39.3530869484,40.09136796,40.0928270817,40.096777916,117.626035929,117.651885033
unit.000107,Euclidean_dist_8193_45057,N/A,158.846759081,158.846759081,83.2096090317,83.2131149769,83.2145879269,83.2149529457,83.2164130211,83.9499280453,83.9512279034,83.9564800262,161.579005957,161.605361938
unit.000108,Euclidean_dist_8193_49153,N/A,243.180824041,243.180824041,167.540854931,167.543610096,167.545075893,167.545434952,167.546882868,168.25374794,168.255290985,168.259485006,245.713700056,245.739808083
unit.000109,Euclidean_dist_8193_53249,N/A,240.255037069,240.255037069,164.643599987,164.646728992,164.64805007,164.648376942,164.649534941,165.337147951,165.338393927,165.342108011,242.425551891,242.451867104
unit.000110,Euclidean_dist_8193_57345,N/A,259.902653933,259.902653933,184.461123943,184.464178085,184.465597868,184.465879917,184.467138052,185.159535885,185.160741091,185.164129972,262.560345888,262.586659908
unit.000111,Euclidean_dist_8193_61441,N/A,116.941531897,116.941531897,41.2859978676,41.2888419628,41.2903060913,41.2906939983,41.2921478748,42.0035538673,42.0050959587,42.009469986,119.847995043,119.873883963
unit.000112,Euclidean_dist_8193_65537,N/A,276.191948891,276.191948891,200.604547024,200.606852055,200.608217001,200.608531952,200.609854937,201.360123873,201.361630917,201.36638093,279.339410067,279.365935087
unit.000113,Euclidean_dist_8193_69633,N/A,119.022589922,119.022589922,43.3805229664,43.3832418919,43.3846259117,43.3849918842,43.3865249157,44.1168460846,44.1184999943,44.1225628853,122.058321953,122.083914042
unit.000114,Euclidean_dist_8193_73729,N/A,119.815583944,119.815583944,44.1334068775,44.1358249187,44.1371490955,44.1374828815,44.150124073,44.8217270374,44.8277568817,44.8309969902,122.148283005,122.174218893
unit.000115,Euclidean_dist_8193_77825,N/A,303.111711025,303.111711025,227.423700094,227.426058054,227.427541018,227.427887917,227.429280996,228.119754076,228.12126708,228.124875069,305.996999025,306.023575068
unit.000116,Euclidean_dist_8193_81921,N/A,122.615292072,122.615292072,47.0230059624,47.0254290104,47.0266990662,47.0270528793,47.0418798923,47.7379660606,47.744066,47.7473669052,125.437064886,125.463567019
unit.000117,Euclidean_dist_8193_86017,N/A,217.136810064,217.136810064,141.555912018,141.558603048,141.559947968,141.560271978,141.56159687,142.301040888,142.302517891,142.307036877,219.976027012,220.002547026
unit.000118,Euclidean_dist_8193_90113,N/A,328.286797047,328.286797047,252.598435879,252.603704929,252.605228901,252.605603933,252.607064009,253.289489031,253.291184902,253.295357943,330.108666897,330.135545015
unit.000119,Euclidean_dist_8193_94209,N/A,384.87834692,384.87834692,309.150717974,309.153383017,309.154736042,309.155024052,309.168185949,309.896965981,309.902975082,309.906257868,386.854892969,386.883457899
unit.000120,Euclidean_dist_8193_98305,N/A,270.036474943,270.036474943,194.396171093,194.39874506,194.400211096,194.400558949,194.402019024,195.123888016,195.12500596,195.128663063,272.732239962,272.758670092
unit.000121,Euclidean_dist_8193_102401,N/A,327.604330063,327.604330063,251.997673988,252.001121998,252.002497911,252.002824068,252.004154921,252.684961081,252.686470032,252.689986944,330.056890011,330.08368206
unit.000122,Euclidean_dist_8193_106497,N/A,306.929063082,306.929063082,231.324431896,231.327317953,231.328799009,231.32918787,231.330615044,232.043853998,232.045355082,232.053329945,309.429724932,309.459728003
unit.000123,Euclidean_dist_8193_110593,N/A,349.667093039,349.667093039,274.00611496,274.009267092,274.010878086,274.011235952,274.012769938,274.912512064,274.914062977,274.917984009,352.30795908,352.337902069
unit.000124,Euclidean_dist_8193_114689,N/A,388.37312603,388.37312603,312.766508102,312.768629074,312.769542933,312.769819975,312.783477068,313.515721083,313.522248983,313.525433064,391.239295006,391.26838398
unit.000125,Euclidean_dist_8193_118785,N/A,430.267350912,430.267350912,354.654532909,354.657432079,354.661349058,354.661629915,354.676625967,355.349958897,355.355329037,355.35827899,433.962914944,433.99148488
unit.000126,Euclidean_dist_8193_122881,N/A,242.233350992,242.233350992,166.639966011,166.642432928,166.643919945,166.644270897,166.64565897,167.34790206,167.349389076,167.353175879,244.606947899,244.63323307
unit.000127,Euclidean_dist_8193_126977,N/A,159.698354006,159.698354006,83.9597079754,83.962667942,83.9638330936,83.9641990662,83.9772999287,84.9558739662,84.9574389458,84.9653310776,162.660939932,162.689502954
unit.000128,Euclidean_dist_12289_1,N/A,198.105418921,198.105418921,122.517447948,122.520802021,122.522089005,122.522412062,122.523675919,123.185474873,123.186892033,123.1908319,200.905304909,200.931721926
unit.000129,Euclidean_dist_12289_4097,N/A,241.803024054,241.803024054,166.139661074,166.142275095,166.143725872,166.144095898,166.145451069,166.945756912,166.946940899,166.951092958,244.583380938,244.609682083
unit.000130,Euclidean_dist_12289_8193,N/A,189.71855998,189.71855998,114.09651804,114.099714994,114.101276875,114.101619959,114.102997065,114.835661888,114.837167978,114.841464996,192.733192921,192.759423971
unit.000131,Euclidean_dist_12289_12289,N/A,360.208582878,360.208582878,284.62441802,284.6269629,284.628268957,284.628572941,284.629895926,285.36826396,285.36977005,285.373955011,362.367168903,362.395106077
unit.000132,Euclidean_dist_12289_16385,N/A,190.669154882,190.669154882,115.143258095,115.145792007,115.147260904,115.147587061,115.148814917,115.841469049,115.846585989,115.85007596,193.857681036,193.8840909
unit.000133,Euclidean_dist_12289_20481,N/A,192.12313199,192.12313199,116.540937901,116.543762922,116.545278072,116.545618057,116.546900988,117.248781919,117.250150919,117.254482031,194.987900019,195.014348984
unit.000134,Euclidean_dist_12289_24577,N/A,382.819689035,382.819689035,307.138681889,307.142386913,307.143970013,307.144355059,307.145796061,307.885560989,307.887017012,307.891845942,385.665446043,385.693947077
unit.000135,Euclidean_dist_12289_28673,N/A,391.862832069,391.862832069,316.228003025,316.230973959,316.233242989,316.23939991,316.240696907,316.933300972,316.934760094,316.938992977,394.601505995,394.629263878
unit.000136,Euclidean_dist_12289_32769,N/A,401.728080034,401.728080034,326.127822876,326.130779028,326.1320889,326.132461071,326.1339221,327.08878088,327.090276003,327.094289064,404.612293005,404.641257048
unit.000137,Euclidean_dist_12289_36865,N/A,261.721376896,261.721376896,186.108155012,186.112529039,186.114161968,186.114532948,186.116223097,186.872148037,186.873528004,186.877361059,264.745905876,264.772281885
unit.000138,Euclidean_dist_12289_40961,N/A,304.844170094,304.844170094,229.224960089,229.227683067,229.229156017,229.229528904,229.230900049,229.930487871,229.931947947,229.93584609,307.212929964,307.239473104
unit.000139,Euclidean_dist_12289_45057,N/A,346.827287912,346.827287912,271.134675026,271.137693882,271.138923883,271.139239073,271.152355909,271.896996975,271.901405096,271.904414892,349.015254021,349.042480946
unit.000140,Euclidean_dist_12289_49153,N/A,386.24773407,386.24773407,310.659657001,310.661720991,310.662807941,310.663094044,310.675697088,311.403636932,311.405118942,311.409457922,389.023092031,389.051683903
unit.000141,Euclidean_dist_12289_53249,N/A,428.039715052,428.039715052,352.38468504,352.387831926,352.389220953,352.389554024,352.390877008,353.137955904,353.139435053,353.143981934,431.463645935,431.492932081
unit.000142,Euclidean_dist_12289_57345,N/A,204.377569914,204.377569914,128.797539949,128.800623894,128.802036047,128.802394867,128.803756952,129.522896051,129.524363995,129.528687954,206.692621946,206.719242096
unit.000143,Euclidean_dist_12289_61441,N/A,205.279610872,205.279610872,129.692002058,129.694946051,129.696549892,129.696928978,129.69829607,130.428677082,130.430150032,130.433809996,207.791140079,207.817430973
unit.000144,Euclidean_dist_12289_65537,N/A,207.129276037,207.129276037,131.482388973,131.484909058,131.48645401,131.486839056,131.488240004,132.239311934,132.240913868,132.24476409,209.980189085,210.006690979
unit.000145,Euclidean_dist_12289_69633,N/A,208.029686928,208.029686928,132.382203102,132.385210991,132.386735916,132.38706708,132.388613939,133.246618032,133.248117924,133.252029896,211.080594063,211.106908083
unit.000146,Euclidean_dist_12289_73729,N/A,126.015495062,126.015495062,50.4693748951,50.4722180367,50.4736790657,50.4741270542,50.4756219387,51.1567940712,51.1582899094,51.1621201038,128.734045029,128.760835886
unit.000147,Euclidean_dist_12289_77825,N/A,324.531114101,324.531114101,248.842771053,248.845155954,248.846678972,248.847038031,248.848464012,249.561145067,249.562640905,249.56673193,327.75733304,327.784144878
unit.000148,Euclidean_dist_12289_81921,N/A,366.457042933,366.457042933,290.801857948,290.804709911,290.806292057,290.806565046,290.822570086,291.502480984,291.507956982,291.511333942,369.02956605,369.059006929
unit.000149,Euclidean_dist_12289_86017,N/A,132.92906189,132.92906189,57.2574820518,57.2601699829,57.2616610527,57.2620658875,57.2636430264,57.9971449375,57.998666048,58.0029850006,135.411769867,135.437716007
unit.000150,Euclidean_dist_12289_90113,N/A,344.033875942,344.033875942,268.420645952,268.4230299,268.424187899,268.424460888,268.437192917,269.381228924,269.382812977,269.387042999,346.745181084,346.77304697
unit.000151,Euclidean_dist_12289_94209,N/A,326.920495987,326.920495987,251.248773098,251.252263069,251.253793001,251.254189968,251.255752087,251.979336977,251.981045008,251.984428883,328.973812103,329.002012968
unit.000152,Euclidean_dist_12289_98305,N/A,84.8422238827,84.8422238827,9.22723698616,9.23371100426,9.23512601852,9.23555088043,9.23705291748,9.92539310455,9.92687487602,9.93085503578,88.1761670113,88.2028739452
unit.000153,Euclidean_dist_12289_102401,N/A,83.4672410488,83.4672410488,7.88398790359,7.88633799553,7.88750696182,7.88781404495,7.90128397942,8.61926007271,8.62038397789,8.62580609322,87.0581429005,87.0840449333
unit.000154,Euclidean_dist_12289_106497,N/A,93.3145060539,93.3145060539,17.6692669392,17.6719100475,17.6731820107,17.6735301018,17.6866409779,18.3714520931,18.37718606,18.3803420067,96.5540730953,96.5799589157
unit.000155,Euclidean_dist_12289_110593,N/A,105.852137089,105.852137089,30.1390519142,30.1414880753,30.1427381039,30.1431529522,30.1564319134,30.8396730423,30.8456830978,30.8490710258,108.773678064,108.799726009
unit.000156,Euclidean_dist_12289_114689,N/A,87.5830938816,87.5830938816,11.9236710072,11.926429987,11.9280469418,11.9284980297,11.9303081036,12.6415550709,12.6427950859,12.6469390392,89.5655629635,89.5917270184
unit.000157,Euclidean_dist_12289_118785,N/A,124.673933029,124.673933029,48.9746420383,48.9773240089,48.9785950184,48.9789340496,48.9944410324,49.6482319832,49.6495299339,49.6533439159,126.577178001,126.603412867
unit.000158,Euclidean_dist_12289_122881,N/A,133.741050959,133.741050959,58.1581969261,58.1605138779,58.1617159843,58.1621000767,58.1758229733,58.9015679359,58.903069973,58.9084789753,136.491271019,136.518055916
unit.000159,Euclidean_dist_12289_126977,N/A,142.027883053,142.027883053,66.3875610828,66.3904979229,66.3919858932,66.3923978806,66.3939809799,67.0508470535,67.0523478985,67.0561869144,144.721658945,144.749125957
unit.000160,Euclidean_dist_16385_1,N/A,151.176455975,151.176455975,75.5258860588,75.5285899639,75.5301890373,75.5306150913,75.5322189331,76.3055438995,76.3068900108,76.3111240864,153.742940903,153.770351887
unit.000161,Euclidean_dist_16385_4097,N/A,161.085524082,161.085524082,85.4489159584,85.4519569874,85.4534158707,85.4537808895,85.4551119804,86.1649699211,86.1662518978,86.170372963,163.795790911,163.821732044
unit.000162,Euclidean_dist_16385_8193,N/A,167.102560043,167.102560043,91.4217140675,91.4242939949,91.4257349968,91.4260969162,91.4276199341,92.1007220745,92.1022839546,92.1058599949,169.562058926,169.589736938
unit.000163,Euclidean_dist_16385_12289,N/A,174.369406939,174.369406939,98.7612130642,98.7639858723,98.7653250694,98.7656590939,98.7669520378,99.4447629452,99.4461688995,99.4499840736,177.276391029,177.302542925
unit.000164,Euclidean_dist_16385_16385,N/A,331.487772942,331.487772942,255.907941103,255.910974979,255.915323973,255.915627003,255.916929007,256.611489058,256.612885952,256.647587061,334.454645872,334.48159194
unit.000165,Euclidean_dist_16385_20481,N/A,372.983464956,372.983464956,297.272418976,297.275100946,297.276660919,297.277054071,297.27915287,297.93302393,297.934498072,297.939008951,375.619085073,375.645723104
unit.000166,Euclidean_dist_16385_24577,N/A,411.289378881,411.289378881,335.557487011,335.560096025,335.561392069,335.561723948,335.574611902,336.237562895,336.242897034,336.246183872,414.694346905,414.724965096
unit.000167,Euclidean_dist_16385_28673,N/A,94.6878979206,94.6878979206,19.0182390213,19.0208261013,19.0220050812,19.0223360062,19.0360600948,19.6786170006,19.6839618683,19.6872630119,97.6832919121,97.7092680931
unit.000168,Euclidean_dist_16385_32769,N/A,105.165724993,105.165724993,29.5415649414,29.5445199013,29.5479938984,29.5483460426,29.5600779057,30.23656106,30.2419168949,30.2455410957,107.695277929,107.721194983
