CU,Name,Scheduling,StagingInput,AgentStagingInputPending,AgentStagingInput,AllocatingPending,Allocating,ExecutingPending,Executing,AgentStagingOutputPending,AgentStagingOutput,PendingOutputStaging,StagingOutput,Done
unit.000064,Euclidean_dist_16385_1,N/A,209.850351095,209.850351095,133.915348053,133.918817997,133.920274019,133.920629025,133.923599958,137.553888083,137.55539608,137.559301138,215.187545061,215.213666916
unit.000065,Euclidean_dist_16385_16385,N/A,218.885055065,218.885055065,143.063000917,143.066411972,143.067795038,143.068156004,143.069514036,146.848227024,146.849736929,146.853491068,225.142643929,225.169351101
unit.000066,Euclidean_dist_16385_32769,N/A,226.187593937,226.187593937,150.309390068,150.312508106,150.313867092,150.314221144,150.315645933,154.002450943,154.00406003,154.007724047,231.836712122,231.863353968
unit.000067,Euclidean_dist_16385_49153,N/A,235.569643021,235.569643021,159.757468939,159.760242939,159.761657,159.762006998,159.763405085,163.471054077,163.47251296,163.476163149,241.77288413,241.800112009
unit.000068,Euclidean_dist_16385_65537,N/A,235.050143957,235.050143957,159.302809954,159.306118965,159.307474136,159.307832956,159.309229136,163.067995071,163.069425106,163.073329926,240.693035126,240.719661951
unit.000069,Euclidean_dist_16385_81921,N/A,236.258034945,236.258034945,160.35699892,160.359638929,160.360999107,160.361336946,160.36294508,163.975913048,163.977339983,163.980713129,241.825098991,241.852391958
unit.000070,Euclidean_dist_16385_98305,N/A,237.982366085,237.982366085,162.158390999,162.160797119,162.162265062,162.162621975,162.163933039,165.794537067,165.795902967,165.79958415,244.033941031,244.06142211
unit.000071,Euclidean_dist_16385_114689,N/A,239.034621954,239.034621954,163.213248968,163.216511965,163.217921972,163.21825695,163.219645977,166.90291214,166.904340982,166.908026934,245.167469978,245.196413994
unit.000072,Euclidean_dist_16385_131073,N/A,274.439180136,274.439180136,198.479970932,198.48271203,198.48407197,198.484422922,198.485888004,202.182156086,202.183582067,202.187386036,280.732893944,280.760195971
unit.000073,Euclidean_dist_16385_147457,N/A,282.825982094,282.825982094,206.882967949,206.885719061,206.887077093,206.887428045,206.889189959,210.653315067,210.654766083,210.658466101,288.55073595,288.577669144
unit.000074,Euclidean_dist_16385_163841,N/A,289.521013975,289.521013975,214.291585922,214.29468298,214.296535969,214.297065973,214.298583984,218.013886929,218.019171953,218.022382021,295.518059969,295.546070099
unit.000075,Euclidean_dist_16385_180225,N/A,297.614897966,297.614897966,222.451044083,222.454177141,222.455644131,222.455991983,222.458069086,226.186874151,226.188559055,226.192799091,303.443490982,303.471293926
unit.000076,Euclidean_dist_16385_196609,N/A,305.508548975,305.508548975,230.361761093,230.364418983,230.365772963,230.366121054,230.36749506,234.142843008,234.144230127,234.148020029,311.17108798,311.200204134
unit.000077,Euclidean_dist_16385_212993,N/A,312.512818098,312.512818098,237.298459053,237.301192999,237.302794933,237.303138018,237.304846048,241.097368956,241.098899126,241.102324009,318.907402039,318.936670065
unit.000078,Euclidean_dist_16385_229377,N/A,319.03433013,319.03433013,243.926890135,243.929830074,243.931448936,243.931788921,243.933269024,247.648168087,247.649779081,247.654076099,324.648209095,324.674973011
unit.000079,Euclidean_dist_16385_245761,N/A,326.793442011,326.793442011,251.650979042,251.6536901,251.655103922,251.655458927,251.656997919,255.40963912,255.411195993,255.414947033,332.53186512,332.558758974
unit.000080,Euclidean_dist_16385_262145,N/A,249.763025045,249.763025045,173.868030071,173.870384932,173.871796131,173.872143984,173.873642921,177.588175058,177.589630127,177.592989922,255.20857811,255.235899925
unit.000081,Euclidean_dist_16385_278529,N/A,251.853831053,251.853831053,175.968357086,175.971029043,175.972449064,175.972801924,175.974411964,179.706844091,179.708450079,179.712006092,257.419907093,257.447885036
unit.000082,Euclidean_dist_16385_294913,N/A,348.042518139,348.042518139,272.870290041,272.87301898,272.874433041,272.87479496,272.87611413,276.686176062,276.687684059,276.691295147,354.655591011,354.68292594
unit.000083,Euclidean_dist_16385_311297,N/A,359.702790022,359.702790022,284.477195024,284.479939938,284.481315136,284.481673002,284.482985973,288.182748079,288.184400082,288.188224077,365.821989059,365.849215984
unit.000084,Euclidean_dist_16385_327681,N/A,367.756067038,367.756067038,292.769511938,292.77225709,292.773663044,292.774021149,292.775310993,296.44619894,296.44768405,296.451158047,373.889105082,373.916034937
unit.000085,Euclidean_dist_16385_344065,N/A,376.417201042,376.417201042,301.20403409,301.208006144,301.209422112,301.209788084,301.21114397,304.911517143,304.912922144,304.916867971,382.055777073,382.082677126
unit.000086,Euclidean_dist_16385_360449,N/A,384.367718935,384.367718935,309.103086948,309.105901003,309.107361078,309.10770607,309.109040976,312.775228977,312.776698112,312.781945944,389.856933117,389.884459019
unit.000087,Euclidean_dist_16385_376833,N/A,393.074464083,393.074464083,317.859822035,317.862579107,317.863955975,317.864315987,317.865724087,321.644093037,321.645582914,321.649282932,398.93194294,398.959016085
unit.000088,Euclidean_dist_16385_393217,N/A,402.193089008,402.193089008,326.950531006,326.953283072,326.954659939,326.954996109,326.956355095,330.717085123,330.718737125,330.723238945,407.864766121,407.891670942
unit.000089,Euclidean_dist_16385_409601,N/A,412.807821989,412.807821989,337.102309942,337.105292082,337.106621027,337.106954098,337.108315945,340.898489952,340.900099039,340.90370512,418.902019978,418.928807974
unit.000090,Euclidean_dist_16385_425985,N/A,442.580730915,442.580730915,366.888567924,366.891628027,366.893037081,366.893382072,366.894793987,370.67354393,370.674998045,370.679149151,448.370221138,448.396983147
unit.000091,Euclidean_dist_16385_442369,N/A,351.472298145,351.472298145,276.326709032,276.329620123,276.331038952,276.331370115,276.332823992,280.315371037,280.317013025,280.321382999,356.972012043,356.998965025
unit.000092,Euclidean_dist_16385_458753,N/A,309.686932087,309.686932087,234.592606068,234.595932007,234.59742403,234.597806931,234.599246025,238.677591085,238.681241035,238.68454814,315.61800313,315.644870043
unit.000093,Euclidean_dist_16385_475137,N/A,309.009597063,309.009597063,233.840867996,233.843389988,233.84447813,233.844761133,233.85896492,237.571321011,237.576267958,237.579371929,314.576034069,314.60246706
unit.000094,Euclidean_dist_16385_491521,N/A,366.049868107,366.049868107,290.804451942,290.807054043,290.808484077,290.808855057,290.810194969,294.934243917,294.935758114,294.939409018,371.574414015,371.600889921
unit.000095,Euclidean_dist_16385_507905,N/A,374.845104933,374.845104933,299.699733019,299.702502012,299.703866005,299.704231977,299.705631971,303.400372028,303.401986122,303.405926943,379.892727137,379.91940093
unit.000096,Euclidean_dist_32769_1,N/A,382.935477972,382.935477972,307.695239067,307.697906017,307.699455976,307.699944973,307.701507092,311.464824915,311.466263056,311.470328093,388.723828077,388.750622988
unit.000097,Euclidean_dist_32769_16385,N/A,392.095808029,392.095808029,316.953841925,316.956968069,316.958320141,316.958666086,316.959985971,320.635869026,320.637392044,320.640269041,397.823374033,397.852004051
unit.000098,Euclidean_dist_32769_32769,N/A,314.072385073,314.072385073,238.965070009,238.968467951,238.969866037,238.970206022,238.971683979,242.710437059,242.711979151,242.715554953,320.074697018,320.101300001
unit.000099,Euclidean_dist_32769_49153,N/A,410.195858002,410.195858002,334.991279125,334.99405098,334.995604038,334.996118069,334.997653008,338.782225132,338.783914089,338.787591934,416.607829094,416.634751081
unit.000100,Euclidean_dist_32769_65537,N/A,421.949339151,421.949339151,346.224868059,346.227529049,346.228871107,346.229201078,346.230479956,349.981842041,349.983639002,349.987143993,428.34505415,428.372195959
unit.000101,Euclidean_dist_32769_81921,N/A,431.879007101,431.879007101,356.130185127,356.132460117,356.133546114,356.133821011,356.148602962,359.98251009,359.984192133,359.98752594,437.330034971,437.357963085
unit.000102,Euclidean_dist_32769_98305,N/A,319.466556072,319.466556072,244.226154089,244.228824139,244.233982086,244.234313011,244.235623121,248.05114007,248.052658081,248.056714058,324.662056923,324.688755035
unit.000103,Euclidean_dist_32769_114689,N/A,320.831269979,320.831269979,245.577193022,245.580058098,245.581462145,245.581825972,245.583153963,249.361247063,249.3627491,249.366544008,326.819862127,326.846615076
unit.000104,Euclidean_dist_32769_131073,N/A,93.7423379421,93.7423379421,18.4210529327,18.42304492,18.4242510796,18.4246621132,18.440212965,22.2491071224,22.2508420944,22.2543950081,99.7839519978,99.8099150658
unit.000105,Euclidean_dist_32769_147457,N/A,323.354656935,323.354656935,248.195071936,248.197991133,248.199429035,248.199790001,248.201082945,251.882373095,251.883811951,251.887540102,329.06923914,329.095643997
unit.000106,Euclidean_dist_32769_163841,N/A,112.476695061,112.476695061,37.3276450634,37.3307020664,37.3320000172,37.3323249817,37.333712101,41.0287289619,41.0306301117,41.0354459286,117.68337512,117.710242987
unit.000107,Euclidean_dist_32769_180225,N/A,121.597257137,121.597257137,46.3475170135,46.3504490852,46.3520810604,46.3525519371,46.3540761471,50.0125439167,50.0141789913,50.0174109936,127.630238056,127.657010078
unit.000108,Euclidean_dist_32769_196609,N/A,327.136699915,327.136699915,251.950999022,251.953673124,251.955070972,251.955421925,251.956809998,255.712368011,255.713829994,255.717710018,333.591697931,333.619483948
unit.000109,Euclidean_dist_32769_212993,N/A,138.422337055,138.422337055,63.1424329281,63.1447570324,63.1458380222,63.1461260319,63.1600010395,66.9666781425,66.9685189724,66.9731919765,144.323662996,144.349818945
unit.000110,Euclidean_dist_32769_229377,N/A,330.321918964,330.321918964,255.110790968,255.113534927,255.11491704,255.115268946,255.118139982,258.939578056,258.941268921,258.945327044,335.873054028,335.899544001
unit.000111,Euclidean_dist_32769_245761,N/A,158.158390045,158.158390045,82.9425179958,82.9458010197,82.9472770691,82.9476089478,82.9490609169,86.6425900459,86.6440601349,86.6474020481,163.498296976,163.524909973
unit.000112,Euclidean_dist_32769_262145,N/A,168.879645109,168.879645109,93.5789220333,93.581756115,93.5834331512,93.5839729309,93.5857210159,97.3218071461,97.3232889175,97.327393055,174.510455132,174.536342144
unit.000113,Euclidean_dist_32769_278529,N/A,177.78143096,177.78143096,101.868341923,101.870873928,101.872522116,101.872996092,101.874778986,105.588972092,105.590563059,105.593800068,182.930371046,182.956556082
unit.000114,Euclidean_dist_32769_294913,N/A,335.115325928,335.115325928,260.22795105,260.230948925,260.232490063,260.232872963,260.234200954,263.979896069,263.981766939,263.985703945,341.375242949,341.402149916
unit.000115,Euclidean_dist_32769_311297,N/A,336.498095989,336.498095989,261.281799078,261.285314083,261.286828995,261.287347078,261.288927078,265.089709044,265.091622114,265.095233917,342.494939089,342.521637917
unit.000116,Euclidean_dist_32769_327681,N/A,337.520789146,337.520789146,262.33436799,262.337163925,262.338969946,262.339479923,262.341006994,266.099519968,266.101030111,266.104866028,343.586415052,343.61300993
unit.000117,Euclidean_dist_32769_344065,N/A,211.222368956,211.222368956,135.412379026,135.415462017,135.416907072,135.417254925,135.41869998,139.165323019,139.166794062,139.170263052,216.345799923,216.371659994
unit.000118,Euclidean_dist_32769_360449,N/A,339.623641014,339.623641014,264.436599016,264.439388037,264.441128016,264.441627026,264.443275928,268.218600988,268.220077038,268.224569082,345.795406103,345.821928024
unit.000119,Euclidean_dist_32769_376833,N/A,340.646579981,340.646579981,265.492562056,265.495351076,265.497021914,265.497479916,265.499033928,269.226558924,269.228029013,269.232000113,346.915360928,346.94234705
unit.000120,Euclidean_dist_32769_393217,N/A,236.974787951,236.974787951,161.108991146,161.112007141,161.113317966,161.113657951,161.11493206,164.885689974,164.887716055,164.891226053,242.907877922,242.935297012
unit.000121,Euclidean_dist_32769_409601,N/A,342.859591961,342.859591961,267.593080044,267.595690966,267.597167969,267.597533941,267.59889698,271.343940973,271.34535408,271.34909606,349.126780987,349.153377056
unit.000122,Euclidean_dist_32769_425985,N/A,344.905034065,344.905034065,269.70775795,269.710436106,269.711931944,269.712275982,269.71377492,273.460554123,273.46193409,273.466011047,351.338254929,351.365502119
unit.000123,Euclidean_dist_32769_442369,N/A,268.882368088,268.882368088,193.023458958,193.026740074,193.028505087,193.02899909,193.030745029,196.73935914,196.741142988,196.745477915,274.151801109,274.178237915
unit.000124,Euclidean_dist_32769_458753,N/A,268.198446035,268.198446035,192.271995068,192.274668932,192.276318073,192.276823997,192.278324127,195.932058096,195.933763027,195.937850952,274.100229979,274.126759052
unit.000125,Euclidean_dist_32769_475137,N/A,269.565685034,269.565685034,193.622236967,193.624695063,193.626466036,193.626994133,193.628637075,197.645380974,197.647107124,197.650753975,275.231635094,275.258386135
unit.000126,Euclidean_dist_32769_491521,N/A,270.625039101,270.625039101,194.671272993,194.673969984,194.675493002,194.675979137,194.677485943,198.452182055,198.453743935,198.457653999,276.315542936,276.34214592
unit.000127,Euclidean_dist_32769_507905,N/A,271.645225048,271.645225048,195.727114916,195.729363918,195.734208107,195.737347126,195.738626003,199.460500002,199.462155104,199.466475964,277.441962004,277.468986034
unit.000128,Euclidean_dist_49153_1,N/A,273.014507055,273.014507055,197.132703066,197.135215998,197.136618137,197.13696599,197.138437033,200.871992111,200.873456001,200.877002954,278.57329011,278.601473093
unit.000129,Euclidean_dist_49153_16385,N/A,274.107854128,274.107854128,198.180397987,198.18312192,198.184546947,198.184939146,198.186495066,201.879712105,201.881271124,201.884845972,279.692297935,279.718861103
unit.000130,Euclidean_dist_49153_32769,N/A,275.123124123,275.123124123,199.232855082,199.235661983,199.237138033,199.23763895,199.23933506,202.987986088,202.989413977,202.992805958,280.785465002,280.811813116
unit.000131,Euclidean_dist_49153_49153,N/A,276.490162134,276.490162134,200.734278917,200.736949921,200.738623142,200.739170074,200.740767002,204.50091815,204.502535105,204.506420135,282.945105076,282.972311974
unit.000132,Euclidean_dist_49153_65537,N/A,278.009894133,278.009894133,202.084758043,202.087073088,202.088551998,202.089044094,202.090543032,205.811691046,205.813493967,205.818016052,284.077624083,284.108114958
unit.000133,Euclidean_dist_49153_81921,N/A,170.541069031,170.541069031,95.2270879745,95.2300970554,95.2318770885,95.2323889732,95.2346930504,98.9351599216,98.9366180897,98.940144062,176.236264944,176.262202978
unit.000134,Euclidean_dist_49153_98305,N/A,281.188271999,281.188271999,205.237858057,205.241130114,205.242624998,205.243093967,205.244610071,208.937354088,208.938858032,208.942474127,286.377342939,286.403748035
unit.000135,Euclidean_dist_49153_114689,N/A,186.419456959,186.419456959,110.615505934,110.61855197,110.620074034,110.620445013,110.621998072,114.36651206,114.368010044,114.371593952,192.806239128,192.833627939
unit.000136,Euclidean_dist_49153_131073,N/A,283.510266066,283.510266066,207.533074141,207.536122084,207.537616014,207.53796792,207.539401054,211.258481979,211.259972095,211.263291121,288.602750063,288.629663944
unit.000137,Euclidean_dist_49153_147457,N/A,284.634850979,284.634850979,208.887131929,208.889699936,208.891150951,208.891535044,208.893042088,212.768306017,212.769747019,212.773249149,289.997390032,290.024291992
unit.000138,Euclidean_dist_49153_163841,N/A,285.740467072,285.740467072,209.78638792,209.788934946,209.79031992,209.790686131,209.792177916,213.574948072,213.576545954,213.580310106,290.067476988,290.093898058
unit.000139,Euclidean_dist_49153_180225,N/A,286.838376999,286.838376999,210.987884045,210.990968943,210.992589951,210.992936134,210.994426012,214.683797121,214.68574214,214.689449072,291.183376074,291.209896088
unit.000140,Euclidean_dist_49153_196609,N/A,288.211066961,288.211066961,212.341282129,212.343738079,212.345078945,212.345411062,212.346771002,215.997581959,215.999166012,216.003232002,293.342093945,293.368834019
unit.000141,Euclidean_dist_49153_212993,N/A,289.194092035,289.194092035,213.992947102,213.995656013,213.997430086,213.99792695,213.999388933,218.013034105,218.014512062,218.018167019,295.502051115,295.52858901
unit.000142,Euclidean_dist_49153_229377,N/A,290.210123062,290.210123062,215.04283905,215.045593977,215.047271013,215.047755957,215.049221039,218.719310999,218.720752001,218.724303961,295.570976019,295.597474098
unit.000143,Euclidean_dist_49153_245761,N/A,292.048329115,292.048329115,216.841602087,216.844648123,216.845968962,216.846300125,216.847801924,220.542906046,220.544316053,220.547678947,297.76453805,297.791763067
unit.000144,Euclidean_dist_49153_262145,N/A,293.426501989,293.426501989,218.245552063,218.248891115,218.250213146,218.250571012,218.252176046,221.953787088,221.955454111,221.959152937,298.896559954,298.923120022
unit.000145,Euclidean_dist_49153_278529,N/A,294.574902058,294.574902058,219.447638035,219.450245142,219.451513052,219.451834917,219.453185081,223.263632059,223.265069962,223.268283129,301.021306038,301.04903698
unit.000146,Euclidean_dist_49153_294913,N/A,295.489704132,295.489704132,220.350664139,220.353021145,220.354500055,220.355086088,220.358222961,224.171177149,224.17265892,224.176307917,302.135373116,302.162365913
unit.000147,Euclidean_dist_49153_311297,N/A,297.382306099,297.382306099,222.151472092,222.153988123,222.155415058,222.155765057,222.15712595,225.884684086,225.886299133,225.88974905,303.284861088,303.418451071
unit.000148,Euclidean_dist_49153_327681,N/A,298.753773928,298.753773928,223.657367945,223.65989399,223.661306143,223.661659956,223.662992001,227.494995117,227.496603012,227.50078392,304.525022984,304.551983118
unit.000149,Euclidean_dist_49153_344065,N/A,300.386850119,300.386850119,225.482805014,225.485352993,225.490673065,225.490946054,225.506814957,229.206963062,229.21185112,229.214955091,305.709895134,305.737092018
unit.000150,Euclidean_dist_49153_360449,N/A,301.343011141,301.343011141,226.241255999,226.243673086,226.244908094,226.245222092,226.258727074,230.012156963,230.017837048,230.021040916,306.793400049,306.821665049
unit.000151,Euclidean_dist_49153_376833,N/A,302.712798119,302.712798119,227.650712967,227.653307915,227.654839993,227.655189991,227.669244051,231.321737051,231.323256016,231.327183962,307.874943972,307.902348042
unit.000152,Euclidean_dist_49153_393217,N/A,304.131525993,304.131525993,229.002695084,229.005995989,229.007609129,229.008106947,229.009628057,232.732248068,232.733736038,232.73892498,310.035424948,310.062489986
unit.000153,Euclidean_dist_49153_409601,N/A,306.890075922,306.890075922,231.724278927,231.727198124,231.728591919,231.72893405,231.730283976,235.452013969,235.453546047,235.457427979,312.316434145,312.343261957
unit.000154,Euclidean_dist_49153_425985,N/A,272.32801199,272.32801199,196.483358145,196.525414944,196.52690506,196.527251959,196.528645992,200.266513109,200.26809001,200.27196908,278.521189928,278.548035145
unit.000155,Euclidean_dist_49153_442369,N/A,280.081854105,280.081854105,204.18540597,204.188585043,204.190130949,204.190668106,204.192177057,207.929933071,207.935064077,207.938215971,285.263638973,285.289718151
unit.000156,Euclidean_dist_49153_458753,N/A,346.993317127,346.993317127,271.813266039,271.816647053,271.818072081,271.818427086,271.820050955,275.576884985,275.578289032,275.581512928,353.548977137,353.575628996
unit.000157,Euclidean_dist_49153_475137,N/A,348.363717079,348.363717079,273.17069912,273.221460104,273.223037958,273.223453045,273.225019932,276.888128042,276.889596939,276.893217087,354.680375099,354.709110975
unit.000158,Euclidean_dist_49153_491521,N/A,350.107249975,350.107249975,274.971759081,274.974538088,274.976095915,274.976598024,274.978219032,278.702754974,278.70440793,278.708269119,355.841167927,355.868062019
unit.000159,Euclidean_dist_49153_507905,N/A,351.829071999,351.829071999,276.630836964,276.633373022,276.634840012,276.635224104,276.636912107,280.316236019,280.322447062,280.325829029,356.999187946,357.026566982
unit.000160,Euclidean_dist_65537_1,N/A,354.212816,354.212816,279.05125308,279.054060936,279.055395126,279.05574894,279.057234049,282.83694315,282.838359118,282.841624022,360.264328957,360.292226076
unit.000161,Euclidean_dist_65537_16385,N/A,356.262402058,356.262402058,281.157428026,281.160521984,281.161977053,281.162334919,281.163804054,284.856064081,284.857557058,284.861283064,362.478824139,362.505746126
unit.000162,Euclidean_dist_65537_32769,N/A,358.338067055,358.338067055,283.114259958,283.117052078,283.118425131,283.11878109,283.120218992,286.771785975,286.773548126,286.834365129,363.662027121,363.689167023
unit.000163,Euclidean_dist_65537_49153,N/A,360.064522982,360.064522982,284.928493023,284.931036949,284.932414055,284.932775974,284.934155941,288.585713148,288.587368965,288.591380119,365.848019123,365.875141144
unit.000164,Euclidean_dist_65537_65537,N/A,361.181585073,361.181585073,285.987137079,285.990200043,285.991603136,285.991950989,285.99331212,289.795045137,289.796581984,289.799788952,366.954021931,366.980720997
unit.000165,Euclidean_dist_65537_81921,N/A,362.271559954,362.271559954,287.037538052,287.040139914,287.041557074,287.041903973,287.043239117,290.702615976,290.704283953,290.708570957,368.06614995,368.09355402
unit.000166,Euclidean_dist_65537_98305,N/A,363.927652121,363.927652121,288.695125103,288.697962999,288.69968009,288.700030088,288.701391935,292.416299105,292.417979002,292.421608925,370.245373964,370.272495031
unit.000167,Euclidean_dist_65537_114689,N/A,365.023627996,365.023627996,289.747724056,289.750175953,289.751603127,289.75197506,289.753540039,293.524869919,293.526298046,293.529873133,370.391159058,370.418472052
unit.000168,Euclidean_dist_65537_131073,N/A,366.389627934,366.389627934,291.259473085,291.262135983,291.263540983,291.263880014,291.265232086,295.035758018,295.037163019,295.041067123,371.625890017,371.652951002
unit.000169,Euclidean_dist_65537_147457,N/A,378.143738031,378.143738031,302.866245031,302.868893147,302.870409966,302.870769024,302.872113943,306.624736071,306.626272917,306.631269932,383.215583086,383.242877007
unit.000170,Euclidean_dist_65537_163841,N/A,369.995197058,369.995197058,294.731595039,294.823060036,294.824579954,294.824927092,294.826415062,298.563251019,298.564985991,298.568974018,376.390464067,376.420164108
unit.000171,Euclidean_dist_65537_180225,N/A,371.022861004,371.022861004,295.783028126,295.785654068,295.787013054,295.787357092,295.788887024,299.471024036,299.472615004,299.476886988,377.551851988,377.578860044
unit.000172,Euclidean_dist_65537_196609,N/A,372.042732,372.042732,296.839457035,296.84246707,296.843832016,296.844177008,296.845677137,300.578971148,300.58048296,300.584758997,377.627949953,377.654747963
unit.000173,Euclidean_dist_65537_212993,N/A,414.422630072,414.422630072,338.668355942,338.671365976,338.672732115,338.673093081,338.674561977,342.411334038,342.412861109,342.416715145,420.085212946,420.112107038
