CU,Name,Scheduling,StagingInput,AgentStagingInputPending,AgentStagingInput,AllocatingPending,Allocating,ExecutingPending,Executing,AgentStagingOutputPending,AgentStagingOutput,PendingOutputStaging,StagingOutput,Done
unit.000051,Euclidean_dist_1_77825,N/A,117.919268131,117.919268131,186.726549149,186.730187178,186.731563091,186.731950998,186.733325005,187.411514044,187.412817001,187.416891098,120.411105156,120.438364029
unit.000052,Euclidean_dist_1_81921,N/A,119.294988155,119.294988155,188.08366704,188.086711168,188.087985039,188.088266134,188.089546204,188.720396996,188.721806049,188.726201057,121.544673204,121.571048021
unit.000053,Euclidean_dist_1_86017,N/A,120.735315084,120.735315084,189.439894199,189.442339182,189.44354701,189.443809032,189.471512079,190.22916317,190.250456095,190.253691196,123.751510143,123.781504154
unit.000054,Euclidean_dist_1_90113,N/A,122.114454031,122.114454031,190.941932201,190.944219112,190.945289135,190.945533037,190.959874153,191.636697054,191.642781019,191.646047115,124.885867119,124.912319183
unit.000055,Euclidean_dist_1_94209,N/A,129.119636059,129.119636059,197.903757095,197.906685114,197.90806818,197.90837121,197.909743071,198.57796216,198.579281092,198.583539009,131.566871166,131.593409061
unit.000056,Euclidean_dist_1_98305,N/A,-10.3684818745,-10.3684818745,58.3436231613,58.3468551636,58.3481731415,58.3484661579,58.3500301838,59.0384430885,59.0399560928,59.0437500477,-7.45535778999,-7.42874479294
unit.000057,Euclidean_dist_1_102401,N/A,253.416500092,253.416500092,322.572453976,322.575198174,322.576706171,322.577014208,322.578527212,323.31323719,323.314844131,323.319157124,255.767358065,255.796787024
unit.000058,Euclidean_dist_1_106497,N/A,-9.68309402466,-9.68309402466,59.0879251957,59.0910999775,59.0925281048,59.0928440094,59.0943481922,59.7429351807,59.7444620132,59.74842906,-7.40371084213,-7.37764692307
unit.000059,Euclidean_dist_1_110593,N/A,-8.25897979736,-8.25897979736,60.4356939793,60.4381279945,60.4394791126,60.4397931099,60.4413161278,61.2540521622,61.2556171417,61.259319067,-5.24620985985,-5.20947694778
unit.000060,Euclidean_dist_1_114689,N/A,-6.03470182419,-6.03470182419,62.6794350147,62.6819272041,62.6832680702,62.6835451126,62.6848421097,63.3692910671,63.3706581593,63.374737978,-3.00681185722,-2.98057889938
unit.000061,Euclidean_dist_1_118785,N/A,126.194573164,126.194573164,194.999667168,195.003215075,195.004677057,195.005002975,195.006467104,195.759414196,195.7609272,195.764428139,129.30171299,129.328112125
unit.000062,Euclidean_dist_1_122881,N/A,128.266633987,128.266633987,197.005633116,197.008344173,197.009806156,197.0101161,197.011666059,197.671836138,197.673392057,197.677284002,130.485918999,130.512905121
unit.000063,Euclidean_dist_1_126977,N/A,0.187138080597,0.187138080597,68.9470260143,68.9502232075,68.9516031742,68.9518911839,68.9532911777,69.6113550663,69.6127510071,69.6164531708,2.73168301582,2.75810408592
unit.000064,Euclidean_dist_4097_1,N/A,279.357982159,279.357982159,348.557435989,348.560342073,348.561750174,348.56203413,348.563469172,349.268769026,349.27027607,349.274106979,282.452926159,282.484902143
unit.000065,Euclidean_dist_4097_4097,N/A,-4.1395509243,-4.1395509243,64.620953083,64.6234471798,64.6247711182,64.6250669956,64.6264200211,65.3812479973,65.3827991486,65.3856739998,-0.815938949585,-0.789287805557
unit.000066,Euclidean_dist_4097_8193,N/A,-1.90433979034,-1.90433979034,66.8614242077,66.8645460606,66.8659222126,66.8662161827,66.8675560951,67.5953800678,67.5966510773,67.5997190475,1.42078208923,1.44674420357
unit.000067,Euclidean_dist_4097_12289,N/A,-2.76961684227,-2.76961684227,65.969504118,65.9724001884,65.9738090038,65.9741129875,65.9755921364,66.6895501614,66.6910820007,66.6946620941,0.314530134201,0.34070110321
unit.000068,Euclidean_dist_4097_16385,N/A,3.51690816879,3.51690816879,72.2411220074,72.2436690331,72.2450489998,72.2453501225,72.2468500137,72.9297821522,72.9313700199,72.9359719753,6.2774541378,6.30349707603
unit.000069,Euclidean_dist_4097_20481,N/A,4.38370609283,4.38370609283,73.1392621994,73.1421720982,73.1434891224,73.1437849998,73.145152092,73.835488081,73.8367722034,73.840195179,7.4595580101,7.48702120781
unit.000070,Euclidean_dist_4097_24577,N/A,5.75135612488,5.75135612488,74.4837560654,74.4869430065,74.4883930683,74.488694191,74.4901921749,75.1442630291,75.1457099915,75.1497709751,8.66528606415,8.69129014015
unit.000071,Euclidean_dist_4097_28673,N/A,7.14902615547,7.14902615547,75.8241682053,75.8274781704,75.8289551735,75.8292481899,75.8306591511,76.5534191132,76.5550031662,76.5586960316,9.86502504349,9.89141201973
unit.000072,Euclidean_dist_4097_32769,N/A,9.67833805084,9.67833805084,78.4163570404,78.4192490578,78.4206590652,78.4209411144,78.4223470688,79.1702580452,79.1717879772,79.1752581596,12.2817451954,12.3080031872
unit.000073,Euclidean_dist_4097_36865,N/A,11.0574572086,11.0574572086,79.7579021454,79.7608962059,79.7621660233,79.7624599934,79.7639260292,80.4796311855,80.4811031818,80.4863240719,13.7040531635,13.7302210331
unit.000074,Euclidean_dist_4097_40961,N/A,12.643707037,12.643707037,81.403190136,81.4058179855,81.4071540833,81.4074370861,81.4088230133,82.0902690887,82.0919320583,82.0966961384,16.0143771172,16.040541172
unit.000075,Euclidean_dist_4097_45057,N/A,14.1929571629,14.1929571629,82.8932890892,82.8974690437,82.8988280296,82.8991081715,82.9005119801,83.6006200314,83.6020710468,83.6054880619,17.152477026,17.179131031
unit.000076,Euclidean_dist_4097_49153,N/A,15.5838341713,15.5838341713,84.3891201019,84.3917860985,84.3931910992,84.3935101032,84.3949730396,85.1137011051,85.1153039932,85.1194450855,18.2859070301,18.3133180141
unit.000077,Euclidean_dist_4097_53249,N/A,16.9570450783,16.9570450783,85.7312932014,85.7341611385,85.7355082035,85.7358000278,85.7371721268,86.4224250317,86.4238381386,86.4274520874,19.4196641445,19.4466722012
unit.000078,Euclidean_dist_4097_57345,N/A,18.3318221569,18.3318221569,87.1282811165,87.1311581135,87.1336200237,87.1339030266,87.135294199,87.8326501846,87.834125042,87.8378841877,20.5551140308,20.5810391903
unit.000079,Euclidean_dist_4097_61441,N/A,19.7019062042,19.7019062042,88.4705090523,88.4732260704,88.474558115,88.4748520851,88.4763441086,89.2416481972,89.2431380749,89.2472331524,22.7112021446,22.737331152
unit.000080,Euclidean_dist_4097_65537,N/A,20.3897881508,20.3897881508,89.0659182072,89.0697550774,89.0716240406,89.0719330311,89.0734581947,89.7455480099,89.7470200062,89.7505869865,22.7624351978,22.7887070179
unit.000081,Euclidean_dist_4097_69633,N/A,22.2236270905,22.2236270905,91.0100769997,91.0122601986,91.0136032104,91.0138862133,91.0153172016,91.7588779926,91.7603461742,91.7642591,25.1073811054,25.1344192028
unit.000082,Euclidean_dist_4097_73729,N/A,23.8890521526,23.8890521526,92.6654891968,92.6681551933,92.671929121,92.6722681522,92.6736211777,93.3694300652,93.3711390495,93.3753061295,27.2931730747,27.3196270466
unit.000083,Euclidean_dist_4097_77825,N/A,26.0788760185,26.0788760185,94.7652211189,94.7683691978,94.7697620392,94.7700591087,94.7715051174,95.484937191,95.4863460064,95.4900391102,29.5013041496,29.5275130272
unit.000084,Euclidean_dist_4097_81921,N/A,27.1819221973,27.1819221973,95.9596982002,95.9623429775,95.9636981487,95.9639751911,95.9653451443,96.6919879913,96.6935100555,96.697343111,30.6090581417,30.6354911327
unit.000085,Euclidean_dist_4097_86017,N/A,29.2552390099,29.2552390099,97.9584100246,97.9611141682,97.9624710083,97.9627830982,97.9641861916,98.7075231075,98.7091920376,98.7125980854,32.8187410831,32.8453321457
unit.000086,Euclidean_dist_4097_90113,N/A,31.3002121449,31.3002121449,100.052113056,100.054998159,100.056400061,100.056759119,100.058195114,100.72369504,100.725111008,100.728507996,33.9998860359,34.0282580853
unit.000087,Euclidean_dist_4097_94209,N/A,32.970566988,32.970566988,101.696622133,101.699455976,101.700811148,101.701097012,101.702491045,102.335134983,102.336647987,102.340048075,35.1568851471,35.1827290058
unit.000088,Euclidean_dist_4097_98305,N/A,37.7110412121,37.7110412121,106.381334066,106.38365221,106.385045052,106.385346174,106.387013197,107.066960096,107.068405151,107.072669983,40.8142230511,40.8449790478
unit.000089,Euclidean_dist_4097_102401,N/A,258.981722116,258.981722116,328.20185709,328.204946995,328.206415176,328.206730127,328.208229065,328.944887161,328.946526051,328.95126009,261.363990068,261.391875982
unit.000090,Euclidean_dist_4097_106497,N/A,52.7322461605,52.7322461605,121.476094007,121.478707075,121.48006916,121.480370045,121.481743097,122.265832186,122.267363071,122.271392107,55.4594650269,55.4863991737
unit.000091,Euclidean_dist_4097_110593,N/A,259.668296099,259.668296099,328.962120056,328.965859175,328.967158079,328.967507124,328.968980074,329.749256134,329.750878096,329.755439043,262.446547031,262.475893021
unit.000092,Euclidean_dist_4097_114689,N/A,58.9954411983,58.9954411983,127.757055044,127.759567976,127.760954142,127.761247158,127.762686014,128.511372089,128.513298035,128.517816067,61.2591171265,61.2855920792
unit.000093,Euclidean_dist_4097_118785,N/A,69.0936560631,69.0936560631,137.85374403,137.857095003,137.858375072,137.858674049,137.859973192,138.590631008,138.592245102,138.59604001,72.2981910706,72.3244199753
unit.000094,Euclidean_dist_4097_122881,N/A,75.9688930511,75.9688930511,144.60037303,144.602668047,144.603854179,144.604103088,144.618322134,145.34059906,145.349280119,145.352923155,78.0734891891,78.0996780396
unit.000095,Euclidean_dist_4097_126977,N/A,85.6267390251,85.6267390251,154.396224976,154.399845123,154.401385069,154.401715994,154.403261185,155.100324154,155.101813078,155.105957985,87.9591081142,87.9863619804
unit.000096,Euclidean_dist_8193_1,N/A,92.6277270317,92.6277270317,161.468437195,161.47145915,161.472841978,161.473129034,161.474444151,162.147975206,162.149424076,162.154476166,94.7996511459,94.8289451599
unit.000097,Euclidean_dist_8193_4097,N/A,267.329187155,267.329187155,336.531827211,336.534744024,336.536254168,336.536568165,336.538133144,337.293899059,337.295243979,337.299005985,270.252341032,270.279374123
unit.000098,Euclidean_dist_8193_8193,N/A,110.198096991,110.198096991,178.921667099,178.923855066,178.925010204,178.925266027,178.940067053,179.659806013,179.666397095,179.670111179,112.62819314,112.660243988
unit.000099,Euclidean_dist_8193_12289,N/A,116.545078039,116.545078039,185.229224205,185.231513023,185.232666016,185.232918978,185.24648118,186.002815008,186.009360075,186.013025999,119.278911114,119.306328058
unit.000100,Euclidean_dist_8193_16385,N/A,125.614346981,125.614346981,194.400238991,194.402929068,194.404218197,194.4044981,194.405758142,195.056255102,195.05776,195.061233044,128.226812124,128.253136158
unit.000101,Euclidean_dist_8193_20481,N/A,132.712363005,132.712363005,201.508504152,201.511501074,201.512886047,201.513180017,201.514429092,202.300832033,202.302318096,202.306647062,134.906894207,134.934238195
unit.000102,Euclidean_dist_8193_24577,N/A,142.888000011,142.888000011,211.631918192,211.635815144,211.637318134,211.637643099,211.639067173,212.370412111,212.37182498,212.375989199,145.064675093,145.09330821
unit.000103,Euclidean_dist_8193_28673,N/A,274.345717192,274.345717192,343.524475098,343.527507067,343.529000044,343.529312134,343.530829191,344.23833704,344.239869118,344.244100094,276.93799305,276.965600014
unit.000104,Euclidean_dist_8193_32769,N/A,161.89136219,161.89136219,230.610090017,230.613270044,230.6143291,230.614577055,230.629904032,231.281458139,231.287249088,231.290681124,164.179985046,164.209174156
unit.000105,Euclidean_dist_8193_36865,N/A,171.709109068,171.709109068,240.437501192,240.44090414,240.4426651,240.442970037,240.444485188,241.136240005,241.13748908,241.141492128,174.1944592,174.222182989
unit.000106,Euclidean_dist_8193_40961,N/A,277.404265165,277.404265165,346.541206121,346.543542147,346.544768095,346.54501009,346.559985161,347.256733179,347.262721062,347.266067982,280.234959126,280.265504122
unit.000107,Euclidean_dist_8193_45057,N/A,187.939056158,187.939056158,256.691771984,256.694801092,256.696196079,256.696491003,256.697930098,257.438206196,257.439738035,257.443679094,190.848092079,190.875221014
unit.000108,Euclidean_dist_8193_49153,N/A,280.736404181,280.736404181,349.921283007,349.924497128,349.926141024,349.926548004,349.928205013,350.676506042,350.677992105,350.682877064,283.5935781,283.623541117
unit.000109,Euclidean_dist_8193_53249,N/A,203.275866032,203.275866032,272.626072168,272.628688097,272.631297112,272.634503126,272.639419079,273.331138134,273.332796097,273.337097168,205.461323023,205.488089085
unit.000110,Euclidean_dist_8193_57345,N/A,211.083316088,211.083316088,280.370010138,280.372001171,280.381715059,280.382078171,280.391588211,281.073836088,281.07981205,281.08299613,214.337460041,214.367190123
unit.000111,Euclidean_dist_8193_61441,N/A,219.866679192,219.866679192,289.17861104,289.180891991,289.182063103,289.182363987,289.195906162,289.922166109,289.928080082,289.931466103,222.189350128,222.218564987
unit.000112,Euclidean_dist_8193_65537,N/A,225.472673178,225.472673178,294.758743048,294.761498213,294.763180017,294.763442039,294.77977109,295.452347994,295.45877409,295.462373018,227.765286207,227.792527199
unit.000113,Euclidean_dist_8193_69633,N/A,287.30637908,287.30637908,356.588831186,356.59209609,356.593296051,356.593542099,356.609178066,357.316335201,357.323382139,357.332995176,289.455967188,289.483074188
unit.000114,Euclidean_dist_8193_73729,N/A,288.210671186,288.210671186,357.493613005,357.496280193,357.497581005,357.497836113,357.512346983,358.22072506,358.226884127,358.230933189,290.534789085,290.562105179
unit.000115,Euclidean_dist_8193_77825,N/A,246.385020018,246.385020018,315.63709712,315.639688015,315.641017199,315.6412642,315.654817104,316.375758171,316.381414175,316.384685993,249.021496058,249.050520182
unit.000116,Euclidean_dist_8193_81921,N/A,254.106957197,254.106957197,323.324896097,323.32763505,323.329113007,323.329416037,323.330854177,324.017256021,324.01880312,324.023220062,256.85020709,256.878846169
unit.000117,Euclidean_dist_8193_86017,N/A,261.842152119,261.842152119,331.072152138,331.075695038,331.077048063,331.0773592,331.079884052,331.862002134,331.863696098,331.869436979,264.673484087,264.704261065
unit.000118,Euclidean_dist_8193_90113,N/A,269.646257162,269.646257162,338.846281052,338.850009203,338.851533175,338.852003098,338.853497028,339.607256174,339.608848095,339.613840103,271.438245058,271.464729071
unit.000119,Euclidean_dist_8193_94209,N/A,275.710201025,275.710201025,344.877511978,344.880678177,344.882139206,344.882439137,344.883872032,345.546040058,345.547621012,345.551542997,278.071861982,278.098910093
unit.000120,Euclidean_dist_8193_98305,N/A,295.194859982,295.194859982,364.654415131,364.657684088,364.658966064,364.659212112,364.672532082,365.369584084,365.375387192,365.378739119,298.260341167,298.290281057
unit.000121,Euclidean_dist_8193_102401,N/A,-13.1202948093,-13.1202948093,55.5944011211,55.5979139805,55.599378109,55.5996901989,55.6012310982,56.3212051392,56.3227851391,56.3276641369,-10.7453079224,-10.7190639973
unit.000122,Euclidean_dist_8193_106497,N/A,224.786441088,224.786441088,294.007604122,294.010054111,294.011288166,294.011538029,294.02503705,294.748473167,294.754863024,294.758548975,227.711214066,227.740320206
unit.000123,Euclidean_dist_8193_110593,N/A,231.072576046,231.072576046,300.355929136,300.358693123,300.359893084,300.360190153,300.374241114,301.085900068,301.092106104,301.095873117,234.365778208,234.393669128
unit.000124,Euclidean_dist_8193_114689,N/A,182.236052036,182.236052036,250.939059019,250.941946983,250.943302155,250.943620205,250.94506216,251.602562189,251.604613066,251.608679056,184.25505805,184.28256917
unit.000125,Euclidean_dist_8193_118785,N/A,183.601267099,183.601267099,252.304494143,252.307438135,252.308873177,252.309197187,252.310649157,253.011726141,253.013173103,253.017495155,186.416058064,186.442938089
unit.000126,Euclidean_dist_8193_122881,N/A,184.288717031,184.288717031,253.062255144,253.065281153,253.066606998,253.066884995,253.06827116,253.816751003,253.818638086,253.823268175,187.495983124,187.523009062
unit.000127,Euclidean_dist_8193_126977,N/A,260.356484175,260.356484175,329.566340208,329.569351196,329.570936203,329.571248055,329.572787046,330.252307177,330.253751993,330.257713079,263.530138016,263.561111212
unit.000128,Euclidean_dist_12289_1,N/A,268.012539148,268.012539148,337.289505005,337.292911053,337.296640158,337.29799509,337.299426079,337.997721195,337.999077082,338.00279808,271.331232071,271.358839035
unit.000129,Euclidean_dist_12289_4097,N/A,188.623196125,188.623196125,257.345226049,257.347676992,257.349119186,257.349444151,257.35100913,258.142778158,258.144061089,258.147665024,191.927183151,191.954163074
unit.000130,Euclidean_dist_12289_8193,N/A,282.19920516,282.19920516,351.283941031,351.286347151,351.287526131,351.287781,351.301524162,351.984507084,351.996390104,352.000121117,284.735772133,284.76457119
unit.000131,Euclidean_dist_12289_12289,N/A,290.280841112,290.280841112,359.513225079,359.517429113,359.518834114,359.519158125,359.5206182,360.233052015,360.234671116,360.240316153,292.742535114,292.770045042
unit.000132,Euclidean_dist_12289_16385,N/A,33.4205269814,33.4205269814,102.149031162,102.151995182,102.153342009,102.153648138,102.155073166,102.837759018,102.839419127,102.843399048,36.3848509789,36.4138281345
unit.000133,Euclidean_dist_12289_20481,N/A,193.478029013,193.478029013,262.167071104,262.17011714,262.171790123,262.172302008,262.174144983,262.870645046,262.871945143,262.875740051,195.469901085,195.496425152
unit.000134,Euclidean_dist_12289_24577,N/A,-44.7096509933,-44.7096509933,24.1165452003,24.1195151806,24.1226291656,24.1247220039,24.1261332035,24.8245530128,24.8261010647,24.830343008,-42.1808969975,-42.154971838
unit.000135,Euclidean_dist_12289_28673,N/A,-35.6572618484,-35.6572618484,33.1633191109,33.1661760807,33.1677091122,33.1680710316,33.1697740555,33.8766870499,33.8781671524,33.8822870255,-32.7803750038,-32.7542300224
unit.000136,Euclidean_dist_12289_32769,N/A,-24.9200468063,-24.9200468063,43.864372015,43.8675379753,43.8690490723,43.8694601059,43.8708260059,44.538187027,44.5397191048,44.5435941219,-22.2658419609,-22.2394080162
unit.000137,Euclidean_dist_12289_36865,N/A,-15.176388979,-15.176388979,53.6500551701,53.6533620358,53.6548240185,53.6551930904,53.656509161,54.4051799774,54.4067451954,54.4112579823,-12.981194973,-12.9544909
unit.000138,Euclidean_dist_12289_40961,N/A,-5.52373194695,-5.52373194695,63.277755022,63.2802081108,63.2814850807,63.2817850113,63.2831451893,63.9721491337,63.9735879898,63.9773590565,-2.97629380226,-2.95053291321
unit.000139,Euclidean_dist_12289_45057,N/A,201.208605051,201.208605051,270.510277033,270.512981176,270.514209986,270.514504194,270.53226018,271.220760107,271.227670193,271.231553078,204.301000118,204.32843709
unit.000140,Euclidean_dist_12289_49153,N/A,202.58731699,202.58731699,271.872980118,271.875406981,271.876558065,271.876816034,271.890433073,272.628021002,272.634105206,272.637656212,205.437430143,205.46568203
unit.000141,Euclidean_dist_12289_53249,N/A,204.129359007,204.129359007,273.385197163,273.388803005,273.389940977,273.390187025,273.405145168,274.136183977,274.142775059,274.145837069,206.571086168,206.597887039
unit.000142,Euclidean_dist_12289_57345,N/A,31.5814561844,31.5814561844,100.350159168,100.352749109,100.354104042,100.354390144,100.355785131,101.025868177,101.02760005,101.031924009,34.0266602039,34.0528950691
unit.000143,Euclidean_dist_12289_61441,N/A,206.180056095,206.180056095,275.495062113,275.497135162,275.49822402,275.498468161,275.512155056,276.247564077,276.253077984,276.256146193,208.820036173,208.846870184
unit.000144,Euclidean_dist_12289_65537,N/A,207.545891047,207.545891047,276.854027987,276.857003212,276.859465122,276.85977602,276.876051188,277.655050039,277.656328201,277.660838127,209.952778101,209.98030901
unit.000145,Euclidean_dist_12289_69633,N/A,208.990544081,208.990544081,278.253622055,278.256515026,278.258295059,278.261584044,278.263127089,278.96143508,278.962988138,278.966927052,212.117022038,212.145244122
unit.000146,Euclidean_dist_12289_73729,N/A,70.2306849957,70.2306849957,138.903920174,138.906652212,138.908079147,138.908383131,138.90981698,139.59808898,139.599686146,139.603042126,73.4074971676,73.4344329834
unit.000147,Euclidean_dist_12289_77825,N/A,212.491444111,212.491444111,281.720180988,281.723551035,281.72529912,281.725620985,281.727217197,282.481374025,282.48259902,282.486190081,215.476987123,215.505885124
unit.000148,Euclidean_dist_12289_81921,N/A,87.2079360485,87.2079360485,156.053745985,156.055985212,156.057293177,156.05759716,156.058968067,156.81193018,156.813369036,156.817981005,90.2698140144,90.2976820469
unit.000149,Euclidean_dist_12289_86017,N/A,216.387371063,216.387371063,285.656180143,285.659108162,285.660597086,285.660917997,285.662371159,286.400562048,286.40221715,286.408124208,219.861831188,219.89031601
unit.000150,Euclidean_dist_12289_90113,N/A,103.292052984,103.292052984,172.108342171,172.111313105,172.116602182,172.119773149,172.121164083,172.816426039,172.817779064,172.821685076,105.873215199,105.899577141
unit.000151,Euclidean_dist_12289_94209,N/A,127.580888033,127.580888033,196.357539177,196.360121012,196.36148715,196.361806154,196.363291025,197.067034006,197.068535089,197.072746992,129.404998064,129.433251143
unit.000152,Euclidean_dist_12289_98305,N/A,43.9770209789,43.9770209789,112.659463167,112.662406206,112.663890123,112.664222002,112.665716171,113.40763402,113.409102201,113.413222075,47.6316580772,47.6581790447
unit.000153,Euclidean_dist_12289_102401,N/A,259.668879986,259.668879986,328.966953039,328.969716072,328.970790148,328.971036196,328.987814188,329.750051022,329.756309986,329.759847164,262.447064161,262.476311207
unit.000154,Euclidean_dist_12289_106497,N/A,120.024088144,120.024088144,188.834656,188.837901115,188.839339018,188.839766026,188.841224194,189.625236988,189.626538038,189.630160093,122.625537157,122.653160095
unit.000155,Euclidean_dist_12289_110593,N/A,261.047441006,261.047441006,330.320075989,330.323844194,330.325373173,330.325703144,330.327149153,331.057516098,331.059065104,331.063707113,263.586558104,263.617449045
unit.000156,Euclidean_dist_12289_114689,N/A,261.8588202,261.8588202,331.076799154,331.079365015,331.080583096,331.080878019,331.095685005,331.862909079,331.870505095,331.874500036,264.674141169,264.704980135
unit.000157,Euclidean_dist_12289_118785,N/A,263.213025093,263.213025093,332.434056044,332.438036203,332.439455032,332.439805984,332.441317081,333.169886112,333.17150712,333.175737143,265.815778017,265.844713211
unit.000158,Euclidean_dist_12289_122881,N/A,264.586508036,264.586508036,333.803556204,333.806313992,333.80778718,333.808107138,333.809601068,334.577805042,334.579212189,334.584305048,267.98568821,268.015897989
unit.000159,Euclidean_dist_12289_126977,N/A,265.368837118,265.368837118,334.568006039,334.572498083,334.574054003,334.574415207,334.575887203,335.283638,335.284993172,335.288881063,268.042859077,268.069862127
unit.000160,Euclidean_dist_16385_1,N/A,101.219202042,101.219202042,170.009876013,170.013394117,170.014801025,170.015130043,170.016403198,170.703350067,170.705347061,170.709452152,103.662350178,103.688616037
unit.000161,Euclidean_dist_16385_4097,N/A,268.111791134,268.111791134,337.294171095,337.296658039,337.305890083,337.306219101,337.315339088,337.998469114,338.003591061,338.006592989,271.334739208,271.361598015
unit.000162,Euclidean_dist_16385_8193,N/A,270.202881098,270.202881098,339.448111057,339.451385021,339.452892065,339.453216076,339.454632044,340.10987711,340.111351013,340.115391016,272.514748096,272.541985035
unit.000163,Euclidean_dist_16385_12289,N/A,271.5698421,271.5698421,340.803084135,340.806436062,340.808011055,340.808357,340.809895992,341.521599054,341.52299118,341.526980162,273.647001028,273.674527168
unit.000164,Euclidean_dist_16385_16385,N/A,272.981595039,272.981595039,342.16494298,342.173931122,342.175441027,342.175758123,342.177299023,342.829824209,342.831149101,342.834792137,275.806209087,275.833214045
unit.000165,Euclidean_dist_16385_20481,N/A,273.663820028,273.663820028,342.922620058,342.92596817,342.92753911,342.927864075,342.929280996,343.634661198,343.636161089,343.640464067,275.858175993,275.885161161
unit.000166,Euclidean_dist_16385_24577,N/A,153.381187201,153.381187201,222.171056986,222.174333096,222.175621986,222.175893068,222.177193165,222.830514193,222.831884146,222.8354702,156.343527079,156.369917154
unit.000167,Euclidean_dist_16385_28673,N/A,275.028692007,275.028692007,344.275336027,344.278352976,344.279767036,344.280052185,344.281431198,344.942316055,344.943857193,344.94729805,278.019018173,278.046617985
unit.000168,Euclidean_dist_16385_32769,N/A,275.814975023,275.814975023,345.026401997,345.029664993,345.030985117,345.031306028,345.03266716,345.747604132,345.748996019,345.753269196,278.073137999,278.100184202
