CU,Name,Scheduling,StagingInput,AgentStagingInputPending,AgentStagingInput,AllocatingPending,Allocating,ExecutingPending,Executing,AgentStagingOutputPending,AgentStagingOutput,PendingOutputStaging,StagingOutput,Done
unit.000046,Euclidean_dist_1_57345,N/A,54.1307351589,54.1307351589,123.688547134,123.691408157,123.692875147,123.693205118,123.694584131,124.356501102,124.357976198,124.362296104,56.2922420502,56.318718195
unit.000047,Euclidean_dist_1_61441,N/A,56.1898970604,56.1898970604,125.782842159,125.785621166,125.787079096,125.787400007,125.788818121,126.470275164,126.471698046,126.476618052,58.5040681362,58.5308001041
unit.000048,Euclidean_dist_1_65537,N/A,-61.2640240192,-61.2640240192,7.88860797882,7.89085912704,7.89213609695,7.89241504669,7.90573310852,8.61907505989,8.62483906746,8.6281940937,-57.9400339127,-57.9143748283
unit.000049,Euclidean_dist_1_69633,N/A,-53.7517738342,-53.7517738342,15.3802640438,15.3838369846,15.3854830265,15.385862112,15.3873021603,16.1641461849,16.1656620502,16.1701841354,-50.1830048561,-50.1517758369
unit.000050,Euclidean_dist_1_73729,N/A,60.0201749802,60.0201749802,129.568395138,129.570797205,129.572271109,129.5726161,129.574028015,130.295623064,130.297124147,130.301001072,62.9209430218,62.9471821785
unit.000051,Euclidean_dist_1_77825,N/A,-35.7643818855,-35.7643818855,33.2929961681,33.2951381207,33.2963089943,33.2965731621,33.3101260662,33.9754261971,33.9809930325,33.9838340282,-32.3022098541,-32.2760119438
unit.000052,Euclidean_dist_1_81921,N/A,63.1546239853,63.1546239853,132.715592146,132.718029022,132.719444036,132.719762087,132.721158028,133.416416168,133.417970181,133.421980143,66.2122690678,66.2384281158
unit.000053,Euclidean_dist_1_86017,N/A,64.2532861233,64.2532861233,133.916335106,133.919403076,133.923544168,133.923890114,133.927963018,134.62372303,134.625243187,134.629314184,67.3377480507,67.3639240265
unit.000054,Euclidean_dist_1_90113,N/A,69.0543541908,69.0543541908,138.704784155,138.707905054,138.709286213,138.709587097,138.710864067,139.456827164,139.458281994,139.462072134,72.1580979824,72.1846830845
unit.000055,Euclidean_dist_1_94209,N/A,-62.7899968624,-62.7899968624,6.38948011398,6.39196801186,6.39313817024,6.39342308044,6.43739914894,7.51109600067,7.63291811943,7.63564705849,-59.0684998035,-59.042858839
unit.000056,Euclidean_dist_1_98305,N/A,-61.2646489143,-61.2646489143,7.88428020477,7.88746118546,7.88898515701,7.88932418823,7.89074611664,8.61823821068,8.61985015869,8.62372803688,-57.9468328953,-57.9209239483
unit.000057,Euclidean_dist_1_102401,N/A,-61.9513618946,-61.9513618946,7.13902616501,7.14124703407,7.14236211777,7.14266705513,7.15645217896,7.8128991127,7.81416797638,7.81788110733,-59.018009901,-58.9924178123
unit.000058,Euclidean_dist_1_106497,N/A,-60.5718328953,-60.5718328953,8.48478102684,8.4872610569,8.48838615417,8.48870801926,8.50223302841,9.12144207954,9.12282800674,9.12630915642,-57.8894248009,-57.8630399704
unit.000059,Euclidean_dist_1_110593,N/A,-59.8893039227,-59.8893039227,9.23531913757,9.2377281189,9.23893117905,9.23924899101,9.25197315216,9.92647719383,9.93205213547,9.93533110619,-56.8109478951,-56.7853229046
unit.000060,Euclidean_dist_1_114689,N/A,-57.8575568199,-57.8575568199,11.1825151443,11.1851701736,11.1864700317,11.1867551804,11.1881270409,11.9371581078,11.9391851425,11.9430780411,-54.6112189293,-54.5853159428
unit.000061,Euclidean_dist_1_118785,N/A,-57.1632049084,-57.1632049084,11.9350750446,11.9375200272,11.9396681786,11.9409370422,11.9532899857,12.6436030865,12.6492061615,12.6524450779,-54.5523569584,-54.5261259079
unit.000062,Euclidean_dist_1_122881,N/A,-55.7986710072,-55.7986710072,13.279282093,13.2818861008,13.2834730148,13.2838430405,13.2854540348,14.0511322021,14.0525481701,14.057115078,-52.4038879871,-52.3747558594
unit.000063,Euclidean_dist_1_126977,N/A,-55.1070690155,-55.1070690155,14.0314600468,14.0340020657,14.0351760387,14.0355041027,14.0488510132,14.8573729992,14.859028101,14.8635931015,-52.3448979855,-52.3191800117
unit.000064,Euclidean_dist_4097_1,N/A,-53.7397859097,-53.7397859097,15.3850371838,15.3885810375,15.3897461891,15.3900611401,15.4033720493,16.1648800373,16.1711170673,16.1761250496,-50.1825158596,-50.1522879601
unit.000065,Euclidean_dist_4097_4097,N/A,-52.3268618584,-52.3268618584,16.728921175,16.7325429916,16.7337431908,16.7340681553,16.7483270168,17.4726040363,17.4797070026,17.4846260548,-50.074600935,-50.0471048355
unit.000066,Euclidean_dist_4097_8193,N/A,-50.9408648014,-50.9408648014,18.0796120167,18.0906381607,18.0919070244,18.0922720432,18.103413105,18.8808341026,18.8862991333,18.8897230625,-48.9407618046,-48.9120008945
unit.000067,Euclidean_dist_4097_12289,N/A,-48.1520709991,-48.1520709991,20.920855999,20.9240391254,20.9255561829,20.9258711338,20.9273171425,21.5986230373,21.5999190807,21.6041240692,-45.647028923,-45.6210319996
unit.000068,Euclidean_dist_4097_16385,N/A,-46.7770009041,-46.7770009041,22.2715799809,22.2743830681,22.2755110264,22.2758619785,22.2900180817,23.0082981586,23.0141730309,23.0178229809,-44.5157048702,-44.4894058704
unit.000069,Euclidean_dist_4097_20481,N/A,-44.7208008766,-44.7208008766,24.3756890297,24.3784251213,24.3796741962,24.3800301552,24.3941180706,25.1205620766,25.1275119781,25.1311180592,-42.3033528328,-42.2772789001
unit.000070,Euclidean_dist_4097_24577,N/A,-43.364055872,-43.364055872,25.7692790031,25.7727460861,25.7742490768,25.7746319771,25.7760460377,26.5274150372,26.5291221142,26.5335071087,-40.1461129189,-40.1201980114
unit.000071,Euclidean_dist_4097_28673,N/A,-42.6760509014,-42.6760509014,26.368751049,26.3715970516,26.3730130196,26.3733251095,26.3749392033,27.1307861805,27.13261199,27.1360971928,-40.0953137875,-40.0691688061
unit.000072,Euclidean_dist_4097_32769,N/A,65.6239972115,65.6239972115,135.260397196,135.263369083,135.264809132,135.265158176,135.2664361,136.033433199,136.03492713,136.039237976,68.4690279961,68.4969091415
unit.000073,Euclidean_dist_4097_36865,N/A,66.9893422127,66.9893422127,136.613751173,136.617000103,136.618473053,136.618792057,136.620256186,137.341926098,137.343482018,137.348028183,69.7945511341,69.8212120533
unit.000074,Euclidean_dist_4097_40961,N/A,-39.2153828144,-39.2153828144,29.8230559826,29.825532198,29.8267560005,29.8270390034,29.8400452137,30.5550739765,30.5613110065,30.5646660328,-36.745167017,-36.7196648121
unit.000075,Euclidean_dist_4097_45057,N/A,-40.5939838886,-40.5939838886,28.4708931446,28.4736871719,28.4751420021,28.4754869938,28.4769670963,29.1457951069,29.1472511292,29.1517190933,-37.880204916,-37.8538959026
unit.000076,Euclidean_dist_4097_49153,N/A,-37.8470609188,-37.8470609188,31.3447751999,31.3470680714,31.3482329845,31.3485100269,31.3625190258,32.0643601418,32.0698821545,32.0730810165,-34.5813000202,-34.5546789169
unit.000077,Euclidean_dist_4097_53249,N/A,-36.4508988857,-36.4508988857,32.6948201656,32.6970131397,32.698166132,32.6984541416,32.7108449936,33.3718521595,33.3778190613,33.3809289932,-33.4497439861,-33.3575119972
unit.000078,Euclidean_dist_4097_57345,N/A,-35.0813210011,-35.0813210011,34.043995142,34.0460791588,34.0471701622,34.0474560261,34.0601110458,34.7798750401,34.7853350639,34.7883460522,-32.2509508133,-32.224162817
unit.000079,Euclidean_dist_4097_61441,N/A,-33.7193078995,-33.7193078995,35.3879561424,35.3910930157,35.3934249878,35.3966960907,35.3980131149,36.0867099762,36.088321209,36.0921180248,-31.1197478771,-31.0929768085
unit.000080,Euclidean_dist_4097_65537,N/A,-32.9797508717,-32.9797508717,36.0394411087,36.0414481163,36.0425071716,36.0427541733,36.055929184,36.7923960686,36.7970471382,36.8001852036,-31.0671520233,-31.039899826
unit.000081,Euclidean_dist_4097_69633,N/A,-31.6055908203,-31.6055908203,37.542896986,37.5448241234,37.5459661484,37.5462679863,37.5589420795,38.30235219,38.3038711548,38.3078291416,-28.9046299458,-28.8786280155
unit.000082,Euclidean_dist_4097_73729,N/A,-30.2375149727,-30.2375149727,38.8889701366,38.8911960125,38.8923361301,38.8925971985,38.905809164,39.6109831333,39.6165671349,39.6196141243,-27.77501297,-27.7488508224
unit.000083,Euclidean_dist_4097_77825,N/A,-28.1351339817,-28.1351339817,40.9891719818,40.9921250343,40.9935691357,40.9939200878,40.995265007,41.7228240967,41.7242901325,41.7283780575,-25.5690858364,-25.543391943
unit.000084,Euclidean_dist_4097_81921,N/A,-26.7629418373,-26.7629418373,42.3402740955,42.3427991867,42.3438811302,42.3441781998,42.3582911491,43.1319692135,43.142441988,43.1463530064,-24.4377667904,-24.4118988514
unit.000085,Euclidean_dist_4097_86017,N/A,-24.7080450058,-24.7080450058,44.4353370667,44.4388241768,44.4403431416,44.4406890869,44.4425480366,45.1477401257,45.1491641998,45.1529300213,-22.2314338684,-22.2052299976
unit.000086,Euclidean_dist_4097_90113,N/A,-23.3284008503,-23.3284008503,45.6851000786,45.6877970695,45.6892290115,45.6895611286,45.6910250187,46.3547279835,46.3562572002,46.3602011204,-21.0995869637,-21.0734939575
unit.000087,Euclidean_dist_4097_94209,N/A,-22.6371598244,-22.6371598244,46.4373781681,46.4398620129,46.4410321712,46.4413590431,46.4552090168,47.1602480412,47.1663131714,47.1700260639,-20.0181698799,-19.9923119545
unit.000088,Euclidean_dist_4097_98305,N/A,-21.2134809494,-21.2134809494,47.7843019962,47.7873570919,47.7886240482,47.7889211178,47.8044490814,48.5691530704,48.5754551888,48.5808730125,-17.8619828224,-17.8344910145
unit.000089,Euclidean_dist_4097_102401,N/A,72.2263731956,72.2263731956,141.848457098,141.852257013,141.853687048,141.854046106,141.855375051,142.577598095,142.579071045,142.583362103,75.6710600853,75.6976320744
unit.000090,Euclidean_dist_4097_106497,N/A,71.8818411827,71.8818411827,141.55044198,141.554493189,141.555932045,141.556263208,141.557650089,142.275501013,142.276926041,142.281721115,74.6405830383,74.6670520306
unit.000091,Euclidean_dist_4097_110593,N/A,71.1962821484,71.1962821484,140.799292088,140.802605152,140.803860188,140.804190159,140.805446148,141.570896149,141.572489023,141.577970028,74.5371370316,74.5636160374
unit.000092,Euclidean_dist_4097_114689,N/A,72.5717201233,72.5717201233,142.146506071,142.149491072,142.150968075,142.151304007,142.152837992,142.87947607,142.880885124,142.886486053,75.7199389935,75.7471671104
unit.000093,Euclidean_dist_4097_118785,N/A,74.2904100418,74.2904100418,143.942359209,143.945636034,143.94798398,143.948331118,143.949779034,144.691286087,144.692867041,144.697691202,76.9042220116,76.9347901344
unit.000094,Euclidean_dist_4097_122881,N/A,75.6617331505,75.6617331505,145.290813208,145.294280052,145.299316168,145.302628994,145.303954124,146.000070095,146.001512051,146.007369995,78.1424400806,78.1688680649
unit.000095,Euclidean_dist_4097_126977,N/A,77.0290131569,77.0290131569,146.686137199,146.689188004,146.690515995,146.690849066,146.692186117,147.409448147,147.410902977,147.416110039,79.3765861988,79.4030652046
unit.000096,Euclidean_dist_8193_1,N/A,78.4483880997,78.4483880997,148.034332991,148.037752151,148.03915906,148.039481163,148.041010141,148.718255997,148.719828129,148.725427151,81.1215920448,81.1481771469
unit.000097,Euclidean_dist_8193_4097,N/A,79.8155322075,79.8155322075,149.379140139,149.382601976,149.384087086,149.384407043,149.385843039,150.127379179,150.128898144,150.13309598,82.357101202,82.3845582008
unit.000098,Euclidean_dist_8193_8193,N/A,80.4986891747,80.4986891747,150.283689022,150.287141085,150.28858614,150.288952112,150.290378094,151.032678127,151.034201145,151.038247108,83.4922029972,83.5192351341
unit.000099,Euclidean_dist_8193_12289,N/A,81.9852449894,81.9852449894,151.64608407,151.648174047,151.649461031,151.649785995,151.651081085,152.341012001,152.342493057,152.34643507,84.7282810211,84.7546641827
unit.000100,Euclidean_dist_8193_16385,N/A,83.3555021286,83.3555021286,153.00861001,153.012318134,153.013586044,153.013910055,153.015249014,153.750184059,153.751802206,153.755451202,85.8594040871,85.8853170872
unit.000101,Euclidean_dist_8193_20481,N/A,84.7235460281,84.7235460281,154.363375187,154.366034031,154.36738205,154.367708206,154.36909008,155.058973074,155.06035018,155.064239979,88.0146892071,88.0411171913
unit.000102,Euclidean_dist_8193_24577,N/A,86.8452839851,86.8452839851,156.508172035,156.511053085,156.512363195,156.512695074,156.514075994,157.273473978,157.274975061,157.2791152,90.2247030735,90.2512750626
unit.000103,Euclidean_dist_8193_28673,N/A,87.9122622013,87.9122622013,157.553689003,157.556496143,157.55798316,157.558295012,157.559638023,158.279956102,158.281483173,158.285351038,91.3195440769,91.3466100693
unit.000104,Euclidean_dist_8193_32769,N/A,89.3398292065,89.3398292065,158.908667088,158.911382198,158.912830114,158.913230181,158.914705038,159.588639021,159.590093136,159.593748093,92.4500720501,92.4767739773
unit.000105,Euclidean_dist_8193_36865,N/A,90.3051891327,90.3051891327,159.958214998,159.961602211,159.963132143,159.963507175,159.964848042,160.695934057,160.697590113,160.701876163,92.649310112,92.6754341125
unit.000106,Euclidean_dist_8193_40961,N/A,91.6714231968,91.6714231968,161.455871105,161.459066153,161.460487127,161.460826159,161.462328196,162.204996109,162.206519127,162.213147163,93.8820130825,93.908367157
unit.000107,Euclidean_dist_8193_45057,N/A,93.9087331295,93.9087331295,163.554412127,163.557363987,163.558768034,163.559094191,163.560433149,164.31788516,164.320101976,164.323671103,96.2659511566,96.2923560143
unit.000108,Euclidean_dist_8193_49153,N/A,95.2707540989,95.2707540989,164.900314093,164.902928114,164.904227018,164.904529095,164.905790091,165.626166105,165.627612114,165.631669998,98.5277190208,98.5542340279
unit.000109,Euclidean_dist_8193_53249,N/A,96.3062851429,96.3062851429,165.949192047,165.952136993,165.953469992,165.953800201,165.95518899,166.632794142,166.634958982,166.63848114,99.696570158,99.7237591743
unit.000110,Euclidean_dist_8193_57345,N/A,96.9939780235,96.9939780235,166.596033096,166.598223209,166.599634171,166.599992037,166.601615191,167.336815119,167.338279009,167.342207193,99.7489130497,99.7758932114
unit.000111,Euclidean_dist_8193_61441,N/A,98.366508007,98.366508007,167.939419985,167.942250013,167.94382,167.944161177,167.945674181,168.645246029,168.646654129,168.65072608,101.912365198,101.938757181
unit.000112,Euclidean_dist_8193_65537,N/A,99.7366280556,99.7366280556,169.438229084,169.440558195,169.442008018,169.44235301,169.443974018,170.156857014,170.159176111,170.163034201,103.043868065,103.070530176
unit.000113,Euclidean_dist_8193_69633,N/A,224.717648983,224.717648983,293.519695044,293.522528172,293.523794174,293.524098158,293.5370152,294.252184153,294.258010149,294.261522055,227.001807213,227.030827999
unit.000114,Euclidean_dist_8193_73729,N/A,231.673148155,231.673148155,300.527258158,300.530322075,300.531477213,300.531769037,300.545463085,301.292315006,301.302529097,301.306218147,234.747552156,234.779193163
unit.000115,Euclidean_dist_8193_77825,N/A,104.321578979,104.321578979,173.933712006,173.937323093,173.938750029,173.939115047,173.94058013,174.686833143,174.689611197,174.693955183,106.445833206,106.472160101
unit.000116,Euclidean_dist_8193_81921,N/A,250.79066515,250.79066515,319.465150118,319.467573166,319.468684196,319.468981028,319.482529163,320.199898005,320.205627203,320.209131002,253.591660976,253.620087147
unit.000117,Euclidean_dist_8193_86017,N/A,106.758478165,106.758478165,176.330282211,176.333379984,176.334820032,176.335172176,176.336724997,177.103202105,177.104655027,177.109217167,109.740537167,109.769689083
unit.000118,Euclidean_dist_8193_90113,N/A,108.14192009,108.14192009,177.737879038,177.740787983,177.742205143,177.742567062,177.744050026,178.41189003,178.413290977,178.417859077,110.872896194,110.900942087
unit.000119,Euclidean_dist_8193_94209,N/A,111.199685097,111.199685097,180.880520105,180.883388042,180.884769201,180.885090113,180.886386156,181.632857084,181.634273052,181.63907814,114.167137146,114.194812059
unit.000120,Euclidean_dist_8193_98305,N/A,112.04861021,112.04861021,181.631547213,181.63580513,181.641703129,181.642035007,181.643464088,182.337131023,182.338587999,182.342959166,115.256789207,115.284880161
unit.000121,Euclidean_dist_8193_102401,N/A,112.732227087,112.732227087,182.378449202,182.382016182,182.383392096,182.383728981,182.385096073,183.142503023,183.144352198,183.148406029,116.338886976,116.365463018
unit.000122,Euclidean_dist_8193_106497,N/A,112.458515167,112.458515167,182.08011508,182.083425999,182.084908009,182.08524704,182.086779118,182.840005159,182.841468096,182.845806122,115.309756041,115.337372065
unit.000123,Euclidean_dist_8193_110593,N/A,-44.7332279682,-44.7332279682,24.3713610172,24.3745691776,24.3761270046,24.3765201569,24.3781790733,25.1197810173,25.1213071346,25.1263291836,-42.3039729595,-42.2780377865
unit.000124,Euclidean_dist_8193_114689,N/A,-36.451556921,-36.451556921,32.6909160614,32.6937260628,32.6951861382,32.6954960823,32.6968290806,33.3710570335,33.3726830482,33.3769650459,-33.4503059387,-33.3571968079
unit.000125,Euclidean_dist_8193_118785,N/A,-28.8136608601,-28.8136608601,40.2412281036,40.2437632084,40.2449851036,40.2452991009,40.258436203,40.9183151722,40.9238820076,40.9271550179,-26.6452620029,-26.6194508076
unit.000126,Euclidean_dist_8193_122881,N/A,117.312407017,117.312407017,186.923537016,186.92663908,186.928147078,186.92850709,186.9299891,187.673001051,187.674478054,187.678830147,119.792210102,119.819518089
unit.000127,Euclidean_dist_8193_126977,N/A,-13.4700529575,-13.4700529575,55.5688750744,55.571308136,55.5725040436,55.57279706,55.5866141319,56.3169929981,56.3235290051,56.3286221027,-11.1194198132,-11.0919809341
unit.000128,Euclidean_dist_12289_1,N/A,204.993079185,204.993079185,273.809640169,273.81289506,273.814524174,273.814885139,273.81638813,274.537161112,274.538594007,274.54314518,208.008150101,208.036322117
unit.000129,Euclidean_dist_12289_4097,N/A,92.0825591087,92.0825591087,161.753794193,161.75665617,161.757970095,161.758299112,161.75972414,162.506993055,162.508579016,162.511959076,94.9607131481,94.987154007
unit.000130,Euclidean_dist_12289_8193,N/A,14.4235780239,14.4235780239,83.4951469898,83.4992260933,83.5005371571,83.5008730888,83.5022192001,84.2945461273,84.2960832119,84.300508976,17.8472771645,17.8735849857
unit.000131,Euclidean_dist_12289_12289,N/A,176.294167042,176.294167042,245.436971188,245.440355062,245.442043066,245.442403078,245.443943024,246.158316135,246.159743071,246.164054155,178.84407711,178.873213053
unit.000132,Euclidean_dist_12289_16385,N/A,127.440886021,127.440886021,196.95648098,196.959526062,196.960839987,196.961148024,196.962339163,197.63906312,197.64046216,197.64449811,129.786758184,129.814043999
unit.000133,Euclidean_dist_12289_20481,N/A,128.588510036,128.588510036,198.175461054,198.178364992,198.179788113,198.180143118,198.181547165,198.846312046,198.847722054,198.851666212,131.949576139,131.977375984
unit.000134,Euclidean_dist_12289_24577,N/A,48.8309381008,48.8309381008,118.441877127,118.445198059,118.446720123,118.447055101,118.448425055,119.123260021,119.12472105,119.129125118,51.8108620644,51.8383560181
unit.000135,Euclidean_dist_12289_28673,N/A,131.512601137,131.512601137,201.054421186,201.057658195,201.059187174,201.059516191,201.060892105,201.866679192,201.868255138,201.872047186,134.225018978,134.252521992
unit.000136,Euclidean_dist_12289_32769,N/A,133.035135031,133.035135031,202.577026129,202.580185175,202.581524134,202.581816196,202.583191156,203.275617123,203.276883125,203.280984163,135.515818119,135.542973995
unit.000137,Euclidean_dist_12289_36865,N/A,70.8571481705,70.8571481705,140.501410007,140.504468203,140.505936146,140.506256104,140.507665157,141.268285036,141.269976139,141.275272131,73.442553997,73.4698171616
unit.000138,Euclidean_dist_12289_40961,N/A,79.1318750381,79.1318750381,148.780702114,148.783823013,148.785185099,148.785514116,148.786921978,149.523403168,149.525017023,149.528741121,81.2253170013,81.2517161369
unit.000139,Euclidean_dist_12289_45057,N/A,87.228741169,87.228741169,156.806338072,156.808706999,156.810180187,156.810501099,156.811964989,157.475093126,157.476548195,157.479792118,90.2396681309,90.2662220001
unit.000140,Euclidean_dist_12289_49153,N/A,95.6177220345,95.6177220345,165.198536158,165.200796127,165.202196121,165.202512026,165.204008102,165.928071976,165.929535151,165.933531046,98.5793201923,98.6057159901
unit.000141,Euclidean_dist_12289_53249,N/A,102.934051037,102.934051037,172.586259127,172.589348078,172.590734005,172.591073036,172.592385054,173.378081083,173.379565001,173.384594202,105.311640024,105.33932209
unit.000142,Euclidean_dist_12289_57345,N/A,284.751797199,284.751797199,353.575353146,353.57852006,353.579879999,353.580316067,353.581859112,354.300980091,354.302478075,354.306656122,288.142920017,288.170042038
unit.000143,Euclidean_dist_12289_61441,N/A,143.620069027,143.620069027,213.245238066,213.249005079,213.250385046,213.250711203,213.252099037,213.946124077,213.947566986,213.950978994,145.931717157,145.959557056
unit.000144,Euclidean_dist_12289_65537,N/A,145.457448006,145.457448006,215.058756113,215.061803102,215.063338041,215.063657045,215.065486193,215.757512093,215.758938074,215.762837172,148.117231131,148.144748211
unit.000145,Euclidean_dist_12289_69633,N/A,135.627351046,135.627351046,205.154874086,205.158253193,205.159828186,205.160168171,205.161723137,205.89124012,205.892686129,205.897011042,137.938587189,137.965543032
unit.000146,Euclidean_dist_12289_73729,N/A,148.479959011,148.479959011,218.08644104,218.089559078,218.090855122,218.09120512,218.092674017,218.77821207,218.779887199,218.783977032,151.486124992,151.516741991
unit.000147,Euclidean_dist_12289_77825,N/A,150.633924007,150.633924007,220.212771177,220.216039181,220.217459202,220.217722178,220.218908072,220.891432047,220.89273119,220.897639036,153.70787406,153.735521078
unit.000148,Euclidean_dist_12289_81921,N/A,162.606358051,162.606358051,232.200798035,232.20445013,232.205991983,232.206408024,232.207866192,232.870850086,232.872164011,232.875936985,164.899116993,164.925496101
unit.000149,Euclidean_dist_12289_86017,N/A,153.880727053,153.880727053,223.382929087,223.385374069,223.386859179,223.387190104,223.388600111,224.111528158,224.112897158,224.116909981,157.021507025,157.048799992
unit.000150,Euclidean_dist_12289_90113,N/A,178.499509096,178.499509096,247.547707081,247.551141024,247.552575111,247.552844048,247.554294109,248.272742987,248.274096012,248.278354168,181.056771994,181.08365202
unit.000151,Euclidean_dist_12289_94209,N/A,192.933725119,192.933725119,262.011651039,262.015148163,262.01673913,262.017102003,262.018558979,262.76646018,262.767879009,262.77235198,195.901965141,195.928832054
unit.000152,Euclidean_dist_12289_98305,N/A,29.1851201057,29.1851201057,98.2641391754,98.2676141262,98.269203186,98.2695291042,98.2709050179,98.9906840324,98.9921791553,98.9956600666,32.3474011421,32.3733870983
unit.000153,Euclidean_dist_12289_102401,N/A,28.0011451244,28.0011451244,97.2150130272,97.2180280685,97.2194821835,97.2198390961,97.2213051319,97.8834061623,97.8848810196,97.8880569935,31.2356071472,31.2615251541
unit.000154,Euclidean_dist_12289_106497,N/A,27.3215429783,27.3215429783,96.3185560703,96.3215839863,96.3234920502,96.3238470554,96.325548172,97.0785570145,97.079927206,97.0834531784,30.156815052,30.1830639839
unit.000155,Euclidean_dist_12289_110593,N/A,29.5128221512,29.5128221512,98.5621201992,98.5648081303,98.5662171841,98.5665361881,98.5680661201,99.2927360535,99.2941491604,99.2974359989,32.3648622036,32.3909831047
unit.000156,Euclidean_dist_12289_114689,N/A,30.8761401176,30.8761401176,99.9636640549,99.9662871361,99.9677240849,99.9680540562,99.9694280624,100.701728106,100.703243017,100.706876993,32.9187531471,32.9448611736
unit.000157,Euclidean_dist_12289_118785,N/A,32.2377941608,32.2377941608,101.374890089,101.377427101,101.378847122,101.379179001,101.380519152,102.110642195,102.11216116,102.116505146,35.0755929947,35.1016311646
unit.000158,Euclidean_dist_12289_122881,N/A,33.6072621346,33.6072621346,103.199647188,103.20262599,103.204190016,103.204521179,103.205954075,103.922293186,103.923748016,103.928030014,36.2049410343,36.2309780121
unit.000159,Euclidean_dist_12289_126977,N/A,35.3633751869,35.3633751869,105.073404074,105.07648921,105.077890158,105.07824111,105.079794168,105.833997011,105.835537195,105.839915991,38.3975350857,38.4234890938
unit.000160,Euclidean_dist_16385_1,N/A,37.0188341141,37.0188341141,106.570739031,106.574630976,106.575937033,106.576239109,106.577542067,107.244676113,107.246147156,107.251093149,39.5429689884,39.5690510273
unit.000161,Euclidean_dist_16385_4097,N/A,183.774135113,183.774135113,252.956758976,252.959928989,252.961431026,252.961767197,252.963240147,253.607027054,253.608430147,253.612110138,186.608775139,186.636036158
unit.000162,Euclidean_dist_16385_8193,N/A,201.614186049,201.614186049,270.338806152,270.341951132,270.343607187,270.343972206,270.345347166,272.423892021,272.425271034,272.430168152,205.792589188,205.819267035
unit.000163,Euclidean_dist_16385_12289,N/A,45.8205821514,45.8205821514,115.383753061,115.386605978,115.388248205,115.388610125,115.390161037,116.103910208,116.105377197,116.109956026,48.4446091652,48.4711301327
unit.000164,Euclidean_dist_16385_16385,N/A,44.6797151566,44.6797151566,114.338344097,114.341161013,114.342790127,114.343141079,114.344732046,115.096333027,115.097810984,115.102699041,47.3358671665,47.3621170521
