CU,Name,Scheduling,StagingInput,AgentStagingInputPending,AgentStagingInput,AllocatingPending,Allocating,ExecutingPending,Executing,AgentStagingOutputPending,AgentStagingOutput,PendingOutputStaging,StagingOutput,Done
unit.000041,Euclidean_dist_4097_36865,-1737.15841389,-1516.18741488,-1516.18741488,15.3374390602,15.3391001225,15.3744261265,15.3749599457,62.7251179218,68.534318924,68.5671579838,68.5690290928,70.5155060291,70.5901269913
unit.000042,Euclidean_dist_4097_40961,-1737.15813684,-1647.68123507,-1647.68123507,9.43814206123,9.44167208672,9.44255709648,9.44302296638,30.0921399593,37.2207529545,37.3746979237,37.3773059845,38.0661211014,38.0938699245
unit.000043,Euclidean_dist_4097_45057,-1737.15784502,-1596.93337488,-1596.93337488,13.9425311089,13.9441950321,13.945029974,13.9455699921,37.6630809307,44.56123209,44.6986949444,44.7008049488,47.4873149395,47.5145721436
unit.000044,Euclidean_dist_4097_49153,-1737.15756202,-1543.97329402,-1543.97329402,14.2481429577,14.2498011589,14.5972559452,14.5977799892,54.6306059361,62.5735139847,62.6415150166,62.644010067,63.4680500031,63.4996480942
unit.000045,Euclidean_dist_4097_53249,-1737.15727806,-1491.11519694,-1491.11519694,16.1678540707,16.1691589355,16.1931300163,16.19373703,75.4289700985,78.5557420254,78.5808651447,78.5839030743,79.3750879765,79.4073829651
unit.000046,Euclidean_dist_4097_57345,-1737.15699506,-1443.51114607,-1443.51114607,19.7109611034,19.7124390602,19.8719010353,19.8736851215,88.8769600391,94.9369039536,95.0544481277,95.0565490723,96.3632879257,96.3918550014
unit.000047,Euclidean_dist_4097_61441,-1737.15671802,-1401.21932602,-1401.21932602,20.0333890915,20.0368840694,20.0822780132,20.0829849243,102.971037149,112.367998123,112.438411951,112.440160036,114.608510017,114.637730122
unit.000048,Euclidean_dist_4097_65537,-1737.15643191,-1363.88328195,-1363.88328195,22.513231039,22.5151910782,22.623914957,22.6245441437,120.190336943,123.177399158,123.203058958,123.213256121,123.541422129,123.57289505
unit.000049,Euclidean_dist_4097_69633,-1737.15615296,-1731.58174896,-1731.58174896,8.58351898193,8.58520698547,8.58620405197,8.58669614792,8.70614099503,13.9578070641,13.9805819988,13.982596159,15.4956419468,15.5216801167
unit.000050,Euclidean_dist_4097_73729,-1737.15586996,-1675.42654085,-1675.42654085,9.0835609436,9.08952212334,9.09030604362,9.09075093269,19.8836901188,25.8464040756,25.954654932,25.9596951008,27.0125081539,27.0394730568
unit.000051,Euclidean_dist_4097_77825,-1737.15559292,-1421.56499195,-1421.56499195,19.8920309544,19.8943960667,20.0118169785,20.0124261379,98.4026660919,102.736882925,102.760468006,102.763641119,102.924507141,102.952600956
unit.000052,Euclidean_dist_4097_81921,-1737.15532589,-1415.08573389,-1415.08573389,19.940529108,19.9423091412,20.0343420506,20.0349669456,101.108093023,107.403032064,112.302371979,112.306156158,113.944895983,113.97363615
unit.000053,Euclidean_dist_4097_86017,-1737.1551199,-1517.86879992,-1517.86879992,15.3261270523,15.3280451298,15.3612401485,15.3647949696,62.6629369259,68.5331540108,68.561923027,68.5639190674,70.3598380089,70.3877620697
unit.000054,Euclidean_dist_4097_90113,-1737.15491199,-1468.42428684,-1468.42428684,16.3022699356,16.3039050102,16.3047029972,16.3052880764,76.150867939,86.7488460541,88.0487229824,88.0508239269,89.2727930546,89.3007421494
unit.000055,Euclidean_dist_4097_94209,-1737.15470695,-1422.37022185,-1422.37022185,19.8863220215,19.8883681297,20.0089960098,20.009606123,98.3582770824,102.737654924,102.764620066,102.768808126,102.870865107,102.899060011
unit.000056,Euclidean_dist_4097_98305,-1737.1544919,-1385.06639791,-1385.06639791,20.1500620842,20.1517090797,20.1525211334,20.1531550884,112.364545107,116.095258951,116.366831064,116.368802071,117.798427105,117.828515053
unit.000057,Euclidean_dist_4097_102401,-1737.15428185,-1339.50247908,-1339.50247908,22.6827220917,22.6849689484,22.7105181217,22.7111690044,123.509016037,130.153066158,130.254150152,130.255841017,132.414116144,132.442809105
unit.000058,Euclidean_dist_4097_106497,-1737.15407491,-1705.50498199,-1705.50498199,8.78111195564,8.78325605392,8.78457093239,8.78499412537,13.9785549641,16.1239759922,16.1267831326,16.1282839775,18.2811019421,18.3477721214
unit.000059,Euclidean_dist_4097_110593,-1737.15385103,-1357.37800789,-1357.37800789,22.5574121475,22.5590441227,22.6453249454,22.6459801197,121.470404148,127.422158003,130.180086136,130.182278156,131.203745127,131.234539032
unit.000060,Euclidean_dist_4097_114689,-1737.15364599,-1599.35142589,-1599.35142589,13.9254231453,13.9270291328,13.9279179573,13.9284460545,37.5591011047,44.5361299515,44.6173870564,44.6194500923,47.3083879948,47.3351809978
unit.000061,Euclidean_dist_4097_118785,-1737.15342808,-1547.89628386,-1547.89628386,14.2271990776,14.2287149429,14.5860321522,14.5865459442,53.7796370983,59.8057529926,59.8498289585,59.8527450562,62.1682050228,62.1962931156
unit.000062,Euclidean_dist_4097_122881,-1737.15322185,-1493.58420706,-1493.58420706,16.1522979736,16.1536550522,16.1833720207,16.1839599609,75.3483419418,78.5605509281,79.4982130527,86.64559412,86.6590001583,86.6894850731
unit.000063,Euclidean_dist_4097_126977,-1737.15301299,-1375.33076406,-1375.33076406,22.3684360981,22.3700580597,22.429569006,22.4355881214,116.047106981,120.13807106,120.139692068,120.142521143,120.543575048,120.577790976
unit.000064,Euclidean_dist_8193_1,-1737.15280199,-1672.99883485,-1672.99883485,9.11418700218,9.11987495422,9.12069106102,9.12113499641,19.9767670631,25.837870121,25.887966156,25.8902211189,27.1692690849,27.1964049339
unit.000065,Euclidean_dist_8193_4097,-1737.15259695,-1716.23898387,-1716.23898387,8.71290397644,8.71473002434,8.71551799774,8.71592998505,9.44649505615,13.9967720509,14.1071770191,14.1089470387,16.4981889725,16.5248761177
unit.000066,Euclidean_dist_8193_8193,-1737.15238285,-1669.66496491,-1669.66496491,9.15367007256,9.15728902817,9.15851712227,9.15896892548,20.0969569683,25.8392961025,25.8983950615,25.9012961388,27.3790500164,27.4062039852
unit.000067,Euclidean_dist_8193_12289,-1737.15217686,-1378.57769799,-1378.57769799,22.3435361385,22.3452141285,22.3830780983,22.3837959766,113.533869982,118.421720982,118.428244114,118.4307971,119.342766047,119.373759031
unit.000068,Euclidean_dist_8193_16385,-1737.15196991,-1372.09211087,-1372.09211087,22.391835928,22.3963749409,22.5071549416,22.5095310211,116.445912123,120.141562939,120.153897047,120.156002045,120.928189039,120.9642241
unit.000069,Euclidean_dist_8193_20481,-1737.15176392,-1504.19340301,-1504.19340301,16.0795791149,16.0809710026,16.0818800926,16.0824091434,69.1558821201,75.2999911308,75.3468780518,75.3484661579,77.5563089848,77.5837740898
unit.000070,Euclidean_dist_8193_24577,-1737.15155196,-1351.68770194,-1351.68770194,22.5960011482,22.5982129574,22.6656410694,22.6663079262,121.645236015,127.431303024,130.223119974,130.225176096,131.599070072,131.6273911
unit.000071,Euclidean_dist_8193_28673,-1737.15134501,-1412.54933405,-1412.54933405,19.9593880177,19.9609661102,20.0441861153,20.044836998,101.200668097,107.398992062,112.283076048,112.285191059,114.000914097,114.031206131
unit.000072,Euclidean_dist_8193_32769,-1737.15113902,-1376.13875103,-1376.13875103,22.3602669239,22.3618090153,22.4019770622,22.4057569504,113.624753952,116.407299042,116.410972118,116.41329813,118.082072973,118.113911152
unit.000073,Euclidean_dist_8193_36865,-1737.15093207,-1325.23011684,-1325.23011684,22.7921431065,22.7934920788,22.7942910194,22.7949910164,130.519699097,136.632970095,137.305223942,137.307354927,137.690155029,137.718358994
unit.000074,Euclidean_dist_8193_40961,-1737.15072703,-1728.31041598,-1728.31041598,8.61539292336,8.61684608459,8.61766004562,8.61808395386,8.838326931,13.9821670055,14.0630450249,14.0652561188,15.7048060894,15.7316019535
unit.000075,Euclidean_dist_8193_45057,-1737.15051603,-1654.10779405,-1654.10779405,9.34799909592,9.35633993149,9.3573589325,9.35786414146,25.8886079788,31.5327320099,31.5537359715,31.5554831028,31.5135281086,31.5407030582
unit.000076,Euclidean_dist_8193_49153,-1737.15031385,-1706.44073105,-1706.44073105,8.77310109138,8.7750210762,8.77585792542,8.77632498741,13.9361071587,15.3190281391,15.3284840584,15.3305239677,18.2259089947,18.2539019585
unit.000077,Euclidean_dist_8193_53249,-1737.15010786,-1650.09053397,-1650.09053397,9.40854001045,9.41078615189,9.41216206551,9.41261100769,26.0882899761,37.1903960705,37.1924159527,37.1943869591,37.9525511265,37.9801409245
unit.000078,Euclidean_dist_8193_57345,-1737.1498909,-1684.43179893,-1684.43179893,8.96229600906,8.96399593353,8.96476793289,8.96519804001,16.2985091209,22.3973550797,22.4777669907,22.4795429707,22.8598411083,22.8869609833
unit.000079,Euclidean_dist_8193_61441,-1737.14968705,-1645.27672696,-1645.27672696,9.485268116,9.4951570034,9.49624300003,9.49678206444,30.1780130863,37.2313840389,37.4251739979,37.4271140099,38.2242290974,38.251937151
unit.000080,Euclidean_dist_8193_65537,-1737.14947486,-1663.13694787,-1663.13694787,9.23080992699,9.23286604881,9.2336909771,9.23413896561,22.534348011,29.787375927,30.0807960033,30.0826981068,30.8822929859,30.9091751575
unit.000081,Euclidean_dist_8193_69633,-1737.14927101,-1641.98153496,-1641.98153496,9.53710699081,9.55213308334,9.55312299728,9.55363893509,30.2892489433,37.2321970463,37.4278869629,37.4298541546,38.4346330166,38.461785078
unit.000082,Euclidean_dist_8193_73729,-1737.14906192,-1641.17930007,-1641.17930007,9.56260895729,9.56931805611,9.57020115852,9.57067298889,30.3155260086,37.2231190205,37.3882539272,37.3903520107,38.487101078,38.514236927
unit.000083,Euclidean_dist_8193_77825,-1737.14885688,-1639.48033905,-1639.48033905,9.60466504097,9.61642694473,9.617426157,9.6179151535,30.3844690323,37.2040059566,37.2274639606,37.2293131351,38.6500351429,38.6777191162
unit.000084,Euclidean_dist_8193_81921,-1737.14865208,-1619.60303807,-1619.60303807,9.80656695366,9.80935811996,9.81062197685,9.81123709679,31.5848789215,41.8987500668,44.5288200378,44.5313429832,46.0476050377,46.0753369331
unit.000085,Euclidean_dist_8193_86017,-1737.14843988,-1636.24027896,-1636.24027896,9.643034935,9.64670205116,9.64771103859,9.64819693565,30.4763710499,37.2251000404,37.3976800442,37.4003829956,38.8125929832,38.8408000469
unit.000086,Euclidean_dist_8193_90113,-1737.14822602,-1600.15355396,-1600.15355396,13.9206409454,13.9221580029,13.9230079651,13.9236011505,37.5313899517,44.5322721004,44.614700079,44.6166219711,47.2564630508,47.2832391262
unit.000087,Euclidean_dist_8193_94209,-1737.14801407,-1632.65830398,-1632.65830398,9.67379903793,9.67805314064,9.68078994751,9.68127512932,30.6104969978,37.227421999,37.4046010971,37.4073729515,39.0246739388,39.0539870262
unit.000088,Euclidean_dist_8193_98305,-1737.14780903,-1579.03294086,-1579.03294086,14.0459210873,14.0472810268,14.302118063,14.309262991,44.8770799637,52.8125441074,52.814440012,52.8262829781,53.7942450047,53.8222250938
unit.000089,Euclidean_dist_8193_102401,-1737.14759994,-1628.39024305,-1628.39024305,9.72674894333,9.72827410698,9.72923207283,9.72970700264,30.7606739998,37.2141499519,37.3608160019,37.362432003,39.3454539776,39.3733029366
unit.000090,Euclidean_dist_8193_106497,-1737.14738607,-1559.29178596,-1559.29178596,14.1618180275,14.1632721424,14.5495829582,14.5501279831,53.3972930908,59.8217120171,59.9787769318,59.9817230701,61.400206089,61.4276950359
unit.000091,Euclidean_dist_8193_110593,-1737.14718103,-1519.49537206,-1519.49537206,15.3137199879,15.3154850006,15.3163220882,15.3207271099,62.5598230362,68.5258729458,68.5333211422,68.535364151,70.2509191036,70.2791700363
unit.000092,Euclidean_dist_8193_114689,-1737.14697504,-1504.993361,-1504.993361,16.0748889446,16.0763149261,16.0772221088,16.0777850151,69.1307489872,75.3100919724,75.3750829697,75.3765921593,77.503221035,77.5309410095
unit.000093,Euclidean_dist_8193_118785,-1737.14676905,-1504.88972402,-1504.88972402,16.0772471428,16.0786690712,16.0795550346,16.0801420212,69.1428220272,75.284569025,75.305752039,75.3076250553,77.5064740181,77.5336761475
unit.000094,Euclidean_dist_8193_122881,-1737.14655995,-1503.39133406,-1503.39133406,16.0840771198,16.0854310989,16.0862131119,16.0867681503,69.1811511517,75.3053939342,75.3657231331,75.3672389984,77.609069109,77.6365170479
unit.000095,Euclidean_dist_8193_126977,-1737.14635396,-1502.48085594,-1502.48085594,16.0927619934,16.094107151,16.0949130058,16.0954539776,69.2205650806,75.2866611481,75.3138151169,75.315515995,77.667001009,77.6962740421
unit.000096,Euclidean_dist_12289_1,-1737.14614701,-1500.12452698,-1500.12452698,16.103497982,16.1047780514,16.1055791378,16.1061339378,69.2892930508,75.3064470291,75.3679630756,75.3696730137,77.831633091,77.8613669872
unit.000097,Euclidean_dist_12289_4097,-1737.14593101,-1497.71080589,-1497.71080589,16.1297810078,16.1311480999,16.1614251137,16.164963007,69.3643379211,75.3027989864,75.3564400673,75.3581719398,77.9985129833,78.0341770649
unit.000098,Euclidean_dist_12289_8193,-1737.14572406,-1495.99372101,-1495.99372101,16.1386699677,16.140319109,16.1749050617,16.1754751205,75.2485730648,78.5489759445,78.5504009724,78.5541219711,79.1448791027,79.1731219292
unit.000099,Euclidean_dist_12289_12289,-1737.145509,-1494.33941984,-1494.33941984,16.1499590874,16.1515171528,16.1819460392,16.1825580597,75.3363821507,78.5505290031,78.5600271225,78.5632510185,79.2577321529,79.2911880016
unit.000100,Euclidean_dist_12289_16385,-1737.14524889,-1537.36958385,-1537.36958385,14.2855470181,14.2871711254,14.6180319786,14.6185390949,54.9267759323,62.5759179592,62.6575920582,62.6597859859,63.9004330635,63.9280891418
unit.000101,Euclidean_dist_12289_20481,-1737.14498997,-1621.29947495,-1621.29947495,9.79914903641,9.80051994324,9.80162906647,9.8022069931,31.5476651192,41.8848819733,44.4675600529,44.4700510502,45.9541060925,45.981400013
unit.000102,Euclidean_dist_12289_24577,-1737.14473605,-1488.72412801,-1488.72412801,16.1792471409,16.1806750298,16.1999650002,16.200521946,75.4870071411,86.7204139233,86.7315881252,87.1267900467,87.8561620712,87.8856370449
unit.000103,Euclidean_dist_12289_28673,-1737.14447308,-1491.92797399,-1491.92797399,16.1613130569,16.1626229286,16.189002037,16.1895999908,75.3944129944,78.5611870289,86.6467289925,86.6494181156,87.7449979782,87.7757520676
unit.000104,Euclidean_dist_12289_32769,-1737.14421797,-1487.92328596,-1487.92328596,16.1841490269,16.1864831448,16.2026801109,16.2032339573,75.5103180408,86.7215459347,87.12748909,87.1294360161,87.9115829468,87.9439330101
unit.000105,Euclidean_dist_12289_36865,-1737.14396191,-1487.10367799,-1487.10367799,16.1948239803,16.1963231564,16.2067201138,16.2072980404,75.5446109772,86.7564740181,88.0869760513,88.0887961388,88.4067800045,88.4344000816
unit.000106,Euclidean_dist_12289_40961,-1737.14370489,-1485.48195004,-1485.48195004,16.2035491467,16.2047560215,16.2122740746,16.2128560543,75.5898900032,86.7521951199,88.0656530857,88.0675630569,88.4597461224,88.4881489277
unit.000107,Euclidean_dist_12289_45057,-1737.14344287,-1483.87180495,-1483.87180495,16.2120499611,16.2149181366,16.2179720402,16.2185380459,75.6362569332,86.758630991,88.0970981121,88.0989229679,88.5137240887,88.5436661243
unit.000108,Euclidean_dist_12289_49153,-1737.14317894,-1482.28008795,-1482.28008795,16.2199730873,16.2218289375,16.2226059437,16.2232120037,75.6715941429,86.725921154,87.1457030773,87.1473081112,88.0797450542,88.1103620529
unit.000109,Euclidean_dist_12289_53249,-1737.14292789,-1481.39352703,-1481.39352703,16.2274360657,16.2293789387,16.230148077,16.230711937,75.7067189217,86.7445039749,88.0266151428,88.0283489227,88.6208910942,88.6492779255
unit.000110,Euclidean_dist_12289_57345,-1737.14266992,-1479.77893686,-1479.77893686,16.2368469238,16.2384390831,16.2392439842,16.239823103,75.7537050247,86.7450420856,88.0292570591,88.0310740471,88.6750121117,88.7034380436
unit.000111,Euclidean_dist_12289_61441,-1737.14241385,-1478.21239901,-1478.21239901,16.2436881065,16.2450261116,16.245773077,16.2463550568,75.7888040543,86.7289330959,87.1612350941,87.1631410122,88.2410590649,88.2689990997
unit.000112,Euclidean_dist_12289_65537,-1737.14215708,-1476.5862999,-1476.5862999,16.2529921532,16.254650116,16.2554559708,16.2560219765,75.838310957,86.7300980091,87.1666669846,87.1684319973,88.2943370342,88.3236849308
unit.000113,Euclidean_dist_12289_69633,-1737.14188886,-1475.73088694,-1475.73088694,16.2597439289,16.2612690926,16.2620370388,16.2626049519,75.8753380775,86.7537641525,88.0735430717,88.0751979351,88.7846479416,88.8146519661
unit.000114,Euclidean_dist_12289_73729,-1737.14163399,-1473.27560091,-1473.27560091,16.2711660862,16.2727890015,16.2735519409,16.274132967,75.9395949841,86.7327179909,87.1774661541,87.1796820164,88.9472100735,88.9760980606
unit.000115,Euclidean_dist_12289_77825,-1737.14136696,-1471.66880608,-1471.66880608,16.2806050777,16.2822971344,16.2830209732,16.2835781574,76.0273880959,86.7338650227,87.1830179691,87.1847441196,89.0557000637,89.0840990543
unit.000116,Euclidean_dist_12289_81921,-1737.14110804,-1469.24063802,-1469.24063802,16.2954750061,16.2971580029,16.2979469299,16.298527956,76.1093740463,86.735558033,87.1914191246,87.7993090153,89.2173769474,89.2455379963
unit.000117,Euclidean_dist_12289_86017,-1737.14085197,-1467.63468194,-1467.63468194,16.3047039509,16.306235075,16.3070261478,16.3076069355,76.165238142,86.7367229462,87.8027980328,87.9682149887,89.3241679668,89.3525829315
unit.000118,Euclidean_dist_12289_90113,-1737.14058995,-1465.86645198,-1465.86645198,16.3181891441,16.3196599483,16.3204431534,16.3210539818,76.2167489529,86.7378940582,87.9735600948,87.9751269817,89.4343750477,89.4653699398
unit.000119,Euclidean_dist_12289_94209,-1737.14033008,-1463.43832898,-1463.43832898,16.3383600712,16.3397600651,16.3405380249,16.3411490917,76.3675780296,86.739659071,87.9816811085,87.9837360382,89.6002869606,89.628606081
unit.000120,Euclidean_dist_12289_98305,-1737.14006591,-1462.54457188,-1462.54457188,16.3462049961,16.3476440907,16.3484261036,16.3489899635,76.4092011452,86.7559089661,88.0844171047,88.0862791538,89.6580660343,89.6863739491
unit.000121,Euclidean_dist_12289_102401,-1737.13981104,-1460.64298487,-1460.64298487,16.3578100204,16.3593549728,16.3601500988,16.3607180119,78.5302619934,87.1635501385,88.1103479862,88.1121380329,89.906042099,89.939948082
