CU,Name,Scheduling,StagingInput,AgentStagingInputPending,AgentStagingInput,AllocatingPending,Allocating,ExecutingPending,Executing,AgentStagingOutputPending,AgentStagingOutput,PendingOutputStaging,StagingOutput,Done
unit.000028,Euclidean_dist_1_114689,-391.086120129,-68.2375249863,-68.2375249863,17.8971898556,17.9010088444,17.9019808769,17.902618885,101.379587889,105.898421049,105.934039831,105.939625978,107.892823935,107.920970917
unit.000029,Euclidean_dist_1_118785,-391.085947037,-65.7093520164,-65.7093520164,17.9200780392,17.9238820076,17.9247980118,17.925429821,101.4453969,107.60927701,107.610867977,107.614300013,108.017247915,108.045423031
unit.000030,Euclidean_dist_1_122881,-391.085783958,-64.8554129601,-64.8554129601,17.9327068329,17.9378528595,17.9387078285,17.9393420219,103.509421825,107.619303942,107.644100904,107.646061897,108.107540846,108.136212826
unit.000031,Euclidean_dist_1_126977,-391.085618973,-62.4549100399,-62.4549100399,17.9743599892,17.9760320187,17.9769189358,17.9775729179,103.608772039,107.613916874,107.626061916,107.628290892,108.236109018,108.264705896
unit.000032,Euclidean_dist_4097_1,-391.08545804,-197.104511023,-197.104511023,15.0908408165,15.0922038555,15.3617448807,15.3622479439,59.0109469891,65.7611889839,65.7624518871,65.7645478249,66.7454428673,66.7754428387
unit.000033,Euclidean_dist_4097_4097,-391.085297108,-60.8307101727,-60.8307101727,18.0010268688,18.0033938885,18.0042178631,18.00491786,103.680018902,110.470612049,110.486703873,110.488667011,111.47151804,111.499538898
unit.000034,Euclidean_dist_4097_8193,-391.085137129,-58.3754639626,-58.3754639626,18.0243778229,18.0311949253,18.0320458412,18.0327169895,105.912019968,110.46339798,110.472331047,110.474282026,111.592993021,111.620530844
unit.000035,Euclidean_dist_4097_12289,-391.084972143,-155.429121017,-155.429121017,15.3261089325,15.327698946,15.4978070259,15.4983639717,68.8532299995,78.2715928555,79.0156109333,79.0184319019,81.1177480221,81.1483869553
unit.000036,Euclidean_dist_4097_16385,-391.084812164,-275.894835949,-275.894835949,7.99631881714,7.9981379509,7.99984884262,8.00054192543,32.978564024,39.3338749409,39.3867418766,39.3888809681,40.3695838451,40.3972098827
unit.000037,Euclidean_dist_4097_20481,-391.084651947,-274.917003155,-274.917003155,8.00957894325,8.02056598663,8.02171087265,8.02223396301,33.027176857,39.3387179375,39.4119050503,39.4139008522,40.4710588455,40.4987249374
unit.000038,Euclidean_dist_4097_24577,-391.084491968,-273.309561014,-273.309561014,8.08198595047,8.64264893532,8.6438100338,8.64436292648,33.0831928253,41.35876894,43.4901950359,43.5247249603,44.8052949905,44.8352599144
unit.000039,Euclidean_dist_4097_28673,-391.084331989,-270.872929096,-270.872929096,14.6464838982,14.6495039463,14.6506969929,14.6512570381,36.701969862,41.3624658585,43.6538639069,43.6806788445,44.8752958775,44.9025478363
unit.000040,Euclidean_dist_4097_32769,-391.084170103,-269.369163036,-269.369163036,14.6705198288,14.6722078323,14.6731138229,14.6736769676,36.8050830364,41.3572809696,43.4775788784,43.481276989,44.9279069901,44.9549329281
unit.000041,Euclidean_dist_4097_36865,-391.084005117,-267.738442183,-267.738442183,14.685600996,14.6873109341,14.688338995,14.6888530254,37.525949955,43.5702989101,43.6814668179,43.7034368515,45.0351059437,45.0621960163
unit.000042,Euclidean_dist_4097_40961,-391.083842993,-266.046813965,-266.046813965,14.700316906,14.7018949986,14.702742815,14.7032768726,39.3009929657,43.5751729012,44.5044398308,44.6716778278,45.1777448654,45.2048799992
unit.000043,Euclidean_dist_4097_45057,-391.08368516,-264.464862108,-264.464862108,14.7079219818,14.7094819546,14.7145419121,14.7185640335,39.3993499279,43.5726399422,43.7590620518,43.7688448429,45.2443640232,45.2714748383
unit.000044,Euclidean_dist_4097_49153,-391.083525181,-262.850531101,-262.850531101,14.7180318832,14.7196578979,14.76095891,14.7643978596,39.4540858269,43.5739278793,43.7817029953,43.8005158901,45.3494119644,45.3769299984
unit.000045,Euclidean_dist_4097_53249,-391.083363056,-261.244873047,-261.244873047,14.728001833,14.7300050259,14.7955238819,14.7995409966,41.2916588783,44.6888518333,45.0350630283,45.0378370285,45.4547100067,45.4817669392
unit.000046,Euclidean_dist_4097_57345,-391.083204031,-47.5888400078,-47.5888400078,18.2011418343,18.203068018,18.203897953,18.2046020031,107.729704857,118.157990932,118.179888964,118.18243885,119.291965961,119.320150852
unit.000047,Euclidean_dist_4097_61441,-391.083044052,-320.451781034,-320.451781034,7.48095798492,7.48245096207,7.48320388794,7.48364496231,18.1788790226,29.1019458771,29.2465028763,29.2499229908,31.0341379642,31.0701868534
unit.000048,Euclidean_dist_4097_65537,-391.082879066,-257.187801123,-257.187801123,14.7530579567,14.7544298172,14.8818778992,14.8854219913,43.6925568581,52.0316739082,52.0406119823,52.043694973,53.3235569,53.350894928
unit.000049,Euclidean_dist_4097_69633,-391.082720995,-254.766669989,-254.766669989,14.7673790455,14.7689459324,14.9331269264,14.9361560345,45.0488548279,52.0335028172,52.0505540371,52.0528650284,53.4811658859,53.5085198879
unit.000050,Euclidean_dist_4097_73729,-391.082559109,-253.149466991,-253.149466991,14.7775378227,14.779173851,14.9661898613,14.9695880413,45.1080389023,52.0672588348,52.1658699512,52.1677129269,53.5434670448,53.5705368519
unit.000051,Euclidean_dist_4097_77825,-391.082401037,-251.246827126,-251.246827126,14.7893199921,14.7909119129,15.0105559826,15.0146198273,45.1748139858,52.0361809731,52.062199831,52.0641548634,53.6920759678,53.720291853
unit.000052,Euclidean_dist_4097_81921,-391.082230091,36.1560778618,36.1560778618,39.7404880524,41.2801270485,41.2816839218,41.2822639942,123.402287006,127.802479029,128.409178019,128.452713013,129.317314863,129.350875854
unit.000053,Euclidean_dist_4097_86017,-391.082071066,-247.960473061,-247.960473061,14.8076369762,14.8091509342,15.0923008919,15.0927679539,45.2821998596,52.0402050018,52.0728969574,52.0747778416,53.9044828415,53.9351689816
unit.000054,Euclidean_dist_4097_90113,-391.081907034,105.606972933,105.606972933,107.936921835,107.938702822,107.939896822,107.940372944,131.990574837,137.582574844,137.603946924,137.605983019,139.143313885,139.172482014
unit.000055,Euclidean_dist_4097_94209,-391.081748009,129.963549852,129.963549852,132.826038837,135.203711987,135.206243992,135.206847906,135.208279848,135.871578932,135.872937918,135.875856876,136.870491982,136.900385857
unit.000056,Euclidean_dist_4097_98305,-391.081590176,-297.129946947,-297.129946947,7.78644299507,7.80479693413,7.80565500259,7.80612182617,25.0356678963,32.7416498661,32.8295938969,32.833384037,34.7347869873,34.7622790337
unit.000057,Euclidean_dist_4097_102401,-391.081429958,-374.880264997,-374.880264997,6.94657301903,6.94801187515,6.94880890846,6.94924092293,7.39156198502,14.7578928471,14.8647370338,14.8666069508,16.5445950031,16.5719218254
unit.000058,Euclidean_dist_4097_106497,-391.081263065,-194.051434994,-194.051434994,15.1059639454,15.1073288918,15.3706099987,15.3711290359,59.1709189415,65.7702629566,65.7882068157,65.7901279926,66.9148778915,66.9451680183
unit.000059,Euclidean_dist_4097_110593,-391.081101179,-353.883849144,-353.883849144,7.10898089409,7.11372804642,7.11469483376,7.11511301994,14.962086916,24.510586977,24.5368950367,24.5393240452,25.0103318691,25.0417528152
unit.000060,Euclidean_dist_4097_114689,-391.080935001,-236.082771063,-236.082771063,14.872989893,14.8743548393,15.2407479286,15.2412240505,52.0371479988,58.9597728252,59.1262779236,59.1291840076,60.0191869736,60.0488979816
unit.000061,Euclidean_dist_4097_118785,-391.080775023,-330.110689163,-330.110689163,7.37120103836,7.37422299385,7.37522387505,7.376060009,15.7869238853,24.5395028591,24.6995799541,24.7018330097,28.2921128273,28.3184258938
unit.000062,Euclidean_dist_4097_122881,-391.080615997,-232.56972003,-232.56972003,14.8933389187,14.8948938847,15.2522549629,15.2527358532,52.174767971,58.9528689384,59.0747740269,59.0780029297,60.2947878838,60.3218889236
unit.000063,Euclidean_dist_4097_126977,-391.080456018,-230.349193096,-230.349193096,14.9045898914,14.9061000347,15.2587089539,15.2592489719,52.2387850285,58.9542658329,59.0864679813,59.0932478905,60.4054038525,60.4341578484
unit.000064,Euclidean_dist_8193_1,-391.080293179,-229.300749063,-229.300749063,14.9122948647,14.9137718678,15.262748003,15.26324296,52.2760958672,58.9395928383,58.9876148701,58.9915418625,60.5063598156,60.5347130299
unit.000065,Euclidean_dist_8193_4097,-391.080132961,-225.691643,-225.691643,14.9278140068,14.9292109013,15.271682024,15.272163868,52.3649728298,58.9347119331,58.9360249043,58.9426429272,60.6707708836,60.6987190247
unit.000066,Euclidean_dist_8193_8193,-391.079967976,-278.148602009,-278.148602009,7.97013998032,7.97162890434,7.97301387787,7.97365283966,32.8725719452,39.3381819725,39.4081230164,39.4111280441,40.2581548691,40.2858099937
unit.000067,Euclidean_dist_8193_12289,-391.079810143,-276.712290049,-276.712290049,7.98772001266,7.98971796036,7.9915728569,7.99231696129,32.9318239689,39.3332908154,39.3814530373,39.3859570026,40.3162629604,40.3441019058
unit.000068,Euclidean_dist_8193_16385,-391.079648018,-275.091305017,-275.091305017,8.00650691986,8.00813293457,8.00958800316,8.01017904282,33.0063090324,39.3344779015,39.3896260262,39.3927509785,40.4225718975,40.4499149323
unit.000069,Euclidean_dist_8193_20481,-391.079488993,-273.476941109,-273.476941109,8.04447793961,8.08113288879,8.08219790459,8.08273482323,33.0701978207,41.3479950428,41.3546860218,41.3808510303,42.5871870518,42.6150369644
unit.000070,Euclidean_dist_8193_24577,-391.07933116,-271.787312031,-271.787312031,14.6310780048,14.6390249729,14.6400458813,14.6406068802,36.6541488171,41.3552069664,41.4311099052,41.4551408291,42.6410219669,42.6708760262
unit.000071,Euclidean_dist_8193_28673,-391.079173088,-270.071653128,-270.071653128,14.6665859222,14.66938591,14.6706259251,14.6713559628,36.790571928,41.3598918915,43.5480730534,43.5761198997,44.9157328606,44.9431400299
unit.000072,Euclidean_dist_8193_32769,-391.079008102,-268.539883137,-268.539883137,14.6756360531,14.6774690151,14.6784050465,14.6789429188,37.4584569931,41.3580248356,43.4826009274,43.4890248775,44.9827280045,45.009953022
unit.000073,Euclidean_dist_8193_36865,-391.078845024,-266.934854984,-266.934854984,14.6923449039,14.6938450336,14.6947178841,14.6953999996,39.2542619705,43.5709438324,43.704185009,43.7233839035,45.0874810219,45.1144509315
unit.000074,Euclidean_dist_8193_40961,-391.078684092,-265.195054054,-265.195054054,14.7054150105,14.7070169449,14.7078738213,14.7083768845,39.3834478855,43.5830948353,45.0270450115,45.0295798779,45.2305970192,45.2581028938
unit.000075,Euclidean_dist_8193_45057,-391.078524113,-263.575931072,-263.575931072,14.7154598236,14.7171068192,14.7485430241,14.7521369457,39.4416699409,43.5823638439,45.0213389397,45.0259709358,45.3358538151,45.3630399704
unit.000076,Euclidean_dist_8193_49153,-391.078366041,-261.965074062,-261.965074062,14.7255568504,14.7270438671,14.7858829498,14.7899188995,39.4909830093,44.6901798248,45.0443229675,45.0491099358,45.4408218861,45.4679319859
unit.000077,Euclidean_dist_8193_53249,-391.078194141,-261.142661095,-261.142661095,14.7308709621,14.7323570251,14.8048260212,14.8088328838,41.3460860252,44.6908569336,45.0500199795,45.0527160168,45.4933028221,45.5208940506
unit.000078,Euclidean_dist_8193_57345,-391.078026056,-259.522423983,-259.522423983,14.7407939434,14.7425608635,14.8393929005,14.8428528309,43.5051920414,52.050249815,52.1050169468,52.1070208549,53.1739768982,53.202890873
unit.000079,Euclidean_dist_8193_61441,-391.077865124,-257.832967043,-257.832967043,14.750428915,14.7522540092,14.8765909672,14.8770258427,43.6569359303,52.0508718491,52.1078078747,52.1098618507,53.2809200287,53.308068037
unit.000080,Euclidean_dist_8193_65537,-391.077706099,-256.183422089,-256.183422089,14.7601809502,14.7618780136,14.9074859619,14.911012888,43.7831430435,52.0514678955,52.1106300354,52.1124379635,53.3862528801,53.4132928848
unit.000081,Euclidean_dist_8193_69633,-391.07754612,-253.674482107,-253.674482107,14.7751059532,14.7767379284,14.9609439373,14.9613690376,45.0938239098,47.8804419041,48.0056509972,51.8103690147,51.7366800308,51.7643690109
unit.000082,Euclidean_dist_8193_73729,-391.077383995,-252.04898715,-252.04898715,14.7847368717,14.786082983,14.9916369915,14.9955840111,45.1495099068,52.0352239609,52.0592038631,52.0613708496,53.6390919685,53.6665229797
unit.000083,Euclidean_dist_8193_77825,-391.077223063,-250.742377996,-250.742377996,14.7916810513,14.7932038307,15.018584013,15.0243718624,45.1877789497,52.0531129837,52.118844986,52.1209080219,53.7023348808,53.7297899723
unit.000084,Euclidean_dist_8193_81921,-391.077064037,-248.305901051,-248.305901051,14.8054819107,14.8068490028,15.0778779984,15.0826079845,45.2642958164,52.0634179115,52.1491069794,52.1509928703,53.8616089821,53.8893759251
unit.000085,Euclidean_dist_8193_86017,-391.076891184,-246.694144011,-246.694144011,14.8144848347,14.8157980442,15.1140198708,15.12073493,45.3390278816,52.0683369637,52.1710820198,52.1728830338,53.9691460133,53.9968080521
unit.000086,Euclidean_dist_8193_90113,-391.076735973,-245.01663208,-245.01663208,14.8234229088,14.8249049187,15.1532568932,15.1582579613,45.4087748528,52.0643248558,52.1518149376,52.1539518833,54.075414896,54.1027419567
unit.000087,Euclidean_dist_8193_94209,-391.076543093,-243.407533169,-243.407533169,14.8321299553,14.8335969448,15.1921238899,15.1960878372,45.4738218784,52.0667178631,52.1631588936,52.1651039124,54.1976399422,54.2267138958
unit.000088,Euclidean_dist_8193_98305,-391.076303959,-240.990599155,-240.990599155,14.8459868431,14.847525835,15.2256929874,15.2261769772,45.579282999,52.0583639145,52.1355099678,52.1373009682,54.3695278168,54.4162628651
unit.000089,Euclidean_dist_8193_102401,-391.076133966,-239.88708806,-239.88708806,14.852823019,14.8542490005,15.2294960022,15.2299768925,45.629472971,52.048789978,52.0995528698,52.1013278961,54.4836139679,54.5888388157
unit.000090,Euclidean_dist_8193_106497,-391.07597208,-238.56865716,-238.56865716,14.8595750332,14.8611369133,15.2332179546,15.2336988449,45.7383339405,53.3811109066,53.3826038837,53.3867239952,54.616727829,54.6443150043
unit.000091,Euclidean_dist_8193_110593,-391.075821161,-236.653228998,-236.653228998,14.8706629276,14.872148037,15.2394709587,15.2399449348,51.8911550045,58.9495019913,59.0488259792,59.056278944,60.0186710358,60.0471529961
unit.000092,Euclidean_dist_8193_114689,-391.07566905,-235.043770075,-235.043770075,14.8796329498,14.881207943,15.2447500229,15.24522686,52.0846128464,58.9506618977,59.0633239746,59.0684568882,60.130715847,60.1604208946
unit.000093,Euclidean_dist_8193_118785,-391.075520992,-232.805750132,-232.805750132,14.8911058903,14.8925080299,15.2509918213,15.2514870167,52.1622078419,58.9378788471,58.9749848843,58.9790840149,60.2418868542,60.2695848942
unit.000094,Euclidean_dist_8193_122881,-391.075371027,-231.767843008,-231.767843008,14.897963047,14.8993768692,15.2549090385,15.2554059029,52.2001798153,58.9384870529,58.9799230099,58.9833278656,60.3470909595,60.3744008541
unit.000095,Euclidean_dist_8193_126977,-391.075222015,-230.102359056,-230.102359056,14.90691185,14.909332037,15.2601099014,15.2606658936,52.2507698536,58.9390399456,58.9841639996,58.9868650436,60.4529490471,60.4807150364
unit.000096,Euclidean_dist_12289_1,-391.075071096,-227.254215002,-227.254215002,14.9212009907,14.9226388931,15.2678399086,15.2683238983,52.3251509666,58.9406738281,58.9970760345,58.9999568462,60.6128828526,60.6404018402
unit.000097,Euclidean_dist_12289_4097,-391.074916124,-224.673294067,-224.673294067,14.9359550476,14.9372618198,15.2754919529,15.2759759426,52.4033858776,58.9576699734,59.1034128666,59.109172821,60.772495985,60.800041914
unit.000098,Euclidean_dist_12289_8193,-391.074766159,-159.985335112,-159.985335112,15.2978470325,15.2991998196,15.4828050137,15.4833028316,66.6436619759,75.1232910156,78.8853158951,78.8877148628,80.7881398201,80.8182759285
unit.000099,Euclidean_dist_12289_12289,-391.074614048,-150.826434135,-150.826434135,15.3531699181,15.3561480045,15.5132050514,15.513769865,69.3708159924,78.253567934,78.9511590004,78.9536888599,81.3924078941,81.4200029373
unit.000100,Euclidean_dist_12289_16385,-391.074465036,-138.613000154,-138.613000154,15.429297924,15.4307498932,15.5547180176,15.5552649498,78.2842469215,85.0177998543,85.0192918777,85.0247309208,86.3136439323,86.3421418667
unit.000101,Euclidean_dist_12289_20481,-391.074300051,-129.575088024,-129.575088024,15.5549049377,15.5572509766,15.5843918324,15.5849509239,79.1427628994,85.0301969051,85.0647268295,85.0672528744,86.9172558784,86.9466428757
unit.000102,Euclidean_dist_12289_24577,-391.074149132,-117.884155035,-117.884155035,15.6302440166,15.6316549778,15.6324119568,15.6329789162,85.8893778324,92.8249330521,92.8604519367,92.8630018234,94.0169799328,94.0453989506
unit.000103,Euclidean_dist_12289_28673,-391.073992968,-108.987627983,-108.987627983,15.69678092,15.6981759071,15.6990408897,15.6996219158,86.2073500156,92.8349030018,92.9008469582,92.9028809071,94.6155679226,94.6432628632
unit.000104,Euclidean_dist_12289_32769,-391.073843002,-109.790660143,-109.790660143,15.6919698715,15.6936628819,15.6944999695,15.6950850487,86.1810908318,92.8281428814,92.8758208752,92.8782088757,94.5611989498,94.5901780128
unit.000105,Euclidean_dist_12289_36865,-391.073693037,-57.5672800541,-57.5672800541,18.0356240273,18.0383119583,18.0392248631,18.0398960114,105.940706968,110.464020014,110.475093842,110.47695303,111.645769835,111.673494816
unit.000106,Euclidean_dist_12289_40961,-391.073541164,-78.7637820244,-78.7637820244,17.5602769852,17.5622339249,17.563035965,17.5636868477,99.664634943,101.333840847,101.34333992,101.345904827,102.890010834,102.918802977
unit.000107,Euclidean_dist_12289_45057,-391.073395014,129.315942049,129.315942049,132.403602839,132.406224012,132.407547951,132.408062935,132.409373045,135.264499903,135.288630962,135.290555,136.867226839,136.895740032
unit.000108,Euclidean_dist_12289_49153,-391.073243141,-342.314676046,-342.314676046,7.21543693542,7.21726298332,7.21807098389,7.2184920311,15.3208968639,24.6298079491,24.8127369881,24.816988945,27.1613998413,27.2005529404
unit.000109,Euclidean_dist_12289_53249,-391.07309413,-260.341299057,-260.341299057,14.7358648777,14.7373738289,14.8225460052,14.8258128166,41.4532489777,45.0935938358,45.0953199863,45.0979230404,45.5461549759,45.58218503
unit.000110,Euclidean_dist_12289_57345,-391.072937012,-34.4611639977,-34.4611639977,18.3105649948,18.314893961,18.3159308434,18.3166098595,108.00750494,118.161880016,118.200661898,118.202751875,119.454242945,119.485277891
unit.000111,Euclidean_dist_12289_61441,-391.072787046,-188.962798119,-188.962798119,15.1359169483,15.1373398304,15.3872089386,15.3877148628,63.8357248306,68.7057108879,68.7271518707,68.7342200279,70.4036889076,70.4313359261
unit.000112,Euclidean_dist_12289_65537,-391.072637081,-10.973306179,-10.973306179,18.6323869228,18.6340699196,18.6349349022,18.6355829239,108.608855963,118.183154821,120.487787962,120.49017787,123.367743015,123.3969419
unit.000113,Euclidean_dist_12289_69633,-391.07248807,-86.1146631241,-86.1146631241,17.4687879086,17.4703109264,17.4713628292,17.4721038342,93.2280068398,95.9771299362,99.164867878,99.1698789597,101.376791954,101.405246019
unit.000114,Euclidean_dist_12289_73729,-391.072337151,4.78191590309,4.78191590309,24.5365428925,24.5388278961,24.5655930042,24.5690360069,120.580361843,123.365466833,123.380197048,123.382622004,124.517132044,124.552845955
unit.000115,Euclidean_dist_12289_77825,-391.07218504,44.6021208763,44.6021208763,51.8127288818,51.8146848679,51.8157908916,51.8162510395,125.129905939,128.407635927,129.011268854,129.046154022,130.524931908,130.555397987
unit.000116,Euclidean_dist_12289_81921,-391.072034121,-371.777285099,-371.777285099,6.96282482147,6.96418094635,6.96500301361,6.96545982361,7.5479528904,14.726061821,14.7671709061,14.7691979408,16.7521870136,16.779116869
unit.000117,Euclidean_dist_12289_86017,-391.071877956,-317.478641033,-317.478641033,7.51649904251,7.51864695549,7.51945400238,7.51988792419,18.3259239197,29.0885570049,29.1625518799,29.1656019688,31.2907328606,31.3247020245
unit.000118,Euclidean_dist_12289_90113,-391.071727991,-55.9339570999,-55.9339570999,18.1271359921,18.1304318905,18.1313409805,18.1320638657,106.060461998,110.473012924,110.495069981,110.497282028,111.796278954,111.827188015
unit.000119,Euclidean_dist_12289_94209,-391.071578979,-242.603270054,-242.603270054,14.8368759155,14.8382818699,15.2109549046,15.2152328491,45.5103368759,52.0576369762,52.1328368187,52.1347990036,54.2530968189,54.2806289196
unit.000120,Euclidean_dist_12289_98305,-391.071428061,-240.691426992,-240.691426992,14.8483660221,14.8498189449,15.2269778252,15.2274620533,45.5975170135,52.0454440117,52.0968549252,52.0987589359,54.4146578312,54.4480860233
unit.000121,Euclidean_dist_12289_102401,-391.071280003,-365.33901,-365.33901,7.00206804276,7.00360703468,7.00439381599,7.00480985641,7.92648601532,14.7342629433,14.7893898487,14.7913739681,17.1945209503,17.221709013
unit.000122,Euclidean_dist_12289_106497,-391.071130037,-237.746596098,-237.746596098,14.8641049862,14.8654589653,15.2357459068,15.2362549305,51.836206913,53.3822448254,53.3875520229,53.3933279514,54.6694638729,54.7018039227
unit.000123,Euclidean_dist_12289_110593,-391.070976019,-341.778151989,-341.778151989,7.21811699867,7.21965384483,7.22041988373,7.22084593773,15.3335080147,24.5223789215,24.6552729607,24.657681942,27.1602549553,27.1999969482
unit.000124,Euclidean_dist_12289_114689,-391.070821047,123.201215982,123.201215982,127.673938036,127.676242828,127.677431822,127.677968025,132.13281703,135.262799025,135.280431032,135.282251835,136.696941853,136.728580952
