CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,N/A,200.770821095,200.844096184,286.952345133,427.739073992,424.571794033
unit.000001,Euclidean_dist_1_5399,N/A,5.63546800613,5.64436602592,5.9041030407,115.645524025,116.675780058
unit.000002,Euclidean_dist_1_10797,N/A,5.65752506256,5.66544508934,5.98253512383,136.227185965,133.137207031
unit.000003,Euclidean_dist_1_16195,N/A,5.67662405968,5.68334817886,5.9869120121,146.466801167,144.280480146
unit.000004,Euclidean_dist_1_21593,N/A,5.69640016556,5.70290613174,5.99131417274,144.3058002,140.323407173
unit.000005,Euclidean_dist_1_26991,N/A,5.71139907837,5.71992397308,5.9957280159,137.021864176,134.168519974
unit.000006,Euclidean_dist_1_32389,N/A,5.73856115341,5.7489490509,6.00224709511,287.239677191,283.369590044
unit.000007,Euclidean_dist_1_37787,N/A,5.75533914566,5.76683807373,6.00659918785,295.278654099,291.94079113
unit.000008,Euclidean_dist_1_43185,N/A,5.77727818489,5.78368020058,6.01106500626,320.563672066,316.574542999
unit.000009,Euclidean_dist_1_48583,N/A,5.79407000542,5.8024930954,6.01546502113,129.483260155,125.812893152
unit.000010,Euclidean_dist_1_53981,N/A,5.81305408478,5.81941413879,6.01988601685,147.101507187,144.277822971
unit.000011,Euclidean_dist_1_59379,N/A,87.4064590931,87.4107279778,132.480622053,267.470062971,264.410938025
unit.000012,Euclidean_dist_1_64777,N/A,5.86622619629,5.87269711494,6.03307318687,140.962870121,138.268495083
unit.000013,Euclidean_dist_1_70175,N/A,5.88303208351,5.8893930912,6.03744411469,142.747586966,139.292121172
unit.000014,Euclidean_dist_1_75573,N/A,5.89767217636,5.90824818611,6.04700803757,131.021620035,126.862123966
unit.000015,Euclidean_dist_1_80971,N/A,5.91857719421,5.92495417595,6.07311701775,113.5008111,110.385019064
unit.000016,Euclidean_dist_1_86369,N/A,5.93541908264,5.94397997856,6.09811019897,154.408796072,150.4727211
unit.000017,Euclidean_dist_1_91767,N/A,111.221848011,111.226178169,169.758213043,285.088114977,281.307782173
unit.000018,Euclidean_dist_1_97165,N/A,7.49742007256,7.50796198845,7.52896499634,128.000765085,124.73330307
unit.000019,Euclidean_dist_1_102563,N/A,7.51626515388,7.52462911606,7.53497219086,142.112985134,139.297994137
unit.000020,Euclidean_dist_1_107961,N/A,142.749603987,142.755823135,240.922712088,364.962141037,362.353487015
unit.000021,Euclidean_dist_1_113359,N/A,21.6652350426,21.6715431213,21.682295084,149.347283125,145.332028151
unit.000022,Euclidean_dist_1_118757,N/A,22.7541790009,22.7604131699,22.783411026,153.532968998,149.441406965
unit.000023,Euclidean_dist_1_124155,N/A,25.2276721001,25.2358930111,25.2401130199,153.102041006,149.451552153
unit.000024,Euclidean_dist_1_129553,N/A,171.173417091,171.185028076,255.532608032,377.999821186,374.943809032
unit.000025,Euclidean_dist_1_134951,N/A,27.4948651791,27.4993031025,27.5037431717,153.948421001,150.496096134
unit.000026,Euclidean_dist_1_140349,N/A,183.060723066,183.06490016,260.725630999,386.99013114,384.351812124
unit.000027,Euclidean_dist_5399_5399,N/A,30.6284520626,30.6369481087,30.6434791088,85.2141251564,82.507101059
unit.000028,Euclidean_dist_5399_10797,N/A,189.200582981,189.204636097,271.610249043,390.591762066,390.488877058
unit.000029,Euclidean_dist_5399_16195,N/A,34.3621191978,34.3662571907,34.3705670834,166.230085135,163.495051146
unit.000030,Euclidean_dist_5399_21593,N/A,5.57357215881,5.5819311142,5.59555697441,150.234733105,146.346990108
unit.000031,Euclidean_dist_5399_26991,N/A,5.58858203888,5.60211610794,5.6900370121,114.668874979,111.401360035
unit.000032,Euclidean_dist_5399_32389,N/A,5.61990809441,5.62659597397,5.80895018578,133.070352077,129.010691166
unit.000033,Euclidean_dist_5399_37787,N/A,8.60459899902,8.60878801346,8.64794611931,152.661696196,148.411509037
unit.000034,Euclidean_dist_5399_43185,N/A,5.6676030159,5.67437911034,5.9847099781,128.717916012,124.76478219
unit.000035,Euclidean_dist_5399_48583,N/A,5.68546414375,5.69429111481,5.9891409874,125.941675186,123.33359313
unit.000036,Euclidean_dist_5399_53981,N/A,5.70496106148,5.71351718903,5.99352002144,140.105287075,137.248471022
unit.000037,Euclidean_dist_5399_59379,N/A,5.72194719315,5.73236513138,5.99791002274,133.235855103,129.029981136
unit.000038,Euclidean_dist_5399_64777,N/A,5.74699211121,5.75742101669,6.00442814827,318.780467987,314.531134129
unit.000039,Euclidean_dist_5399_70175,N/A,5.76891613007,5.77526307106,6.00887918472,293.255685091,289.479756117
unit.000040,Euclidean_dist_5399_75573,N/A,5.78569817543,5.79205417633,6.01325511932,307.86255908,305.361992121
unit.000041,Euclidean_dist_5399_80971,N/A,5.80037903786,5.81102800369,6.01765203476,114.091776133,111.419101
unit.000042,Euclidean_dist_5399_86369,N/A,5.82148218155,5.82795000076,6.02209496498,147.971012115,145.314592123
unit.000043,Euclidean_dist_5399_91767,N/A,5.847012043,5.85553312302,6.02865719795,147.498174191,144.29897809
unit.000044,Euclidean_dist_5399_97165,N/A,5.87471103668,5.88102602959,6.03525900841,134.290605068,132.088160992
unit.000045,Euclidean_dist_5399_102563,N/A,5.89140319824,5.89974498749,6.03963518143,143.74001503,140.328107119
unit.000046,Euclidean_dist_5399_107961,N/A,5.91025519371,5.9165661335,6.05975699425,138.388969183,135.198160172
unit.000047,Euclidean_dist_5399_113359,N/A,5.92699313164,5.93341517448,6.08579897881,127.094173193,124.732948065
unit.000048,Euclidean_dist_5399_118757,N/A,5.94599819183,5.95235610008,6.11118507385,131.418647051,127.991000175
unit.000049,Euclidean_dist_5399_124155,N/A,5.97166204453,5.97807002068,6.14941811562,139.019747972,136.214305162
unit.000050,Euclidean_dist_5399_129553,N/A,7.51000714302,7.51832818985,7.53114914894,139.460963964,136.228147984
unit.000051,Euclidean_dist_5399_134951,N/A,9.77169513702,9.77584409714,9.78005003929,136.143372059,133.140191078
unit.000052,Euclidean_dist_5399_140349,N/A,20.597522974,20.6079640388,20.6122879982,149.503740072,146.362872124
unit.000053,Euclidean_dist_10797_10797,N/A,21.6694531441,21.6778981686,21.6844630241,81.3321859837,77.6873860359
unit.000054,Euclidean_dist_10797_16195,N/A,22.7583460808,22.7667500973,22.7964520454,151.952843189,148.42334199
unit.000055,Euclidean_dist_10797_21593,N/A,25.3500771523,25.3545641899,25.3589529991,155.36958313,151.508505106
unit.000056,Euclidean_dist_10797_26991,N/A,27.297960043,27.302159071,27.3064081669,157.527558088,154.222724199
unit.000057,Euclidean_dist_10797_32389,N/A,29.4839479923,29.5587990284,29.5630381107,154.865544081,152.163930178
unit.000058,Euclidean_dist_10797_37787,N/A,30.6242730618,30.6305570602,30.6413111687,159.087856054,156.294852972
