CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000030,Euclidean_dist_5399_21593,N/A,61.5332829952,61.5378859043,61.5421140194,309.194566011,304.933339834
unit.000031,Euclidean_dist_5399_26991,N/A,62.6967799664,63.370112896,63.3744769096,306.806882858,303.884107828
unit.000032,Euclidean_dist_5399_32389,N/A,65.9831938744,66.2238948345,66.2304148674,317.239573956,314.166405916
unit.000033,Euclidean_dist_5399_37787,N/A,66.2218248844,66.2367260456,66.2410769463,310.077180862,312.060292959
unit.000034,Euclidean_dist_5399_43185,N/A,67.4168138504,67.7648699284,67.7714388371,317.280972958,314.19507885
unit.000035,Euclidean_dist_5399_48583,N/A,69.4143118858,69.8847520351,69.8891129494,309.631559849,312.064997911
unit.000036,Euclidean_dist_5399_53981,N/A,72.3448460102,72.35115695,72.3575909138,317.264415026,314.211053848
unit.000037,Euclidean_dist_5399_59379,N/A,72.3490619659,72.3595969677,72.363961935,317.243700027,314.216351032
unit.000038,Euclidean_dist_5399_64777,N/A,72.5747609138,72.5790369511,72.5834019184,319.647269011,315.404932022
unit.000039,Euclidean_dist_5399_70175,N/A,73.6465790272,73.6508090496,73.6552000046,317.268569946,314.237417936
unit.000040,Euclidean_dist_5399_75573,N/A,75.7579629421,75.7664790154,75.7708230019,325.497830868,322.393558979
unit.000041,Euclidean_dist_5399_80971,N/A,77.0042209625,77.0090818405,77.0135128498,325.506115913,322.397863865
unit.000042,Euclidean_dist_5399_86369,N/A,78.5232419968,78.5315430164,78.5381669998,325.489467859,322.414816856
unit.000043,Euclidean_dist_5399_91767,N/A,78.8910930157,78.9666059017,78.9728579521,317.272714853,314.28467989
unit.000044,Euclidean_dist_5399_97165,N/A,78.9645650387,78.9748659134,78.9790799618,317.289298058,314.333658934
unit.000045,Euclidean_dist_5399_102563,N/A,79.8499920368,79.8544819355,79.8588719368,321.339942932,321.355922937
unit.000046,Euclidean_dist_5399_107961,N/A,5.82158684731,5.82843494415,5.9600019455,251.059957981,247.396354914
unit.000047,Euclidean_dist_5399_113359,N/A,82.0050609112,82.0114989281,82.0179288387,317.473191023,314.335239887
unit.000048,Euclidean_dist_5399_118757,N/A,83.1118910313,83.1891479492,83.1998109818,319.199795961,315.419013977
unit.000049,Euclidean_dist_5399_124155,N/A,84.1144008636,84.7987508774,84.8050098419,320.486548901,320.299702883
unit.000050,Euclidean_dist_5399_129553,N/A,84.796710968,84.8070399761,84.8112678528,320.054338932,320.302053928
unit.000051,Euclidean_dist_5399_134951,N/A,85.1055209637,85.2230429649,85.2473068237,325.493669987,322.419139862
unit.000052,Euclidean_dist_5399_140349,N/A,86.3308069706,86.3372688293,86.3860468864,325.485291004,322.436535835
unit.000053,Euclidean_dist_10797_10797,N/A,89.1194679737,89.1260869503,89.1326029301,281.29993701,278.436211824
unit.000054,Euclidean_dist_10797_16195,N/A,90.2260830402,90.232765913,90.2540140152,331.46263504,327.859982014
unit.000055,Euclidean_dist_10797_21593,N/A,91.2329189777,91.2435288429,91.2486758232,329.236939907,325.779592037
unit.000056,Euclidean_dist_10797_26991,N/A,90.2307128906,90.2389349937,90.2670278549,336.8569839,333.277756929
unit.000057,Euclidean_dist_10797_32389,N/A,92.3211450577,92.3257369995,92.3301670551,325.514308929,322.464985847
unit.000058,Euclidean_dist_10797_37787,N/A,93.5832488537,93.5877988338,93.5922029018,332.342083931,329.01010704
unit.000059,Euclidean_dist_10797_43185,N/A,94.5963778496,94.6007709503,94.6052129269,328.35429287,324.738718987
unit.000060,Euclidean_dist_10797_48583,N/A,95.3153128624,95.3195898533,95.3240048885,326.18878293,322.543988943
unit.000061,Euclidean_dist_10797_53981,N/A,100.37480402,100.385475874,100.389855862,330.593580961,326.823096991
unit.000062,Euclidean_dist_10797_59379,N/A,103.839314938,103.847650051,103.862892866,339.528920889,335.496074915
unit.000063,Euclidean_dist_10797_64777,N/A,103.834545851,103.841375828,103.852066994,335.496093035,331.122671843
unit.000064,Euclidean_dist_10797_70175,N/A,104.820286036,104.830931902,104.835304022,334.590260983,331.124763012
unit.000065,Euclidean_dist_10797_75573,N/A,105.92711401,105.935438871,105.962465048,341.694141865,337.619283915
unit.000066,Euclidean_dist_10797_80971,N/A,106.925178051,106.931598902,106.938621998,338.184423923,334.443016052
unit.000067,Euclidean_dist_10797_86369,N/A,106.929476023,106.940737963,106.945508957,333.692018032,330.076519966
unit.000068,Euclidean_dist_10797_91767,N/A,107.71094799,107.71514082,107.719570875,336.018954992,332.215077877
unit.000069,Euclidean_dist_10797_97165,N/A,108.802265882,108.806715012,108.811142921,342.139650822,338.858052015
unit.000070,Euclidean_dist_10797_102563,N/A,110.00701189,110.011486053,110.015934944,343.018494844,339.905310869
unit.000071,Euclidean_dist_10797_107961,N/A,110.213918924,110.219158888,110.223567963,337.765843868,334.484648943
unit.000072,Euclidean_dist_10797_113359,N/A,99.3948440552,99.3991730213,99.4036259651,343.951917887,339.901025057
unit.000073,Euclidean_dist_10797_118757,N/A,96.4071378708,96.411716938,96.4161539078,336.421486855,332.210088015
unit.000074,Euclidean_dist_10797_124155,N/A,101.637034893,101.641759872,101.646188974,331.027868986,326.844331026
unit.000075,Euclidean_dist_10797_129553,N/A,111.098580837,111.102974892,111.107419968,339.058387995,335.519317865
unit.000076,Euclidean_dist_10797_134951,N/A,111.304914951,111.309346914,111.313789845,340.826026917,336.534478903
unit.000077,Euclidean_dist_10797_140349,N/A,112.193110943,112.199895859,112.206387043,339.924782991,336.561530828
unit.000078,Euclidean_dist_16195_16195,N/A,113.078191996,113.082706928,113.087128878,299.213359833,301.607862949
unit.000079,Euclidean_dist_16195_21593,N/A,114.170516968,114.275948048,114.280412912,340.363823891,336.559491873
unit.000080,Euclidean_dist_16195_26991,N/A,115.375705957,116.150754929,116.155025005,343.95625782,339.924675941
unit.000081,Euclidean_dist_16195_32389,N/A,116.365831852,118.607838869,127.553544044,342.589078903,338.855576038
unit.000082,Euclidean_dist_16195_37787,N/A,127.875530005,142.088157892,142.164805889,344.299782991,340.949594975
unit.000083,Euclidean_dist_16195_43185,N/A,6.13001894951,6.13837385178,8.32724189758,179.919126034,176.841105938
unit.000084,Euclidean_dist_16195_48583,N/A,6.1613509655,6.17401099205,8.43043589592,167.369640827,164.278033972
unit.000085,Euclidean_dist_16195_53981,N/A,52.5934100151,52.5978200436,52.6021959782,296.181365013,292.417166948
unit.000086,Euclidean_dist_16195_59379,N/A,63.7500319481,64.2212090492,64.2255659103,317.247829914,314.153691053
unit.000087,Euclidean_dist_16195_64777,N/A,48.2486178875,48.2590210438,48.2633569241,298.284374952,294.536375999
unit.000088,Euclidean_dist_16195_70175,N/A,6.19093799591,6.19935083389,8.43627500534,242.679930925,238.600450993
unit.000089,Euclidean_dist_16195_75573,N/A,83.1870820522,83.1954569817,83.2019889355,327.570879936,323.63557601
unit.000090,Euclidean_dist_16195_80971,N/A,50.2804460526,50.2908799648,50.2950978279,295.746129036,292.408336878
unit.000091,Euclidean_dist_16195_86369,N/A,8.00443792343,8.01294398308,8.65120005608,170.433516026,167.366330862
unit.000092,Euclidean_dist_16195_91767,N/A,7.98156094551,7.9878590107,8.6450419426,200.469275951,197.429999828
unit.000093,Euclidean_dist_16195_97165,N/A,28.7095780373,28.7201418877,28.7244439125,281.350895882,278.339493036
unit.000094,Euclidean_dist_16195_102563,N/A,7.67333483696,7.68171691895,8.59251499176,187.951313019,184.182909966
unit.000095,Euclidean_dist_16195_107961,N/A,50.2762749195,50.2825038433,50.2888579369,306.815126896,303.706236839
unit.000096,Euclidean_dist_16195_113359,N/A,45.9928238392,46.0652060509,46.0693809986,286.735249043,282.780944824
unit.000097,Euclidean_dist_16195_118757,N/A,7.61263203621,7.62100100517,8.57822799683,244.55498004,240.715505838
unit.000098,Euclidean_dist_16195_124155,N/A,7.63981699944,7.64620089531,8.58434700966,254.514456987,251.603688955
unit.000099,Euclidean_dist_16195_129553,N/A,74.5305378437,74.5349299908,74.5393528938,318.385488987,314.305130959
unit.000100,Euclidean_dist_16195_134951,N/A,7.65875792503,7.66708087921,8.58843684196,281.264572859,278.193460941
unit.000101,Euclidean_dist_16195_140349,N/A,49.1293139458,49.1339039803,49.207859993,292.073171854,289.016350985
unit.000102,Euclidean_dist_21593_21593,N/A,80.0568048954,80.0611679554,80.0655779839,264.539300919,261.242866993
unit.000103,Euclidean_dist_21593_26991,N/A,52.2160899639,52.2206618786,52.2250769138,308.35158205,303.755075932
unit.000104,Euclidean_dist_21593_32389,N/A,6.22750782967,6.23614501953,8.44397592545,230.683209896,226.713472843
unit.000105,Euclidean_dist_21593_37787,N/A,6.21912193298,6.22547888756,8.44205594063,271.894134998,267.823801994
unit.000106,Euclidean_dist_21593_43185,N/A,61.7407970428,61.7453598976,61.7497069836,306.831744909,303.864668846
unit.000107,Euclidean_dist_21593_48583,N/A,6.25313901901,6.26156783104,8.45055699348,242.684442997,238.621383905
unit.000108,Euclidean_dist_21593_53981,N/A,6.2718770504,6.27819395065,8.45450997353,167.829846859,164.275387049
unit.000109,Euclidean_dist_21593_59379,N/A,6.28665304184,6.29962897301,8.45859694481,209.075220823,205.982131958
unit.000110,Euclidean_dist_21593_64777,N/A,6.30842995644,6.31676483154,8.46268391609,114.819756985,113.104581833
unit.000111,Euclidean_dist_21593_70175,N/A,6.3312189579,6.34384393692,8.46888589859,209.08413291,206.007484913
unit.000112,Euclidean_dist_21593_75573,N/A,6.35003399849,6.35853791237,8.47303986549,209.090461016,206.009587049
unit.000113,Euclidean_dist_21593_80971,N/A,6.37547898293,6.3883190155,8.47917795181,168.771385908,165.310340881
unit.000114,Euclidean_dist_21593_86369,N/A,6.39662289619,6.40492296219,8.48326897621,243.187716007,239.66267705
unit.000115,Euclidean_dist_21593_91767,N/A,6.41148400307,6.42180800438,8.48735785484,252.75959897,249.523121834
unit.000116,Euclidean_dist_21593_97165,N/A,6.43033099174,6.44086694717,8.49145197868,173.645622015,170.502717018
unit.000117,Euclidean_dist_21593_102563,N/A,6.45588183403,6.46629595757,8.49756789207,281.252822876,278.188887835
unit.000118,Euclidean_dist_21593_107961,N/A,6.47675299644,6.48302793503,8.50164484978,183.513710022,180.04090786
unit.000119,Euclidean_dist_21593_113359,N/A,6.50159287453,6.51036691666,8.50777697563,253.188879967,249.531594038
unit.000120,Euclidean_dist_21593_118757,N/A,6.52081298828,6.52717900276,8.51191401482,210.076311827,208.083587885
unit.000121,Euclidean_dist_21593_124155,N/A,6.54596400261,6.55451083183,8.5180208683,174.673025846,171.516582966
unit.000122,Euclidean_dist_21593_129553,N/A,6.56483483315,6.57114386559,8.52211594582,198.007797003,195.326297998
unit.000123,Euclidean_dist_21593_134951,N/A,6.59202694893,6.59839105606,8.52830386162,253.616168022,250.566182852
unit.000124,Euclidean_dist_21593_140349,N/A,6.60899782181,6.6162250042,8.53239703178,211.155863047,208.107827902
unit.000125,Euclidean_dist_26991_26991,N/A,6.63714003563,6.64352798462,8.53853487968,62.454406023,58.4679918289
unit.000126,Euclidean_dist_26991_32389,N/A,6.66032099724,6.67077302933,8.54465603828,185.767865896,182.121492863
unit.000127,Euclidean_dist_26991_37787,N/A,6.68117499352,6.689483881,8.54877686501,186.221914053,183.138079882
unit.000128,Euclidean_dist_26991_43185,N/A,8.29123783112,8.29957103729,8.73331594467,219.912163973,216.904445887
unit.000129,Euclidean_dist_26991_48583,N/A,6.70634889603,6.71568703651,8.55553889275,237.943595886,233.904322863
unit.000130,Euclidean_dist_26991_53981,N/A,8.60876297951,8.61658191681,8.76718902588,195.172806025,192.325964928
unit.000131,Euclidean_dist_26991_59379,N/A,11.3593230247,11.3675060272,11.3738558292,240.204813004,236.294317007
unit.000132,Euclidean_dist_26991_64777,N/A,11.4390218258,11.445417881,11.4516699314,229.559800863,226.75077796
unit.000133,Euclidean_dist_26991_70175,N/A,5.92320990562,5.92972493172,6.42397594452,265.813649893,262.327479839
unit.000134,Euclidean_dist_26991_75573,N/A,12.5501339436,12.5585210323,12.5844228268,260.831501007,256.839673042
unit.000135,Euclidean_dist_26991_80971,N/A,6.07250595093,6.08523201942,8.10122489929,229.588876963,226.663900852
unit.000136,Euclidean_dist_26991_86369,N/A,6.15300488472,6.16341805458,8.42834401131,209.069044828,205.9744699
unit.000137,Euclidean_dist_26991_91767,N/A,14.6497318745,14.6545279026,14.6589138508,260.835669994,256.861592054
unit.000138,Euclidean_dist_26991_97165,N/A,15.9622700214,15.9686949253,15.9751298428,269.731261015,265.647747993
unit.000139,Euclidean_dist_26991_102563,N/A,6.49329686165,6.49960184097,8.50573587418,232.876893044,232.815579891
unit.000140,Euclidean_dist_26991_107961,N/A,18.1929440498,18.1994378567,18.2216930389,281.260663986,278.249069929
unit.000141,Euclidean_dist_26991_113359,N/A,6.73245382309,6.74281692505,8.56167292595,243.962697983,240.705364943
unit.000142,Euclidean_dist_26991_118757,N/A,19.320991993,19.3291289806,19.3621549606,261.046720982,256.928717852
unit.000143,Euclidean_dist_26991_124155,N/A,20.4233050346,20.4278068542,20.476279974,281.248886824,278.27522397
unit.000144,Euclidean_dist_26991_129553,N/A,21.4683890343,21.4788620472,21.4832210541,261.939065933,258.016142845
unit.000145,Euclidean_dist_26991_134951,N/A,22.6087338924,22.6132619381,22.6176650524,262.349848986,258.04287982
unit.000146,Euclidean_dist_26991_140349,N/A,24.38545084,24.3899869919,24.394261837,262.869943857,259.098839045
unit.000147,Euclidean_dist_32389_32389,N/A,27.7007579803,27.7072939873,27.7302889824,85.2145359516,81.7575778961
unit.000148,Euclidean_dist_32389_37787,N/A,28.7051558495,28.7116780281,28.7180979252,281.284313917,278.332532883
unit.000149,Euclidean_dist_32389_43185,N/A,29.8553478718,29.8599019051,29.8643169403,286.915890932,282.779788971
unit.000150,Euclidean_dist_32389_48583,N/A,30.7480869293,30.7565720081,30.7609210014,263.666224957,260.183948994
unit.000151,Euclidean_dist_32389_53981,N/A,31.8540899754,31.8584208488,31.8627049923,281.288239002,278.361963034
unit.000152,Euclidean_dist_32389_59379,N/A,34.3445589542,34.3511719704,34.357863903,281.292131901,278.383050919
unit.000153,Euclidean_dist_32389_64777,N/A,35.3083899021,35.3190660477,35.3235988617,282.479413986,278.409389019
unit.000154,Euclidean_dist_32389_70175,N/A,36.3961968422,36.4005949497,36.4049699306,282.939782858,279.605365038
unit.000155,Euclidean_dist_32389_75573,N/A,37.6171908379,37.6216959953,37.6261019707,283.524876833,279.67446804
unit.000156,Euclidean_dist_32389_80971,N/A,38.7120380402,38.7171039581,38.721465826,283.962604046,280.623232841
unit.000157,Euclidean_dist_32389_86369,N/A,39.8392629623,39.8498308659,39.8541920185,284.70625186,280.644245863
unit.000158,Euclidean_dist_32389_91767,N/A,41.0973818302,41.1018218994,41.1060659885,284.958994865,281.683889866
unit.000159,Euclidean_dist_32389_97165,N/A,42.5876710415,42.5918149948,42.5961408615,288.557375908,284.863993883
unit.000160,Euclidean_dist_32389_102563,N/A,43.1334290504,43.1376729012,43.1418979168,285.979256868,281.73543787
unit.000161,Euclidean_dist_32389_107961,N/A,51.3482918739,51.3524780273,51.3567788601,306.802947998,303.726074934
unit.000162,Euclidean_dist_32389_113359,N/A,8.12012982368,8.1285238266,8.67869305611,219.872196913,216.826002836
unit.000163,Euclidean_dist_32389_118757,N/A,8.13054704666,8.14114093781,8.68073892593,238.46289587,235.172435999
unit.000164,Euclidean_dist_32389_124155,N/A,8.13907504082,8.14810585976,8.68277788162,219.878787994,216.847442865
unit.000165,Euclidean_dist_32389_129553,N/A,8.15844082832,8.16475987434,8.68686294556,250.350922823,247.419005871
unit.000166,Euclidean_dist_32389_134951,N/A,8.03198599815,8.04043984413,8.65812301636,175.245534897,171.543988943
unit.000167,Euclidean_dist_32389_140349,N/A,8.18374800682,8.19432497025,8.69304203987,219.88325882,216.854924917
unit.000168,Euclidean_dist_37787_37787,N/A,8.19220089912,8.20269393921,8.69511198997,65.1220679283,61.842509985
unit.000169,Euclidean_dist_37787_43185,N/A,8.20061802864,8.20900893211,8.69716095924,281.256752014,278.21547389
unit.000170,Euclidean_dist_37787_48583,N/A,8.31536698341,8.32131886482,8.73944687843,220.939435959,216.924334049
unit.000171,Euclidean_dist_37787_53981,N/A,8.38352894783,8.39299082756,8.75632691383,194.717906952,191.292702913
unit.000172,Euclidean_dist_37787_59379,N/A,8.70492601395,8.71283698082,8.77368998528,245.890076876,241.773020983
unit.000173,Euclidean_dist_37787_64777,N/A,12.5458769798,12.5521550179,12.5706298351,269.680161953,265.623198986
unit.000174,Euclidean_dist_37787_70175,N/A,17.0905628204,17.0994479656,17.1076939106,260.83981204,256.884898901
unit.000175,Euclidean_dist_37787_75573,N/A,23.4986958504,23.5050289631,23.5114929676,271.035699844,267.826726913
unit.000176,Euclidean_dist_37787_80971,N/A,8.27869582176,8.28706002235,8.73127293587,257.112242937,255.69588685
unit.000177,Euclidean_dist_37787_86369,N/A,40.2564649582,40.2606060505,40.2648098469,289.72040391,285.898283958
unit.000178,Euclidean_dist_37787_91767,N/A,8.30575704575,8.31345486641,8.73740100861,273.279819965,277.150081873
unit.000179,Euclidean_dist_37787_97165,N/A,46.2039539814,46.2144799232,46.218818903,291.931295872,287.979580879
unit.000180,Euclidean_dist_37787_102563,N/A,8.33134293556,8.34179997444,8.74353194237,221.701261044,218.078508854
unit.000181,Euclidean_dist_37787_107961,N/A,49.3549158573,49.3595249653,49.3637888432,306.82761097,303.701130867
unit.000182,Euclidean_dist_37787_113359,N/A,53.3082120419,53.3127658367,53.3171670437,297.4182899,293.454779863
unit.000183,Euclidean_dist_37787_118757,N/A,55.7346379757,55.7391400337,55.743489027,317.260233879,314.124023914
unit.000184,Euclidean_dist_37787_124155,N/A,8.37579703331,8.38547301292,8.75386500359,268.848268032,265.599112988
unit.000185,Euclidean_dist_37787_129553,N/A,8.39107584953,8.39860486984,8.75860691071,260.82316494,256.794417858
unit.000186,Euclidean_dist_37787_134951,N/A,8.40049290657,8.40675783157,8.76081991196,281.272534847,278.219421864
unit.000187,Euclidean_dist_37787_140349,N/A,81.7983529568,81.802590847,81.8069999218,320.895552874,320.331058979
unit.000188,Euclidean_dist_43185_43185,N/A,86.3352408409,86.3433659077,86.3994548321,265.38043189,261.289998055
unit.000189,Euclidean_dist_43185_48583,N/A,93.2065138817,93.2111668587,93.2155749798,325.510201931,322.52182889
unit.000190,Euclidean_dist_43185_53981,N/A,98.3018639088,98.3063549995,98.310767889,332.784592867,329.03549099
unit.000191,Euclidean_dist_43185_59379,N/A,8.77570486069,8.78185296059,8.78827786446,223.824849844,225.398834944
unit.000192,Euclidean_dist_43185_64777,N/A,108.08634901,108.090992928,108.09540987,338.605064869,334.450069904
unit.000193,Euclidean_dist_43185_70175,N/A,9.86167788506,11.3613510132,11.3717298508,229.553115845,226.725061893
unit.000194,Euclidean_dist_43185_75573,N/A,6.74075603485,6.75109386444,8.56377601624,237.951483965,233.947106838
unit.000195,Euclidean_dist_43185_80971,N/A,6.7490298748,6.75966691971,8.56583285332,254.042449951,250.570056915
unit.000196,Euclidean_dist_43185_86369,N/A,6.77025794983,6.77864289284,8.5700469017,237.955414057,233.967677832
unit.000197,Euclidean_dist_43185_91767,N/A,34.3490760326,34.3599328995,34.3643000126,281.307764053,278.38566184
unit.000198,Euclidean_dist_43185_97165,N/A,41.3277869225,41.3320028782,41.336400032,299.588888884,301.638320923
unit.000199,Euclidean_dist_43185_102563,N/A,7.63140892982,7.63777685165,8.58229899406,248.01243186,243.86360383
unit.000200,Euclidean_dist_43185_107961,N/A,47.1530690193,47.1576139927,47.1618769169,297.871403933,294.523646832
unit.000201,Euclidean_dist_43185_113359,N/A,54.8113508224,54.8158700466,54.8202438354,310.511206865,313.098345041
unit.000202,Euclidean_dist_43185_118757,N/A,7.66501784325,7.67540502548,8.59047603607,237.967247963,234.058446884
unit.000203,Euclidean_dist_43185_124155,N/A,7.68373394012,7.69206690788,8.59462499619,200.460407019,197.412891865
unit.000204,Euclidean_dist_43185_129553,N/A,56.4505929947,56.4549069405,56.4593100548,306.77927804,303.783166885
unit.000205,Euclidean_dist_43185_134951,N/A,60.6518688202,60.6623718739,60.6667339802,306.798986912,303.850445032
unit.000206,Euclidean_dist_43185_140349,N/A,70.7544770241,70.9865329266,71.0104708672,307.411118031,303.894089937
unit.000207,Euclidean_dist_48583_48583,N/A,7.74463486671,7.75502085686,8.6108109951,72.2063848972,68.1141958237
unit.000208,Euclidean_dist_48583_53981,N/A,82.0094189644,82.0200049877,82.0244369507,318.793244839,314.359915972
unit.000209,Euclidean_dist_48583_59379,N/A,89.1239588261,89.1346168518,89.1403069496,326.623518944,322.479181051
unit.000210,Euclidean_dist_48583_64777,N/A,13.6524348259,13.6590878963,13.6979179382,229.564215899,226.763696909
unit.000211,Euclidean_dist_48583_70175,N/A,8.06979990005,8.07815098763,8.66628694534,255.911836863,252.664492846
unit.000212,Euclidean_dist_48583_75573,N/A,7.78863883018,7.94384789467,8.6347849369,237.975579977,234.113569975
unit.000213,Euclidean_dist_48583_80971,N/A,6.6979470253,6.70428395271,8.55348992348,187.300158978,184.179416895
unit.000214,Euclidean_dist_48583_86369,N/A,5.85504794121,5.86602687836,6.12386202812,162.366890907,160.068150997
unit.000215,Euclidean_dist_48583_91767,N/A,6.13628697395,6.14470791817,8.37381482124,229.595545053,226.672016859
unit.000216,Euclidean_dist_48583_97165,N/A,6.14671993256,6.15506601334,8.41526889801,250.346722841,246.322355986
unit.000217,Euclidean_dist_48583_102563,N/A,6.17191195488,6.1824400425,8.43239498138,229.600015879,226.689798832
unit.000218,Euclidean_dist_48583_107961,N/A,6.18037891388,6.18888401985,8.43432188034,180.37698698,176.843067884
unit.000219,Euclidean_dist_48583_113359,N/A,7.98986792564,7.99618983269,8.64711689949,272.835851908,277.129089832
unit.000220,Euclidean_dist_48583_118757,N/A,55.5276169777,55.600785017,55.6051268578,306.835897923,303.767878056
unit.000221,Euclidean_dist_48583_124155,N/A,113.454771996,113.459589005,113.464001894,334.16018796,330.077950954
unit.000222,Euclidean_dist_48583_129553,N/A,7.96059584618,7.96905303001,8.64094805717,219.789083004,216.797838926
unit.000223,Euclidean_dist_48583_134951,N/A,6.0492939949,6.05564689636,7.97540998459,248.498996973,245.293856859
unit.000224,Euclidean_dist_48583_140349,N/A,6.20864987373,6.21711492538,8.44013190269,246.713084936,242.791146994
unit.000225,Euclidean_dist_53981_53981,N/A,85.2080159187,85.2273039818,85.2689428329,265.018005848,261.266670942
unit.000226,Euclidean_dist_53981_59379,N/A,6.19725203514,6.20660305023,8.43821191788,230.074283838,226.698142052
unit.000227,Euclidean_dist_53981_64777,N/A,97.9256260395,98.0005300045,98.0069098473,328.776150942,324.736229897
unit.000228,Euclidean_dist_53981_70175,N/A,6.23405504227,6.24258685112,8.4459028244,252.291975021,249.506332874
unit.000229,Euclidean_dist_53981_75573,N/A,6.26358294487,6.26987600327,8.45248484612,231.73147893,227.86184597
unit.000230,Euclidean_dist_53981_80971,N/A,6.28023505211,6.28880405426,8.45654988289,181.227015018,177.942297935
unit.000231,Euclidean_dist_53981_86369,N/A,6.29751491547,6.30621600151,8.46063184738,181.862022877,177.950471878
unit.000232,Euclidean_dist_53981_91767,N/A,6.31471395493,6.32502102852,8.46475291252,247.135951042,243.838544846
unit.000233,Euclidean_dist_53981_97165,N/A,6.34176492691,6.35211086273,8.47099900246,266.24253583,262.356087923
unit.000234,Euclidean_dist_53981_102563,N/A,6.36060190201,6.36697101593,8.47507596016,182.28666091,178.988667011
unit.000235,Euclidean_dist_53981_107961,N/A,6.3861989975,6.39462399483,8.48122501373,232.430902004,232.763485909
unit.000236,Euclidean_dist_53981_113359,N/A,6.40285801888,6.41354203224,8.48531103134,172.618607044,169.43057394
unit.000237,Euclidean_dist_53981_118757,N/A,6.41975283623,6.43240189552,8.48940491676,173.199564934,169.46152401
unit.000238,Euclidean_dist_53981_124155,N/A,6.43876791,6.44955897331,8.49349093437,142.175875902,152.923460007
unit.000239,Euclidean_dist_53981_129553,N/A,6.46424889565,6.47475504875,8.4996099472,209.266983032,206.04382205
unit.000240,Euclidean_dist_53981_134951,N/A,6.48501491547,6.49130296707,8.50369596481,169.348001957,166.346230984
unit.000241,Euclidean_dist_53981_140349,N/A,6.51236391068,6.51874995232,8.50981593132,266.687572956,263.398068905
