CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,N/A,7.23208212852,7.23501110077,7.45737719536,129.633309126,130.60939312
unit.000001,Euclidean_dist_1_5399,N/A,7.81967997551,7.82243704796,132.030245066,369.743430138,371.97294116
unit.000002,Euclidean_dist_1_10797,N/A,8.21343517303,8.21627497673,249.605308056,485.664092064,491.897796154
unit.000003,Euclidean_dist_1_16195,N/A,8.22526216507,8.22826910019,249.828848124,487.235023022,492.024180174
unit.000004,Euclidean_dist_1_21593,N/A,7.95088815689,7.95389008522,243.903378963,477.734977007,480.757946968
unit.000005,Euclidean_dist_1_26991,N/A,8.29082512856,8.29370212555,251.590984106,492.221698046,501.030251026
unit.000006,Euclidean_dist_1_32389,N/A,8.34817099571,8.35606718063,252.627998114,494.838721037,502.669908047
unit.000007,Euclidean_dist_1_37787,N/A,7.94794297218,7.950922966,243.874636173,483.539803982,489.576728106
unit.000008,Euclidean_dist_1_43185,N/A,8.4273250103,8.44885706902,255.110167027,503.776726007,502.70670414
unit.000009,Euclidean_dist_1_48583,N/A,7.96251296997,7.96601104736,244.086688042,476.062234163,474.705985069
unit.000010,Euclidean_dist_1_53981,N/A,7.9690310955,7.97208499908,244.157327175,474.090382099,473.64610815
unit.000011,Euclidean_dist_1_59379,N/A,7.78099918365,7.79630303383,128.861145973,365.219238997,363.510804176
unit.000012,Euclidean_dist_1_64777,N/A,8.61117100716,8.6143450737,288.380872011,516.116404057,517.438544989
unit.000013,Euclidean_dist_1_70175,N/A,7.98952102661,7.99257707596,244.848414183,471.135257006,473.658298016
unit.000014,Euclidean_dist_1_75573,N/A,7.99541497231,7.99831700325,245.054960966,477.259860039,479.466237068
unit.000015,Euclidean_dist_1_80971,N/A,8.00175309181,8.00519418716,245.356000185,481.413040161,480.802066088
unit.000016,Euclidean_dist_1_86369,N/A,8.0080780983,8.01126718521,245.644270182,478.095398188,480.841539145
unit.000017,Euclidean_dist_1_91767,N/A,8.01411604881,8.01700496674,245.747740984,475.726041079,474.743210077
unit.000018,Euclidean_dist_1_97165,N/A,7.29306006432,7.29618597031,7.66294717789,242.513185978,244.379292965
unit.000019,Euclidean_dist_1_102563,N/A,7.67892408371,7.68194413185,9.59296917915,256.948446989,260.197530985
unit.000020,Euclidean_dist_1_107961,N/A,8.03159117699,8.0345389843,246.785634041,480.853451967,480.900758028
unit.000021,Euclidean_dist_1_113359,N/A,7.93950414658,7.94235515594,242.959671974,477.11007905,479.406241179
unit.000022,Euclidean_dist_1_118757,N/A,7.48080801964,7.4836499691,8.54453206062,240.860835075,242.272466183
unit.000023,Euclidean_dist_1_124155,N/A,8.06899404526,8.07189202309,247.341519117,480.745648146,480.964879036
unit.000024,Euclidean_dist_1_129553,N/A,7.54965019226,7.55239009857,8.86619615555,242.393769026,244.59384203
unit.000025,Euclidean_dist_1_134951,N/A,7.27673316002,7.28041195869,7.6131131649,239.778723001,239.304687023
unit.000026,Euclidean_dist_1_140349,N/A,7.49225115776,7.49752807617,8.60910201073,247.236238003,252.236904144
unit.000027,Euclidean_dist_5399_5399,N/A,7.62170314789,7.62443804741,9.29289197922,130.820608139,130.738406181
unit.000028,Euclidean_dist_5399_10797,N/A,7.76186013222,7.76459097862,10.0440411568,264.828612089,265.945044041
unit.000029,Euclidean_dist_5399_16195,N/A,7.87222719193,7.87498807907,241.409245968,473.074683189,473.550747156
unit.000030,Euclidean_dist_5399_21593,N/A,8.03443408012,8.03724598885,246.818389177,480.295688152,480.928678036
unit.000031,Euclidean_dist_5399_26991,N/A,8.27838802338,8.28135418892,250.772896051,482.683195114,482.439973116
unit.000032,Euclidean_dist_5399_32389,N/A,8.52099108696,8.52698516846,268.063299179,498.897829056,502.798480988
unit.000033,Euclidean_dist_5399_37787,N/A,8.18829917908,8.19119811058,249.082607031,483.686024189,489.55688405
unit.000034,Euclidean_dist_5399_43185,N/A,7.64891505241,7.65172696114,9.47855019569,266.220180988,266.978212118
unit.000035,Euclidean_dist_5399_48583,N/A,7.65175509453,7.65464615822,9.49158501625,259.432949066,261.716371059
unit.000036,Euclidean_dist_5399_53981,N/A,7.65470504761,7.65769910812,9.50256299973,247.852010965,252.394221067
unit.000037,Euclidean_dist_5399_59379,N/A,7.66076898575,7.66374611855,9.52231216431,265.745818138,265.905874014
unit.000038,Euclidean_dist_5399_64777,N/A,7.66711997986,7.66991114616,9.54362797737,263.004415035,262.833606958
unit.000039,Euclidean_dist_5399_70175,N/A,7.66996502876,7.6728041172,9.5539021492,251.177057028,252.414239168
unit.000040,Euclidean_dist_5399_75573,N/A,7.6728451252,7.67573404312,9.56384515762,262.680441141,261.724092007
unit.000041,Euclidean_dist_5399_80971,N/A,7.67579007149,7.67885899544,9.58249616623,252.33005619,252.415184021
unit.000042,Euclidean_dist_5399_86369,N/A,7.68193411827,7.68481397629,9.60337305069,256.27996397,260.20167017
unit.000043,Euclidean_dist_5399_91767,N/A,7.69031310081,7.6932220459,9.64654612541,261.706490993,261.73428607
unit.000044,Euclidean_dist_5399_97165,N/A,7.69319915771,7.69611310959,9.66386914253,254.769944191,253.489192009
unit.000045,Euclidean_dist_5399_102563,N/A,7.69611501694,7.69902300835,9.68556499481,254.950492144,253.504166126
unit.000046,Euclidean_dist_5399_107961,N/A,7.70195007324,7.70473217964,9.74226117134,255.870959997,260.230904102
unit.000047,Euclidean_dist_5399_113359,N/A,7.71054601669,7.71334910393,9.81838011742,262.840877056,261.751394033
unit.000048,Euclidean_dist_5399_118757,N/A,7.71637010574,7.72977399826,9.83970308304,260.513492107,261.768421173
unit.000049,Euclidean_dist_5399_124155,N/A,7.73293614388,7.73646903038,9.8613421917,257.754956007,261.782924175
unit.000050,Euclidean_dist_5399_129553,N/A,7.7366361618,7.74173498154,9.90724515915,261.539949179,261.785993099
unit.000051,Euclidean_dist_5399_134951,N/A,7.74111509323,7.74426412582,9.91828012466,252.76988101,252.437039137
unit.000052,Euclidean_dist_5399_140349,N/A,7.74439001083,7.74733614922,9.92873096466,262.069967985,261.802545071
unit.000053,Euclidean_dist_10797_10797,N/A,7.75030303001,7.75310111046,9.99073815346,173.611118078,172.827885151
unit.000054,Euclidean_dist_10797_16195,N/A,7.7531080246,7.75595808029,10.0097200871,294.992467165,298.409530163
unit.000055,Euclidean_dist_10797_21593,N/A,7.7587749958,7.76185297966,10.0341460705,264.518378019,265.925611019
unit.000056,Euclidean_dist_10797_26991,N/A,7.76468014717,7.76751708984,10.0583350658,256.429962158,260.236763
unit.000057,Euclidean_dist_10797_32389,N/A,7.76755404472,7.79152107239,128.044555187,362.06764698,361.380230188
unit.000058,Euclidean_dist_10797_37787,N/A,7.79631304741,7.79957818985,129.178125143,370.291828156,371.936830044
unit.000059,Euclidean_dist_10797_43185,N/A,7.7995569706,7.80243706703,129.203646183,370.087289095,371.95234108
unit.000060,Euclidean_dist_10797_48583,N/A,7.80244803429,7.80531096458,129.230565071,359.228068113,361.398435116
unit.000061,Euclidean_dist_10797_53981,N/A,7.80816102028,7.81092214584,129.888173103,367.853582144,371.954223156
unit.000062,Euclidean_dist_10797_59379,N/A,7.81092810631,7.81395316124,130.095023155,367.446916103,370.922623158
unit.000063,Euclidean_dist_10797_64777,N/A,7.81375002861,7.81680297852,130.707637072,363.188421965,361.425276041
unit.000064,Euclidean_dist_10797_70175,N/A,7.81682896614,7.81966400146,130.738059044,361.608412027,361.39902997
unit.000065,Euclidean_dist_10797_75573,N/A,7.97204017639,7.97491502762,244.396769047,484.552633047,491.773190022
unit.000066,Euclidean_dist_10797_80971,N/A,7.89535999298,7.8983271122,242.008716106,498.949385166,502.651242971
unit.000067,Euclidean_dist_10797_86369,N/A,7.90119600296,7.91700601578,242.525645018,477.893522024,480.718755007
unit.000068,Euclidean_dist_10797_91767,N/A,7.92073702812,7.92958402634,242.840083122,476.892950058,479.385989189
unit.000069,Euclidean_dist_10797_97165,N/A,7.9423429966,7.94516515732,243.049602985,478.801699162,480.737249136
unit.000070,Euclidean_dist_10797_102563,N/A,8.38889408112,8.39186310768,253.968417168,490.713672161,501.169941187
unit.000071,Euclidean_dist_10797_107961,N/A,7.95667004585,7.95956707001,244.010398149,477.451524973,479.429583073
unit.000072,Euclidean_dist_10797_113359,N/A,8.4792201519,8.48254108429,260.422856092,497.551100969,502.743031979
unit.000073,Euclidean_dist_10797_118757,N/A,8.53725600243,8.54033398628,272.850394964,509.492366076,509.54718709
unit.000074,Euclidean_dist_10797_124155,N/A,7.9777109623,7.98058700562,244.711920023,476.620231152,479.448107958
unit.000075,Euclidean_dist_10797_129553,N/A,7.98346114159,7.98657298088,244.812488079,477.998684168,480.782160044
unit.000076,Euclidean_dist_10797_134951,N/A,7.16832208633,7.17119216919,7.20575118065,242.92051506,244.269318104
unit.000077,Euclidean_dist_10797_140349,N/A,7.19443511963,7.19721603394,7.29790902138,259.318488121,261.437216997
unit.000078,Euclidean_dist_16195_16195,N/A,7.21773910522,7.22055602074,7.3824160099,132.068681002,130.681668997
unit.000079,Euclidean_dist_16195_21593,N/A,7.51762413979,7.52041602135,8.71509718895,272.845293045,273.990723133
