CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,N/A,28.7283809185,28.7312309742,237.426048994,359.655062914,360.345246792
unit.000001,Euclidean_dist_1_5399,N/A,7.3249578476,7.32767081261,7.83584499359,252.428641796,256.970632792
unit.000002,Euclidean_dist_1_10797,N/A,7.31635689735,7.31915283203,7.8082139492,251.913111925,256.969884872
unit.000003,Euclidean_dist_1_16195,N/A,7.31913280487,7.32204985619,7.81740784645,250.332810879,249.26736784
unit.000004,Euclidean_dist_1_21593,N/A,7.33047699928,7.333370924,7.8542509079,251.294078827,255.883440018
unit.000005,Euclidean_dist_1_26991,N/A,7.32768583298,7.3304848671,7.8451089859,251.790466785,256.987471819
unit.000006,Euclidean_dist_1_32389,N/A,7.33633494377,7.33911395073,7.87291884422,253.440953016,257.005954981
unit.000007,Euclidean_dist_1_37787,N/A,7.34205579758,7.34869885445,7.89146995544,256.072582006,257.009127855
unit.000008,Euclidean_dist_1_43185,N/A,7.34521198273,7.35345196724,7.90149998665,247.857585907,248.189558983
unit.000009,Euclidean_dist_1_48583,N/A,7.35630679131,7.35945701599,7.91985297203,251.012735844,255.901366949
unit.000010,Euclidean_dist_1_53981,N/A,7.35946178436,7.36232495308,7.93014287949,247.423309803,248.200598001
unit.000011,Euclidean_dist_1_59379,N/A,7.37031579018,7.37885093689,7.95485687256,245.805560827,245.694541931
unit.000012,Euclidean_dist_1_64777,N/A,7.50763297081,7.51099801064,7.98244094849,242.466970921,245.712750912
unit.000013,Euclidean_dist_1_70175,N/A,8.25870895386,8.262611866,8.26454401016,248.470860958,248.207859993
unit.000014,Euclidean_dist_1_75573,N/A,10.9008259773,10.9105679989,10.9123909473,243.498108864,245.73929286
unit.000015,Euclidean_dist_1_80971,N/A,11.8019878864,11.8049409389,11.8351898193,244.394435883,245.756650925
unit.000016,Euclidean_dist_1_86369,N/A,12.9087138176,12.9193558693,12.9625167847,246.636467934,245.764704943
unit.000017,Euclidean_dist_1_91767,N/A,12.91918993,12.9220747948,12.9936277866,240.043404818,245.895187855
unit.000018,Euclidean_dist_1_97165,N/A,16.4304909706,16.4334628582,16.4622888565,246.368086815,245.905479908
unit.000019,Euclidean_dist_1_102563,N/A,16.5743048191,16.5776848793,16.5794239044,246.46485281,245.912889957
unit.000020,Euclidean_dist_1_107961,N/A,16.5774819851,16.5811808109,16.5998439789,252.124341011,257.033655882
unit.000021,Euclidean_dist_1_113359,N/A,17.4750258923,17.4780478477,17.4927818775,257.083384991,257.052834988
unit.000022,Euclidean_dist_1_118757,N/A,18.370664835,18.3742058277,18.3759889603,254.35114789,257.063086987
unit.000023,Euclidean_dist_1_124155,N/A,18.3739719391,18.3774588108,18.3917717934,251.141278982,255.903908014
unit.000024,Euclidean_dist_1_129553,N/A,20.1289789677,20.1321098804,20.1634459496,251.393787861,255.921000004
unit.000025,Euclidean_dist_1_134951,N/A,20.9883079529,20.9959368706,20.9976828098,261.309358835,260.718002796
unit.000026,Euclidean_dist_1_140349,N/A,21.7386779785,21.7438127995,21.745579958,262.118452787,260.721728802
unit.000027,Euclidean_dist_5399_5399,N/A,23.6374998093,23.6409459114,23.6426708698,138.813295841,141.162488937
unit.000028,Euclidean_dist_5399_10797,N/A,23.6437299252,23.6480948925,23.6734068394,254.959355831,257.091353893
unit.000029,Euclidean_dist_5399_16195,N/A,67.6696689129,67.6759488583,248.471210003,485.221743822,484.161801815
unit.000030,Euclidean_dist_5399_21593,N/A,67.8181738853,67.8212549686,248.77568984,483.498498917,483.072213888
unit.000031,Euclidean_dist_5399_26991,N/A,70.1879658699,70.1911709309,249.58484602,495.538743973,496.040476799
unit.000032,Euclidean_dist_5399_32389,N/A,70.1917510033,70.1945369244,249.892900944,489.461037874,488.927060843
unit.000033,Euclidean_dist_5399_37787,N/A,70.8722379208,70.8752119541,249.994269848,484.633044004,483.092051983
unit.000034,Euclidean_dist_5399_43185,N/A,71.7738130093,71.7770059109,250.19656086,482.783618927,483.100101948
unit.000035,Euclidean_dist_5399_48583,N/A,72.5263729095,72.5294690132,250.607633829,484.816664934,484.169623852
unit.000036,Euclidean_dist_5399_53981,N/A,73.402962923,73.4062049389,250.709224939,488.070966959,488.928663969
unit.000037,Euclidean_dist_5399_59379,N/A,74.1522538662,74.1555819511,250.762108803,483.139514923,483.110708952
unit.000038,Euclidean_dist_5399_64777,N/A,20.994371891,20.9975988865,21.028275013,250.056311846,249.272783995
unit.000039,Euclidean_dist_5399_70175,N/A,76.024545908,76.027589798,251.419332981,486.711026907,488.964462996
unit.000040,Euclidean_dist_5399_75573,N/A,76.9700109959,76.9731178284,252.133857965,489.074064016,488.965235949
unit.000041,Euclidean_dist_5399_80971,N/A,25.2847750187,25.2922739983,25.2940440178,254.554637909,257.10984993
unit.000042,Euclidean_dist_5399_86369,N/A,24.542140007,24.545994997,24.5834319592,255.869084835,257.100497007
unit.000043,Euclidean_dist_5399_91767,N/A,81.6979179382,81.7007968426,252.739556789,488.255841017,488.983795881
unit.000044,Euclidean_dist_5399_97165,N/A,83.3435828686,83.347304821,253.651778936,491.64695096,491.112573862
