CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,N/A,6.24410915375,6.24695611,6.39819312096,146.294341087,145.912539005
unit.000001,Euclidean_dist_1_5399,N/A,7.35096096992,7.35387611389,248.58099103,479.928565025,478.404252052
unit.000002,Euclidean_dist_1_10797,N/A,6.61247801781,6.61542510986,7.8088850975,257.590878963,257.421429157
unit.000003,Euclidean_dist_1_16195,N/A,7.34198403358,7.34533309937,248.394979954,482.958239079,483.657814026
unit.000004,Euclidean_dist_1_21593,N/A,7.34810900688,7.35096001625,248.553272009,483.643944025,485.402353048
unit.000005,Euclidean_dist_1_26991,N/A,7.35674905777,7.35962510109,248.812941074,483.753288984,485.412955999
unit.000006,Euclidean_dist_1_32389,N/A,7.36321806908,7.36610293388,249.030171156,480.236550093,479.497673035
unit.000007,Euclidean_dist_1_37787,N/A,6.67178010941,6.67472195625,7.93816804886,238.643953085,237.301015139
unit.000008,Euclidean_dist_1_43185,N/A,6.70137214661,6.70431399345,8.03835701942,254.516562939,256.023002148
unit.000009,Euclidean_dist_1_48583,N/A,6.74766802788,6.75072598457,8.15927505493,249.026960135,251.871834993
unit.000010,Euclidean_dist_1_53981,N/A,6.77756309509,6.78082299232,8.39157009125,303.691523075,302.276670933
unit.000011,Euclidean_dist_1_59379,N/A,6.80716705322,6.81035494804,8.62083506584,252.671509027,254.753782034
unit.000012,Euclidean_dist_1_64777,N/A,6.84888100624,6.8529279232,8.73684406281,261.211194038,264.422702074
unit.000013,Euclidean_dist_1_70175,N/A,6.87876796722,6.88177013397,128.575745106,366.215167046,366.938404083
unit.000014,Euclidean_dist_1_75573,N/A,6.90703892708,6.90999507904,136.508064985,373.715461969,374.681585073
unit.000015,Euclidean_dist_1_80971,N/A,6.93351006508,6.93641114235,238.69385004,472.792591095,471.418477058
unit.000016,Euclidean_dist_1_86369,N/A,7.44366908073,7.44679808617,255.801607132,499.44749403,501.426212072
unit.000017,Euclidean_dist_1_91767,N/A,7.45321202278,7.45652699471,258.956193924,498.108960152,499.399403095
unit.000018,Euclidean_dist_1_97165,N/A,7.01899409294,7.02512001991,241.590047121,480.971130133,483.515521049
unit.000019,Euclidean_dist_1_102563,N/A,7.08677411079,7.09009408951,242.262310028,473.754230022,472.776531935
unit.000020,Euclidean_dist_1_107961,N/A,7.11833810806,7.12633013725,243.097738981,476.922173977,477.161950111
unit.000021,Euclidean_dist_1_113359,N/A,7.21536207199,7.21828508377,244.738273144,479.805247068,478.328812122
unit.000022,Euclidean_dist_1_118757,N/A,7.27440714836,7.2772500515,246.097054005,479.618165016,478.330518961
unit.000023,Euclidean_dist_1_124155,N/A,7.30955600739,7.31251907349,247.14863801,489.767738104,494.776129961
unit.000024,Euclidean_dist_1_129553,N/A,7.35387206078,7.35674405098,248.606295109,481.701662064,483.682162046
unit.000025,Euclidean_dist_1_134951,N/A,7.40408015251,7.40701293945,251.197685003,484.153166056,485.474648952
unit.000026,Euclidean_dist_1_140349,N/A,7.44990515709,7.45319700241,258.347543955,500.516756058,501.44560504
unit.000027,Euclidean_dist_5399_5399,N/A,7.49787306786,7.50077700615,270.095159054,388.190267086,387.488743067
unit.000028,Euclidean_dist_5399_10797,N/A,6.84491801262,6.84951210022,8.72688293457,252.131392002,254.80142808
unit.000029,Euclidean_dist_5399_16195,N/A,6.85288000107,6.85586714745,8.74794912338,258.138371944,257.572504044
unit.000030,Euclidean_dist_5399_21593,N/A,6.85583901405,6.85861492157,8.75941514969,250.748575926,254.816417933
unit.000031,Euclidean_dist_5399_26991,N/A,6.85863804817,6.86142492294,125.367151976,390.124694109,390.6841681
unit.000032,Euclidean_dist_5399_32389,N/A,6.86434698105,6.86727905273,126.20124197,365.401931047,366.911397934
unit.000033,Euclidean_dist_5399_37787,N/A,6.87294101715,6.87592792511,127.739522934,359.31687808,359.16804409
unit.000034,Euclidean_dist_5399_43185,N/A,6.87599110603,6.87875413895,127.768314123,354.855308056,353.765996933
unit.000035,Euclidean_dist_5399_48583,N/A,6.88158202171,6.884526968,128.610247135,369.457648039,368.942126036
unit.000036,Euclidean_dist_5399_53981,N/A,6.88452911377,6.88763809204,128.78767705,359.926380157,359.168893099
unit.000037,Euclidean_dist_5399_59379,N/A,6.88763809204,6.89048194885,129.097098112,390.354249954,391.694870949
unit.000038,Euclidean_dist_5399_64777,N/A,6.89397311211,6.89690113068,130.828794003,368.594217062,368.979928017
unit.000039,Euclidean_dist_5399_70175,N/A,6.89982199669,6.90313410759,131.869217157,371.793614149,372.459887028
unit.000040,Euclidean_dist_5399_75573,N/A,6.90313506126,6.90702414513,132.07751298,366.010982037,366.961019993
unit.000041,Euclidean_dist_5399_80971,N/A,6.90999603271,6.91286611557,146.299402952,376.956256151,379.682681084
unit.000042,Euclidean_dist_5399_86369,N/A,6.91286611557,6.91569495201,236.93375802,467.174037933,467.051296949
unit.000043,Euclidean_dist_5399_91767,N/A,6.91569304466,6.91902112961,238.090533972,475.040431023,476.023000002
unit.000044,Euclidean_dist_5399_97165,N/A,6.92207598686,6.92489504814,238.467077017,469.43046999,470.25366497
unit.000045,Euclidean_dist_5399_102563,N/A,6.92794203758,6.93076896667,238.572119951,469.02426815,468.101626158
unit.000046,Euclidean_dist_5399_107961,N/A,6.93075799942,6.93353295326,238.675742149,505.635373116,510.753919125
unit.000047,Euclidean_dist_5399_113359,N/A,6.93639802933,6.93928813934,238.887900114,473.347319126,472.59355402
unit.000048,Euclidean_dist_5399_118757,N/A,6.93925309181,6.94201993942,238.912606001,466.236907959,465.783406019
unit.000049,Euclidean_dist_5399_124155,N/A,6.94206905365,6.94491314888,238.992898941,470.850502968,470.274431944
unit.000050,Euclidean_dist_5399_129553,N/A,6.94784903526,6.95082497597,239.125605106,492.381999016,494.737565041
