CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,N/A,8.72841596603,8.73893094063,11.9153778553,73.7437679768,70.6085119247
unit.000001,Euclidean_dist_1_5399,N/A,8.81761002541,8.82813000679,11.9376518726,268.419627905,264.835622072
unit.000002,Euclidean_dist_1_10797,N/A,6.76181197166,6.77073192596,11.650908947,195.775682926,192.633831024
unit.000003,Euclidean_dist_1_16195,N/A,6.83304595947,6.84655690193,11.7786128521,195.780031919,192.646522999
unit.000004,Euclidean_dist_1_21593,N/A,8.88104891777,8.89216685295,11.9531190395,226.699257851,223.19097805
unit.000005,Euclidean_dist_1_26991,N/A,8.90071105957,8.90915703773,11.9575190544,245.578978062,241.385521889
unit.000006,Euclidean_dist_1_32389,N/A,8.91982007027,8.92827892303,11.9619288445,203.691617966,199.79022789
unit.000007,Euclidean_dist_1_37787,N/A,8.93461704254,8.94512200356,11.9663329124,320.009130955,317.034687996
unit.000008,Euclidean_dist_1_43185,N/A,8.96211290359,8.97265005112,11.9729189873,227.136158943,223.195664883
unit.000009,Euclidean_dist_1_48583,N/A,8.98745393753,8.99898695946,11.9794938564,189.696249962,185.807841063
unit.000010,Euclidean_dist_1_53981,N/A,9.00735592842,9.01586294174,11.9838809967,282.52573204,279.395909071
unit.000011,Euclidean_dist_1_59379,N/A,8.57501983643,8.58553695679,11.8780138493,282.496140957,279.324636936
unit.000012,Euclidean_dist_1_64777,N/A,9.0433139801,9.05182600021,11.9926688671,311.76482296,308.654682875
unit.000013,Euclidean_dist_1_70175,N/A,9.06017899513,9.07086086273,11.9970610142,189.670315981,185.896180868
unit.000014,Euclidean_dist_1_75573,N/A,9.08975195885,9.09660696983,12.0036580563,228.020829916,224.226402998
unit.000015,Euclidean_dist_1_80971,N/A,8.95145702362,8.96421194077,11.9707200527,282.521517992,279.38140893
unit.000016,Euclidean_dist_1_86369,N/A,9.13462495804,9.14103102684,12.014649868,228.913820028,225.335892916
unit.000017,Euclidean_dist_1_91767,N/A,9.21391892433,9.22243499756,12.0347490311,204.43354702,205.362361908
unit.000018,Euclidean_dist_1_97165,N/A,9.17157888412,9.17795991898,12.0237548351,301.480897903,298.403559923
unit.000019,Euclidean_dist_1_102563,N/A,9.76661086082,9.77503490448,12.0611639023,301.907922983,298.418334961
unit.000020,Euclidean_dist_1_107961,N/A,9.22447705269,9.23093104362,12.0369579792,325.938428879,322.236649036
unit.000021,Euclidean_dist_1_113359,N/A,9.81722593307,9.83056306839,12.0743339062,205.478605986,206.405077934
unit.000022,Euclidean_dist_1_118757,N/A,9.2690808773,9.27970600128,12.0479948521,205.023293972,205.402099848
unit.000023,Euclidean_dist_1_124155,N/A,6.02084589005,6.02876996994,6.04514598846,221.403238058,218.214164019
unit.000024,Euclidean_dist_1_129553,N/A,6.02669692039,6.03849101067,6.1074450016,243.141535997,239.104428053
unit.000025,Euclidean_dist_1_134951,N/A,6.04725193977,6.05613303185,6.19185400009,251.927563906,247.916764021
unit.000026,Euclidean_dist_1_140349,N/A,6.06727385521,6.07411289215,6.27586603165,189.954742908,185.668114901
unit.000027,Euclidean_dist_5399_5399,N/A,6.08508706093,6.09190106392,6.36115789413,63.2952308655,59.2828738689
unit.000028,Euclidean_dist_5399_10797,N/A,6.09407687187,6.10076785088,6.40796399117,112.214717865,108.603097916
unit.000029,Euclidean_dist_5399_16195,N/A,6.11169695854,6.12268185616,6.50068092346,295.278748035,296.206933022
unit.000030,Euclidean_dist_5399_21593,N/A,6.12050700188,6.1293618679,6.54819393158,177.455695868,173.760329008
unit.000031,Euclidean_dist_5399_26991,N/A,6.14083385468,6.14991497993,6.6364338398,221.415060043,218.27681303
unit.000032,Euclidean_dist_5399_32389,N/A,6.16073083878,6.16746592522,6.72094202042,172.773355007,172.731562853
unit.000033,Euclidean_dist_5399_37787,N/A,6.16960692406,6.17639493942,6.7640209198,260.625001907,256.001927853
unit.000034,Euclidean_dist_5399_43185,N/A,6.17851185799,6.18514704704,6.80484604836,221.419016838,218.277521849
unit.000035,Euclidean_dist_5399_48583,N/A,6.18728995323,6.19621706009,6.84880185127,180.874645948,177.26778388
unit.000036,Euclidean_dist_5399_53981,N/A,6.20686507225,6.21336698532,6.94087600708,269.305579901,265.889957905
unit.000037,Euclidean_dist_5399_59379,N/A,6.21549296379,6.22197699547,6.9695110321,221.422963858,218.294436932
unit.000038,Euclidean_dist_5399_64777,N/A,6.23051095009,6.24386906624,8.37235593796,182.996351957,179.343999863
unit.000039,Euclidean_dist_5399_70175,N/A,6.24164485931,6.25027799606,8.41958093643,221.426928043,218.295547009
unit.000040,Euclidean_dist_5399_75573,N/A,6.25231695175,6.26080393791,8.45389294624,269.971150875,265.924358845
unit.000041,Euclidean_dist_5399_80971,N/A,6.25870084763,6.26721286774,8.49240803719,301.315681934,298.256722927
unit.000042,Euclidean_dist_5399_86369,N/A,6.2692990303,6.28013396263,8.53490805626,270.167674065,265.959413052
unit.000043,Euclidean_dist_5399_91767,N/A,6.27794289589,6.28875184059,8.56242990494,177.865021944,173.763188839
unit.000044,Euclidean_dist_5399_97165,N/A,6.29510188103,6.30360984802,8.63674998283,183.409319878,179.347144842
unit.000045,Euclidean_dist_5399_102563,N/A,6.30565595627,6.31213188171,8.67908406258,315.270246983,311.814215899
unit.000046,Euclidean_dist_5399_107961,N/A,6.31417703629,6.32294607162,8.72637891769,190.346936941,186.953237057
unit.000047,Euclidean_dist_5399_113359,N/A,6.32499504089,6.33138799667,8.76885199547,189.674481869,185.696630955
unit.000048,Euclidean_dist_5399_118757,N/A,6.33342599869,6.33988285065,8.80503797531,270.583723068,266.995076895
unit.000049,Euclidean_dist_5399_124155,N/A,6.34839892387,6.35690784454,8.88545799255,190.762616873,187.043810844
unit.000050,Euclidean_dist_5399_129553,N/A,6.35895395279,6.36756205559,8.91357207298,271.021555901,267.012810946
unit.000051,Euclidean_dist_5399_134951,N/A,6.37599492073,6.3865749836,8.9947309494,191.198209047,190.535097837
unit.000052,Euclidean_dist_5399_140349,N/A,6.38447904587,6.39506602287,9.02852797508,308.945129871,304.773377895
unit.000053,Euclidean_dist_10797_10797,N/A,6.40144491196,6.41216802597,9.11998391151,62.0385210514,58.2636680603
unit.000054,Euclidean_dist_10797_16195,N/A,6.41421103477,6.42065691948,9.16316699982,271.485280037,268.046644926
unit.000055,Euclidean_dist_10797_21593,N/A,6.42272996902,6.43128800392,9.19911789894,114.018405914,110.685111046
unit.000056,Euclidean_dist_10797_26991,N/A,6.4291510582,6.44266200066,9.23740386963,189.678792,185.715790987
unit.000057,Euclidean_dist_10797_32389,N/A,6.4404759407,6.4512898922,9.27347493172,301.39725399,298.286866903
unit.000058,Euclidean_dist_10797_37787,N/A,6.45335698128,6.45994091034,9.75196290016,178.294658899,174.789907932
unit.000059,Euclidean_dist_10797_43185,N/A,6.46217298508,6.46874690056,9.78786301613,271.888412952,268.042410851
unit.000060,Euclidean_dist_10797_48583,N/A,6.47084999084,6.47728991508,9.82371592522,191.626292944,190.544260979
unit.000061,Euclidean_dist_10797_53981,N/A,6.47939801216,6.48993802071,9.86874699593,317.982246876,314.96527791
unit.000062,Euclidean_dist_10797_59379,N/A,6.4877550602,6.49640583992,9.89838194847,331.066902876,327.513473988
unit.000063,Euclidean_dist_10797_64777,N/A,6.49845194817,6.5070939064,9.93881392479,192.034040928,190.557321072
unit.000064,Euclidean_dist_10797_70175,N/A,6.50912499428,6.51555204391,9.9768269062,211.708476067,207.622499943
unit.000065,Euclidean_dist_10797_75573,N/A,6.52413797379,6.53281092644,10.0507390499,189.666296959,185.733538866
unit.000066,Euclidean_dist_10797_80971,N/A,6.53488206863,6.54146695137,10.0822808743,192.47455287,191.576581001
unit.000067,Euclidean_dist_10797_86369,N/A,6.54368495941,6.55250692368,10.1118528843,272.311384916,268.065201998
unit.000068,Euclidean_dist_10797_91767,N/A,6.55459189415,6.56112885475,10.1566720009,195.758157015,192.597358942
unit.000069,Euclidean_dist_10797_97165,N/A,6.56327390671,6.56986284256,10.1903438568,184.279163837,180.377750874
unit.000070,Euclidean_dist_10797_102563,N/A,6.57193589211,6.57861685753,10.2372870445,212.090203047,207.630831957
unit.000071,Euclidean_dist_10797_107961,N/A,6.58070588112,6.58717083931,10.2793600559,116.563883066,116.809679985
unit.000072,Euclidean_dist_10797_113359,N/A,6.58921790123,6.59788393974,10.5511639118,195.762551069,192.607420921
unit.000073,Euclidean_dist_10797_118757,N/A,6.60639405251,6.61493706703,10.6207768917,221.395323038,218.312907934
unit.000074,Euclidean_dist_10797_124155,N/A,6.63203907013,6.64289784431,10.731525898,195.766890049,192.615886927
unit.000075,Euclidean_dist_10797_129553,N/A,6.61697602272,6.62553691864,10.6593010426,301.40126586,298.298208952
unit.000076,Euclidean_dist_10797_134951,N/A,6.64548206329,6.65208506584,10.78200984,121.563627958,141.210551023
unit.000077,Euclidean_dist_10797_140349,N/A,6.65417385101,6.66073989868,10.830922842,272.823873997,269.081091881
unit.000078,Euclidean_dist_16195_16195,N/A,6.66283583641,6.67136287689,10.8668529987,64.602025032,60.3070249557
unit.000079,Euclidean_dist_16195_21593,N/A,6.66925001144,6.68000102043,10.9151968956,309.423750877,305.868569851
unit.000080,Euclidean_dist_16195_26991,N/A,6.68205904961,6.69077396393,10.9513099194,221.430917978,218.31377697
unit.000081,Euclidean_dist_16195_32389,N/A,6.68860602379,6.69721102715,10.9914638996,243.52610302,239.122156858
unit.000082,Euclidean_dist_16195_37787,N/A,6.69924092293,6.70569992065,11.0325050354,273.229827881,269.0947299
unit.000083,Euclidean_dist_16195_43185,N/A,6.70779800415,6.71427583694,11.0726549625,221.43484807,218.364744902
unit.000084,Euclidean_dist_16195_48583,N/A,6.71634292603,6.72530198097,11.1125838757,301.40524292,298.309213877
unit.000085,Euclidean_dist_16195_53981,N/A,6.72739601135,6.73379397392,11.1430139542,195.771282911,192.626037836
unit.000086,Euclidean_dist_16195_59379,N/A,6.74233484268,6.75134706497,11.2336859703,221.43878293,218.366955996
unit.000087,Euclidean_dist_16195_64777,N/A,6.75338983536,6.75977802277,11.2824668884,318.489788055,314.974123001
unit.000088,Euclidean_dist_16195_70175,N/A,9.94516301155,9.95363497734,12.1050729752,302.765491009,298.43806386
unit.000089,Euclidean_dist_16195_75573,N/A,9.74545884132,9.75819087029,12.05677104,332.114210844,328.709555864
unit.000090,Euclidean_dist_16195_80971,N/A,9.90041899681,9.91092801094,12.0940949917,283.733095884,279.541452885
unit.000091,Euclidean_dist_16195_86369,N/A,9.84749794006,9.85591197014,12.0809099674,302.393641949,298.424473047
unit.000092,Euclidean_dist_16195_91767,N/A,9.87286090851,9.88132786751,12.0874938965,210.592380047,207.452692986
unit.000093,Euclidean_dist_16195_97165,N/A,9.92772984505,9.93456983566,12.1006810665,231.871675968,229.057605028
unit.000094,Euclidean_dist_16195_102563,N/A,9.91724705696,9.92569494247,12.0984799862,284.134199858,280.6726439
unit.000095,Euclidean_dist_16195_107961,N/A,9.90883302689,9.91933298111,12.0962879658,312.882575035,309.716436863
unit.000096,Euclidean_dist_16195_113359,N/A,6.84447193146,6.85524296761,11.7809329033,213.018882036,208.716408968
unit.000097,Euclidean_dist_16195_118757,N/A,8.46013188362,8.4665248394,11.8494679928,310.416522026,305.905786037
unit.000098,Euclidean_dist_16195_124155,N/A,8.5197789669,8.52845096588,11.8648350239,276.703677893,278.290899038
unit.000099,Euclidean_dist_16195_129553,N/A,8.5028989315,8.5134408474,11.8604469299,276.281080008,277.291643858
unit.000100,Euclidean_dist_16195_134951,N/A,8.53903603554,8.54958987236,11.8692269325,213.860792875,216.200217962
unit.000101,Euclidean_dist_16195_140349,N/A,6.87218499184,6.880838871,11.787539959,221.52156496,218.396576881
unit.000102,Euclidean_dist_21593_21593,N/A,9.83698606491,9.84546303749,12.0787098408,70.8879740238,67.4703829288
unit.000103,Euclidean_dist_21593_26991,N/A,6.82655000687,6.83517599106,11.7764179707,243.923855066,240.293792963
