CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000183,Euclidean_dist_37787_118757,N/A,6.22646284103,6.22927379608,6.46061778069,240.475137949,239.7634058
unit.000184,Euclidean_dist_37787_124155,N/A,6.24410796165,6.24697685242,6.52100396156,239.34283185,238.634442806
unit.000185,Euclidean_dist_37787_129553,N/A,6.25292181969,6.25590491295,6.5558848381,242.579465866,241.265195847
unit.000186,Euclidean_dist_37787_134951,N/A,6.47591090202,6.47872900963,7.29321885109,241.757810831,241.121385813
unit.000187,Euclidean_dist_37787_140349,N/A,6.27661180496,6.27947497368,6.63540792465,254.030837774,253.613352776
unit.000188,Euclidean_dist_43185_43185,N/A,7.10035300255,7.11442780495,243.068260908,382.871482849,382.208885908
unit.000189,Euclidean_dist_43185_48583,N/A,6.17521500587,6.17807483673,6.23063588142,265.123872995,264.420243979
unit.000190,Euclidean_dist_43185_53981,N/A,6.18717598915,6.19024395943,6.27095890045,250.68362689,250.092208862
unit.000191,Euclidean_dist_43185_59379,N/A,6.19949889183,6.20238089561,6.31274199486,271.270360947,270.72247386
unit.000192,Euclidean_dist_43185_64777,N/A,6.21441078186,6.21735596657,6.41602277756,251.341678858,250.092890978
unit.000193,Euclidean_dist_43185_70175,N/A,6.22319078445,6.22642278671,6.44948077202,248.030015945,246.854025841
unit.000194,Euclidean_dist_43185_75573,N/A,6.24100995064,6.24407577515,6.51143789291,251.007573843,250.112247944
unit.000195,Euclidean_dist_43185_80971,N/A,6.24990677834,6.25292396545,6.5456597805,249.057832003,247.943715811
unit.000196,Euclidean_dist_43185_86369,N/A,6.25872087479,6.26168394089,6.57779097557,263.861912966,262.043111801
unit.000197,Euclidean_dist_43185_91767,N/A,6.27371692657,6.27658200264,6.62574386597,244.545944929,243.435655832
unit.000198,Euclidean_dist_43185_97165,N/A,6.67337679863,6.67650198936,8.18038082123,248.683100939,247.984746933
unit.000199,Euclidean_dist_43185_102563,N/A,6.30639696121,6.30938696861,6.73036289215,273.517608881,272.821146965
unit.000200,Euclidean_dist_43185_107961,N/A,6.68877482414,6.69147992134,8.2273068428,241.197380781,241.166077852
unit.000201,Euclidean_dist_43185_113359,N/A,6.40270280838,6.40555095673,6.94011092186,264.812969923,263.286901951
unit.000202,Euclidean_dist_43185_118757,N/A,6.70030379295,6.70311284065,8.26538896561,243.218487978,242.421973944
unit.000203,Euclidean_dist_43185_124155,N/A,6.4645178318,6.46733593941,7.23630785942,237.960831881,237.366917849
unit.000204,Euclidean_dist_43185_129553,N/A,6.71478700638,6.71752977371,8.32604289055,241.433538914,241.346779823
unit.000205,Euclidean_dist_43185_134951,N/A,6.51206088066,6.51519799232,7.47057080269,259.788447857,259.878894806
unit.000206,Euclidean_dist_43185_140349,N/A,6.73006796837,6.73309493065,8.40837192535,240.234161854,239.968376875
unit.000207,Euclidean_dist_48583_48583,N/A,6.73589897156,6.73867487907,8.42871499062,128.815398932,127.464703798
unit.000208,Euclidean_dist_48583_53981,N/A,6.74153590202,6.74441599846,8.47877788544,286.651266813,289.562874794
unit.000209,Euclidean_dist_48583_59379,N/A,6.74712896347,6.74993991852,8.49777388573,255.183687925,253.932650805
unit.000210,Euclidean_dist_48583_64777,N/A,6.75572299957,6.75852894783,8.52627587318,280.96318078,280.650384903
unit.000211,Euclidean_dist_48583_70175,N/A,6.76420879364,6.76925778389,8.55936098099,248.427063942,248.003513813
unit.000212,Euclidean_dist_48583_75573,N/A,6.72152781487,6.72455096245,8.37418198586,242.153744936,241.347600937
unit.000213,Euclidean_dist_48583_80971,N/A,6.79910898209,6.80676198006,8.59707784653,282.236953974,288.509536982
unit.000214,Euclidean_dist_48583_86369,N/A,6.81476092339,6.81806492805,8.61631989479,247.005664825,245.83985281
unit.000215,Euclidean_dist_48583_91767,N/A,6.82099890709,6.82386493683,127.095919847,367.305880785,367.344519854
unit.000216,Euclidean_dist_48583_97165,N/A,6.93941378593,6.94690895081,240.674730778,469.773028851,469.170129776
unit.000217,Euclidean_dist_48583_102563,N/A,6.83778500557,6.84233188629,131.370702982,370.565400839,370.453888893
unit.000218,Euclidean_dist_48583_107961,N/A,7.07118582726,7.07798981667,242.856647968,470.813672781,470.218341827
unit.000219,Euclidean_dist_48583_113359,N/A,6.87520694733,6.87812399864,237.970119953,469.561675787,469.149564981
unit.000220,Euclidean_dist_48583_118757,N/A,5.90867590904,6.16921377182,6.20120096207,245.501666784,244.665994883
unit.000221,Euclidean_dist_48583_124155,N/A,6.61955881119,6.62232899666,7.84953784943,255.070722818,253.930590868
unit.000222,Euclidean_dist_48583_129553,N/A,6.62798380852,6.63081884384,7.91577887535,245.207705975,243.508994818
unit.000223,Euclidean_dist_48583_134951,N/A,6.63362598419,6.63639378548,7.98158693314,245.578307867,244.730637789
unit.000224,Euclidean_dist_48583_140349,N/A,6.63920593262,6.6419479847,8.01623296738,253.325927973,252.555981874
unit.000225,Euclidean_dist_53981_53981,N/A,6.64478683472,6.64758181572,8.04920482635,127.088909864,126.177757978
unit.000226,Euclidean_dist_53981_59379,N/A,6.65043091774,6.65313482285,8.07131195068,260.025949955,259.898291826
unit.000227,Euclidean_dist_53981_64777,N/A,6.65598678589,6.65886592865,8.09070491791,261.288945913,261.008418798
unit.000228,Euclidean_dist_53981_70175,N/A,6.66440200806,6.66775679588,8.15209293365,246.369392872,245.816020966
unit.000229,Euclidean_dist_53981_75573,N/A,6.67057394981,6.67338395119,8.17101383209,252.419398785,251.231366873
unit.000230,Euclidean_dist_53981_80971,N/A,6.28549790382,6.28835391998,6.66386389732,243.844330788,242.403786898
unit.000231,Euclidean_dist_53981_86369,N/A,6.68594789505,6.68874692917,8.2180378437,253.071292877,252.577694893
unit.000232,Euclidean_dist_53981_91767,N/A,6.69151997566,6.69465589523,8.23672986031,244.7952528,243.517910004
unit.000233,Euclidean_dist_53981_97165,N/A,6.69749379158,6.70022892952,8.25608587265,247.819001913,246.892712831
unit.000234,Euclidean_dist_53981_102563,N/A,6.70314383507,6.7060239315,8.28271985054,238.225260973,237.370133877
unit.000235,Euclidean_dist_53981_107961,N/A,6.70894789696,6.71168589592,8.30638480186,241.94922781,241.32887578
unit.000236,Euclidean_dist_53981_113359,N/A,6.71868491173,6.72152686119,8.34462380409,254.485635996,253.684980869
unit.000237,Euclidean_dist_53981_118757,N/A,6.72733283043,6.73004794121,8.39897489548,259.128975868,258.848279953
unit.000238,Euclidean_dist_53981_124155,N/A,6.733096838,6.73587179184,8.41862988472,238.375680923,237.511392832
unit.000239,Euclidean_dist_53981_129553,N/A,6.73864889145,6.74146485329,8.4692158699,245.695736885,244.750352859
unit.000240,Euclidean_dist_53981_134951,N/A,6.74439096451,6.74710488319,8.4883518219,271.337496996,270.721816778
unit.000241,Euclidean_dist_53981_140349,N/A,7.13384485245,7.13678598404,243.512663841,482.232953787,483.531160831
